language,construct_id,construct,evidence_name,parser_symbol,parser_symbol_id,resolved,implementation_class,implementation_role_vector
kotlin,C008,Parameter,_lambda_parameter,sym__lambda_parameter,271,1,IMPL_93f1b5dcf759,00110010000000000000010000000000
kotlin,C008,Parameter,_type_parameter_modifier,sym__type_parameter_modifier,314,1,IMPL_93f1b5dcf759,00110010000000000000010000000000
kotlin,C008,Parameter,class_parameter,sym_class_parameter,168,1,IMPL_93f1b5dcf759,00110010000000000000010000000000
kotlin,C008,Parameter,function_type_parameters,sym_function_type_parameters,219,1,IMPL_93f1b5dcf759,00110010000000000000010000000000
kotlin,C008,Parameter,function_value_parameters,sym_function_value_parameters,188,1,IMPL_93f1b5dcf759,00110010000000000000010000000000
kotlin,C008,Parameter,lambda_parameters,sym_lambda_parameters,270,1,IMPL_93f1b5dcf759,00110010000000000000010000000000
kotlin,C008,Parameter,parameter,sym_parameter,202,1,IMPL_93f1b5dcf759,00110010000000000000010000000000
kotlin,C008,Parameter,parameter_modifier,sym_parameter_modifier,318,1,IMPL_93f1b5dcf759,00110010000000000000010000000000
kotlin,C008,Parameter,parameter_modifiers,sym_parameter_modifiers,305,1,IMPL_93f1b5dcf759,00110010000000000000010000000000
kotlin,C008,Parameter,parameter_with_optional_type,sym_parameter_with_optional_type,201,1,IMPL_93f1b5dcf759,00110010000000000000010000000000
kotlin,C008,Parameter,parameters_with_optional_type,,,0,IMPL_93f1b5dcf759,00110010000000000000010000000000
kotlin,C008,Parameter,type_parameter,sym_type_parameter,181,1,IMPL_93f1b5dcf759,00110010000000000000010000000000
kotlin,C008,Parameter,type_parameter_modifiers,sym_type_parameter_modifiers,313,1,IMPL_93f1b5dcf759,00110010000000000000010000000000
kotlin,C008,Parameter,type_parameters,sym_type_parameters,180,1,IMPL_93f1b5dcf759,00110010000000000000010000000000
swift,C008,Parameter,_function_value_parameter,,,0,IMPL_93f1b5dcf759,00110010000000000000010000000000
swift,C008,Parameter,_function_value_parameters,,,0,IMPL_93f1b5dcf759,00110010000000000000010000000000
swift,C008,Parameter,_parameter_ownership_modifier,,,0,IMPL_93f1b5dcf759,00110010000000000000010000000000
swift,C008,Parameter,_type_parameter_possibly_packed,,,0,IMPL_93f1b5dcf759,00110010000000000000010000000000
swift,C008,Parameter,enum_type_parameters,,,0,IMPL_93f1b5dcf759,00110010000000000000010000000000
swift,C008,Parameter,lambda_function_type_parameters,,,0,IMPL_93f1b5dcf759,00110010000000000000010000000000
swift,C008,Parameter,lambda_parameter,,,0,IMPL_93f1b5dcf759,00110010000000000000010000000000
swift,C008,Parameter,parameter,,,0,IMPL_93f1b5dcf759,00110010000000000000010000000000
swift,C008,Parameter,parameter_modifier,,,0,IMPL_93f1b5dcf759,00110010000000000000010000000000
swift,C008,Parameter,parameter_modifiers,,,0,IMPL_93f1b5dcf759,00110010000000000000010000000000
swift,C008,Parameter,type_parameter,,,0,IMPL_93f1b5dcf759,00110010000000000000010000000000
swift,C008,Parameter,type_parameter_modifiers,,,0,IMPL_93f1b5dcf759,00110010000000000000010000000000
swift,C008,Parameter,type_parameter_pack,,,0,IMPL_93f1b5dcf759,00110010000000000000010000000000
swift,C008,Parameter,type_parameters,,,0,IMPL_93f1b5dcf759,00110010000000000000010000000000
swift,C008,Parameter,value_parameter_pack,,,0,IMPL_93f1b5dcf759,00110010000000000000010000000000
rust,C009,ClosureLambda,closure_expression,sym_closure_expression,281,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
rust,C009,ClosureLambda,closure_parameters,sym_closure_parameters,282,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
cpp,C009,ClosureLambda,_lambda_capture,sym__lambda_capture,492,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
cpp,C009,ClosureLambda,_lambda_capture_identifier,sym__lambda_capture_identifier,490,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
cpp,C009,ClosureLambda,lambda_capture_initializer,sym_lambda_capture_initializer,491,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
cpp,C009,ClosureLambda,lambda_capture_specifier,sym_lambda_capture_specifier,488,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
cpp,C009,ClosureLambda,lambda_declarator,sym_lambda_declarator,486,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
cpp,C009,ClosureLambda,lambda_default_capture,sym_lambda_default_capture,489,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
cpp,C009,ClosureLambda,lambda_expression,sym_lambda_expression,487,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
cpp,C009,ClosureLambda,lambda_specifier,sym_lambda_specifier,485,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
python,C009,ClosureLambda,lambda,sym_lambda,197,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
python,C009,ClosureLambda,lambda_parameters,sym_lambda_parameters,148,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
python,C009,ClosureLambda,lambda_within_for_in_clause,sym_lambda_within_for_in_clause,198,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
julia,C009,ClosureLambda,arrow_function_expression,sym_arrow_function_expression,194,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
csharp,C009,ClosureLambda,_lambda_expression_init,sym__lambda_expression_init,424,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
csharp,C009,ClosureLambda,_lambda_parameters,sym__lambda_parameters,425,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
csharp,C009,ClosureLambda,lambda_expression,sym_lambda_expression,423,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
java,C009,ClosureLambda,lambda_expression,sym_lambda_expression,152,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
kotlin,C009,ClosureLambda,_call_suffix_no_trailing_lambda,sym__call_suffix_no_trailing_lambda,178,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
kotlin,C009,ClosureLambda,_expression_no_trailing_lambda,sym__expression_no_trailing_lambda,174,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
kotlin,C009,ClosureLambda,_function_literal,sym__function_literal,273,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
kotlin,C009,ClosureLambda,_generic_call_expression_no_trailing_lambda,sym__generic_call_expression_no_trailing_lambda,177,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
kotlin,C009,ClosureLambda,_generic_call_suffix_no_trailing_lambda,sym__generic_call_suffix_no_trailing_lambda,179,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
kotlin,C009,ClosureLambda,_lambda_parameter,sym__lambda_parameter,271,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
kotlin,C009,ClosureLambda,_primary_expression_no_trailing_lambda,sym__primary_expression_no_trailing_lambda,175,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
kotlin,C009,ClosureLambda,annotated_lambda,sym_annotated_lambda,258,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
kotlin,C009,ClosureLambda,anonymous_function,sym_anonymous_function,272,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
kotlin,C009,ClosureLambda,call_expression_no_trailing_lambda,sym_call_expression_no_trailing_lambda,176,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
kotlin,C009,ClosureLambda,lambda_literal,sym_lambda_literal,268,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
kotlin,C009,ClosureLambda,lambda_parameters,sym_lambda_parameters,270,1,IMPL_2fd52411c6e6,00010110000000010000000000000000
swift,C009,ClosureLambda,@autoclosure,,,0,IMPL_2fd52411c6e6,00010110000000010000000000000000
swift,C009,ClosureLambda,_fn_call_lambda_arguments,,,0,IMPL_2fd52411c6e6,00010110000000010000000000000000
swift,C009,ClosureLambda,_lambda_type_declaration,,,0,IMPL_2fd52411c6e6,00010110000000010000000000000000
swift,C009,ClosureLambda,lambda_function_type,,,0,IMPL_2fd52411c6e6,00010110000000010000000000000000
swift,C009,ClosureLambda,lambda_function_type_parameters,,,0,IMPL_2fd52411c6e6,00010110000000010000000000000000
swift,C009,ClosureLambda,lambda_literal,,,0,IMPL_2fd52411c6e6,00010110000000010000000000000000
swift,C009,ClosureLambda,lambda_parameter,,,0,IMPL_2fd52411c6e6,00010110000000010000000000000000
go,C010,Call,call_expression,sym_call_expression,171,1,IMPL_62fd00586e3f,00000001000000000000000000000100
rust,C010,Call,call_expression,sym_call_expression,256,1,IMPL_62fd00586e3f,00000001000000000000000000000100
rust,C010,Call,macro_invocation,sym_macro_invocation,239,1,IMPL_62fd00586e3f,00000001000000000000000000000100
cpp,C010,Call,call_expression,sym_call_expression,356,1,IMPL_62fd00586e3f,00000001000000000000000000000100
cpp,C010,Call,preproc_call_expression,sym_preproc_call_expression,257,1,IMPL_62fd00586e3f,00000001000000000000000000000100
c,C010,Call,call_expression,sym_call_expression,299,1,IMPL_62fd00586e3f,00000001000000000000000000000100
c,C010,Call,preproc_call_expression,sym_preproc_call_expression,193,1,IMPL_62fd00586e3f,00000001000000000000000000000100
zig,C010,Call,call_expression,sym_call_expression,235,1,IMPL_62fd00586e3f,00000001000000000000000000000100
julia,C010,Call,_closed_macrocall_expression,sym__closed_macrocall_expression,181,1,IMPL_62fd00586e3f,00000001000000000000000000000100
julia,C010,Call,broadcast_call_expression,sym_broadcast_call_expression,178,1,IMPL_62fd00586e3f,00000001000000000000000000000100
julia,C010,Call,call_expression,sym_call_expression,177,1,IMPL_62fd00586e3f,00000001000000000000000000000100
julia,C010,Call,macrocall_expression,sym_macrocall_expression,182,1,IMPL_62fd00586e3f,00000001000000000000000000000100
nim,C010,Call,_call_block,sym__call_block,250,1,IMPL_62fd00586e3f,00000001000000000000000000000100
nim,C010,Call,_call_block_argument_list,sym__call_block_argument_list,251,1,IMPL_62fd00586e3f,00000001000000000000000000000100
nim,C010,Call,_call_expression,sym__call_expression,255,1,IMPL_62fd00586e3f,00000001000000000000000000000100
nim,C010,Call,_dot_generic_call_block,sym__dot_generic_call_block,249,1,IMPL_62fd00586e3f,00000001000000000000000000000100
csharp,C010,Call,_complex_invocation_expression,sym__complex_invocation_expression,354,1,IMPL_62fd00586e3f,00000001000000000000000000000100
csharp,C010,Call,invocation_expression,sym_invocation_expression,403,1,IMPL_62fd00586e3f,00000001000000000000000000000100
kotlin,C010,Call,_call_suffix_no_trailing_lambda,sym__call_suffix_no_trailing_lambda,178,1,IMPL_62fd00586e3f,00000001000000000000000000000100
kotlin,C010,Call,_generic_call_expression,sym__generic_call_expression,237,1,IMPL_62fd00586e3f,00000001000000000000000000000100
kotlin,C010,Call,_generic_call_expression_no_trailing_lambda,sym__generic_call_expression_no_trailing_lambda,177,1,IMPL_62fd00586e3f,00000001000000000000000000000100
kotlin,C010,Call,_generic_call_suffix,sym__generic_call_suffix,257,1,IMPL_62fd00586e3f,00000001000000000000000000000100
kotlin,C010,Call,_generic_call_suffix_no_trailing_lambda,sym__generic_call_suffix_no_trailing_lambda,179,1,IMPL_62fd00586e3f,00000001000000000000000000000100
kotlin,C010,Call,call_expression,sym_call_expression,236,1,IMPL_62fd00586e3f,00000001000000000000000000000100
kotlin,C010,Call,call_expression_no_trailing_lambda,sym_call_expression_no_trailing_lambda,176,1,IMPL_62fd00586e3f,00000001000000000000000000000100
kotlin,C010,Call,call_suffix,sym_call_suffix,256,1,IMPL_62fd00586e3f,00000001000000000000000000000100
swift,C010,Call,call_expression,,,0,IMPL_62fd00586e3f,00000001000000000000000000000100
swift,C010,Call,call_suffix,,,0,IMPL_62fd00586e3f,00000001000000000000000000000100
swift,C010,Call,expr_hack_at_ternary_binary_call_suffix,,,0,IMPL_62fd00586e3f,00000001000000000000000000000100
swift,C010,Call,macro_invocation,,,0,IMPL_62fd00586e3f,00000001000000000000000000000100
go,C011,MemberAccess,selector_expression,sym_selector_expression,175,1,IMPL_e4c0186f177d,00010000100000000000000000000000
rust,C011,MemberAccess,field_expression,sym_field_expression,288,1,IMPL_e4c0186f177d,00010000100000000000000000000000
cpp,C011,MemberAccess,field_expression,sym_field_expression,367,1,IMPL_e4c0186f177d,00010000100000000000000000000000
cpp,C011,MemberAccess,qualified_identifier,sym_qualified_identifier,508,1,IMPL_e4c0186f177d,00010000100000000000000000000000
c,C011,MemberAccess,field_expression,sym_field_expression,310,1,IMPL_e4c0186f177d,00010000100000000000000000000000
zig,C011,MemberAccess,field_expression,sym_field_expression,230,1,IMPL_e4c0186f177d,00010000100000000000000000000000
julia,C011,MemberAccess,field_expression,sym_field_expression,174,1,IMPL_e4c0186f177d,00010000100000000000000000000000
csharp,C011,MemberAccess,member_access_expression,sym_member_access_expression,418,1,IMPL_e4c0186f177d,00010000100000000000000000000000
csharp,C011,MemberAccess,qualified_identifier,,,0,IMPL_e4c0186f177d,00010000100000000000000000000000
kotlin,C011,MemberAccess,_member_access_operator,sym__member_access_operator,300,1,IMPL_e4c0186f177d,00010000100000000000000000000000
kotlin,C011,MemberAccess,navigation_expression,sym_navigation_expression,239,1,IMPL_e4c0186f177d,00010000100000000000000000000000
swift,C011,MemberAccess,navigation_expression,,,0,IMPL_e4c0186f177d,00010000100000000000000000000000
swift,C011,MemberAccess,selector_expression,,,0,IMPL_e4c0186f177d,00010000100000000000000000000000
go,C012,Index,index_expression,sym_index_expression,176,1,IMPL_bf593514388e,00000000010000000000000000000100
rust,C012,Index,index_expression,sym_index_expression,286,1,IMPL_bf593514388e,00000000010000000000000000000100
cpp,C012,Index,subscript_argument_list,sym_subscript_argument_list,470,1,IMPL_bf593514388e,00000000010000000000000000000100
cpp,C012,Index,subscript_designator,sym_subscript_designator,372,1,IMPL_bf593514388e,00000000010000000000000000000100
cpp,C012,Index,subscript_expression,sym_subscript_expression,355,1,IMPL_bf593514388e,00000000010000000000000000000100
cpp,C012,Index,subscript_range_designator,sym_subscript_range_designator,373,1,IMPL_bf593514388e,00000000010000000000000000000100
c,C012,Index,subscript_designator,sym_subscript_designator,315,1,IMPL_bf593514388e,00000000010000000000000000000100
c,C012,Index,subscript_expression,sym_subscript_expression,298,1,IMPL_bf593514388e,00000000010000000000000000000100
c,C012,Index,subscript_range_designator,sym_subscript_range_designator,316,1,IMPL_bf593514388e,00000000010000000000000000000100
python,C012,Index,subscript,sym_subscript,205,1,IMPL_bf593514388e,00000000010000000000000000000100
zig,C012,Index,index_expression,sym_index_expression,231,1,IMPL_bf593514388e,00000000010000000000000000000100
julia,C012,Index,index_expression,sym_index_expression,175,1,IMPL_bf593514388e,00000000010000000000000000000100
kotlin,C012,Index,indexing_expression,sym_indexing_expression,238,1,IMPL_bf593514388e,00000000010000000000000000000100
swift,C012,Index,subscript,,,0,IMPL_bf593514388e,00000000010000000000000000000100
swift,C012,Index,subscript_declaration,,,0,IMPL_bf593514388e,00000000010000000000000000000100
go,C013,Slice,slice_expression,sym_slice_expression,177,1,IMPL_443565cf1bb8,00000000010000000000000000000100
rust,C013,Slice,slice_pattern,sym_slice_pattern,297,1,IMPL_443565cf1bb8,00000000010000000000000000000100
csharp,C013,Slice,slice_pattern,sym_slice_pattern,359,1,IMPL_443565cf1bb8,00000000010000000000000000000100
r,C014,Literal,_float_literal,sym__float_literal,112,1,IMPL_980f8398de6d,00000000001000000000010000000000
r,C014,Literal,_hex_literal,sym__hex_literal,43,1,IMPL_980f8398de6d,00000000001000000000010000000000
r,C014,Literal,_number_literal,sym__number_literal,44,1,IMPL_980f8398de6d,00000000001000000000010000000000
go,C014,Literal,_string_literal,,,0,IMPL_980f8398de6d,00000000001000000000010000000000
go,C014,Literal,composite_literal,sym_composite_literal,181,1,IMPL_980f8398de6d,00000000001000000000010000000000
go,C014,Literal,float_literal,sym_float_literal,87,1,IMPL_980f8398de6d,00000000001000000000010000000000
go,C014,Literal,func_literal,sym_func_literal,185,1,IMPL_980f8398de6d,00000000001000000000010000000000
go,C014,Literal,imaginary_literal,sym_imaginary_literal,88,1,IMPL_980f8398de6d,00000000001000000000010000000000
go,C014,Literal,int_literal,sym_int_literal,86,1,IMPL_980f8398de6d,00000000001000000000010000000000
go,C014,Literal,interpreted_string_literal,sym_interpreted_string_literal,190,1,IMPL_980f8398de6d,00000000001000000000010000000000
go,C014,Literal,interpreted_string_literal_content,,,0,IMPL_980f8398de6d,00000000001000000000010000000000
go,C014,Literal,raw_string_literal,sym_raw_string_literal,189,1,IMPL_980f8398de6d,00000000001000000000010000000000
go,C014,Literal,raw_string_literal_content,,,0,IMPL_980f8398de6d,00000000001000000000010000000000
