language,lexer_function,lex_state,transition_kind,target_lex_state,guard,guard_hash
go,ts_lex,20,ADVANCE,53,lookahead == 'U',4d7bf8e6087cb43b
go,ts_lex,20,ADVANCE,45,lookahead == 'u',535ae93c2fd2defa
go,ts_lex,20,ADVANCE,41,lookahead == 'x',86fff441cc93570e
go,ts_lex,20,ADVANCE,151,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
go,ts_lex,20,ADVANCE,149,lookahead != 0,f17dad6061ff6bc7
go,ts_lex,21,ADVANCE,54,lookahead == 'U',4d7bf8e6087cb43b
go,ts_lex,21,ADVANCE,46,lookahead == 'u',535ae93c2fd2defa
go,ts_lex,21,ADVANCE,42,lookahead == 'x',86fff441cc93570e
go,ts_lex,21,ADVANCE,32,('0' <= lookahead && lookahead <= '7'),ef2b1dca36f0e0ac
go,ts_lex,21,ADVANCE,7,"set_contains(sym_rune_literal_character_set_1, 11, lookahead)",1ae6ef7e06f43d00
go,ts_lex,22,ADVANCE,21,lookahead == '\\',e3a7db2e2f9a375e
go,ts_lex,22,ADVANCE,7,lookahead != 0 && lookahead != '\'',3c76bbd3da21bb07
go,ts_lex,23,ADVANCE,28,lookahead == '_',7086c5e080ba9e82
go,ts_lex,23,ADVANCE,156,lookahead == '0' || lookahead == '1',e02fd8a6c6b3cdca
go,ts_lex,24,ADVANCE,40,lookahead == '_',7086c5e080ba9e82
go,ts_lex,24,ADVANCE,26,lookahead == 'P' || lookahead == 'p',e2b088cb6410fdfe
go,ts_lex,24,ADVANCE,24,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,25,ADVANCE,31,lookahead == '_',7086c5e080ba9e82
go,ts_lex,25,ADVANCE,157,('0' <= lookahead && lookahead <= '7'),ef2b1dca36f0e0ac
go,ts_lex,26,ADVANCE,36,lookahead == '+' || lookahead == '-',5f9a0df90d8ac33b
go,ts_lex,26,ADVANCE,159,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
go,ts_lex,27,ADVANCE,26,lookahead == 'P' || lookahead == 'p',e2b088cb6410fdfe
go,ts_lex,27,ADVANCE,24,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,28,ADVANCE,156,lookahead == '0' || lookahead == '1',e02fd8a6c6b3cdca
go,ts_lex,29,ADVANCE,13,lookahead == '8' || lookahead == '9',42fdf35590d947a8
go,ts_lex,29,ADVANCE,153,('0' <= lookahead && lookahead <= '7'),ef2b1dca36f0e0ac
go,ts_lex,30,ADVANCE,7,('0' <= lookahead && lookahead <= '7'),ef2b1dca36f0e0ac
go,ts_lex,31,ADVANCE,157,('0' <= lookahead && lookahead <= '7'),ef2b1dca36f0e0ac
go,ts_lex,32,ADVANCE,30,('0' <= lookahead && lookahead <= '7'),ef2b1dca36f0e0ac
go,ts_lex,33,ADVANCE,154,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
go,ts_lex,34,ADVANCE,158,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
go,ts_lex,35,ADVANCE,13,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
go,ts_lex,36,ADVANCE,159,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
go,ts_lex,37,ADVANCE,7,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,38,ADVANCE,149,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,39,ADVANCE,155,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,40,ADVANCE,24,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,41,ADVANCE,38,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,42,ADVANCE,37,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,43,ADVANCE,41,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,44,ADVANCE,42,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,45,ADVANCE,43,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,46,ADVANCE,44,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,47,ADVANCE,45,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,48,ADVANCE,46,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,49,ADVANCE,47,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,50,ADVANCE,48,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,51,ADVANCE,49,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,52,ADVANCE,50,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,53,ADVANCE,51,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,54,ADVANCE,52,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,55,ADVANCE,59,eof,22988607ff895660
go,ts_lex,55,SKIP,55,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' ',1f8ddc7342cd63b6
go,ts_lex,55,ADVANCE,154,('1' <= lookahead && lookahead <= '9'),87bc4a5f013c5ea8
go,ts_lex,55,ADVANCE,134,"set_contains(sym_identifier_character_set_1, 685, lookahead)",8d84799ca4047c69
go,ts_lex,55,ADVANCE_MAP,,"0, 62, '\n', 60, '!', 105, '""', 142, '&', 109, '\'', 22, '(', 66, ')', 67, '*', 74, '+', 99, ',', 68, '-', 102, '.', 34, '/', 8, '0', 152, ';', 61, '<', 11, '=', 69, '[', 71, '^', 107, '`', 135, '{', 77, '|', 79, '}', 78, '~', 76,",bf01c5cabd87f4af
go,ts_lex,56,ADVANCE,59,eof,22988607ff895660
go,ts_lex,56,SKIP,56,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' ',1f8ddc7342cd63b6
go,ts_lex,56,ADVANCE,134,"set_contains(sym_identifier_character_set_1, 685, lookahead)",8d84799ca4047c69
go,ts_lex,56,ADVANCE_MAP,,"0, 62, '\n', 60, '!', 17, '""', 142, '%', 115, '&', 110, '(', 66, ')', 67, '*', 75, '+', 100, ',', 68, '-', 103, '.', 63, '/', 113, ':', 98, ';', 61, '<', 124, '=', 70, '>', 129, '[', 71, '^', 108, '`', 135, '{', 77, '|', 80, '}', 78, '~', 76,",8b547fe02f188685
go,ts_lex,57,ADVANCE,59,eof,22988607ff895660
go,ts_lex,57,SKIP,57,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' ',1f8ddc7342cd63b6
go,ts_lex,57,ADVANCE,154,('1' <= lookahead && lookahead <= '9'),87bc4a5f013c5ea8
go,ts_lex,57,ADVANCE,134,"set_contains(sym_identifier_character_set_1, 685, lookahead)",8d84799ca4047c69
go,ts_lex,57,ADVANCE_MAP,,"0, 62, '!', 106, '""', 142, '%', 115, '&', 110, '\'', 22, '(', 66, ')', 67, '*', 75, '+', 100, ',', 68, '-', 103, '.', 65, '/', 113, '0', 152, ':', 98, ';', 61, '<', 124, '=', 70, '>', 129, '[', 71, ']', 72, '^', 108, '`', 135, '{', 77, '|', 80, '}', 78, '~', 76,",c61d6a25de0e6a9f
go,ts_lex,58,ADVANCE,59,eof,22988607ff895660
go,ts_lex,58,SKIP,58,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' ',1f8ddc7342cd63b6
go,ts_lex,58,ADVANCE,154,('1' <= lookahead && lookahead <= '9'),87bc4a5f013c5ea8
go,ts_lex,58,ADVANCE,134,"set_contains(sym_identifier_character_set_1, 685, lookahead)",8d84799ca4047c69
go,ts_lex,58,ADVANCE_MAP,,"'!', 105, '""', 142, '&', 109, '\'', 22, '(', 66, ')', 67, '*', 74, '+', 99, ',', 68, '-', 102, '.', 12, '/', 8, '0', 152, ':', 97, ';', 61, '<', 11, '[', 71, ']', 72, '^', 107, '`', 135, '{', 77, '}', 78, '~', 76,",94cecf3025148626
go,ts_lex,60,ADVANCE,60,lookahead == '\n',eef913742f41c218
go,ts_lex,64,ADVANCE,14,lookahead == '.',6bbce737356f8bbd
go,ts_lex,65,ADVANCE,14,lookahead == '.',6bbce737356f8bbd
go,ts_lex,65,ADVANCE,158,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
go,ts_lex,70,ADVANCE,122,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,75,ADVANCE,86,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,80,ADVANCE,95,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,80,ADVANCE,133,lookahead == '|',c332c7644e044cda
go,ts_lex,81,ADVANCE,133,lookahead == '|',c332c7644e044cda
go,ts_lex,98,ADVANCE,83,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,100,ADVANCE,84,lookahead == '+',e3d820e262f5f22a
go,ts_lex,100,ADVANCE,93,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,101,ADVANCE,93,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,103,ADVANCE,85,lookahead == '-',092230c69dc29ffc
go,ts_lex,103,ADVANCE,94,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,104,ADVANCE,94,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,106,ADVANCE,123,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,108,ADVANCE,96,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,110,ADVANCE,132,lookahead == '&',f78ed0ffd68a819a
go,ts_lex,110,ADVANCE,91,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,110,ADVANCE,121,lookahead == '^',34758e4a15cb80ef
go,ts_lex,111,ADVANCE,132,lookahead == '&',f78ed0ffd68a819a
go,ts_lex,111,ADVANCE,120,lookahead == '^',34758e4a15cb80ef
go,ts_lex,112,ADVANCE,10,lookahead == '*',9d98560d7f603112
go,ts_lex,112,ADVANCE,164,lookahead == '/',2e914655f005052f
go,ts_lex,113,ADVANCE,10,lookahead == '*',9d98560d7f603112
go,ts_lex,113,ADVANCE,164,lookahead == '/',2e914655f005052f
go,ts_lex,113,ADVANCE,87,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,115,ADVANCE,88,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,117,ADVANCE,89,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,119,ADVANCE,90,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,121,ADVANCE,92,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,124,ADVANCE,82,lookahead == '-',092230c69dc29ffc
go,ts_lex,124,ADVANCE,117,lookahead == '<',0c5d4f71a3e9d615
go,ts_lex,124,ADVANCE,128,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,125,ADVANCE,82,lookahead == '-',092230c69dc29ffc
go,ts_lex,125,ADVANCE,116,lookahead == '<',0c5d4f71a3e9d615
go,ts_lex,125,ADVANCE,128,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,126,ADVANCE,117,lookahead == '<',0c5d4f71a3e9d615
go,ts_lex,126,ADVANCE,128,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,127,ADVANCE,116,lookahead == '<',0c5d4f71a3e9d615
go,ts_lex,127,ADVANCE,128,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,129,ADVANCE,131,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,129,ADVANCE,119,lookahead == '>',5e81cf9467498d7d
go,ts_lex,130,ADVANCE,131,lookahead == '=',1b33f162b46f2f5f
go,ts_lex,130,ADVANCE,118,lookahead == '>',5e81cf9467498d7d
go,ts_lex,134,ADVANCE,134,"set_contains(sym_identifier_character_set_2, 800, lookahead)",5426d528f43a9745
go,ts_lex,136,ADVANCE,141,lookahead == '\n',eef913742f41c218
go,ts_lex,136,ADVANCE,136,lookahead != 0 && lookahead != '`',1f1172e80d57b8ce
go,ts_lex,137,ADVANCE,139,lookahead == '*',9d98560d7f603112
go,ts_lex,137,ADVANCE,136,lookahead == '/',2e914655f005052f
go,ts_lex,137,ADVANCE,141,lookahead != 0 && lookahead != '`',1f1172e80d57b8ce
go,ts_lex,138,ADVANCE,138,lookahead == '*',9d98560d7f603112
go,ts_lex,138,ADVANCE,141,lookahead == '/',2e914655f005052f
go,ts_lex,138,ADVANCE,139,lookahead != 0 && lookahead != '`',1f1172e80d57b8ce
go,ts_lex,139,ADVANCE,138,lookahead == '*',9d98560d7f603112
go,ts_lex,139,ADVANCE,139,lookahead != 0 && lookahead != '`',1f1172e80d57b8ce
go,ts_lex,140,ADVANCE,137,lookahead == '/',2e914655f005052f
go,ts_lex,140,ADVANCE,140,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' ',1f8ddc7342cd63b6
go,ts_lex,140,ADVANCE,141,lookahead != 0 && lookahead != '`',1f1172e80d57b8ce
go,ts_lex,141,ADVANCE,141,lookahead != 0 && lookahead != '`',1f1172e80d57b8ce
go,ts_lex,143,ADVANCE,145,lookahead == '*',9d98560d7f603112
go,ts_lex,143,ADVANCE,147,lookahead == '/',2e914655f005052f
go,ts_lex,143,ADVANCE,147,"lookahead != 0 && lookahead != '\n' && lookahead != '""' && lookahead != '\\'",f4a05a323c36d2c0
go,ts_lex,144,ADVANCE,144,lookahead == '*',9d98560d7f603112
go,ts_lex,144,ADVANCE,147,lookahead == '/',2e914655f005052f
go,ts_lex,144,ADVANCE,145,"lookahead != 0 && lookahead != '\n' && lookahead != '""' && lookahead != '\\'",f4a05a323c36d2c0
go,ts_lex,145,ADVANCE,144,lookahead == '*',9d98560d7f603112
go,ts_lex,145,ADVANCE,145,"lookahead != 0 && lookahead != '\n' && lookahead != '""' && lookahead != '\\'",f4a05a323c36d2c0
go,ts_lex,146,ADVANCE,143,lookahead == '/',2e914655f005052f
go,ts_lex,146,ADVANCE,146,lookahead == '\t' || (0x0b <= lookahead && lookahead <= '\r') || lookahead == ' ',d638305f5b986688
go,ts_lex,146,ADVANCE,147,"lookahead != 0 && (lookahead < '\t' || '\r' < lookahead) && lookahead != '""' && lookahead != '\\'",5c976f34ae4a2872
go,ts_lex,147,ADVANCE,147,"lookahead != 0 && lookahead != '\n' && lookahead != '""' && lookahead != '\\'",f4a05a323c36d2c0
go,ts_lex,150,ADVANCE,149,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
go,ts_lex,151,ADVANCE,150,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
go,ts_lex,152,ADVANCE,153,('0' <= lookahead && lookahead <= '7'),ef2b1dca36f0e0ac
go,ts_lex,152,ADVANCE_MAP,,"'.', 160, '_', 29, 'i', 161, 'B', 23, 'b', 23, 'E', 26, 'e', 26, 'O', 25, 'o', 25, 'X', 15, 'x', 15, '8', 13, '9', 13,",7aa15abcb8e00730
go,ts_lex,153,ADVANCE,160,lookahead == '.',6bbce737356f8bbd
go,ts_lex,153,ADVANCE,29,lookahead == '_',7086c5e080ba9e82
go,ts_lex,153,ADVANCE,161,lookahead == 'i',ffcf7c86a1f7f579
go,ts_lex,153,ADVANCE,26,lookahead == 'E' || lookahead == 'e',027c0ce324102813
go,ts_lex,153,ADVANCE,13,lookahead == '8' || lookahead == '9',42fdf35590d947a8
go,ts_lex,153,ADVANCE,153,('0' <= lookahead && lookahead <= '7'),ef2b1dca36f0e0ac
go,ts_lex,154,ADVANCE,160,lookahead == '.',6bbce737356f8bbd
go,ts_lex,154,ADVANCE,33,lookahead == '_',7086c5e080ba9e82
go,ts_lex,154,ADVANCE,161,lookahead == 'i',ffcf7c86a1f7f579
go,ts_lex,154,ADVANCE,26,lookahead == 'E' || lookahead == 'e',027c0ce324102813
go,ts_lex,154,ADVANCE,154,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
go,ts_lex,155,ADVANCE,27,lookahead == '.',6bbce737356f8bbd
go,ts_lex,155,ADVANCE,39,lookahead == '_',7086c5e080ba9e82
go,ts_lex,155,ADVANCE,161,lookahead == 'i',ffcf7c86a1f7f579
go,ts_lex,155,ADVANCE,26,lookahead == 'P' || lookahead == 'p',e2b088cb6410fdfe
go,ts_lex,155,ADVANCE,155,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
go,ts_lex,156,ADVANCE,28,lookahead == '_',7086c5e080ba9e82
go,ts_lex,156,ADVANCE,161,lookahead == 'i',ffcf7c86a1f7f579
go,ts_lex,156,ADVANCE,156,lookahead == '0' || lookahead == '1',e02fd8a6c6b3cdca
go,ts_lex,157,ADVANCE,31,lookahead == '_',7086c5e080ba9e82
go,ts_lex,157,ADVANCE,161,lookahead == 'i',ffcf7c86a1f7f579
go,ts_lex,157,ADVANCE,157,('0' <= lookahead && lookahead <= '7'),ef2b1dca36f0e0ac
go,ts_lex,158,ADVANCE,34,lookahead == '_',7086c5e080ba9e82
go,ts_lex,158,ADVANCE,161,lookahead == 'i',ffcf7c86a1f7f579
go,ts_lex,158,ADVANCE,26,lookahead == 'E' || lookahead == 'e',027c0ce324102813
go,ts_lex,158,ADVANCE,158,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
go,ts_lex,159,ADVANCE,36,lookahead == '_',7086c5e080ba9e82
go,ts_lex,159,ADVANCE,161,lookahead == 'i',ffcf7c86a1f7f579
go,ts_lex,159,ADVANCE,159,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
go,ts_lex,160,ADVANCE,161,lookahead == 'i',ffcf7c86a1f7f579
go,ts_lex,160,ADVANCE,26,lookahead == 'E' || lookahead == 'e',027c0ce324102813
go,ts_lex,160,ADVANCE,158,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
go,ts_lex,164,ADVANCE,164,lookahead != 0 && lookahead != '\n',089e319045844cf3
go,ts_lex_keywords,0,SKIP,0,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' ',1f8ddc7342cd63b6
go,ts_lex_keywords,0,ADVANCE_MAP,,"'_', 1, 'b', 2, 'c', 3, 'd', 4, 'e', 5, 'f', 6, 'g', 7, 'i', 8, 'm', 9, 'n', 10, 'p', 11, 'r', 12, 's', 13, 't', 14, 'v', 15,",c703c7168a441caa
go,ts_lex_keywords,2,ADVANCE,16,lookahead == 'r',1a63b67c1e605fac
go,ts_lex_keywords,3,ADVANCE,17,lookahead == 'a',e1f8c88b486fcc7a
go,ts_lex_keywords,3,ADVANCE,18,lookahead == 'h',1b9364c4dd9f95c1
go,ts_lex_keywords,3,ADVANCE,19,lookahead == 'o',37bde1e69529e1ba
go,ts_lex_keywords,4,ADVANCE,20,lookahead == 'e',777044b07ff22891
go,ts_lex_keywords,5,ADVANCE,21,lookahead == 'l',8bbf716e9c96c154
go,ts_lex_keywords,6,ADVANCE,22,lookahead == 'a',e1f8c88b486fcc7a
go,ts_lex_keywords,6,ADVANCE,23,lookahead == 'o',37bde1e69529e1ba
go,ts_lex_keywords,6,ADVANCE,24,lookahead == 'u',535ae93c2fd2defa
go,ts_lex_keywords,7,ADVANCE,25,lookahead == 'o',37bde1e69529e1ba
go,ts_lex_keywords,8,ADVANCE,26,lookahead == 'f',4e55809183ee74c5
go,ts_lex_keywords,8,ADVANCE,27,lookahead == 'm',451f501b26ebeeeb
go,ts_lex_keywords,8,ADVANCE,28,lookahead == 'n',6bea8c2337fa7bda
go,ts_lex_keywords,8,ADVANCE,29,lookahead == 'o',37bde1e69529e1ba
go,ts_lex_keywords,9,ADVANCE,30,lookahead == 'a',e1f8c88b486fcc7a
go,ts_lex_keywords,10,ADVANCE,31,lookahead == 'e',777044b07ff22891
go,ts_lex_keywords,10,ADVANCE,32,lookahead == 'i',ffcf7c86a1f7f579
go,ts_lex_keywords,11,ADVANCE,33,lookahead == 'a',e1f8c88b486fcc7a
go,ts_lex_keywords,12,ADVANCE,34,lookahead == 'a',e1f8c88b486fcc7a
go,ts_lex_keywords,12,ADVANCE,35,lookahead == 'e',777044b07ff22891
go,ts_lex_keywords,13,ADVANCE,36,lookahead == 'e',777044b07ff22891
go,ts_lex_keywords,13,ADVANCE,37,lookahead == 't',67ba4747728e7c9a
go,ts_lex_keywords,13,ADVANCE,38,lookahead == 'w',2dde56424525695c
go,ts_lex_keywords,14,ADVANCE,39,lookahead == 'r',1a63b67c1e605fac
go,ts_lex_keywords,14,ADVANCE,40,lookahead == 'y',f9858284606239b1
go,ts_lex_keywords,15,ADVANCE,41,lookahead == 'a',e1f8c88b486fcc7a
go,ts_lex_keywords,16,ADVANCE,42,lookahead == 'e',777044b07ff22891
go,ts_lex_keywords,17,ADVANCE,43,lookahead == 's',3d60ff767ce89146
go,ts_lex_keywords,18,ADVANCE,44,lookahead == 'a',e1f8c88b486fcc7a
go,ts_lex_keywords,19,ADVANCE,45,lookahead == 'n',6bea8c2337fa7bda
go,ts_lex_keywords,20,ADVANCE,46,lookahead == 'f',4e55809183ee74c5
go,ts_lex_keywords,21,ADVANCE,47,lookahead == 's',3d60ff767ce89146
go,ts_lex_keywords,22,ADVANCE,48,lookahead == 'l',8bbf716e9c96c154
go,ts_lex_keywords,23,ADVANCE,49,lookahead == 'r',1a63b67c1e605fac
go,ts_lex_keywords,24,ADVANCE,50,lookahead == 'n',6bea8c2337fa7bda
go,ts_lex_keywords,25,ADVANCE,51,lookahead == 't',67ba4747728e7c9a
go,ts_lex_keywords,27,ADVANCE,52,lookahead == 'p',b714fab1474eca57
go,ts_lex_keywords,28,ADVANCE,53,lookahead == 't',67ba4747728e7c9a
go,ts_lex_keywords,29,ADVANCE,54,lookahead == 't',67ba4747728e7c9a
go,ts_lex_keywords,30,ADVANCE,55,lookahead == 'k',3480702e36cb081f
go,ts_lex_keywords,30,ADVANCE,56,lookahead == 'p',b714fab1474eca57
go,ts_lex_keywords,31,ADVANCE,57,lookahead == 'w',2dde56424525695c
go,ts_lex_keywords,32,ADVANCE,58,lookahead == 'l',8bbf716e9c96c154
go,ts_lex_keywords,33,ADVANCE,59,lookahead == 'c',55313e38cc6e4415
go,ts_lex_keywords,34,ADVANCE,60,lookahead == 'n',6bea8c2337fa7bda
go,ts_lex_keywords,35,ADVANCE,61,lookahead == 't',67ba4747728e7c9a
go,ts_lex_keywords,36,ADVANCE,62,lookahead == 'l',8bbf716e9c96c154
go,ts_lex_keywords,37,ADVANCE,63,lookahead == 'r',1a63b67c1e605fac
go,ts_lex_keywords,38,ADVANCE,64,lookahead == 'i',ffcf7c86a1f7f579
go,ts_lex_keywords,39,ADVANCE,65,lookahead == 'u',535ae93c2fd2defa
go,ts_lex_keywords,40,ADVANCE,66,lookahead == 'p',b714fab1474eca57
go,ts_lex_keywords,41,ADVANCE,67,lookahead == 'r',1a63b67c1e605fac
go,ts_lex_keywords,42,ADVANCE,68,lookahead == 'a',e1f8c88b486fcc7a
go,ts_lex_keywords,43,ADVANCE,69,lookahead == 'e',777044b07ff22891
go,ts_lex_keywords,44,ADVANCE,70,lookahead == 'n',6bea8c2337fa7bda
go,ts_lex_keywords,45,ADVANCE,71,lookahead == 's',3d60ff767ce89146
go,ts_lex_keywords,45,ADVANCE,72,lookahead == 't',67ba4747728e7c9a
go,ts_lex_keywords,46,ADVANCE,73,lookahead == 'a',e1f8c88b486fcc7a
go,ts_lex_keywords,46,ADVANCE,74,lookahead == 'e',777044b07ff22891
go,ts_lex_keywords,47,ADVANCE,75,lookahead == 'e',777044b07ff22891
go,ts_lex_keywords,48,ADVANCE,76,lookahead == 'l',8bbf716e9c96c154
go,ts_lex_keywords,48,ADVANCE,77,lookahead == 's',3d60ff767ce89146
go,ts_lex_keywords,50,ADVANCE,78,lookahead == 'c',55313e38cc6e4415
go,ts_lex_keywords,51,ADVANCE,79,lookahead == 'o',37bde1e69529e1ba
go,ts_lex_keywords,52,ADVANCE,80,lookahead == 'o',37bde1e69529e1ba
go,ts_lex_keywords,53,ADVANCE,81,lookahead == 'e',777044b07ff22891
go,ts_lex_keywords,54,ADVANCE,82,lookahead == 'a',e1f8c88b486fcc7a
go,ts_lex_keywords,55,ADVANCE,83,lookahead == 'e',777044b07ff22891
go,ts_lex_keywords,59,ADVANCE,84,lookahead == 'k',3480702e36cb081f
go,ts_lex_keywords,60,ADVANCE,85,lookahead == 'g',8fdced28d1710dbb
go,ts_lex_keywords,61,ADVANCE,86,lookahead == 'u',535ae93c2fd2defa
go,ts_lex_keywords,62,ADVANCE,87,lookahead == 'e',777044b07ff22891
go,ts_lex_keywords,63,ADVANCE,88,lookahead == 'u',535ae93c2fd2defa
go,ts_lex_keywords,64,ADVANCE,89,lookahead == 't',67ba4747728e7c9a
go,ts_lex_keywords,65,ADVANCE,90,lookahead == 'e',777044b07ff22891
go,ts_lex_keywords,66,ADVANCE,91,lookahead == 'e',777044b07ff22891
go,ts_lex_keywords,68,ADVANCE,92,lookahead == 'k',3480702e36cb081f
go,ts_lex_keywords,71,ADVANCE,93,lookahead == 't',67ba4747728e7c9a
go,ts_lex_keywords,72,ADVANCE,94,lookahead == 'i',ffcf7c86a1f7f579
go,ts_lex_keywords,73,ADVANCE,95,lookahead == 'u',535ae93c2fd2defa
go,ts_lex_keywords,74,ADVANCE,96,lookahead == 'r',1a63b67c1e605fac
go,ts_lex_keywords,76,ADVANCE,97,lookahead == 't',67ba4747728e7c9a
go,ts_lex_keywords,77,ADVANCE,98,lookahead == 'e',777044b07ff22891
go,ts_lex_keywords,80,ADVANCE,99,lookahead == 'r',1a63b67c1e605fac
go,ts_lex_keywords,81,ADVANCE,100,lookahead == 'r',1a63b67c1e605fac
go,ts_lex_keywords,84,ADVANCE,101,lookahead == 'a',e1f8c88b486fcc7a
go,ts_lex_keywords,85,ADVANCE,102,lookahead == 'e',777044b07ff22891
go,ts_lex_keywords,86,ADVANCE,103,lookahead == 'r',1a63b67c1e605fac
go,ts_lex_keywords,87,ADVANCE,104,lookahead == 'c',55313e38cc6e4415
go,ts_lex_keywords,88,ADVANCE,105,lookahead == 'c',55313e38cc6e4415
