language,action_ref,action_ordinal,entry_count,reusable,action_kind,action_args
r,1041,0,1,false,SHIFT,1633
r,1043,0,1,false,SHIFT,1640
r,1045,0,1,false,SHIFT,1380
r,1047,0,1,true,SHIFT,1677
r,1049,0,1,false,SHIFT,140
r,1051,0,1,true,SHIFT,944
r,1053,0,1,false,SHIFT,209
r,1055,0,1,false,SHIFT,141
r,1057,0,1,true,SHIFT,945
r,1059,0,1,false,SHIFT,211
r,1061,0,1,false,SHIFT,212
r,1063,0,1,false,SHIFT,143
r,1065,0,1,true,SHIFT,950
r,1067,0,1,false,SHIFT,213
r,1069,0,1,false,SHIFT,144
r,1071,0,1,true,SHIFT,954
r,1073,0,1,false,SHIFT,214
r,1075,0,1,false,SHIFT,145
r,1077,0,1,true,SHIFT,962
r,1079,0,1,false,SHIFT,215
r,1081,0,1,false,SHIFT,146
r,1083,0,1,true,SHIFT,973
r,1085,0,1,false,SHIFT,216
r,1087,0,1,false,SHIFT,217
r,1089,0,1,false,SHIFT,218
r,1091,0,1,false,SHIFT,219
r,1093,0,1,false,SHIFT,220
r,1095,0,1,false,SHIFT,147
r,1097,0,1,true,SHIFT,975
r,1099,0,1,false,SHIFT,221
r,1101,0,1,false,SHIFT,165
r,1103,0,1,false,SHIFT,222
r,1105,0,1,false,SHIFT,288
r,1107,0,1,true,SHIFT,1819
r,1109,0,1,false,SHIFT,1819
r,1111,0,1,false,SHIFT,2000
r,1113,0,1,false,SHIFT,2010
r,1115,0,1,false,SHIFT,1966
r,1117,0,1,false,SHIFT,994
r,1119,0,1,true,SHIFT,995
r,1121,0,1,true,SHIFT,996
r,1123,0,1,true,SHIFT,997
r,1125,0,1,true,SHIFT,998
r,1127,0,1,true,SHIFT,289
r,1129,0,1,false,SHIFT,289
r,1131,0,1,false,SHIFT,2
r,1133,0,1,false,SHIFT,355
r,1135,0,1,true,SHIFT,495
r,1137,0,1,true,SHIFT,1085
r,1139,0,1,true,SHIFT,393
r,1141,0,1,false,SHIFT,166
r,1143,0,1,true,SHIFT,503
r,1145,0,1,false,SHIFT,148
r,1147,0,1,true,SHIFT,1026
r,1149,0,1,false,SHIFT,244
r,1151,0,1,true,SHIFT,628
r,1153,0,1,false,SHIFT,245
r,1155,0,1,true,SHIFT,635
r,1157,0,1,false,SHIFT,223
r,1159,0,1,false,SHIFT,224
r,1161,0,1,true,SHIFT,492
r,1163,0,1,false,SHIFT,246
r,1165,0,1,true,SHIFT,649
r,1167,0,1,false,SHIFT,241
r,1169,0,1,true,SHIFT,491
r,1171,0,1,false,SHIFT,149
r,1173,0,1,false,SHIFT,226
r,1175,0,1,false,SHIFT,227
r,1177,0,1,true,SHIFT,498
r,1179,0,1,false,SHIFT,228
r,1181,0,1,true,SHIFT,499
r,1183,0,1,false,SHIFT,6
r,1185,0,1,false,SHIFT,229
r,1187,0,1,true,SHIFT,504
r,1189,0,1,false,SHIFT,4
r,1191,0,1,true,SHIFT,512
r,1193,0,1,false,SHIFT,230
r,1195,0,1,false,SHIFT,231
r,1197,0,1,false,SHIFT,232
r,1199,0,1,true,SHIFT,507
r,1201,0,1,false,SHIFT,233
r,1203,0,1,true,SHIFT,508
r,1205,0,1,false,SHIFT,150
r,1207,0,1,true,SHIFT,480
r,1209,0,1,false,SHIFT,167
r,1211,0,1,false,SHIFT,234
r,1213,0,1,false,SHIFT,235
r,1215,0,1,true,SHIFT,511
r,1217,0,1,false,SHIFT,168
r,1219,0,1,true,SHIFT,587
r,1221,0,1,false,SHIFT,236
r,1223,0,1,false,SHIFT,237
r,1225,0,1,false,SHIFT,238
r,1227,0,1,true,SHIFT,513
r,1229,0,1,false,SHIFT,169
r,1231,0,1,true,SHIFT,618
r,1233,0,1,false,SHIFT,239
r,1235,0,1,false,SHIFT,5
r,1237,0,1,false,SHIFT,240
r,1239,0,1,false,SHIFT,170
r,1241,0,1,true,SHIFT,623
r,1243,0,1,false,SHIFT,1467
r,1245,0,1,true,SHIFT,534
r,1247,0,1,false,SHIFT,1476
r,1249,0,1,false,SHIFT,1477
r,1251,0,1,false,SHIFT,1478
r,1253,0,1,false,SHIFT,1481
r,1255,0,1,false,SHIFT,1485
r,1257,0,1,false,SHIFT,1493
r,1259,0,1,true,SHIFT,536
r,1261,0,1,false,SHIFT,1511
r,1263,0,1,true,SHIFT,537
r,1265,0,1,false,SHIFT,1518
r,1267,0,1,true,SHIFT,538
r,1269,0,1,false,SHIFT,1539
r,1271,0,1,true,SHIFT,539
r,1273,0,1,false,SHIFT,1549
r,1275,0,1,true,SHIFT,540
r,1277,0,1,false,SHIFT,1554
r,1279,0,1,true,SHIFT,541
r,1281,0,1,false,SHIFT,1557
r,1283,0,1,true,SHIFT,542
r,1285,0,1,false,SHIFT,1558
r,1287,0,1,true,SHIFT,543
r,1289,0,1,false,SHIFT,1567
r,1291,0,1,true,SHIFT,544
r,1293,0,1,false,SHIFT,1568
r,1295,0,1,true,SHIFT,545
r,1297,0,1,false,SHIFT,1342
r,1299,0,1,true,SHIFT,546
r,1301,0,1,false,SHIFT,1573
r,1303,0,1,true,SHIFT,547
r,1305,0,1,false,SHIFT,1579
r,1307,0,1,true,SHIFT,548
r,1309,0,1,false,SHIFT,1345
r,1311,0,1,false,SHIFT,1348
r,1313,0,1,true,SHIFT,549
r,1315,0,1,false,SHIFT,1349
r,1317,0,1,false,SHIFT,1350
r,1319,0,1,false,SHIFT,1351
r,1321,0,1,false,SHIFT,1352
r,1323,0,1,false,SHIFT,1353
r,1325,0,1,false,SHIFT,1355
r,1327,0,1,false,SHIFT,1356
r,1329,0,1,false,SHIFT,1358
r,1331,0,1,false,SHIFT,1359
r,1333,0,1,false,SHIFT,1360
r,1335,0,1,false,SHIFT,1362
r,1337,0,1,false,SHIFT,1363
r,1339,0,1,false,SHIFT,1364
r,1341,0,1,false,SHIFT,1367
r,1343,0,1,false,SHIFT,1368
r,1345,0,1,true,SHIFT,551
r,1347,0,1,false,SHIFT,1370
r,1349,0,1,false,SHIFT,1371
r,1351,0,1,true,SHIFT,555
r,1353,0,1,false,SHIFT,1373
r,1355,0,1,true,SHIFT,556
r,1357,0,1,false,SHIFT,1377
r,1359,0,1,true,SHIFT,559
r,1361,0,1,false,SHIFT,1384
r,1363,0,1,false,SHIFT,1385
r,1365,0,1,false,SHIFT,1386
r,1367,0,1,true,SHIFT,561
r,1369,0,1,false,SHIFT,1388
r,1371,0,1,true,SHIFT,562
r,1373,0,1,false,SHIFT,1390
r,1375,0,1,false,SHIFT,1392
r,1377,0,1,true,SHIFT,564
r,1379,0,1,false,SHIFT,1393
r,1381,0,1,false,SHIFT,1395
r,1383,0,1,false,SHIFT,1396
r,1385,0,1,true,SHIFT,565
r,1387,0,1,false,SHIFT,1398
r,1389,0,1,false,SHIFT,1399
r,1391,0,1,false,SHIFT,1414
r,1393,0,1,true,SHIFT,585
r,1395,0,1,false,SHIFT,1415
r,1397,0,1,false,SHIFT,1416
r,1399,0,1,false,SHIFT,1417
r,1401,0,1,false,SHIFT,1418
r,1403,0,1,false,SHIFT,1419
r,1405,0,1,false,SHIFT,1420
r,1407,0,1,true,SHIFT,588
r,1409,0,1,false,SHIFT,1421
r,1411,0,1,true,SHIFT,589
r,1413,0,1,false,SHIFT,1422
r,1415,0,1,true,SHIFT,590
r,1417,0,1,false,SHIFT,1423
r,1419,0,1,true,SHIFT,591
r,1421,0,1,false,SHIFT,1424
r,1423,0,1,true,SHIFT,592
r,1425,0,1,false,SHIFT,1425
r,1427,0,1,true,SHIFT,593
r,1429,0,1,false,SHIFT,1426
r,1431,0,1,true,SHIFT,594
r,1433,0,1,false,SHIFT,1427
r,1435,0,1,true,SHIFT,595
r,1437,0,1,false,SHIFT,1428
r,1439,0,1,true,SHIFT,596
r,1441,0,1,false,SHIFT,1429
r,1443,0,1,true,SHIFT,597
r,1445,0,1,false,SHIFT,1430
r,1447,0,1,true,SHIFT,598
r,1449,0,1,false,SHIFT,1431
r,1451,0,1,true,SHIFT,599
r,1453,0,1,false,SHIFT,1432
r,1455,0,1,true,SHIFT,600
r,1457,0,1,false,SHIFT,1438
r,1459,0,1,false,SHIFT,1439
r,1461,0,1,true,SHIFT,601
r,1463,0,1,false,SHIFT,171
r,1465,0,1,false,SHIFT,1441
r,1467,0,1,false,SHIFT,1442
r,1469,0,1,false,SHIFT,1443
r,1471,0,1,false,SHIFT,1583
r,1473,0,1,false,SHIFT,1445
r,1475,0,1,false,SHIFT,1446
r,1477,0,1,false,SHIFT,1447
r,1479,0,1,false,SHIFT,1448
r,1481,0,1,false,SHIFT,1449
r,1483,0,1,false,SHIFT,1450
r,1485,0,1,false,SHIFT,1453
r,1487,0,1,false,SHIFT,1455
r,1489,0,1,false,SHIFT,1456
r,1491,0,1,false,SHIFT,1465
r,1493,0,1,false,SHIFT,1470
r,1495,0,1,true,SHIFT,603
r,1497,0,1,false,SHIFT,1479
r,1499,0,1,false,SHIFT,1480
r,1501,0,1,true,SHIFT,607
r,1503,0,1,false,SHIFT,1482
r,1505,0,1,true,SHIFT,608
r,1507,0,1,false,SHIFT,1489
r,1509,0,1,true,SHIFT,611
r,1511,0,1,false,SHIFT,1500
r,1513,0,1,false,SHIFT,1501
r,1515,0,1,false,SHIFT,1506
r,1517,0,1,true,SHIFT,613
r,1519,0,1,false,SHIFT,1514
r,1521,0,1,true,SHIFT,614
r,1523,0,1,false,SHIFT,1520
r,1525,0,1,false,SHIFT,1525
r,1527,0,1,true,SHIFT,616
r,1529,0,1,false,SHIFT,1530
r,1531,0,1,false,SHIFT,1532
r,1533,0,1,false,SHIFT,1533
r,1535,0,1,true,SHIFT,617
r,1537,0,1,false,SHIFT,1541
r,1539,0,1,false,SHIFT,1542
r,1541,0,1,false,SHIFT,172
r,1543,0,1,false,SHIFT,173
r,1545,0,1,true,SHIFT,631
r,1547,0,1,false,SHIFT,174
r,1549,0,1,true,SHIFT,633
r,1551,0,1,false,SHIFT,142
r,1553,0,1,true,SHIFT,662
r,1555,0,1,false,SHIFT,242
r,1557,0,1,false,SHIFT,175
r,1559,0,1,false,SHIFT,25
r,1561,0,1,true,SHIFT,653
r,1563,0,1,false,SHIFT,176
r,1565,0,1,true,SHIFT,648
r,1567,0,1,false,SHIFT,26
r,1569,0,1,false,SHIFT,27
r,1571,0,1,false,SHIFT,190
r,1573,0,1,false,SHIFT,28
r,1575,0,1,false,SHIFT,29
r,1577,0,1,false,SHIFT,177
r,1579,0,1,false,SHIFT,30
r,1581,0,1,false,SHIFT,178
r,1583,0,1,false,SHIFT,179
r,1585,0,1,true,SHIFT,651
r,1587,0,1,false,SHIFT,131
r,1589,0,1,false,SHIFT,31
r,1591,0,1,true,SHIFT,657
r,1593,0,1,false,SHIFT,18
r,1595,0,1,true,SHIFT,660
r,1597,0,1,false,SHIFT,129
r,1599,0,1,true,SHIFT,661
r,1601,0,1,false,SHIFT,33
r,1603,0,1,true,SHIFT,663
r,1605,0,1,false,SHIFT,34
r,1607,0,1,true,SHIFT,664
r,1609,0,1,false,SHIFT,35
r,1611,0,1,true,SHIFT,666
r,1613,0,1,false,SHIFT,36
r,1615,0,1,true,SHIFT,667
r,1617,0,1,false,SHIFT,37
r,1619,0,1,true,SHIFT,669
r,1621,0,1,false,SHIFT,38
r,1623,0,1,true,SHIFT,670
r,1625,0,1,false,SHIFT,39
r,1627,0,1,true,SHIFT,671
r,1629,0,1,false,SHIFT,40
r,1631,0,1,true,SHIFT,672
r,1633,0,1,false,SHIFT,41
r,1635,0,1,true,SHIFT,673
r,1637,0,1,false,SHIFT,180
r,1639,0,1,false,SHIFT,132
r,1641,0,1,false,SHIFT,151
r,1643,0,1,false,SHIFT,181
r,1645,0,1,false,SHIFT,153
r,1647,0,1,false,SHIFT,42
r,1649,0,1,false,SHIFT,43
r,1651,0,1,true,SHIFT,682
r,1653,0,1,false,SHIFT,1376
r,1655,0,1,true,SHIFT,690
r,1657,0,1,false,SHIFT,1378
r,1659,0,1,false,SHIFT,44
r,1661,0,1,false,SHIFT,45
r,1663,0,1,false,SHIFT,1379
r,1665,0,1,false,SHIFT,46
r,1667,0,1,false,SHIFT,47
r,1669,0,1,false,SHIFT,134
r,1671,0,1,false,SHIFT,48
r,1673,0,1,false,SHIFT,49
r,1675,0,1,false,SHIFT,1381
r,1677,0,1,false,SHIFT,50
r,1679,0,1,false,SHIFT,51
r,1681,0,1,false,SHIFT,1382
r,1683,0,1,false,SHIFT,52
r,1685,0,1,false,SHIFT,53
r,1687,0,1,false,SHIFT,54
r,1689,0,1,false,SHIFT,55
r,1691,0,1,false,SHIFT,56
r,1693,0,1,false,SHIFT,1383
r,1695,0,1,true,SHIFT,696
r,1697,0,1,false,SHIFT,1387
r,1699,0,1,true,SHIFT,698
r,1701,0,1,false,SHIFT,1391
r,1703,0,1,true,SHIFT,704
r,1705,0,1,false,SHIFT,1394
r,1707,0,1,true,SHIFT,705
r,1709,0,1,false,SHIFT,1397
r,1711,0,1,true,SHIFT,709
r,1713,0,1,false,SHIFT,1400
r,1715,0,1,true,SHIFT,711
r,1717,0,1,false,SHIFT,1401
r,1719,0,1,true,SHIFT,712
r,1721,0,1,false,SHIFT,1402
r,1723,0,1,true,SHIFT,714
r,1725,0,1,false,SHIFT,57
r,1727,0,1,false,SHIFT,58
r,1729,0,1,true,SHIFT,692
r,1731,0,1,false,SHIFT,1412
r,1733,0,1,true,SHIFT,765
r,1735,0,1,false,SHIFT,1459
r,1737,0,1,true,SHIFT,766
r,1739,0,1,false,SHIFT,1460
r,1741,0,1,true,SHIFT,767
r,1743,0,1,false,SHIFT,1464
r,1745,0,1,true,SHIFT,768
r,1747,0,1,false,SHIFT,1469
r,1749,0,1,true,SHIFT,771
r,1751,0,1,false,SHIFT,154
r,1753,0,1,false,SHIFT,1498
r,1755,0,1,false,SHIFT,1499
r,1757,0,1,true,SHIFT,790
r,1759,0,1,false,SHIFT,59
r,1761,0,1,false,SHIFT,60
r,1763,0,1,true,SHIFT,697
r,1765,0,1,false,SHIFT,61
r,1767,0,1,true,SHIFT,699
r,1769,0,1,false,SHIFT,62
r,1771,0,1,true,SHIFT,702
r,1773,0,1,false,SHIFT,1502
r,1775,0,1,false,SHIFT,63
r,1777,0,1,false,SHIFT,1503
r,1779,0,1,false,SHIFT,64
r,1781,0,1,false,SHIFT,65
r,1783,0,1,true,SHIFT,706
r,1785,0,1,false,SHIFT,66
r,1787,0,1,true,SHIFT,707
r,1789,0,1,false,SHIFT,67
r,1791,0,1,false,SHIFT,68
r,1793,0,1,true,SHIFT,710
r,1795,0,1,false,SHIFT,1504
r,1797,0,1,false,SHIFT,1505
r,1799,0,1,false,SHIFT,69
r,1801,0,1,false,SHIFT,70
r,1803,0,1,false,SHIFT,71
r,1805,0,1,true,SHIFT,713
r,1807,0,1,false,SHIFT,1509
r,1809,0,1,false,SHIFT,72
r,1811,0,1,false,SHIFT,1512
r,1813,0,1,false,SHIFT,1516
r,1815,0,1,false,SHIFT,73
r,1817,0,1,false,SHIFT,1517
r,1819,0,1,false,SHIFT,1609
r,1821,0,1,true,SHIFT,1809
r,1823,0,1,false,SHIFT,1809
r,1825,0,1,false,SHIFT,1992
r,1827,0,1,false,SHIFT,2012
r,1829,0,1,false,SHIFT,1970
r,1831,0,1,false,SHIFT,1007
r,1833,0,1,true,SHIFT,1008
r,1835,0,1,true,SHIFT,1009
r,1837,0,1,true,SHIFT,1010
r,1839,0,1,true,SHIFT,1011
r,1841,0,1,true,SHIFT,1610
r,1843,0,1,false,SHIFT,1610
r,1845,0,1,true,SHIFT,1830
r,1847,0,1,true,SHIFT,1831
r,1849,0,1,false,SHIFT,1328
r,1851,0,1,false,SHIFT,1672
r,1853,0,1,true,SHIFT,733
r,1855,0,1,true,SHIFT,2063
r,1857,0,1,true,SHIFT,1090
r,1859,0,1,true,SHIFT,395
r,1861,0,1,false,SHIFT,1338
r,1863,0,1,false,SHIFT,1181
r,1865,0,1,false,SHIFT,1189
r,1867,0,1,false,SHIFT,1191
r,1869,0,1,false,SHIFT,1195
r,1871,0,1,false,SHIFT,1197
r,1873,0,1,true,SHIFT,735
r,1875,0,1,false,SHIFT,1205
r,1877,0,1,true,SHIFT,737
r,1879,0,1,false,SHIFT,1209
r,1881,0,1,true,SHIFT,738
r,1883,0,1,false,SHIFT,1213
r,1885,0,1,true,SHIFT,739
r,1887,0,1,false,SHIFT,1218
r,1889,0,1,true,SHIFT,740
r,1891,0,1,false,SHIFT,1235
r,1893,0,1,true,SHIFT,741
r,1895,0,1,false,SHIFT,1237
r,1897,0,1,true,SHIFT,742
r,1899,0,1,false,SHIFT,1242
r,1901,0,1,true,SHIFT,743
r,1903,0,1,false,SHIFT,1244
r,1905,0,1,true,SHIFT,744
r,1907,0,1,false,SHIFT,1247
r,1909,0,1,true,SHIFT,745
r,1911,0,1,false,SHIFT,1253
r,1913,0,1,true,SHIFT,746
r,1915,0,1,false,SHIFT,1257
r,1917,0,1,true,SHIFT,747
r,1919,0,1,false,SHIFT,1266
r,1921,0,1,false,SHIFT,1268
r,1923,0,1,true,SHIFT,748
r,1925,0,1,false,SHIFT,1274
r,1927,0,1,false,SHIFT,1280
r,1929,0,1,false,SHIFT,1283
r,1931,0,1,false,SHIFT,1223
r,1933,0,1,false,SHIFT,1262
r,1935,0,1,false,SHIFT,1178
r,1937,0,1,false,SHIFT,1193
r,1939,0,1,false,SHIFT,1332
r,1941,0,1,false,SHIFT,1334
r,1943,0,1,false,SHIFT,1336
r,1945,0,1,false,SHIFT,1207
r,1947,0,1,false,SHIFT,1217
r,1949,0,1,false,SHIFT,1317
r,1951,0,1,false,SHIFT,1320
r,1953,0,1,false,SHIFT,1327
r,1955,0,1,true,SHIFT,750
r,1957,0,1,false,SHIFT,1340
r,1959,0,1,false,SHIFT,1176
r,1961,0,1,true,SHIFT,754
r,1963,0,1,false,SHIFT,1180
r,1965,0,1,true,SHIFT,755
r,1967,0,1,false,SHIFT,1234
r,1969,0,1,true,SHIFT,758
r,1971,0,1,false,SHIFT,1288
r,1973,0,1,false,SHIFT,1289
r,1975,0,1,false,SHIFT,1292
r,1977,0,1,true,SHIFT,760
r,1979,0,1,false,SHIFT,1296
r,1981,0,1,true,SHIFT,761
r,1983,0,1,false,SHIFT,1309
r,1985,0,1,false,SHIFT,1318
r,1987,0,1,true,SHIFT,763
r,1989,0,1,false,SHIFT,1321
r,1991,0,1,false,SHIFT,1322
r,1993,0,1,false,SHIFT,1323
r,1995,0,1,true,SHIFT,764
r,1997,0,1,false,SHIFT,1325
r,1999,0,1,false,SHIFT,1326
r,2001,0,1,false,SHIFT,1519
r,2003,0,1,false,SHIFT,1523
r,2005,0,1,false,SHIFT,1526
r,2007,0,1,false,SHIFT,1529
r,2009,0,1,false,SHIFT,299
r,2011,0,1,true,SHIFT,1807
r,2013,0,1,false,SHIFT,1807
r,2015,0,1,false,SHIFT,1994
r,2017,0,1,false,SHIFT,2014
r,2019,0,1,false,SHIFT,1973
r,2021,0,1,false,SHIFT,1020
r,2023,0,1,true,SHIFT,1021
r,2025,0,1,true,SHIFT,1022
r,2027,0,1,true,SHIFT,1023
r,2029,0,1,true,SHIFT,1024
r,2031,0,1,true,SHIFT,300
r,2033,0,1,false,SHIFT,300
r,2035,0,1,false,SHIFT,79
r,2037,0,1,false,SHIFT,388
r,2039,0,1,true,SHIFT,788
r,2041,0,1,true,SHIFT,1095
r,2043,0,1,true,SHIFT,396
r,2045,0,1,false,SHIFT,80
r,2047,0,1,false,SHIFT,1531
r,2049,0,1,false,SHIFT,81
r,2051,0,1,false,SHIFT,82
r,2053,0,1,false,SHIFT,83
r,2055,0,1,false,SHIFT,84
r,2057,0,1,false,SHIFT,85
r,2059,0,1,true,SHIFT,792
r,2061,0,1,false,SHIFT,87
r,2063,0,1,true,SHIFT,794
r,2065,0,1,false,SHIFT,88
r,2067,0,1,true,SHIFT,795
r,2069,0,1,false,SHIFT,89
r,2071,0,1,true,SHIFT,1054
r,2073,0,1,false,SHIFT,90
r,2075,0,1,true,SHIFT,797
r,2077,0,1,false,SHIFT,91
r,2079,0,1,true,SHIFT,798
r,2081,0,1,false,SHIFT,92
r,2083,0,1,true,SHIFT,799
r,2085,0,1,false,SHIFT,93
r,2087,0,1,true,SHIFT,800
r,2089,0,1,false,SHIFT,94
r,2091,0,1,true,SHIFT,801
r,2093,0,1,false,SHIFT,95
r,2095,0,1,true,SHIFT,802
r,2097,0,1,false,SHIFT,96
r,2099,0,1,true,SHIFT,803
r,2101,0,1,false,SHIFT,97
r,2103,0,1,true,SHIFT,804
r,2105,0,1,false,SHIFT,98
r,2107,0,1,false,SHIFT,99
r,2109,0,1,true,SHIFT,806
r,2111,0,1,false,SHIFT,1548
r,2113,0,1,false,SHIFT,1550
r,2115,0,1,true,SHIFT,808
r,2117,0,1,false,SHIFT,100
r,2119,0,1,false,SHIFT,101
r,2121,0,1,false,SHIFT,102
r,2123,0,1,false,SHIFT,103
r,2125,0,1,false,SHIFT,139
r,2127,0,1,true,SHIFT,906
r,2129,0,1,false,SHIFT,105
r,2131,0,1,false,SHIFT,106
r,2133,0,1,false,SHIFT,107
r,2135,0,1,false,SHIFT,108
r,2137,0,1,false,SHIFT,109
r,2139,0,1,false,SHIFT,110
r,2141,0,1,false,SHIFT,111
r,2143,0,1,false,SHIFT,112
r,2145,0,1,false,SHIFT,155
r,2147,0,1,false,SHIFT,113
r,2149,0,1,false,SHIFT,114
r,2151,0,1,true,SHIFT,816
r,2153,0,1,false,SHIFT,1560
r,2155,0,1,false,SHIFT,1562
r,2157,0,1,true,SHIFT,812
r,2159,0,1,false,SHIFT,1564
r,2161,0,1,true,SHIFT,813
r,2163,0,1,false,SHIFT,1570
r,2165,0,1,true,SHIFT,818
r,2167,0,1,false,SHIFT,1572
r,2169,0,1,false,SHIFT,1574
r,2171,0,1,false,SHIFT,1576
r,2173,0,1,true,SHIFT,823
r,2175,0,1,false,SHIFT,1580
r,2177,0,1,true,SHIFT,829
r,2179,0,1,false,SHIFT,115
r,2181,0,1,false,SHIFT,116
r,2183,0,1,true,SHIFT,822
r,2185,0,1,false,SHIFT,1581
r,2187,0,1,false,SHIFT,1582
r,2189,0,1,true,SHIFT,834
r,2191,0,1,false,SHIFT,117
r,2193,0,1,true,SHIFT,824
r,2195,0,1,false,SHIFT,118
r,2197,0,1,true,SHIFT,827
r,2199,0,1,false,SHIFT,119
r,2201,0,1,false,SHIFT,1444
r,2203,0,1,false,SHIFT,120
r,2205,0,1,false,SHIFT,121
r,2207,0,1,true,SHIFT,831
r,2209,0,1,false,SHIFT,122
r,2211,0,1,true,SHIFT,832
r,2213,0,1,false,SHIFT,123
r,2215,0,1,false,SHIFT,124
r,2217,0,1,true,SHIFT,835
r,2219,0,1,false,SHIFT,1343
r,2221,0,1,false,SHIFT,1344
r,2223,0,1,true,SHIFT,836
r,2225,0,1,false,SHIFT,125
r,2227,0,1,false,SHIFT,126
r,2229,0,1,false,SHIFT,127
r,2231,0,1,true,SHIFT,837
r,2233,0,1,false,SHIFT,1346
r,2235,0,1,false,SHIFT,128
r,2237,0,1,false,SHIFT,1347
r,2239,0,1,false,SHIFT,19
r,2241,0,1,false,SHIFT,1593
r,2243,0,1,true,SHIFT,1824
r,2245,0,1,false,SHIFT,1824
r,2247,0,1,false,SHIFT,1827
r,2249,0,1,false,SHIFT,2016
r,2251,0,1,false,SHIFT,1976
r,2253,0,1,false,SHIFT,1033
r,2255,0,1,true,SHIFT,1034
r,2257,0,1,true,SHIFT,1035
r,2259,0,1,true,SHIFT,1036
r,2261,0,1,true,SHIFT,1037
r,2263,0,1,true,SHIFT,1594
r,2265,0,1,false,SHIFT,1594
r,2267,0,1,true,SHIFT,1869
r,2269,0,1,true,SHIFT,1870
r,2271,0,1,false,SHIFT,1337
r,2273,0,1,false,SHIFT,1708
r,2275,0,1,true,SHIFT,856
r,2277,0,1,true,SHIFT,2055
r,2279,0,1,true,SHIFT,1100
r,2281,0,1,true,SHIFT,398
r,2283,0,1,false,SHIFT,1183
r,2285,0,1,false,SHIFT,1184
r,2287,0,1,false,SHIFT,1185
r,2289,0,1,false,SHIFT,1186
r,2291,0,1,false,SHIFT,1187
r,2293,0,1,false,SHIFT,1188
r,2295,0,1,true,SHIFT,858
r,2297,0,1,false,SHIFT,1192
r,2299,0,1,true,SHIFT,860
r,2301,0,1,false,SHIFT,1194
r,2303,0,1,true,SHIFT,861
r,2305,0,1,false,SHIFT,1196
r,2307,0,1,true,SHIFT,862
r,2309,0,1,false,SHIFT,1198
r,2311,0,1,true,SHIFT,863
r,2313,0,1,false,SHIFT,1200
r,2315,0,1,true,SHIFT,864
r,2317,0,1,false,SHIFT,1202
r,2319,0,1,true,SHIFT,865
r,2321,0,1,false,SHIFT,1204
r,2323,0,1,true,SHIFT,866
r,2325,0,1,false,SHIFT,1206
r,2327,0,1,true,SHIFT,867
r,2329,0,1,false,SHIFT,1208
r,2331,0,1,true,SHIFT,868
r,2333,0,1,false,SHIFT,1210
r,2335,0,1,true,SHIFT,869
r,2337,0,1,false,SHIFT,1212
r,2339,0,1,true,SHIFT,870
r,2341,0,1,false,SHIFT,1215
r,2343,0,1,false,SHIFT,1216
r,2345,0,1,true,SHIFT,871
r,2347,0,1,false,SHIFT,1219
r,2349,0,1,false,SHIFT,1220
r,2351,0,1,false,SHIFT,1221
r,2353,0,1,false,SHIFT,1222
r,2355,0,1,false,SHIFT,1174
r,2357,0,1,false,SHIFT,1224
r,2359,0,1,false,SHIFT,1225
r,2361,0,1,false,SHIFT,1226
r,2363,0,1,false,SHIFT,1227
r,2365,0,1,false,SHIFT,1228
r,2367,0,1,false,SHIFT,1229
r,2369,0,1,false,SHIFT,1230
r,2371,0,1,false,SHIFT,1231
r,2373,0,1,false,SHIFT,1232
r,2375,0,1,false,SHIFT,1233
r,2377,0,1,true,SHIFT,873
r,2379,0,1,false,SHIFT,1238
r,2381,0,1,false,SHIFT,1239
r,2383,0,1,true,SHIFT,877
r,2385,0,1,false,SHIFT,1241
r,2387,0,1,true,SHIFT,878
r,2389,0,1,false,SHIFT,1245
r,2391,0,1,true,SHIFT,881
r,2393,0,1,false,SHIFT,1248
r,2395,0,1,false,SHIFT,1249
r,2397,0,1,false,SHIFT,1250
r,2399,0,1,true,SHIFT,883
r,2401,0,1,false,SHIFT,1252
r,2403,0,1,true,SHIFT,884
r,2405,0,1,false,SHIFT,1255
r,2407,0,1,false,SHIFT,1256
r,2409,0,1,true,SHIFT,886
r,2411,0,1,false,SHIFT,1258
r,2413,0,1,false,SHIFT,1259
r,2415,0,1,false,SHIFT,1260
r,2417,0,1,true,SHIFT,887
r,2419,0,1,false,SHIFT,1341
r,2421,0,1,false,SHIFT,1263
r,2423,0,1,false,SHIFT,1602
r,2425,0,1,true,SHIFT,1815
r,2427,0,1,false,SHIFT,1815
r,2429,0,1,false,SHIFT,1998
r,2431,0,1,false,SHIFT,2018
r,2433,0,1,false,SHIFT,1980
r,2435,0,1,false,SHIFT,1043
r,2437,0,1,true,SHIFT,1044
r,2439,0,1,true,SHIFT,1045
r,2441,0,1,true,SHIFT,1046
r,2443,0,1,true,SHIFT,1047
r,2445,0,1,true,SHIFT,1603
r,2447,0,1,false,SHIFT,1603
r,2449,0,1,true,SHIFT,1889
r,2451,0,1,true,SHIFT,1890
r,2453,0,1,false,SHIFT,1203
r,2455,0,1,false,SHIFT,1667
r,2457,0,1,true,SHIFT,907
r,2459,0,1,true,SHIFT,2058
r,2461,0,1,true,SHIFT,1105
r,2463,0,1,true,SHIFT,401
r,2465,0,1,false,SHIFT,1286
r,2467,0,1,false,SHIFT,1287
r,2469,0,1,false,SHIFT,1294
r,2471,0,1,false,SHIFT,1299
r,2473,0,1,false,SHIFT,1305
