language,parse_state,primary_state
r,2078,2078
r,2079,2079
r,2080,2080
r,2081,2080
r,2082,2082
r,2083,2078
r,2084,2079
r,2085,2082
r,2086,2078
r,2087,2079
r,2088,2078
r,2089,2080
r,2090,2078
r,2091,2079
r,2092,2079
r,2093,2080
r,2094,2080
r,2095,2079
r,2096,2080
r,2097,2078
r,2098,2098
r,2099,2079
r,2100,2080
r,2101,2080
r,2102,2080
r,2103,2078
r,2104,2079
r,2105,2079
r,2106,2082
r,2107,2079
r,2108,2080
r,2109,2078
r,2110,2078
r,2111,2078
go,0,0
go,1,1
go,2,2
go,3,3
go,4,4
go,5,5
go,6,6
go,7,7
go,8,8
go,9,9
go,10,10
go,11,11
go,12,12
go,13,11
go,14,11
go,15,11
go,16,11
go,17,11
go,18,11
go,19,19
go,20,20
go,21,21
go,22,22
go,23,23
go,24,24
go,25,25
go,26,26
go,27,27
go,28,28
go,29,29
go,30,29
go,31,29
go,32,29
go,33,29
go,34,29
go,35,35
go,36,36
go,37,35
go,38,35
go,39,36
go,40,35
go,41,36
go,42,35
go,43,36
go,44,36
go,45,36
go,46,35
go,47,47
go,48,48
go,49,49
go,50,50
go,51,51
go,52,52
go,53,53
go,54,51
go,55,55
go,56,56
go,57,52
go,58,58
go,59,51
go,60,60
go,61,53
go,62,52
go,63,60
go,64,53
go,65,65
go,66,60
go,67,52
go,68,58
go,69,60
go,70,53
go,71,52
go,72,60
go,73,53
go,74,52
go,75,60
go,76,76
go,77,53
go,78,51
go,79,51
go,80,51
go,81,81
go,82,81
go,83,83
go,84,83
go,85,85
go,86,86
go,87,87
go,88,88
go,89,89
go,90,83
go,91,91
go,92,89
go,93,93
go,94,93
go,95,85
go,96,96
go,97,85
go,98,86
go,99,99
go,100,81
go,101,93
go,102,83
go,103,103
go,104,86
go,105,91
go,106,81
go,107,107
go,108,89
go,109,85
go,110,86
go,111,111
go,112,85
go,113,113
go,114,83
go,115,115
go,116,86
go,117,93
go,118,81
go,119,119
go,120,81
go,121,85
go,122,86
go,123,91
go,124,124
go,125,125
go,126,83
go,127,127
go,128,128
go,129,93
go,130,93
go,131,131
go,132,132
go,133,133
go,134,134
go,135,135
go,136,136
go,137,137
go,138,131
go,139,139
go,140,140
go,141,141
go,142,134
go,143,136
go,144,137
go,145,139
go,146,140
go,147,141
go,148,134
go,149,136
go,150,137
go,151,139
go,152,140
go,153,141
go,154,134
go,155,136
go,156,137
go,157,139
go,158,140
go,159,141
go,160,134
go,161,136
go,162,162
go,163,139
go,164,140
go,165,141
go,166,134
go,167,136
go,168,137
go,169,139
go,170,140
go,171,141
go,172,172
go,173,173
go,174,135
go,175,131
go,176,134
go,177,134
go,178,136
go,179,137
go,180,139
go,181,140
go,182,141
go,183,172
go,184,173
go,185,185
go,186,135
go,187,135
go,188,136
go,189,189
go,190,137
go,191,172
go,192,192
go,193,173
go,194,139
go,195,135
go,196,140
go,197,141
go,198,172
go,199,173
go,200,173
go,201,201
go,202,202
go,203,172
go,204,172
go,205,173
go,206,206
go,207,207
go,208,208
go,209,172
go,210,173
go,211,172
go,212,173
go,213,172
go,214,172
go,215,162
go,216,185
go,217,208
go,218,132
go,219,162
go,220,185
go,221,208
go,222,132
go,223,162
go,224,185
go,225,208
go,226,132
go,227,162
go,228,185
go,229,208
go,230,132
go,231,162
go,232,185
go,233,208
go,234,132
go,235,137
go,236,236
go,237,237
go,238,238
go,239,239
go,240,240
go,241,241
go,242,242
go,243,243
go,244,244
go,245,245
go,246,246
go,247,247
go,248,248
go,249,249
go,250,250
go,251,251
go,252,252
go,253,253
go,254,254
go,255,255
go,256,256
go,257,257
go,258,258
go,259,259
go,260,260
go,261,261
go,262,262
go,263,263
go,264,264
go,265,265
go,266,266
go,267,267
go,268,268
go,269,269
go,270,270
go,271,271
go,272,272
go,273,273
go,274,274
go,275,275
go,276,276
go,277,277
go,278,278
go,279,279
go,280,280
go,281,281
go,282,282
go,283,283
go,284,284
go,285,285
go,286,286
go,287,287
go,288,288
go,289,289
go,290,290
go,291,243
go,292,247
go,293,244
go,294,239
go,295,246
go,296,240
go,297,242
go,298,245
go,299,248
go,300,264
go,301,261
go,302,262
go,303,263
go,304,265
go,305,252
go,306,266
go,307,272
go,308,274
go,309,275
go,310,276
go,311,277
go,312,288
go,313,278
go,314,285
go,315,279
go,316,280
go,317,282
go,318,284
go,319,283
go,320,286
go,321,287
go,322,259
go,323,257
go,324,270
go,325,268
go,326,267
go,327,289
go,328,253
go,329,250
go,330,258
go,331,255
go,332,251
go,333,249
go,334,273
go,335,269
go,336,256
go,337,254
go,338,260
go,339,239
go,340,340
go,341,243
go,342,245
go,343,246
go,344,244
go,345,247
go,346,242
go,347,248
go,348,255
go,349,251
go,350,266
go,351,351
go,352,272
go,353,274
go,354,252
go,355,275
go,356,276
go,357,277
go,358,288
go,359,249
go,360,285
go,361,262
go,362,284
go,363,263
go,364,351
go,365,286
go,366,278
go,367,283
go,368,368
go,369,267
go,370,289
go,371,253
go,372,287
go,373,258
go,374,273
go,375,259
go,376,250
go,377,261
go,378,264
go,379,268
go,380,265
go,381,260
go,382,280
go,383,270
go,384,257
go,385,269
go,386,282
go,387,256
go,388,254
go,389,279
go,390,244
go,391,246
go,392,392
go,393,393
go,394,248
go,395,239
go,396,252
go,397,288
go,398,285
go,399,284
go,400,400
go,401,289
go,402,253
go,403,258
go,404,273
go,405,264
go,406,268
go,407,269
go,408,256
go,409,254
go,410,260
go,411,261
go,412,262
go,413,263
go,414,265
go,415,266
go,416,272
go,417,274
go,418,275
go,419,276
go,420,277
go,421,278
go,422,279
go,423,280
go,424,282
go,425,283
go,426,286
go,427,287
go,428,259
go,429,257
go,430,270
go,431,239
go,432,250
go,433,251
go,434,249
go,435,255
go,436,267
go,437,340
go,438,247
go,439,351
go,440,244
go,441,243
go,442,242
go,443,245
go,444,243
go,445,242
go,446,245
go,447,247
go,448,246
go,449,351
go,450,248
go,451,451
go,452,452
go,453,453
go,454,454
go,455,455
go,456,456
go,457,457
go,458,239
go,459,459
go,460,460
go,461,266
go,462,254
go,463,260
go,464,261
go,465,262
go,466,263
go,467,265
go,468,272
go,469,274
go,470,275
go,471,276
go,472,277
go,473,278
go,474,279
go,475,280
go,476,282
go,477,283
go,478,286
go,479,287
go,480,259
go,481,257
go,482,270
go,483,284
go,484,250
go,485,251
go,486,249
go,487,267
go,488,340
go,489,289
go,490,258
go,491,273
go,492,454
go,493,459
go,494,264
go,495,256
go,496,351
go,497,255
go,498,498
go,499,246
go,500,351
go,501,244
go,502,460
go,503,252
go,504,253
go,505,243
go,506,242
go,507,245
go,508,247
go,509,288
go,510,498
go,511,498
go,512,285
go,513,269
go,514,268
go,515,239
go,516,239
go,517,248
go,518,518
go,519,519
go,520,520
go,521,519
go,522,400
go,523,520
go,524,518
go,525,518
go,526,519
go,527,520
go,528,518
go,529,529
go,530,518
go,531,518
go,532,532
go,533,286
go,534,534
go,535,535
go,536,243
go,537,242
go,538,245
go,539,247
go,540,540
go,541,541
go,542,542
go,543,543
go,544,255
go,545,239
go,546,252
go,547,288
go,548,285
go,549,284
go,550,267
go,551,289
go,552,253
go,553,258
go,554,273
go,555,264
go,556,268
go,557,269
go,558,256
go,559,254
go,560,260
go,561,261
go,562,262
go,563,263
go,564,265
go,565,266
go,566,272
go,567,274
go,568,275
go,569,569
go,570,277
go,571,278
go,572,279
go,573,280
go,574,282
go,575,283
go,576,287
go,577,259
go,578,257
go,579,270
go,580,250
go,581,251
go,582,249
go,583,569
go,584,584
go,585,585
go,586,243
go,587,242
go,588,245
go,589,247
go,590,585
go,591,591
go,592,569
go,593,400
go,594,584
go,595,585
go,596,584
go,597,597
go,598,276
go,599,599
go,600,600
go,601,601
go,602,456
go,603,452
go,604,604
go,605,600
go,606,606
go,607,607
go,608,608
go,609,604
go,610,610
go,611,608
go,612,612
go,613,599
go,614,614
go,615,340
go,616,452
go,617,604
go,618,600
go,619,607
go,620,608
go,621,610
go,622,599
go,623,452
go,624,604
go,625,600
go,626,626
go,627,608
go,628,599
go,629,452
go,630,604
go,631,600
go,632,608
go,633,633
go,634,599
go,635,452
go,636,604
go,637,600
go,638,608
go,639,599
go,640,610
go,641,606
go,642,607
go,643,340
go,644,644
go,645,645
go,646,646
go,647,647
go,648,648
go,649,648
go,650,650
go,651,651
go,652,652
go,653,653
go,654,650
go,655,650
go,656,647
go,657,657
go,658,644
go,659,653
go,660,647
go,661,661
go,662,648
go,663,650
go,664,651
go,665,652
go,666,653
go,667,651
go,668,668
go,669,456
go,670,648
go,671,647
go,672,672
go,673,652
go,674,647
go,675,675
go,676,648
go,677,650
go,678,651
go,679,652
go,680,653
go,681,681
go,682,653
go,683,644
go,684,652
go,685,644
go,686,686
go,687,651
go,688,647
go,689,652
go,690,648
go,691,650
go,692,692
go,693,693
go,694,653
go,695,657
go,696,696
go,697,657
go,698,644
go,699,644
go,700,651
go,701,701
go,702,702
go,703,703
go,704,704
go,705,705
go,706,706
go,707,707
go,708,706
go,709,702
go,710,710
go,711,706
go,712,712
go,713,713
go,714,714
go,715,715
go,716,716
go,717,717
go,718,718
go,719,703
go,720,702
go,721,718
go,722,714
go,723,717
go,724,704
go,725,706
go,726,710
go,727,727
go,728,716
go,729,714
go,730,730
go,731,716
go,732,718
go,733,717
go,734,702
go,735,704
go,736,704
go,737,706
go,738,738
go,739,739
go,740,715
go,741,710
go,742,716
go,743,718
go,744,702
go,745,710
go,746,707
go,747,747
go,748,704
go,749,710
go,750,750
go,751,704
go,752,716
go,753,718
go,754,702
go,755,706
go,756,714
go,757,715
go,758,758
go,759,716
go,760,714
go,761,705
go,762,713
go,763,717
go,764,701
go,765,718
go,766,717
go,767,705
go,768,713
go,769,701
go,770,714
go,771,701
go,772,705
go,773,713
go,774,717
go,775,703
go,776,701
go,777,705
go,778,713
go,779,701
go,780,705
go,781,713
go,782,710
go,783,783
go,784,784
go,785,785
go,786,786
go,787,787
go,788,788
go,789,783
go,790,785
go,791,786
go,792,784
go,793,785
go,794,784
go,795,783
go,796,786
go,797,797
go,798,798
go,799,797
go,800,800
go,801,801
go,802,802
go,803,801
go,804,804
go,805,805
go,806,806
go,807,807
go,808,808
go,809,809
go,810,810
go,811,811
go,812,812
go,813,813
go,814,814
go,815,815
go,816,816
go,817,817
go,818,818
go,819,819
go,820,820
go,821,821
go,822,822
go,823,822
go,824,824
go,825,825
go,826,826
go,827,827
go,828,828
go,829,829
go,830,830
go,831,831
go,832,832
go,833,833
go,834,834
go,835,835
go,836,836
go,837,837
go,838,822
go,839,839
go,840,840
go,841,841
go,842,842
go,843,843
go,844,797
go,845,845
go,846,843
go,847,801
go,848,848
go,849,849
go,850,850
go,851,850
go,852,852
go,853,849
go,854,854
go,855,797
go,856,856
go,857,854
go,858,832
go,859,836
go,860,834
go,861,809
go,862,810
go,863,807
go,864,830
go,865,865
go,866,806
go,867,867
go,868,829
go,869,821
go,870,812
go,871,818
go,872,831
go,873,815
go,874,814
go,875,801
go,876,805
go,877,811
go,878,813
go,879,816
go,880,817
go,881,804
go,882,824
go,883,826
go,884,808
go,885,837
go,886,827
go,887,833
go,888,819
go,889,798
go,890,890
go,891,891
go,892,892
go,893,893
go,894,894
go,895,895
go,896,896
go,897,897
go,898,797
go,899,890
go,900,797
go,901,901
go,902,890
go,903,891
go,904,891
go,905,800
go,906,906
go,907,906
go,908,908
go,909,906
go,910,910
go,911,911
go,912,912
go,913,913
go,914,914
go,915,915
go,916,916
go,917,917
go,918,801
go,919,919
go,920,920
go,921,921
go,922,801
go,923,923
go,924,924
go,925,925
go,926,926
go,927,927
go,928,928
go,929,929
go,930,819
go,931,931
go,932,932
go,933,933
go,934,821
go,935,935
go,936,936
go,937,937
go,938,814
go,939,939
go,940,940
go,941,941
go,942,942
go,943,798
go,944,804
go,945,827
go,946,946
go,947,836
go,948,818
go,949,949
go,950,834
go,951,809
go,952,810
go,953,807
go,954,954
go,955,955
go,956,956
go,957,957
go,958,958
go,959,959
go,960,800
go,961,961
go,962,962
go,963,831
go,964,805
go,965,965
go,966,811
go,967,813
go,968,824
go,969,969
go,970,970
go,971,833
go,972,972
go,973,973
go,974,817
go,975,826
go,976,808
go,977,977
go,978,830
go,979,979
go,980,980
go,981,981
go,982,982
go,983,983
go,984,829
go,985,832
go,986,986
go,987,987
go,988,812
go,989,989
go,990,990
go,991,991
go,992,992
go,993,993
go,994,994
go,995,995
go,996,996
go,997,997
go,998,998
go,999,999
go,1000,1000
go,1001,1001
go,1002,1002
go,1003,1003
go,1004,1004
go,1005,1005
go,1006,1006
go,1007,1007
go,1008,1008
go,1009,1009
go,1010,1010
go,1011,1011
go,1012,1012
go,1013,1013
go,1014,1014
go,1015,1015
go,1016,1016
go,1017,1017
go,1018,1018
go,1019,983
go,1020,837
go,1021,806
go,1022,1022
go,1023,1023
go,1024,1024
go,1025,815
go,1026,1026
go,1027,816
go,1028,1028
go,1029,1029
go,1030,1030
go,1031,1031
go,1032,1032
go,1033,1033
go,1034,867
go,1035,1035
go,1036,1036
go,1037,867
go,1038,1038
go,1039,867
go,1040,1035
go,1041,1041
go,1042,1042
go,1043,1043
go,1044,1033
go,1045,1041
go,1046,1046
go,1047,1047
go,1048,1010
go,1049,931
go,1050,1035
go,1051,1051
go,1052,1052
go,1053,867
go,1054,1038
go,1055,1055
go,1056,1056
go,1057,1042
go,1058,867
go,1059,956
go,1060,1055
go,1061,1038
go,1062,1055
go,1063,1041
go,1064,901
go,1065,1065
go,1066,1066
go,1067,1067
go,1068,1068
go,1069,1069
go,1070,1070
go,1071,1071
go,1072,995
go,1073,1073
go,1074,1074
go,1075,955
go,1076,1076
go,1077,1077
go,1078,253
go,1079,1079
go,1080,1080
go,1081,892
go,1082,895
go,1083,1083
go,1084,1080
go,1085,1083
go,1086,1086
go,1087,1087
go,1088,998
go,1089,1089
go,1090,1090
go,1091,1091
go,1092,1087
go,1093,1093
go,1094,1094
go,1095,1095
go,1096,1096
go,1097,1080
go,1098,892
go,1099,895
go,1100,1100
go,1101,1083
go,1102,1102
go,1103,901
go,1104,1087
go,1105,1105
go,1106,1106
go,1107,1107
go,1108,1108
go,1109,1109
go,1110,1110
go,1111,1111
go,1112,1112
go,1113,1113
go,1114,1080
go,1115,1115
go,1116,1076
go,1117,892
go,1118,895
go,1119,1119
go,1120,1120
go,1121,1121
go,1122,1122
go,1123,1083
go,1124,1124
go,1125,1125
go,1126,901
go,1127,1087
go,1128,1128
go,1129,1111
go,1130,1130
go,1131,251
go,1132,249
go,1133,1133
go,1134,1134
go,1135,1135
go,1136,1080
go,1137,892
go,1138,895
go,1139,1139
go,1140,1140
go,1141,1141
go,1142,1083
go,1143,901
go,1144,1087
go,1145,1145
go,1146,1124
go,1147,1083
go,1148,250
go,1149,892
go,1150,1080
go,1151,1083
go,1152,1152
go,1153,901
go,1154,895
go,1155,1119
go,1156,1121
go,1157,1070
go,1158,1087
go,1159,252
go,1160,1160
go,1161,1080
go,1162,1162
go,1163,1051
go,1164,1164
go,1165,1165
go,1166,1166
go,1167,1167
go,1168,1168
go,1169,1169
go,1170,1170
go,1171,1095
go,1172,1172
go,1173,1173
go,1174,1174
go,1175,1175
go,1176,1176
go,1177,1177
go,1178,1178
go,1179,1179
go,1180,1180
go,1181,1181
go,1182,1182
go,1183,1089
go,1184,1184
go,1185,1102
go,1186,1106
go,1187,1164
go,1188,1165
go,1189,1178
go,1190,1190
go,1191,1191
go,1192,1166
go,1193,1193
go,1194,1164
go,1195,1195
go,1196,1167
go,1197,1168
go,1198,1170
go,1199,1167
go,1200,1200
go,1201,1179
go,1202,1141
go,1203,1203
go,1204,1168
go,1205,1128
go,1206,1206
go,1207,1207
go,1208,1086
go,1209,1165
go,1210,1178
go,1211,1211
go,1212,1190
go,1213,1213
go,1214,1191
go,1215,1215
go,1216,1190
go,1217,1164
go,1218,1167
go,1219,1219
go,1220,1168
go,1221,1170
go,1222,1222
go,1223,1074
go,1224,1224
go,1225,1225
go,1226,1226
go,1227,1227
go,1228,1191
go,1229,1229
go,1230,1165
go,1231,1231
go,1232,1178
go,1233,1190
go,1234,1139
go,1235,1191
go,1236,1160
go,1237,1164
go,1238,1167
go,1239,1168
go,1240,1170
go,1241,1165
go,1242,1231
go,1243,1169
go,1244,798
go,1245,1222
go,1246,1231
go,1247,1247
go,1248,800
go,1249,1164
go,1250,1178
go,1251,1190
go,1252,1252
go,1253,1166
go,1254,1165
go,1255,1169
go,1256,1067
go,1257,1167
go,1258,1191
go,1259,1178
go,1260,1190
go,1261,1071
go,1262,1168
go,1263,1191
go,1264,1170
go,1265,1179
go,1266,800
go,1267,1170
go,1268,1268
go,1269,1269
go,1270,1270
go,1271,1271
go,1272,1272
go,1273,1270
go,1274,1271
go,1275,1275
go,1276,1276
go,1277,1277
go,1278,1272
go,1279,1279
go,1280,1280
go,1281,1281
go,1282,1270
go,1283,1272
go,1284,1271
go,1285,1270
go,1286,1271
go,1287,942
go,1288,1288
go,1289,1289
go,1290,1290
go,1291,946
go,1292,1281
go,1293,1272
go,1294,1294
go,1295,1270
go,1296,1296
go,1297,1297
go,1298,1298
go,1299,1271
go,1300,1281
go,1301,1301
go,1302,939
go,1303,1303
go,1304,1304
go,1305,1296
go,1306,1289
go,1307,1014
go,1308,1308
go,1309,1309
go,1310,1270
go,1311,1015
go,1312,1309
go,1313,1271
go,1314,1314
go,1315,1289
go,1316,1316
go,1317,1317
go,1318,1318
go,1319,1272
go,1320,1289
go,1321,1281
go,1322,1281
go,1323,1281
go,1324,1289
go,1325,1325
go,1326,1272
go,1327,1296
go,1328,1328
go,1329,1329
go,1330,1330
go,1331,1289
go,1332,1332
go,1333,1333
go,1334,1334
go,1335,1335
go,1336,1269
go,1337,1269
go,1338,1269
go,1339,1269
go,1340,1269
go,1341,1341
go,1342,1341
go,1343,1343
go,1344,1344
go,1345,1345
go,1346,1341
go,1347,1344
go,1348,1348
go,1349,1343
go,1350,1350
go,1351,1351
go,1352,1352
go,1353,1343
go,1354,1354
go,1355,1355
go,1356,1356
go,1357,1357
go,1358,1358
go,1359,1359
go,1360,1356
go,1361,1361
go,1362,1351
go,1363,1363
go,1364,1364
go,1365,1355
go,1366,1352
go,1367,1356
go,1368,1368
go,1369,1344
go,1370,1370
go,1371,1371
go,1372,1372
go,1373,1373
go,1374,1363
go,1375,1375
go,1376,1350
go,1377,1377
go,1378,1378
go,1379,1379
go,1380,1352
go,1381,1352
go,1382,1377
go,1383,1377
go,1384,1384
go,1385,1385
go,1386,1355
go,1387,1387
go,1388,1388
go,1389,1363
go,1390,1375
go,1391,1391
go,1392,1352
go,1393,1352
go,1394,1394
go,1395,1395
go,1396,1388
go,1397,1397
go,1398,1355
go,1399,1344
go,1400,1400
go,1401,1375
go,1402,1377
go,1403,1355
go,1404,1356
go,1405,1405
go,1406,1406
go,1407,1375
go,1408,1408
go,1409,1341
go,1410,1341
go,1411,1375
go,1412,1352
go,1413,1413
go,1414,1343
go,1415,1415
go,1416,1416
go,1417,1355
go,1418,1343
go,1419,1419
go,1420,1350
go,1421,1375
go,1422,1344
go,1423,1377
go,1424,1356
go,1425,1425
go,1426,1377
go,1427,1355
go,1428,1344
go,1429,1388
go,1430,1375
go,1431,1364
go,1432,1351
go,1433,1364
go,1434,1356
go,1435,1364
go,1436,1341
go,1437,1364
go,1438,1345
go,1439,1364
go,1440,1440
go,1441,1343
rust,0,0
rust,1,1
rust,2,2
rust,3,3
rust,4,4
rust,5,5
rust,6,6
rust,7,7
rust,8,8
rust,9,3
rust,10,2
rust,11,11
rust,12,7
rust,13,8
rust,14,3
rust,15,2
rust,16,11
rust,17,8
rust,18,3
rust,19,2
rust,20,11
rust,21,8
rust,22,3
rust,23,2
rust,24,11
rust,25,8
rust,26,3
rust,27,2
rust,28,11
rust,29,8
rust,30,3
rust,31,2
rust,32,11
rust,33,8
rust,34,11
rust,35,35
rust,36,36
rust,37,37
rust,38,38
rust,39,37
rust,40,40
rust,41,40
rust,42,42
rust,43,35
rust,44,35
rust,45,36
rust,46,42
rust,47,38
rust,48,40
rust,49,37
rust,50,40
rust,51,35
rust,52,37
rust,53,42
rust,54,42
rust,55,37
rust,56,37
rust,57,40
rust,58,37
rust,59,40
rust,60,36
rust,61,40
rust,62,40
rust,63,38
rust,64,37
rust,65,38
rust,66,36
rust,67,67
rust,68,68
rust,69,69
rust,70,68
rust,71,69
rust,72,72
rust,73,73
rust,74,74
rust,75,75
rust,76,75
rust,77,72
rust,78,73
rust,79,74
rust,80,80
rust,81,81
rust,82,82
rust,83,83
rust,84,84
rust,85,85
rust,86,86
rust,87,87
rust,88,88
rust,89,89
rust,90,90
rust,91,91
rust,92,92
rust,93,93
rust,94,94
rust,95,94
rust,96,86
rust,97,87
rust,98,84
rust,99,84
rust,100,100
rust,101,85
rust,102,88
rust,103,89
rust,104,90
rust,105,94
rust,106,86
rust,107,87
rust,108,100
rust,109,100
rust,110,85
rust,111,100
rust,112,91
rust,113,94
rust,114,86
rust,115,87
rust,116,84
rust,117,100
rust,118,85
rust,119,92
rust,120,94
rust,121,86
rust,122,94
rust,123,86
rust,124,87
rust,125,87
rust,126,100
rust,127,85
rust,128,93
rust,129,129
rust,130,85
rust,131,131
rust,132,84
rust,133,84
rust,134,134
rust,135,135
rust,136,136
rust,137,137
rust,138,136
rust,139,135
rust,140,134
rust,141,137
rust,142,142
rust,143,143
rust,144,144
rust,145,145
rust,146,146
rust,147,142
rust,148,148
rust,149,149
rust,150,150
rust,151,151
rust,152,150
rust,153,153
rust,154,154
rust,155,155
rust,156,154
rust,157,144
rust,158,146
rust,159,149
rust,160,151
rust,161,161
rust,162,155
rust,163,143
rust,164,164
rust,165,165
rust,166,165
rust,167,143
rust,168,148
rust,169,165
rust,170,143
rust,171,148
rust,172,165
rust,173,148
rust,174,174
rust,175,175
rust,176,176
rust,177,177
rust,178,178
rust,179,179
rust,180,180
rust,181,181
rust,182,182
rust,183,183
rust,184,184
rust,185,185
rust,186,186
rust,187,187
rust,188,188
rust,189,189
rust,190,190
rust,191,191
rust,192,192
rust,193,161
rust,194,194
rust,195,195
rust,196,196
rust,197,197
rust,198,187
rust,199,196
rust,200,200
rust,201,201
rust,202,202
rust,203,203
rust,204,204
rust,205,205
rust,206,206
rust,207,207
rust,208,208
rust,209,209
rust,210,209
rust,211,211
rust,212,207
rust,213,213
rust,214,213
rust,215,215
rust,216,216
rust,217,217
rust,218,218
rust,219,219
rust,220,209
rust,221,218
rust,222,219
rust,223,223
rust,224,211
rust,225,223
rust,226,188
rust,227,191
rust,228,209
rust,229,211
rust,230,211
rust,231,192
rust,232,176
rust,233,203
rust,234,213
rust,235,174
rust,236,219
rust,237,237
rust,238,238
rust,239,213
rust,240,215
rust,241,241
rust,242,209
rust,243,211
rust,244,238
rust,245,216
rust,246,246
rust,247,237
rust,248,219
rust,249,207
rust,250,216
rust,251,219
rust,252,217
rust,253,213
rust,254,254
rust,255,255
rust,256,256
rust,257,254
rust,258,255
rust,259,256
rust,260,255
rust,261,261
rust,262,256
rust,263,254
rust,264,254
rust,265,261
rust,266,261
rust,267,267
rust,268,268
rust,269,269
rust,270,270
rust,271,271
rust,272,272
rust,273,273
rust,274,274
rust,275,275
rust,276,276
rust,277,277
rust,278,278
rust,279,279
rust,280,280
rust,281,281
rust,282,282
rust,283,283
rust,284,284
rust,285,285
rust,286,268
rust,287,269
rust,288,288
rust,289,270
rust,290,290
rust,291,271
rust,292,292
rust,293,293
rust,294,294
rust,295,295
rust,296,296
rust,297,270
rust,298,298
rust,299,270
rust,300,270
rust,301,270
rust,302,302
rust,303,303
rust,304,304
rust,305,302
rust,306,306
rust,307,307
rust,308,308
rust,309,309
rust,310,310
rust,311,277
rust,312,278
rust,313,279
rust,314,280
rust,315,281
rust,316,282
rust,317,283
rust,318,318
rust,319,319
rust,320,320
rust,321,321
rust,322,322
rust,323,267
rust,324,324
rust,325,319
rust,326,285
rust,327,327
rust,328,328
rust,329,329
rust,330,284
rust,331,302
rust,332,285
rust,333,268
rust,334,269
rust,335,275
rust,336,302
rust,337,270
rust,338,275
rust,339,277
rust,340,319
rust,341,278
rust,342,279
rust,343,280
rust,344,281
rust,345,282
rust,346,283
rust,347,284
rust,348,285
rust,349,268
rust,350,269
rust,351,351
rust,352,270
rust,353,271
rust,354,354
rust,355,351
rust,356,356
rust,357,357
rust,358,358
rust,359,359
rust,360,271
rust,361,275
rust,362,359
rust,363,310
rust,364,356
rust,365,272
rust,366,295
rust,367,277
rust,368,318
rust,369,324
rust,370,354
rust,371,273
rust,372,276
rust,373,292
rust,374,296
rust,375,306
rust,376,308
rust,377,309
rust,378,278
rust,379,327
rust,380,279
rust,381,359
rust,382,280
rust,383,272
rust,384,281
rust,385,324
rust,386,296
rust,387,282
rust,388,359
rust,389,283
rust,390,272
rust,391,284
rust,392,296
rust,393,393
rust,394,394
rust,395,395
rust,396,396
rust,397,397
rust,398,398
rust,399,399
rust,400,400
rust,401,401
rust,402,402
rust,403,403
rust,404,404
rust,405,405
rust,406,406
rust,407,407
rust,408,408
rust,409,409
rust,410,410
rust,411,411
rust,412,412
rust,413,208
rust,414,414
rust,415,415
rust,416,416
rust,417,417
rust,418,418
rust,419,419
rust,420,206
rust,421,421
rust,422,422
rust,423,423
rust,424,418
rust,425,418
rust,426,426
rust,427,427
rust,428,410
rust,429,429
rust,430,430
rust,431,431
rust,432,431
rust,433,430
rust,434,431
rust,435,435
rust,436,436
rust,437,436
rust,438,435
rust,439,430
rust,440,440
rust,441,440
rust,442,442
rust,443,443
rust,444,444
rust,445,445
rust,446,445
rust,447,447
rust,448,447
rust,449,444
rust,450,445
rust,451,444
rust,452,444
rust,453,447
rust,454,445
rust,455,447
rust,456,456
rust,457,457
rust,458,457
rust,459,457
rust,460,457
rust,461,461
rust,462,461
rust,463,290
rust,464,461
rust,465,461
rust,466,466
rust,467,466
rust,468,466
rust,469,395
rust,470,396
rust,471,398
rust,472,394
rust,473,397
rust,474,466
rust,475,409
rust,476,476
rust,477,402
rust,478,422
rust,479,479
rust,480,427
rust,481,411
rust,482,421
rust,483,406
rust,484,399
rust,485,400
rust,486,486
rust,487,423
rust,488,407
rust,489,489
rust,490,404
rust,491,426
rust,492,408
rust,493,415
rust,494,414
rust,495,476
rust,496,405
rust,497,416
rust,498,401
rust,499,499
rust,500,500
rust,501,500
rust,502,499
rust,503,503
rust,504,504
rust,505,505
rust,506,506
rust,507,507
rust,508,508
rust,509,509
rust,510,510
rust,511,511
rust,512,512
rust,513,513
rust,514,514
rust,515,515
rust,516,516
rust,517,517
rust,518,518
rust,519,519
rust,520,520
rust,521,521
rust,522,522
rust,523,523
rust,524,524
rust,525,525
