predicate_id,language,lexer_function,instruction_ordinal,opcode,arg1,arg2,source_guard
p_0202159a55f7c8c5b475,r,ts_lex,4,PUSH_INT,120,,lookahead == 'X' || lookahead == 'x'
p_0202159a55f7c8c5b475,r,ts_lex,5,CMP_EQ,,,lookahead == 'X' || lookahead == 'x'
p_0202159a55f7c8c5b475,r,ts_lex,6,OR,,,lookahead == 'X' || lookahead == 'x'
p_0d05ede1da0894795244,r,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead != 0 && lookahead != '\'' && lookahead != '\\'
p_0d05ede1da0894795244,r,ts_lex,1,PUSH_INT,0,,lookahead != 0 && lookahead != '\'' && lookahead != '\\'
p_0d05ede1da0894795244,r,ts_lex,2,CMP_NE,,,lookahead != 0 && lookahead != '\'' && lookahead != '\\'
p_0d05ede1da0894795244,r,ts_lex,3,PUSH_LOOKAHEAD,,,lookahead != 0 && lookahead != '\'' && lookahead != '\\'
p_0d05ede1da0894795244,r,ts_lex,4,PUSH_INT,39,,lookahead != 0 && lookahead != '\'' && lookahead != '\\'
p_0d05ede1da0894795244,r,ts_lex,5,CMP_NE,,,lookahead != 0 && lookahead != '\'' && lookahead != '\\'
p_0d05ede1da0894795244,r,ts_lex,6,AND,,,lookahead != 0 && lookahead != '\'' && lookahead != '\\'
p_0d05ede1da0894795244,r,ts_lex,7,PUSH_LOOKAHEAD,,,lookahead != 0 && lookahead != '\'' && lookahead != '\\'
p_0d05ede1da0894795244,r,ts_lex,8,PUSH_INT,92,,lookahead != 0 && lookahead != '\'' && lookahead != '\\'
p_0d05ede1da0894795244,r,ts_lex,9,CMP_NE,,,lookahead != 0 && lookahead != '\'' && lookahead != '\\'
p_0d05ede1da0894795244,r,ts_lex,10,AND,,,lookahead != 0 && lookahead != '\'' && lookahead != '\\'
p_e6659d7c96748a601910,r,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == '\n' || lookahead == '\r'
p_e6659d7c96748a601910,r,ts_lex,1,PUSH_INT,10,,lookahead == '\n' || lookahead == '\r'
p_e6659d7c96748a601910,r,ts_lex,2,CMP_EQ,,,lookahead == '\n' || lookahead == '\r'
p_e6659d7c96748a601910,r,ts_lex,3,PUSH_LOOKAHEAD,,,lookahead == '\n' || lookahead == '\r'
p_e6659d7c96748a601910,r,ts_lex,4,PUSH_INT,13,,lookahead == '\n' || lookahead == '\r'
p_e6659d7c96748a601910,r,ts_lex,5,CMP_EQ,,,lookahead == '\n' || lookahead == '\r'
p_e6659d7c96748a601910,r,ts_lex,6,OR,,,lookahead == '\n' || lookahead == '\r'
p_a5f49064ca6f92ecbd95,r,ts_lex,0,PUSH_LOOKAHEAD,,,"lookahead != 0 && lookahead != '""' && lookahead != '#' && lookahead != '\\'"
p_a5f49064ca6f92ecbd95,r,ts_lex,1,PUSH_INT,0,,"lookahead != 0 && lookahead != '""' && lookahead != '#' && lookahead != '\\'"
p_a5f49064ca6f92ecbd95,r,ts_lex,2,CMP_NE,,,"lookahead != 0 && lookahead != '""' && lookahead != '#' && lookahead != '\\'"
p_a5f49064ca6f92ecbd95,r,ts_lex,3,PUSH_LOOKAHEAD,,,"lookahead != 0 && lookahead != '""' && lookahead != '#' && lookahead != '\\'"
p_a5f49064ca6f92ecbd95,r,ts_lex,4,PUSH_INT,34,,"lookahead != 0 && lookahead != '""' && lookahead != '#' && lookahead != '\\'"
p_a5f49064ca6f92ecbd95,r,ts_lex,5,CMP_NE,,,"lookahead != 0 && lookahead != '""' && lookahead != '#' && lookahead != '\\'"
p_a5f49064ca6f92ecbd95,r,ts_lex,6,AND,,,"lookahead != 0 && lookahead != '""' && lookahead != '#' && lookahead != '\\'"
p_a5f49064ca6f92ecbd95,r,ts_lex,7,PUSH_LOOKAHEAD,,,"lookahead != 0 && lookahead != '""' && lookahead != '#' && lookahead != '\\'"
p_a5f49064ca6f92ecbd95,r,ts_lex,8,PUSH_INT,35,,"lookahead != 0 && lookahead != '""' && lookahead != '#' && lookahead != '\\'"
p_a5f49064ca6f92ecbd95,r,ts_lex,9,CMP_NE,,,"lookahead != 0 && lookahead != '""' && lookahead != '#' && lookahead != '\\'"
p_a5f49064ca6f92ecbd95,r,ts_lex,10,AND,,,"lookahead != 0 && lookahead != '""' && lookahead != '#' && lookahead != '\\'"
p_a5f49064ca6f92ecbd95,r,ts_lex,11,PUSH_LOOKAHEAD,,,"lookahead != 0 && lookahead != '""' && lookahead != '#' && lookahead != '\\'"
p_a5f49064ca6f92ecbd95,r,ts_lex,12,PUSH_INT,92,,"lookahead != 0 && lookahead != '""' && lookahead != '#' && lookahead != '\\'"
p_a5f49064ca6f92ecbd95,r,ts_lex,13,CMP_NE,,,"lookahead != 0 && lookahead != '""' && lookahead != '#' && lookahead != '\\'"
p_a5f49064ca6f92ecbd95,r,ts_lex,14,AND,,,"lookahead != 0 && lookahead != '""' && lookahead != '#' && lookahead != '\\'"
p_66005bdad43aa4a249b9,r,ts_lex,0,PUSH_LOOKAHEAD,,,"lookahead != 0 && lookahead != '""' && lookahead != '\\'"
p_66005bdad43aa4a249b9,r,ts_lex,1,PUSH_INT,0,,"lookahead != 0 && lookahead != '""' && lookahead != '\\'"
p_66005bdad43aa4a249b9,r,ts_lex,2,CMP_NE,,,"lookahead != 0 && lookahead != '""' && lookahead != '\\'"
p_66005bdad43aa4a249b9,r,ts_lex,3,PUSH_LOOKAHEAD,,,"lookahead != 0 && lookahead != '""' && lookahead != '\\'"
p_66005bdad43aa4a249b9,r,ts_lex,4,PUSH_INT,34,,"lookahead != 0 && lookahead != '""' && lookahead != '\\'"
p_66005bdad43aa4a249b9,r,ts_lex,5,CMP_NE,,,"lookahead != 0 && lookahead != '""' && lookahead != '\\'"
p_66005bdad43aa4a249b9,r,ts_lex,6,AND,,,"lookahead != 0 && lookahead != '""' && lookahead != '\\'"
p_66005bdad43aa4a249b9,r,ts_lex,7,PUSH_LOOKAHEAD,,,"lookahead != 0 && lookahead != '""' && lookahead != '\\'"
p_66005bdad43aa4a249b9,r,ts_lex,8,PUSH_INT,92,,"lookahead != 0 && lookahead != '""' && lookahead != '\\'"
p_66005bdad43aa4a249b9,r,ts_lex,9,CMP_NE,,,"lookahead != 0 && lookahead != '""' && lookahead != '\\'"
p_66005bdad43aa4a249b9,r,ts_lex,10,AND,,,"lookahead != 0 && lookahead != '""' && lookahead != '\\'"
p_ad9647ca6654f5e480a2,r,ts_lex,0,SET_CONTAINS,sym_identifier_character_set_3,777,"set_contains(sym_identifier_character_set_3, 777, lookahead)"
p_d6a9ebe6f655495911d0,r,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_d6a9ebe6f655495911d0,r,ts_lex,1,PUSH_INT,0,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_d6a9ebe6f655495911d0,r,ts_lex,2,CMP_NE,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_d6a9ebe6f655495911d0,r,ts_lex,3,PUSH_LOOKAHEAD,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_d6a9ebe6f655495911d0,r,ts_lex,4,PUSH_INT,10,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_d6a9ebe6f655495911d0,r,ts_lex,5,CMP_NE,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_d6a9ebe6f655495911d0,r,ts_lex,6,AND,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_d6a9ebe6f655495911d0,r,ts_lex,7,PUSH_LOOKAHEAD,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_d6a9ebe6f655495911d0,r,ts_lex,8,PUSH_INT,13,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_d6a9ebe6f655495911d0,r,ts_lex,9,CMP_NE,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_d6a9ebe6f655495911d0,r,ts_lex,10,AND,,,lookahead != 0 && lookahead != '\n' && lookahead != '\r'
p_a0dd06ca9e0972261179,r,ts_lex_keywords,0,PUSH_INT,9,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_a0dd06ca9e0972261179,r,ts_lex_keywords,1,PUSH_LOOKAHEAD,,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_a0dd06ca9e0972261179,r,ts_lex_keywords,2,CMP_LE,,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_a0dd06ca9e0972261179,r,ts_lex_keywords,3,PUSH_LOOKAHEAD,,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_a0dd06ca9e0972261179,r,ts_lex_keywords,4,PUSH_INT,13,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_a0dd06ca9e0972261179,r,ts_lex_keywords,5,CMP_LE,,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_a0dd06ca9e0972261179,r,ts_lex_keywords,6,AND,,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_a0dd06ca9e0972261179,r,ts_lex_keywords,7,PUSH_LOOKAHEAD,,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_a0dd06ca9e0972261179,r,ts_lex_keywords,8,PUSH_INT,32,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_a0dd06ca9e0972261179,r,ts_lex_keywords,9,CMP_EQ,,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_a0dd06ca9e0972261179,r,ts_lex_keywords,10,OR,,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_44e544a8484cc0be3f4d,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 70
p_44e544a8484cc0be3f4d,r,ts_lex_keywords,1,PUSH_INT,70,,lookahead == 70
p_44e544a8484cc0be3f4d,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 70
p_80b1c45d9f71da6ef0aa,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 73
p_80b1c45d9f71da6ef0aa,r,ts_lex_keywords,1,PUSH_INT,73,,lookahead == 73
p_80b1c45d9f71da6ef0aa,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 73
p_5514cb302f72f9ad1c0c,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 76
p_5514cb302f72f9ad1c0c,r,ts_lex_keywords,1,PUSH_INT,76,,lookahead == 76
p_5514cb302f72f9ad1c0c,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 76
p_8eeda93230ab34ac4d2a,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 78
p_8eeda93230ab34ac4d2a,r,ts_lex_keywords,1,PUSH_INT,78,,lookahead == 78
p_8eeda93230ab34ac4d2a,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 78
p_c59d84fd421dd44e0ca6,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 84
p_c59d84fd421dd44e0ca6,r,ts_lex_keywords,1,PUSH_INT,84,,lookahead == 84
p_c59d84fd421dd44e0ca6,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 84
p_47b23869fe6403a77ef6,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 98
p_47b23869fe6403a77ef6,r,ts_lex_keywords,1,PUSH_INT,98,,lookahead == 98
p_47b23869fe6403a77ef6,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 98
p_09ae89232d26f9d41a1b,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 102
p_09ae89232d26f9d41a1b,r,ts_lex_keywords,1,PUSH_INT,102,,lookahead == 102
p_09ae89232d26f9d41a1b,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 102
p_80506fd67718d3563ee9,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 105
p_80506fd67718d3563ee9,r,ts_lex_keywords,1,PUSH_INT,105,,lookahead == 105
p_80506fd67718d3563ee9,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 105
p_18734e855946fbcdf539,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 110
p_18734e855946fbcdf539,r,ts_lex_keywords,1,PUSH_INT,110,,lookahead == 110
p_18734e855946fbcdf539,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 110
p_a65962159974788e5e9a,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 114
p_a65962159974788e5e9a,r,ts_lex_keywords,1,PUSH_INT,114,,lookahead == 114
p_a65962159974788e5e9a,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 114
p_915ab9a98d9518c4146f,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 119
p_915ab9a98d9518c4146f,r,ts_lex_keywords,1,PUSH_INT,119,,lookahead == 119
p_915ab9a98d9518c4146f,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 119
p_a27225a231bd85855105,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'A'
p_a27225a231bd85855105,r,ts_lex_keywords,1,PUSH_INT,65,,lookahead == 'A'
p_a27225a231bd85855105,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'A'
p_7d4d2e4c35af02832073,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'n'
p_7d4d2e4c35af02832073,r,ts_lex_keywords,1,PUSH_INT,110,,lookahead == 'n'
p_7d4d2e4c35af02832073,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'n'
p_0462ff3e39c06da83c09,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'U'
p_0462ff3e39c06da83c09,r,ts_lex_keywords,1,PUSH_INT,85,,lookahead == 'U'
p_0462ff3e39c06da83c09,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'U'
p_1888c88d73ea0eacf92d,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'a'
p_1888c88d73ea0eacf92d,r,ts_lex_keywords,1,PUSH_INT,97,,lookahead == 'a'
p_1888c88d73ea0eacf92d,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'a'
p_d7d243e41a38e9816aaf,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'R'
p_d7d243e41a38e9816aaf,r,ts_lex_keywords,1,PUSH_INT,82,,lookahead == 'R'
p_d7d243e41a38e9816aaf,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'R'
p_44ddb5c3d3ca9e9ed295,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'r'
p_44ddb5c3d3ca9e9ed295,r,ts_lex_keywords,1,PUSH_INT,114,,lookahead == 'r'
p_44ddb5c3d3ca9e9ed295,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'r'
p_4f8c26cd63603ea99de2,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'o'
p_4f8c26cd63603ea99de2,r,ts_lex_keywords,1,PUSH_INT,111,,lookahead == 'o'
p_4f8c26cd63603ea99de2,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'o'
p_a9c891ff428b003051fb,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'u'
p_a9c891ff428b003051fb,r,ts_lex_keywords,1,PUSH_INT,117,,lookahead == 'u'
p_a9c891ff428b003051fb,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'u'
p_0f4053de7c1166c794e8,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'f'
p_0f4053de7c1166c794e8,r,ts_lex_keywords,1,PUSH_INT,102,,lookahead == 'f'
p_0f4053de7c1166c794e8,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'f'
p_f8c43385cea7b1a9517b,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'e'
p_f8c43385cea7b1a9517b,r,ts_lex_keywords,1,PUSH_INT,101,,lookahead == 'e'
p_f8c43385cea7b1a9517b,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'e'
p_4aac07ff743a69be5c68,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'h'
p_4aac07ff743a69be5c68,r,ts_lex_keywords,1,PUSH_INT,104,,lookahead == 'h'
p_4aac07ff743a69be5c68,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'h'
p_bfe2bdb4204d180628f1,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'L'
p_bfe2bdb4204d180628f1,r,ts_lex_keywords,1,PUSH_INT,76,,lookahead == 'L'
p_bfe2bdb4204d180628f1,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'L'
p_956a03b51374608a802a,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == '_'
p_956a03b51374608a802a,r,ts_lex_keywords,1,PUSH_INT,95,,lookahead == '_'
p_956a03b51374608a802a,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == '_'
p_377677371e803481668d,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'N'
p_377677371e803481668d,r,ts_lex_keywords,1,PUSH_INT,78,,lookahead == 'N'
p_377677371e803481668d,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'N'
p_6ee354f3b275951e71ec,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'x'
p_6ee354f3b275951e71ec,r,ts_lex_keywords,1,PUSH_INT,120,,lookahead == 'x'
p_6ee354f3b275951e71ec,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'x'
p_63ffbba6c876415089f8,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'p'
p_63ffbba6c876415089f8,r,ts_lex_keywords,1,PUSH_INT,112,,lookahead == 'p'
p_63ffbba6c876415089f8,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'p'
p_4deafd9f5a4e471de98f,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'i'
p_4deafd9f5a4e471de98f,r,ts_lex_keywords,1,PUSH_INT,105,,lookahead == 'i'
p_4deafd9f5a4e471de98f,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'i'
p_45e6a0c0d72a0224dd09,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'S'
p_45e6a0c0d72a0224dd09,r,ts_lex_keywords,1,PUSH_INT,83,,lookahead == 'S'
p_45e6a0c0d72a0224dd09,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'S'
p_cc580a464916bb777aad,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'c'
p_cc580a464916bb777aad,r,ts_lex_keywords,1,PUSH_INT,99,,lookahead == 'c'
p_cc580a464916bb777aad,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'c'
p_3b669149eacae928b615,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'E'
p_3b669149eacae928b615,r,ts_lex_keywords,1,PUSH_INT,69,,lookahead == 'E'
p_3b669149eacae928b615,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'E'
p_f21bb670c753d93dfbab,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 't'
p_f21bb670c753d93dfbab,r,ts_lex_keywords,1,PUSH_INT,116,,lookahead == 't'
p_f21bb670c753d93dfbab,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 't'
p_31d445fd5cf0fe23c896,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'l'
p_31d445fd5cf0fe23c896,r,ts_lex_keywords,1,PUSH_INT,108,,lookahead == 'l'
p_31d445fd5cf0fe23c896,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'l'
p_2090a37d4c2570f8d001,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'k'
p_2090a37d4c2570f8d001,r,ts_lex_keywords,1,PUSH_INT,107,,lookahead == 'k'
p_2090a37d4c2570f8d001,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'k'
p_09bbe59edd54038fd46a,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'm'
p_09bbe59edd54038fd46a,r,ts_lex_keywords,1,PUSH_INT,109,,lookahead == 'm'
p_09bbe59edd54038fd46a,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'm'
p_70c82bf5c0eba36b3686,r,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'g'
p_70c82bf5c0eba36b3686,r,ts_lex_keywords,1,PUSH_INT,103,,lookahead == 'g'
p_70c82bf5c0eba36b3686,r,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'g'
p_b53ba33c2bd88325d469,go,ts_lex,0,PUSH_EOF,,,eof
p_d9c53bee6007fca1032b,go,ts_lex,0,PUSH_INT,9,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_d9c53bee6007fca1032b,go,ts_lex,1,PUSH_LOOKAHEAD,,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_d9c53bee6007fca1032b,go,ts_lex,2,CMP_LE,,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_d9c53bee6007fca1032b,go,ts_lex,3,PUSH_LOOKAHEAD,,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_d9c53bee6007fca1032b,go,ts_lex,4,PUSH_INT,13,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_d9c53bee6007fca1032b,go,ts_lex,5,CMP_LE,,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_d9c53bee6007fca1032b,go,ts_lex,6,AND,,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_d9c53bee6007fca1032b,go,ts_lex,7,PUSH_LOOKAHEAD,,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_d9c53bee6007fca1032b,go,ts_lex,8,PUSH_INT,32,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_d9c53bee6007fca1032b,go,ts_lex,9,CMP_EQ,,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_d9c53bee6007fca1032b,go,ts_lex,10,OR,,,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' '
p_7bf2746851afdf93d7af,go,ts_lex,0,PUSH_INT,49,,('1' <= lookahead && lookahead <= '9')
p_7bf2746851afdf93d7af,go,ts_lex,1,PUSH_LOOKAHEAD,,,('1' <= lookahead && lookahead <= '9')
p_7bf2746851afdf93d7af,go,ts_lex,2,CMP_LE,,,('1' <= lookahead && lookahead <= '9')
p_7bf2746851afdf93d7af,go,ts_lex,3,PUSH_LOOKAHEAD,,,('1' <= lookahead && lookahead <= '9')
p_7bf2746851afdf93d7af,go,ts_lex,4,PUSH_INT,57,,('1' <= lookahead && lookahead <= '9')
p_7bf2746851afdf93d7af,go,ts_lex,5,CMP_LE,,,('1' <= lookahead && lookahead <= '9')
p_7bf2746851afdf93d7af,go,ts_lex,6,AND,,,('1' <= lookahead && lookahead <= '9')
p_e242ff5e0f3dad554569,go,ts_lex,0,SET_CONTAINS,sym_identifier_character_set_1,685,"set_contains(sym_identifier_character_set_1, 685, lookahead)"
p_a70f268a0b81475b16c9,go,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 0
p_a70f268a0b81475b16c9,go,ts_lex,1,PUSH_INT,0,,lookahead == 0
p_a70f268a0b81475b16c9,go,ts_lex,2,CMP_EQ,,,lookahead == 0
p_6bcf052302a046042bcd,go,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 33
p_6bcf052302a046042bcd,go,ts_lex,1,PUSH_INT,33,,lookahead == 33
p_6bcf052302a046042bcd,go,ts_lex,2,CMP_EQ,,,lookahead == 33
p_4b26b8b7488fc0f7180d,go,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 34
p_4b26b8b7488fc0f7180d,go,ts_lex,1,PUSH_INT,34,,lookahead == 34
p_4b26b8b7488fc0f7180d,go,ts_lex,2,CMP_EQ,,,lookahead == 34
p_00826e548b94a5823ce2,go,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 37
p_00826e548b94a5823ce2,go,ts_lex,1,PUSH_INT,37,,lookahead == 37
p_00826e548b94a5823ce2,go,ts_lex,2,CMP_EQ,,,lookahead == 37
p_80fffe988aa9ddaa9799,go,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 38
p_80fffe988aa9ddaa9799,go,ts_lex,1,PUSH_INT,38,,lookahead == 38
p_80fffe988aa9ddaa9799,go,ts_lex,2,CMP_EQ,,,lookahead == 38
p_8f17bcb17b8374e04ccd,go,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 39
p_8f17bcb17b8374e04ccd,go,ts_lex,1,PUSH_INT,39,,lookahead == 39
p_8f17bcb17b8374e04ccd,go,ts_lex,2,CMP_EQ,,,lookahead == 39
p_3109ecf97bbd8fb1769e,go,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 40
p_3109ecf97bbd8fb1769e,go,ts_lex,1,PUSH_INT,40,,lookahead == 40
p_3109ecf97bbd8fb1769e,go,ts_lex,2,CMP_EQ,,,lookahead == 40
p_47fb0575da10afbf2357,go,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 41
p_47fb0575da10afbf2357,go,ts_lex,1,PUSH_INT,41,,lookahead == 41
p_47fb0575da10afbf2357,go,ts_lex,2,CMP_EQ,,,lookahead == 41
p_4ba932399439e1be818b,go,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 42
p_4ba932399439e1be818b,go,ts_lex,1,PUSH_INT,42,,lookahead == 42
p_4ba932399439e1be818b,go,ts_lex,2,CMP_EQ,,,lookahead == 42
p_4c95e3d47a22ac7e780d,go,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 43
p_4c95e3d47a22ac7e780d,go,ts_lex,1,PUSH_INT,43,,lookahead == 43
p_4c95e3d47a22ac7e780d,go,ts_lex,2,CMP_EQ,,,lookahead == 43
p_c4cca1c1505bb4648de8,go,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 44
p_c4cca1c1505bb4648de8,go,ts_lex,1,PUSH_INT,44,,lookahead == 44
p_c4cca1c1505bb4648de8,go,ts_lex,2,CMP_EQ,,,lookahead == 44
p_672f6f3a4b35acade8f4,go,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 45
p_672f6f3a4b35acade8f4,go,ts_lex,1,PUSH_INT,45,,lookahead == 45
p_672f6f3a4b35acade8f4,go,ts_lex,2,CMP_EQ,,,lookahead == 45
p_6ec59f27a9c8e9e4b9c8,go,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 46
p_6ec59f27a9c8e9e4b9c8,go,ts_lex,1,PUSH_INT,46,,lookahead == 46
p_6ec59f27a9c8e9e4b9c8,go,ts_lex,2,CMP_EQ,,,lookahead == 46
p_29aa72d3910c6bd0cca6,go,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 47
p_29aa72d3910c6bd0cca6,go,ts_lex,1,PUSH_INT,47,,lookahead == 47
p_29aa72d3910c6bd0cca6,go,ts_lex,2,CMP_EQ,,,lookahead == 47
p_b628386ba51815bf5aef,go,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 48
p_b628386ba51815bf5aef,go,ts_lex,1,PUSH_INT,48,,lookahead == 48
p_b628386ba51815bf5aef,go,ts_lex,2,CMP_EQ,,,lookahead == 48
p_f09fffcdd124279c6d19,go,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 58
p_f09fffcdd124279c6d19,go,ts_lex,1,PUSH_INT,58,,lookahead == 58
p_f09fffcdd124279c6d19,go,ts_lex,2,CMP_EQ,,,lookahead == 58
