language,repository,from_rule,to_symbol,path
go,tree-sitter/tree-sitter-go,field_declaration,_string_literal,$.members[1].content.members[0]
go,tree-sitter/tree-sitter-go,interface_type,_interface_elem,$.members[2].members[0].members[0]
go,tree-sitter/tree-sitter-go,interface_type,_interface_elem,$.members[2].members[0].members[1].content.members[1]
go,tree-sitter/tree-sitter-go,_interface_elem,method_elem,$.members[0]
go,tree-sitter/tree-sitter-go,_interface_elem,type_elem,$.members[1]
go,tree-sitter/tree-sitter-go,method_elem,_field_identifier,$.members[0].content
go,tree-sitter/tree-sitter-go,method_elem,parameter_list,$.members[1].content
go,tree-sitter/tree-sitter-go,method_elem,parameter_list,$.members[2].content.members[0].members[0]
go,tree-sitter/tree-sitter-go,method_elem,_simple_type,$.members[2].content.members[0].members[1]
go,tree-sitter/tree-sitter-go,type_elem,_type,$.members[0]
go,tree-sitter/tree-sitter-go,type_elem,_type,$.members[1].content.members[1]
go,tree-sitter/tree-sitter-go,map_type,_type,$.content.members[2].content
go,tree-sitter/tree-sitter-go,map_type,_type,$.content.members[4].content
go,tree-sitter/tree-sitter-go,channel_type,_type,$.content.members[0].members[1].content
go,tree-sitter/tree-sitter-go,channel_type,_type,$.content.members[1].members[2].content
go,tree-sitter/tree-sitter-go,channel_type,_type,$.content.members[2].content.members[2].content
go,tree-sitter/tree-sitter-go,function_type,parameter_list,$.content.members[1].content
go,tree-sitter/tree-sitter-go,function_type,parameter_list,$.content.members[2].content.members[0].members[0]
go,tree-sitter/tree-sitter-go,function_type,_simple_type,$.content.members[2].content.members[0].members[1]
go,tree-sitter/tree-sitter-go,block,statement_list,$.members[1].members[0]
go,tree-sitter/tree-sitter-go,statement_list,_statement,$.members[0].members[0]
go,tree-sitter/tree-sitter-go,statement_list,_statement,$.members[0].members[1].content.members[1]
go,tree-sitter/tree-sitter-go,statement_list,empty_labeled_statement,$.members[0].members[2].members[0].members[1].members[0].content
go,tree-sitter/tree-sitter-go,statement_list,empty_labeled_statement,$.members[1].content
go,tree-sitter/tree-sitter-go,_statement,_declaration,$.members[0]
go,tree-sitter/tree-sitter-go,_statement,_simple_statement,$.members[1]
go,tree-sitter/tree-sitter-go,_statement,return_statement,$.members[2]
go,tree-sitter/tree-sitter-go,_statement,go_statement,$.members[3]
go,tree-sitter/tree-sitter-go,_statement,defer_statement,$.members[4]
go,tree-sitter/tree-sitter-go,_statement,if_statement,$.members[5]
go,tree-sitter/tree-sitter-go,_statement,for_statement,$.members[6]
go,tree-sitter/tree-sitter-go,_statement,expression_switch_statement,$.members[7]
go,tree-sitter/tree-sitter-go,_statement,type_switch_statement,$.members[8]
go,tree-sitter/tree-sitter-go,_statement,select_statement,$.members[9]
go,tree-sitter/tree-sitter-go,_statement,labeled_statement,$.members[10]
go,tree-sitter/tree-sitter-go,_statement,fallthrough_statement,$.members[11]
go,tree-sitter/tree-sitter-go,_statement,break_statement,$.members[12]
go,tree-sitter/tree-sitter-go,_statement,continue_statement,$.members[13]
go,tree-sitter/tree-sitter-go,_statement,goto_statement,$.members[14]
go,tree-sitter/tree-sitter-go,_statement,block,$.members[15]
go,tree-sitter/tree-sitter-go,_statement,empty_statement,$.members[16]
go,tree-sitter/tree-sitter-go,_simple_statement,expression_statement,$.members[0]
go,tree-sitter/tree-sitter-go,_simple_statement,send_statement,$.members[1]
go,tree-sitter/tree-sitter-go,_simple_statement,inc_statement,$.members[2]
go,tree-sitter/tree-sitter-go,_simple_statement,dec_statement,$.members[3]
go,tree-sitter/tree-sitter-go,_simple_statement,assignment_statement,$.members[4]
go,tree-sitter/tree-sitter-go,_simple_statement,short_var_declaration,$.members[5]
go,tree-sitter/tree-sitter-go,expression_statement,_expression,$
go,tree-sitter/tree-sitter-go,send_statement,_expression,$.members[0].content
go,tree-sitter/tree-sitter-go,send_statement,_expression,$.members[2].content
go,tree-sitter/tree-sitter-go,receive_statement,expression_list,$.members[0].members[0].members[0].content
go,tree-sitter/tree-sitter-go,receive_statement,_expression,$.members[1].content
go,tree-sitter/tree-sitter-go,inc_statement,_expression,$.members[0]
go,tree-sitter/tree-sitter-go,dec_statement,_expression,$.members[0]
go,tree-sitter/tree-sitter-go,assignment_statement,expression_list,$.members[0].content
go,tree-sitter/tree-sitter-go,assignment_statement,expression_list,$.members[2].content
go,tree-sitter/tree-sitter-go,short_var_declaration,expression_list,$.members[0].content
go,tree-sitter/tree-sitter-go,short_var_declaration,expression_list,$.members[2].content
go,tree-sitter/tree-sitter-go,labeled_statement,identifier,$.members[0].content.content
go,tree-sitter/tree-sitter-go,labeled_statement,_statement,$.members[2]
go,tree-sitter/tree-sitter-go,empty_labeled_statement,identifier,$.members[0].content.content
go,tree-sitter/tree-sitter-go,break_statement,identifier,$.members[1].members[0].content
go,tree-sitter/tree-sitter-go,continue_statement,identifier,$.members[1].members[0].content
go,tree-sitter/tree-sitter-go,goto_statement,identifier,$.members[1].content
go,tree-sitter/tree-sitter-go,return_statement,expression_list,$.members[1].members[0]
go,tree-sitter/tree-sitter-go,go_statement,_expression,$.members[1]
go,tree-sitter/tree-sitter-go,defer_statement,_expression,$.members[1]
go,tree-sitter/tree-sitter-go,if_statement,_simple_statement,$.members[1].members[0].members[0].content
go,tree-sitter/tree-sitter-go,if_statement,_expression,$.members[2].content
go,tree-sitter/tree-sitter-go,if_statement,block,$.members[3].content
go,tree-sitter/tree-sitter-go,if_statement,block,$.members[4].members[0].members[1].content.members[0]
go,tree-sitter/tree-sitter-go,if_statement,if_statement,$.members[4].members[0].members[1].content.members[1]
go,tree-sitter/tree-sitter-go,for_statement,_expression,$.members[1].members[0].members[0]
go,tree-sitter/tree-sitter-go,for_statement,for_clause,$.members[1].members[0].members[1]
go,tree-sitter/tree-sitter-go,for_statement,range_clause,$.members[1].members[0].members[2]
go,tree-sitter/tree-sitter-go,for_statement,block,$.members[2].content
go,tree-sitter/tree-sitter-go,for_clause,_simple_statement,$.members[0].content.members[0]
go,tree-sitter/tree-sitter-go,for_clause,_expression,$.members[2].content.members[0]
go,tree-sitter/tree-sitter-go,for_clause,_simple_statement,$.members[4].content.members[0]
go,tree-sitter/tree-sitter-go,range_clause,expression_list,$.members[0].members[0].members[0].content
go,tree-sitter/tree-sitter-go,range_clause,_expression,$.members[2].content
go,tree-sitter/tree-sitter-go,expression_switch_statement,_simple_statement,$.members[1].members[0].members[0].content
go,tree-sitter/tree-sitter-go,expression_switch_statement,_expression,$.members[2].content.members[0]
go,tree-sitter/tree-sitter-go,expression_switch_statement,expression_case,$.members[4].content.members[0]
go,tree-sitter/tree-sitter-go,expression_switch_statement,default_case,$.members[4].content.members[1]
go,tree-sitter/tree-sitter-go,expression_case,expression_list,$.members[1].content
go,tree-sitter/tree-sitter-go,expression_case,statement_list,$.members[3].members[0]
go,tree-sitter/tree-sitter-go,default_case,statement_list,$.members[2].members[0]
go,tree-sitter/tree-sitter-go,type_switch_statement,_type_switch_header,$.members[1]
go,tree-sitter/tree-sitter-go,type_switch_statement,type_case,$.members[3].content.members[0]
go,tree-sitter/tree-sitter-go,type_switch_statement,default_case,$.members[3].content.members[1]
go,tree-sitter/tree-sitter-go,_type_switch_header,_simple_statement,$.members[0].members[0].members[0].content
go,tree-sitter/tree-sitter-go,_type_switch_header,expression_list,$.members[1].members[0].members[0].content
go,tree-sitter/tree-sitter-go,_type_switch_header,_expression,$.members[2].content
go,tree-sitter/tree-sitter-go,type_case,_type,$.members[1].content.members[0]
go,tree-sitter/tree-sitter-go,type_case,_type,$.members[1].content.members[1].content.members[1]
go,tree-sitter/tree-sitter-go,type_case,statement_list,$.members[3].members[0]
go,tree-sitter/tree-sitter-go,select_statement,communication_case,$.members[2].content.members[0]
go,tree-sitter/tree-sitter-go,select_statement,default_case,$.members[2].content.members[1]
go,tree-sitter/tree-sitter-go,communication_case,send_statement,$.members[1].content.members[0]
go,tree-sitter/tree-sitter-go,communication_case,receive_statement,$.members[1].content.members[1]
go,tree-sitter/tree-sitter-go,communication_case,statement_list,$.members[3].members[0]
go,tree-sitter/tree-sitter-go,_expression,unary_expression,$.members[0]
go,tree-sitter/tree-sitter-go,_expression,binary_expression,$.members[1]
go,tree-sitter/tree-sitter-go,_expression,selector_expression,$.members[2]
go,tree-sitter/tree-sitter-go,_expression,index_expression,$.members[3]
go,tree-sitter/tree-sitter-go,_expression,slice_expression,$.members[4]
go,tree-sitter/tree-sitter-go,_expression,call_expression,$.members[5]
go,tree-sitter/tree-sitter-go,_expression,type_assertion_expression,$.members[6]
go,tree-sitter/tree-sitter-go,_expression,type_conversion_expression,$.members[7]
go,tree-sitter/tree-sitter-go,_expression,type_instantiation_expression,$.members[8]
go,tree-sitter/tree-sitter-go,_expression,identifier,$.members[9]
go,tree-sitter/tree-sitter-go,_expression,composite_literal,$.members[11]
go,tree-sitter/tree-sitter-go,_expression,func_literal,$.members[12]
go,tree-sitter/tree-sitter-go,_expression,_string_literal,$.members[13]
go,tree-sitter/tree-sitter-go,_expression,int_literal,$.members[14]
go,tree-sitter/tree-sitter-go,_expression,float_literal,$.members[15]
go,tree-sitter/tree-sitter-go,_expression,imaginary_literal,$.members[16]
go,tree-sitter/tree-sitter-go,_expression,rune_literal,$.members[17]
go,tree-sitter/tree-sitter-go,_expression,nil,$.members[18]
go,tree-sitter/tree-sitter-go,_expression,true,$.members[19]
go,tree-sitter/tree-sitter-go,_expression,false,$.members[20]
go,tree-sitter/tree-sitter-go,_expression,iota,$.members[21]
go,tree-sitter/tree-sitter-go,_expression,parenthesized_expression,$.members[22]
go,tree-sitter/tree-sitter-go,parenthesized_expression,_expression,$.members[1]
go,tree-sitter/tree-sitter-go,call_expression,special_argument_list,$.content.members[0].members[1].content.content
go,tree-sitter/tree-sitter-go,call_expression,_expression,$.content.members[1].members[0].content
go,tree-sitter/tree-sitter-go,call_expression,type_arguments,$.content.members[1].members[1].content.members[0]
go,tree-sitter/tree-sitter-go,call_expression,argument_list,$.content.members[1].members[2].content
go,tree-sitter/tree-sitter-go,variadic_argument,_expression,$.content.members[0]
go,tree-sitter/tree-sitter-go,special_argument_list,_type,$.members[1].members[0].members[0]
go,tree-sitter/tree-sitter-go,special_argument_list,_expression,$.members[1].members[0].members[1].content.members[1]
go,tree-sitter/tree-sitter-go,argument_list,_expression,$.members[1].members[0].members[0].members[0]
go,tree-sitter/tree-sitter-go,argument_list,variadic_argument,$.members[1].members[0].members[0].members[1]
go,tree-sitter/tree-sitter-go,argument_list,_expression,$.members[1].members[0].members[1].content.members[1].members[0]
go,tree-sitter/tree-sitter-go,argument_list,variadic_argument,$.members[1].members[0].members[1].content.members[1].members[1]
go,tree-sitter/tree-sitter-go,selector_expression,_expression,$.content.members[0].content
go,tree-sitter/tree-sitter-go,selector_expression,_field_identifier,$.content.members[2].content
go,tree-sitter/tree-sitter-go,index_expression,_expression,$.content.content.members[0].content
go,tree-sitter/tree-sitter-go,index_expression,_expression,$.content.content.members[2].content
go,tree-sitter/tree-sitter-go,slice_expression,_expression,$.content.members[0].content
go,tree-sitter/tree-sitter-go,slice_expression,_expression,$.content.members[2].members[0].members[0].content.members[0]
go,tree-sitter/tree-sitter-go,slice_expression,_expression,$.content.members[2].members[0].members[2].content.members[0]
go,tree-sitter/tree-sitter-go,slice_expression,_expression,$.content.members[2].members[1].members[0].content.members[0]
go,tree-sitter/tree-sitter-go,slice_expression,_expression,$.content.members[2].members[1].members[2].content
go,tree-sitter/tree-sitter-go,slice_expression,_expression,$.content.members[2].members[1].members[4].content
go,tree-sitter/tree-sitter-go,type_assertion_expression,_expression,$.content.members[0].content
go,tree-sitter/tree-sitter-go,type_assertion_expression,_type,$.content.members[3].content
go,tree-sitter/tree-sitter-go,type_conversion_expression,_type,$.content.members[0].content
go,tree-sitter/tree-sitter-go,type_conversion_expression,_expression,$.content.members[2].content
go,tree-sitter/tree-sitter-go,type_instantiation_expression,_type,$.content.members[0].content
go,tree-sitter/tree-sitter-go,type_instantiation_expression,_type,$.content.members[2].members[0]
go,tree-sitter/tree-sitter-go,type_instantiation_expression,_type,$.content.members[2].members[1].content.members[1]
go,tree-sitter/tree-sitter-go,composite_literal,map_type,$.content.members[0].content.members[0]
go,tree-sitter/tree-sitter-go,composite_literal,slice_type,$.content.members[0].content.members[1]
go,tree-sitter/tree-sitter-go,composite_literal,array_type,$.content.members[0].content.members[2]
go,tree-sitter/tree-sitter-go,composite_literal,implicit_length_array_type,$.content.members[0].content.members[3]
go,tree-sitter/tree-sitter-go,composite_literal,struct_type,$.content.members[0].content.members[4]
go,tree-sitter/tree-sitter-go,composite_literal,_type_identifier,$.content.members[0].content.members[5]
go,tree-sitter/tree-sitter-go,composite_literal,generic_type,$.content.members[0].content.members[6]
go,tree-sitter/tree-sitter-go,composite_literal,qualified_type,$.content.members[0].content.members[7]
go,tree-sitter/tree-sitter-go,composite_literal,literal_value,$.content.members[1].content
go,tree-sitter/tree-sitter-go,literal_value,literal_element,$.members[1].members[0].members[0].members[0].members[0].members[0]
go,tree-sitter/tree-sitter-go,literal_value,keyed_element,$.members[1].members[0].members[0].members[0].members[0].members[1]
go,tree-sitter/tree-sitter-go,literal_value,literal_element,$.members[1].members[0].members[0].members[0].members[1].content.members[1].members[0]
go,tree-sitter/tree-sitter-go,literal_value,keyed_element,$.members[1].members[0].members[0].members[0].members[1].content.members[1].members[1]
go,tree-sitter/tree-sitter-go,literal_element,_expression,$.members[0]
go,tree-sitter/tree-sitter-go,literal_element,literal_value,$.members[1]
go,tree-sitter/tree-sitter-go,keyed_element,literal_element,$.members[0].content
go,tree-sitter/tree-sitter-go,keyed_element,literal_element,$.members[2].content
go,tree-sitter/tree-sitter-go,func_literal,parameter_list,$.members[1].content
