language,repository,rule,path,value_kind,value_json
r,r-lib/tree-sitter-r,call_arguments,rules.call_arguments.members[1].members[1].content.members[0].type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,call_arguments,rules.call_arguments.members[1].members[1].content.members[0].name,str,"""comma"""
r,r-lib/tree-sitter-r,call_arguments,rules.call_arguments.members[1].members[1].content.members[1].type,str,"""CHOICE"""
r,r-lib/tree-sitter-r,call_arguments,rules.call_arguments.members[1].members[1].content.members[1].members[0].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,call_arguments,rules.call_arguments.members[1].members[1].content.members[1].members[0].name,str,"""argument"""
r,r-lib/tree-sitter-r,call_arguments,rules.call_arguments.members[1].members[1].content.members[1].members[0].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,call_arguments,rules.call_arguments.members[1].members[1].content.members[1].members[0].content.name,str,"""argument"""
r,r-lib/tree-sitter-r,call_arguments,rules.call_arguments.members[1].members[1].content.members[1].members[1].type,str,"""BLANK"""
r,r-lib/tree-sitter-r,call_arguments,rules.call_arguments.members[2].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,call_arguments,rules.call_arguments.members[2].name,str,"""close"""
r,r-lib/tree-sitter-r,call_arguments,rules.call_arguments.members[2].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,call_arguments,rules.call_arguments.members[2].content.name,str,"""_close_parenthesis"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.type,str,"""SEQ"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[0].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[0].name,str,"""open"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[0].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[0].content.name,str,"""_open_bracket"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[1].type,str,"""SEQ"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[1].members[0].type,str,"""CHOICE"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[1].members[0].members[0].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[1].members[0].members[0].name,str,"""argument"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[1].members[0].members[0].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[1].members[0].members[0].content.name,str,"""argument"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[1].members[0].members[1].type,str,"""BLANK"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[1].members[1].type,str,"""REPEAT"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[1].members[1].content.type,str,"""SEQ"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[1].members[1].content.members[0].type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[1].members[1].content.members[0].name,str,"""comma"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[1].members[1].content.members[1].type,str,"""CHOICE"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[1].members[1].content.members[1].members[0].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[1].members[1].content.members[1].members[0].name,str,"""argument"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[1].members[1].content.members[1].members[0].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[1].members[1].content.members[1].members[0].content.name,str,"""argument"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[1].members[1].content.members[1].members[1].type,str,"""BLANK"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[2].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[2].name,str,"""close"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[2].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,subset_arguments,rules.subset_arguments.members[2].content.name,str,"""_close_bracket"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.type,str,"""SEQ"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[0].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[0].name,str,"""open"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[0].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[0].content.name,str,"""_open_bracket2"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[1].type,str,"""SEQ"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[1].members[0].type,str,"""CHOICE"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[1].members[0].members[0].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[1].members[0].members[0].name,str,"""argument"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[1].members[0].members[0].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[1].members[0].members[0].content.name,str,"""argument"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[1].members[0].members[1].type,str,"""BLANK"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[1].members[1].type,str,"""REPEAT"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[1].members[1].content.type,str,"""SEQ"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[1].members[1].content.members[0].type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[1].members[1].content.members[0].name,str,"""comma"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[1].members[1].content.members[1].type,str,"""CHOICE"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[1].members[1].content.members[1].members[0].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[1].members[1].content.members[1].members[0].name,str,"""argument"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[1].members[1].content.members[1].members[0].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[1].members[1].content.members[1].members[0].content.name,str,"""argument"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[1].members[1].content.members[1].members[1].type,str,"""BLANK"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[2].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[2].name,str,"""close"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[2].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,subset2_arguments,rules.subset2_arguments.members[2].content.name,str,"""_close_bracket2"""
r,r-lib/tree-sitter-r,argument,rules.argument.type,str,"""CHOICE"""
r,r-lib/tree-sitter-r,argument,rules.argument.members[0].type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,argument,rules.argument.members[0].name,str,"""_argument_named"""
r,r-lib/tree-sitter-r,argument,rules.argument.members[1].type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,argument,rules.argument.members[1].name,str,"""_argument_unnamed"""
r,r-lib/tree-sitter-r,_argument_named,rules._argument_named.type,str,"""SEQ"""
r,r-lib/tree-sitter-r,_argument_named,rules._argument_named.members[0].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,_argument_named,rules._argument_named.members[0].name,str,"""name"""
r,r-lib/tree-sitter-r,_argument_named,rules._argument_named.members[0].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,_argument_named,rules._argument_named.members[0].content.name,str,"""_argument_name_string_or_identifier_or_null"""
r,r-lib/tree-sitter-r,_argument_named,rules._argument_named.members[1].type,str,"""STRING"""
r,r-lib/tree-sitter-r,_argument_named,rules._argument_named.members[1].value,str,"""="""
r,r-lib/tree-sitter-r,_argument_named,rules._argument_named.members[2].type,str,"""CHOICE"""
r,r-lib/tree-sitter-r,_argument_named,rules._argument_named.members[2].members[0].type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,_argument_named,rules._argument_named.members[2].members[0].name,str,"""_argument_value"""
r,r-lib/tree-sitter-r,_argument_named,rules._argument_named.members[2].members[1].type,str,"""BLANK"""
r,r-lib/tree-sitter-r,_argument_unnamed,rules._argument_unnamed.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,_argument_unnamed,rules._argument_unnamed.name,str,"""_argument_value"""
r,r-lib/tree-sitter-r,_argument_value,rules._argument_value.type,str,"""FIELD"""
r,r-lib/tree-sitter-r,_argument_value,rules._argument_value.name,str,"""value"""
r,r-lib/tree-sitter-r,_argument_value,rules._argument_value.content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,_argument_value,rules._argument_value.content.name,str,"""_expression"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.type,str,"""CHOICE"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[0].type,str,"""PREC_LEFT"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[0].value,int,1
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[0].content.type,str,"""SEQ"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[0].content.members[0].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[0].content.members[0].name,str,"""operator"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[0].content.members[0].content.type,str,"""STRING"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[0].content.members[0].content.value,str,"""?"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[0].content.members[1].type,str,"""REPEAT"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[0].content.members[1].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[0].content.members[1].content.name,str,"""_newline"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[0].content.members[2].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[0].content.members[2].name,str,"""rhs"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[0].content.members[2].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[0].content.members[2].content.name,str,"""_expression"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[1].type,str,"""PREC_LEFT"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[1].value,int,7
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[1].content.type,str,"""SEQ"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[1].content.members[0].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[1].content.members[0].name,str,"""operator"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[1].content.members[0].content.type,str,"""STRING"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[1].content.members[0].content.value,str,"""~"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[1].content.members[1].type,str,"""REPEAT"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[1].content.members[1].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[1].content.members[1].content.name,str,"""_newline"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[1].content.members[2].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[1].content.members[2].name,str,"""rhs"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[1].content.members[2].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[1].content.members[2].content.name,str,"""_expression"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[2].type,str,"""PREC_LEFT"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[2].value,int,10
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[2].content.type,str,"""SEQ"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[2].content.members[0].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[2].content.members[0].name,str,"""operator"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[2].content.members[0].content.type,str,"""STRING"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[2].content.members[0].content.value,str,"""!"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[2].content.members[1].type,str,"""REPEAT"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[2].content.members[1].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[2].content.members[1].content.name,str,"""_newline"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[2].content.members[2].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[2].content.members[2].name,str,"""rhs"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[2].content.members[2].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[2].content.members[2].content.name,str,"""_expression"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[3].type,str,"""PREC_LEFT"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[3].value,int,16
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[3].content.type,str,"""SEQ"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[3].content.members[0].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[3].content.members[0].name,str,"""operator"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[3].content.members[0].content.type,str,"""STRING"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[3].content.members[0].content.value,str,"""+"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[3].content.members[1].type,str,"""REPEAT"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[3].content.members[1].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[3].content.members[1].content.name,str,"""_newline"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[3].content.members[2].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[3].content.members[2].name,str,"""rhs"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[3].content.members[2].content.type,str,"""SYMBOL"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[3].content.members[2].content.name,str,"""_expression"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[4].type,str,"""PREC_LEFT"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[4].value,int,16
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[4].content.type,str,"""SEQ"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[4].content.members[0].type,str,"""FIELD"""
r,r-lib/tree-sitter-r,unary_operator,rules.unary_operator.members[4].content.members[0].name,str,"""operator"""
