language,repository,node_type,required,multiple,child_type,child_named
cpp,tree-sitter/tree-sitter-cpp,case_statement,False,True,for_range_loop,True
cpp,tree-sitter/tree-sitter-cpp,case_statement,False,True,for_statement,True
cpp,tree-sitter/tree-sitter-cpp,case_statement,False,True,goto_statement,True
cpp,tree-sitter/tree-sitter-cpp,case_statement,False,True,if_statement,True
cpp,tree-sitter/tree-sitter-cpp,case_statement,False,True,labeled_statement,True
cpp,tree-sitter/tree-sitter-cpp,case_statement,False,True,return_statement,True
cpp,tree-sitter/tree-sitter-cpp,case_statement,False,True,seh_leave_statement,True
cpp,tree-sitter/tree-sitter-cpp,case_statement,False,True,seh_try_statement,True
cpp,tree-sitter/tree-sitter-cpp,case_statement,False,True,switch_statement,True
cpp,tree-sitter/tree-sitter-cpp,case_statement,False,True,throw_statement,True
cpp,tree-sitter/tree-sitter-cpp,case_statement,False,True,try_statement,True
cpp,tree-sitter/tree-sitter-cpp,case_statement,False,True,type_definition,True
cpp,tree-sitter/tree-sitter-cpp,case_statement,False,True,while_statement,True
cpp,tree-sitter/tree-sitter-cpp,char_literal,True,True,character,True
cpp,tree-sitter/tree-sitter-cpp,char_literal,True,True,escape_sequence,True
cpp,tree-sitter/tree-sitter-cpp,class_specifier,False,True,alignas_qualifier,True
cpp,tree-sitter/tree-sitter-cpp,class_specifier,False,True,attribute_declaration,True
cpp,tree-sitter/tree-sitter-cpp,class_specifier,False,True,attribute_specifier,True
cpp,tree-sitter/tree-sitter-cpp,class_specifier,False,True,base_class_clause,True
cpp,tree-sitter/tree-sitter-cpp,class_specifier,False,True,ms_declspec_modifier,True
cpp,tree-sitter/tree-sitter-cpp,class_specifier,False,True,virtual_specifier,True
cpp,tree-sitter/tree-sitter-cpp,co_return_statement,False,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,co_yield_statement,True,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,compound_requirement,True,True,expression,True
cpp,tree-sitter/tree-sitter-cpp,compound_requirement,True,True,trailing_return_type,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,alias_declaration,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,concept_definition,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,consteval_block_declaration,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,declaration,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,export_declaration,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,function_definition,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,import_declaration,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,linkage_specification,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,namespace_alias_definition,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,namespace_definition,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,preproc_call,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,preproc_def,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,preproc_function_def,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,preproc_if,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,preproc_ifdef,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,preproc_include,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,statement,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,static_assert_declaration,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,template_declaration,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,template_instantiation,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,type_definition,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,type_specifier,True
cpp,tree-sitter/tree-sitter-cpp,compound_statement,False,True,using_declaration,True
cpp,tree-sitter/tree-sitter-cpp,concatenated_string,True,True,identifier,True
cpp,tree-sitter/tree-sitter-cpp,concatenated_string,True,True,raw_string_literal,True
cpp,tree-sitter/tree-sitter-cpp,concatenated_string,True,True,string_literal,True
cpp,tree-sitter/tree-sitter-cpp,concept_definition,True,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,declaration,False,True,attribute_declaration,True
cpp,tree-sitter/tree-sitter-cpp,declaration,False,True,attribute_specifier,True
cpp,tree-sitter/tree-sitter-cpp,declaration,False,True,explicit_function_specifier,True
cpp,tree-sitter/tree-sitter-cpp,declaration,False,True,ms_declspec_modifier,True
cpp,tree-sitter/tree-sitter-cpp,declaration,False,True,storage_class_specifier,True
cpp,tree-sitter/tree-sitter-cpp,declaration,False,True,type_qualifier,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,alias_declaration,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,concept_definition,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,consteval_block_declaration,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,declaration,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,export_declaration,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,function_definition,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,import_declaration,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,linkage_specification,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,namespace_alias_definition,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,namespace_definition,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,preproc_call,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,preproc_def,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,preproc_function_def,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,preproc_if,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,preproc_ifdef,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,preproc_include,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,statement,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,static_assert_declaration,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,template_declaration,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,template_instantiation,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,type_definition,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,type_specifier,True
cpp,tree-sitter/tree-sitter-cpp,declaration_list,False,True,using_declaration,True
cpp,tree-sitter/tree-sitter-cpp,decltype,True,False,auto,True
cpp,tree-sitter/tree-sitter-cpp,decltype,True,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,delete_expression,True,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,dependent_name,True,False,template_function,True
cpp,tree-sitter/tree-sitter-cpp,dependent_name,True,False,template_method,True
cpp,tree-sitter/tree-sitter-cpp,dependent_name,True,False,template_type,True
cpp,tree-sitter/tree-sitter-cpp,dependent_type,True,False,type_specifier,True
cpp,tree-sitter/tree-sitter-cpp,destructor_name,True,False,identifier,True
cpp,tree-sitter/tree-sitter-cpp,else_clause,True,False,statement,True
cpp,tree-sitter/tree-sitter-cpp,enum_specifier,False,False,attribute_specifier,True
cpp,tree-sitter/tree-sitter-cpp,enumerator_list,False,True,enumerator,True
cpp,tree-sitter/tree-sitter-cpp,enumerator_list,False,True,preproc_call,True
cpp,tree-sitter/tree-sitter-cpp,enumerator_list,False,True,preproc_if,True
cpp,tree-sitter/tree-sitter-cpp,enumerator_list,False,True,preproc_ifdef,True
cpp,tree-sitter/tree-sitter-cpp,expansion_statement,False,True,attribute_declaration,True
cpp,tree-sitter/tree-sitter-cpp,expansion_statement,False,True,attribute_specifier,True
cpp,tree-sitter/tree-sitter-cpp,expansion_statement,False,True,ms_declspec_modifier,True
cpp,tree-sitter/tree-sitter-cpp,expansion_statement,False,True,storage_class_specifier,True
cpp,tree-sitter/tree-sitter-cpp,expansion_statement,False,True,type_qualifier,True
cpp,tree-sitter/tree-sitter-cpp,explicit_function_specifier,False,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,explicit_object_parameter_declaration,True,True,parameter_declaration,True
cpp,tree-sitter/tree-sitter-cpp,explicit_object_parameter_declaration,True,True,this,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,alias_declaration,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,concept_definition,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,consteval_block_declaration,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,declaration,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,declaration_list,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,export_declaration,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,function_definition,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,import_declaration,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,linkage_specification,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,namespace_alias_definition,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,namespace_definition,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,preproc_call,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,preproc_def,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,preproc_function_def,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,preproc_if,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,preproc_ifdef,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,preproc_include,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,statement,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,static_assert_declaration,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,template_declaration,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,template_instantiation,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,type_definition,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,type_specifier,True
cpp,tree-sitter/tree-sitter-cpp,export_declaration,True,False,using_declaration,True
cpp,tree-sitter/tree-sitter-cpp,expression_statement,False,False,comma_expression,True
cpp,tree-sitter/tree-sitter-cpp,expression_statement,False,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,extension_expression,True,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration,False,True,attribute_declaration,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration,False,True,attribute_specifier,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration,False,True,bitfield_clause,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration,False,True,ms_declspec_modifier,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration,False,True,storage_class_specifier,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration,False,True,type_qualifier,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration_list,False,True,access_specifier,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration_list,False,True,alias_declaration,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration_list,False,True,consteval_block_declaration,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration_list,False,True,declaration,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration_list,False,True,field_declaration,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration_list,False,True,friend_declaration,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration_list,False,True,function_definition,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration_list,False,True,preproc_call,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration_list,False,True,preproc_def,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration_list,False,True,preproc_function_def,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration_list,False,True,preproc_if,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration_list,False,True,preproc_ifdef,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration_list,False,True,static_assert_declaration,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration_list,False,True,template_declaration,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration_list,False,True,type_definition,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration_list,False,True,using_declaration,True
cpp,tree-sitter/tree-sitter-cpp,field_designator,True,False,field_identifier,True
cpp,tree-sitter/tree-sitter-cpp,field_initializer,True,True,argument_list,True
cpp,tree-sitter/tree-sitter-cpp,field_initializer,True,True,field_identifier,True
cpp,tree-sitter/tree-sitter-cpp,field_initializer,True,True,initializer_list,True
cpp,tree-sitter/tree-sitter-cpp,field_initializer,True,True,qualified_identifier,True
cpp,tree-sitter/tree-sitter-cpp,field_initializer,True,True,template_method,True
cpp,tree-sitter/tree-sitter-cpp,field_initializer_list,True,True,field_initializer,True
cpp,tree-sitter/tree-sitter-cpp,for_range_loop,False,True,attribute_declaration,True
cpp,tree-sitter/tree-sitter-cpp,for_range_loop,False,True,attribute_specifier,True
cpp,tree-sitter/tree-sitter-cpp,for_range_loop,False,True,ms_declspec_modifier,True
cpp,tree-sitter/tree-sitter-cpp,for_range_loop,False,True,storage_class_specifier,True
cpp,tree-sitter/tree-sitter-cpp,for_range_loop,False,True,type_qualifier,True
cpp,tree-sitter/tree-sitter-cpp,friend_declaration,True,False,declaration,True
cpp,tree-sitter/tree-sitter-cpp,friend_declaration,True,False,function_definition,True
cpp,tree-sitter/tree-sitter-cpp,friend_declaration,True,False,qualified_identifier,True
cpp,tree-sitter/tree-sitter-cpp,friend_declaration,True,False,splice_type_specifier,True
cpp,tree-sitter/tree-sitter-cpp,friend_declaration,True,False,template_type,True
cpp,tree-sitter/tree-sitter-cpp,friend_declaration,True,False,type_identifier,True
cpp,tree-sitter/tree-sitter-cpp,function_declarator,False,True,attribute_declaration,True
cpp,tree-sitter/tree-sitter-cpp,function_declarator,False,True,attribute_specifier,True
cpp,tree-sitter/tree-sitter-cpp,function_declarator,False,True,gnu_asm_expression,True
cpp,tree-sitter/tree-sitter-cpp,function_declarator,False,True,noexcept,True
cpp,tree-sitter/tree-sitter-cpp,function_declarator,False,True,ref_qualifier,True
cpp,tree-sitter/tree-sitter-cpp,function_declarator,False,True,requires_clause,True
cpp,tree-sitter/tree-sitter-cpp,function_declarator,False,True,throw_specifier,True
cpp,tree-sitter/tree-sitter-cpp,function_declarator,False,True,trailing_return_type,True
cpp,tree-sitter/tree-sitter-cpp,function_declarator,False,True,type_qualifier,True
cpp,tree-sitter/tree-sitter-cpp,function_declarator,False,True,virtual_specifier,True
cpp,tree-sitter/tree-sitter-cpp,function_definition,False,True,attribute_declaration,True
cpp,tree-sitter/tree-sitter-cpp,function_definition,False,True,attribute_specifier,True
cpp,tree-sitter/tree-sitter-cpp,function_definition,False,True,default_method_clause,True
cpp,tree-sitter/tree-sitter-cpp,function_definition,False,True,delete_method_clause,True
cpp,tree-sitter/tree-sitter-cpp,function_definition,False,True,explicit_function_specifier,True
cpp,tree-sitter/tree-sitter-cpp,function_definition,False,True,field_initializer_list,True
cpp,tree-sitter/tree-sitter-cpp,function_definition,False,True,ms_call_modifier,True
cpp,tree-sitter/tree-sitter-cpp,function_definition,False,True,ms_declspec_modifier,True
cpp,tree-sitter/tree-sitter-cpp,function_definition,False,True,pure_virtual_clause,True
