canonical_semantic_id,element_type,element_id
UASF_0219,field,kind
UASF_0219,field,source_span
UASF_0219,field,semantic_facets
UASF_0219,field,attributes
UASF_0219,field,extensions
UASF_0219,field,binding_refs
UASF_0219,field,symbol
UASF_0219,field,operation
UASF_0219,field,value
UASF_0219,field,operands
UASF_0219,field,results
UASF_0219,field,evaluation_order
UASF_0220,field,id
UASF_0220,field,kind
UASF_0220,field,source_span
UASF_0220,field,semantic_facets
UASF_0220,field,attributes
UASF_0220,field,extensions
UASF_0220,field,binding_refs
UASF_0220,field,symbol
UASF_0220,field,operation
UASF_0220,field,value
UASF_0220,field,operands
UASF_0220,field,results
UASF_0220,field,effects
UASF_0220,field,evaluation_order
UASF_0221,field,id
UASF_0221,field,kind
UASF_0221,field,source_span
UASF_0221,field,semantic_facets
UASF_0221,field,attributes
UASF_0221,field,extensions
UASF_0221,field,operation
UASF_0221,field,value
UASF_0221,field,operands
UASF_0221,field,results
UASF_0221,field,callee
UASF_0221,field,arguments
UASF_0221,field,effects
UASF_0221,field,evaluation_order
UASF_0222,field,id
UASF_0222,field,kind
UASF_0222,field,source_span
UASF_0222,field,semantic_facets
UASF_0222,field,attributes
UASF_0222,field,extensions
UASF_0222,field,operation
UASF_0222,field,value
UASF_0222,field,operands
UASF_0222,field,results
UASF_0222,field,condition
UASF_0222,field,branches
UASF_0222,field,effects
UASF_0222,field,evaluation_order
UASF_0222,field,memory_order
UASF_0222,field,synchronization
UASF_0222,field,concurrency_contract
UASF_0223,field,id
UASF_0223,field,kind
UASF_0223,field,source_span
UASF_0223,field,semantic_facets
UASF_0223,field,attributes
UASF_0223,field,extensions
UASF_0223,field,operation
UASF_0223,field,value
UASF_0223,field,operands
UASF_0223,field,results
UASF_0223,field,condition
UASF_0223,field,branches
UASF_0223,field,effects
UASF_0223,field,evaluation_order
UASF_0224,field,id
UASF_0224,field,kind
UASF_0224,field,source_span
UASF_0224,field,semantic_facets
UASF_0224,field,attributes
UASF_0224,field,extensions
UASF_0224,field,operation
UASF_0224,field,value
UASF_0224,field,operands
UASF_0224,field,results
UASF_0224,field,evaluation_order
UASF_0225,field,id
UASF_0225,field,kind
UASF_0225,field,source_span
UASF_0225,field,semantic_facets
UASF_0225,field,attributes
UASF_0225,field,extensions
UASF_0225,field,operation
UASF_0225,field,value
UASF_0225,field,operands
UASF_0225,field,results
UASF_0225,field,effects
UASF_0225,field,evaluation_order
UASF_0226,field,id
UASF_0226,field,kind
UASF_0226,field,source_span
UASF_0226,field,semantic_facets
UASF_0226,field,attributes
UASF_0226,field,extensions
UASF_0226,field,type_ref
UASF_0226,field,operation
UASF_0226,field,value
UASF_0226,field,operands
UASF_0226,field,results
UASF_0226,field,evaluation_order
UASF_0227,field,id
UASF_0227,field,kind
UASF_0227,field,source_span
UASF_0227,field,semantic_facets
UASF_0227,field,attributes
UASF_0227,field,extensions
UASF_0227,field,operation
UASF_0227,field,value
UASF_0227,field,operands
UASF_0227,field,results
UASF_0227,field,evaluation_order
UASF_0227,field,runtime_contract
UASF_0228,field,id
UASF_0228,field,kind
UASF_0228,field,source_span
UASF_0228,field,semantic_facets
UASF_0228,field,attributes
UASF_0228,field,extensions
UASF_0228,field,operation
UASF_0228,field,operands
UASF_0228,field,results
UASF_0228,field,evaluation_order
UASF_0228,field,runtime_contract
UASF_0229,field,id
UASF_0229,field,kind
UASF_0229,field,source_span
UASF_0229,field,semantic_facets
UASF_0229,field,attributes
UASF_0229,field,extensions
UASF_0229,field,type_ref
UASF_0229,field,type_shape
UASF_0229,field,operation
UASF_0229,field,operands
UASF_0229,field,results
UASF_0229,field,evaluation_order
UASF_0229,field,runtime_contract
UASF_0230,field,id
UASF_0230,field,kind
UASF_0230,field,source_span
UASF_0230,field,semantic_facets
UASF_0230,field,attributes
UASF_0230,field,extensions
UASF_0230,field,operands
UASF_0230,field,results
UASF_0230,field,ownership
UASF_0230,field,lifetime
UASF_0230,field,memory_model
UASF_0230,field,runtime_contract
UASF_0231,field,id
UASF_0231,field,kind
UASF_0231,field,source_span
UASF_0231,field,semantic_facets
UASF_0231,field,attributes
UASF_0231,field,extensions
UASF_0231,field,type_ref
UASF_0231,field,type_shape
UASF_0231,field,operands
UASF_0231,field,results
UASF_0231,field,ownership
UASF_0231,field,lifetime
UASF_0231,field,provenance
UASF_0231,field,storage
UASF_0231,field,memory_model
UASF_0232,field,id
UASF_0232,field,kind
UASF_0232,field,source_span
UASF_0232,field,semantic_facets
UASF_0232,field,attributes
UASF_0232,field,extensions
UASF_0232,field,operation
UASF_0232,field,operands
UASF_0232,field,results
UASF_0232,field,runtime_contract
UASF_0233,field,id
UASF_0233,field,kind
UASF_0233,field,source_span
UASF_0233,field,semantic_facets
UASF_0233,field,attributes
UASF_0233,field,extensions
UASF_0233,field,scope_id
UASF_0233,field,binding_refs
UASF_0233,field,operation
UASF_0233,field,operands
UASF_0233,field,results
UASF_0233,field,runtime_contract
UASF_0234,field,id
UASF_0234,field,kind
UASF_0234,field,source_span
UASF_0234,field,semantic_facets
UASF_0234,field,attributes
UASF_0234,field,extensions
UASF_0234,field,type_ref
UASF_0234,field,type_shape
UASF_0234,field,operation
UASF_0234,field,operands
UASF_0234,field,results
UASF_0234,field,runtime_contract
UASF_0235,field,id
UASF_0235,field,kind
UASF_0235,field,source_span
UASF_0235,field,semantic_facets
UASF_0235,field,attributes
UASF_0235,field,extensions
UASF_0235,field,type_ref
UASF_0235,field,type_shape
UASF_0235,field,operands
UASF_0235,field,results
UASF_0235,field,ownership
UASF_0235,field,lifetime
UASF_0236,field,id
UASF_0236,field,kind
UASF_0236,field,source_span
UASF_0236,field,semantic_facets
UASF_0236,field,attributes
UASF_0236,field,extensions
UASF_0236,field,type_ref
UASF_0236,field,type_shape
UASF_0236,field,operands
UASF_0236,field,results
UASF_0237,field,id
UASF_0237,field,kind
UASF_0237,field,source_span
UASF_0237,field,semantic_facets
UASF_0237,field,attributes
UASF_0237,field,extensions
UASF_0237,field,scope_id
UASF_0237,field,binding_refs
UASF_0237,field,name
UASF_0237,field,operation
UASF_0237,field,operands
UASF_0237,field,results
UASF_0237,field,effects
UASF_0237,field,runtime_contract
UASF_0237,field,dialect
UASF_0238,field,id
UASF_0238,field,kind
UASF_0238,field,source_span
UASF_0238,field,semantic_facets
UASF_0238,field,attributes
UASF_0238,field,extensions
UASF_0238,field,operation
UASF_0238,field,operands
UASF_0238,field,results
UASF_0238,field,effects
UASF_0238,field,runtime_contract
UASF_0238,field,dialect
UASF_0239,field,id
UASF_0239,field,kind
UASF_0239,field,source_span
UASF_0239,field,semantic_facets
UASF_0239,field,attributes
UASF_0239,field,extensions
UASF_0239,field,scope_id
UASF_0239,field,binding_refs
UASF_0239,field,operation
UASF_0239,field,value
UASF_0239,field,operands
UASF_0239,field,results
UASF_0239,field,evaluation_order
UASF_0239,field,runtime_contract
UASF_0239,field,dialect
UASF_0240,field,id
UASF_0240,field,kind
UASF_0240,field,source_span
UASF_0240,field,semantic_facets
UASF_0240,field,attributes
UASF_0240,field,extensions
UASF_0240,field,type_ref
UASF_0240,field,type_shape
UASF_0240,field,memory_model
UASF_0240,field,runtime_contract
UASF_0240,field,dialect
UASF_0241,field,id
UASF_0241,field,kind
UASF_0241,field,source_span
UASF_0241,field,semantic_facets
UASF_0241,field,attributes
UASF_0241,field,extensions
UASF_0241,field,scope_id
UASF_0241,field,binding_refs
UASF_0241,field,name
UASF_0241,field,type_ref
UASF_0241,field,type_shape
UASF_0241,field,operation
UASF_0241,field,operands
UASF_0241,field,results
UASF_0241,field,runtime_contract
UASF_0241,field,dialect
UASF_0242,field,id
UASF_0242,field,kind
UASF_0242,field,source_span
UASF_0242,field,semantic_facets
UASF_0242,field,attributes
UASF_0242,field,extensions
UASF_0242,field,name
UASF_0242,field,type_ref
UASF_0242,field,type_shape
UASF_0242,field,runtime_contract
UASF_0242,field,dialect
UASF_0243,field,id
UASF_0243,field,kind
UASF_0243,field,source_span
UASF_0243,field,semantic_facets
UASF_0243,field,attributes
UASF_0243,field,extensions
UASF_0243,field,type_ref
UASF_0243,field,type_shape
UASF_0243,field,operation
UASF_0243,field,value
UASF_0243,field,operands
UASF_0243,field,results
UASF_0243,field,runtime_contract
UASF_0243,field,dialect
UASF_0244,field,id
UASF_0244,field,kind
UASF_0244,field,source_span
UASF_0244,field,semantic_facets
UASF_0244,field,attributes
UASF_0244,field,extensions
UASF_0244,field,operation
UASF_0244,field,value
UASF_0244,field,runtime_contract
UASF_0244,field,dialect
UASF_0245,field,id
UASF_0245,field,kind
UASF_0245,field,source_span
UASF_0245,field,semantic_facets
UASF_0245,field,attributes
UASF_0245,field,extensions
UASF_0245,field,runtime_contract
UASF_0245,field,dialect
UASF_0246,field,id
UASF_0246,field,kind
UASF_0246,field,source_span
UASF_0246,field,semantic_facets
UASF_0246,field,attributes
UASF_0246,field,extensions
UASF_0246,field,effects
UASF_0246,field,lifetime
UASF_0246,field,memory_model
UASF_0247,field,id
UASF_0247,field,kind
UASF_0247,field,source_span
UASF_0247,field,semantic_facets
UASF_0247,field,attributes
UASF_0247,field,extensions
UASF_0247,field,effects
UASF_0247,field,ownership
UASF_0247,field,lifetime
UASF_0247,field,memory_model
UASF_0247,field,runtime_contract
UASF_0248,field,id
UASF_0248,field,kind
UASF_0248,field,source_span
UASF_0248,field,semantic_facets
UASF_0248,field,attributes
UASF_0248,field,extensions
UASF_0248,field,type_ref
UASF_0248,field,type_shape
UASF_0248,field,effects
UASF_0248,field,ownership
UASF_0248,field,lifetime
UASF_0248,field,memory_model
UASF_0248,field,runtime_contract
UASF_0249,field,id
UASF_0249,field,kind
UASF_0249,field,source_span
UASF_0249,field,semantic_facets
UASF_0249,field,attributes
UASF_0249,field,extensions
UASF_0249,field,type_ref
UASF_0249,field,type_shape
UASF_0249,field,effects
UASF_0249,field,memory_model
UASF_0250,field,id
UASF_0250,field,kind
UASF_0250,field,source_span
UASF_0250,field,semantic_facets
UASF_0250,field,attributes
UASF_0250,field,extensions
UASF_0250,field,name
UASF_0250,field,effects
UASF_0250,field,runtime_contract
UASF_0251,field,id
UASF_0251,field,kind
UASF_0251,field,source_span
UASF_0251,field,semantic_facets
UASF_0251,field,attributes
UASF_0251,field,extensions
UASF_0251,field,type_ref
UASF_0251,field,type_shape
UASF_0251,field,operation
UASF_0251,field,value
UASF_0251,field,operands
UASF_0251,field,results
UASF_0251,field,effects
UASF_0251,field,runtime_contract
UASF_0252,field,id
UASF_0252,field,kind
UASF_0252,field,source_span
UASF_0252,field,semantic_facets
UASF_0252,field,attributes
UASF_0252,field,extensions
UASF_0252,field,effects
UASF_0252,field,ownership
UASF_0252,field,lifetime
UASF_0253,field,id
UASF_0253,field,kind
UASF_0253,field,source_span
UASF_0253,field,semantic_facets
UASF_0253,field,attributes
UASF_0253,field,extensions
UASF_0253,field,type_ref
UASF_0253,field,type_shape
UASF_0253,field,effects
UASF_0253,field,ownership
UASF_0253,field,lifetime
UASF_0254,field,id
UASF_0254,field,kind
UASF_0254,field,source_span
UASF_0254,field,semantic_facets
UASF_0254,field,attributes
UASF_0254,field,extensions
UASF_0254,field,binding_refs
UASF_0254,field,symbol
UASF_0254,field,effects
UASF_0254,field,runtime_contract
UASF_0255,field,id
UASF_0255,field,kind
UASF_0255,field,source_span
UASF_0255,field,semantic_facets
UASF_0255,field,attributes
UASF_0255,field,extensions
UASF_0255,field,operands
UASF_0255,field,results
UASF_0255,field,effects
UASF_0255,field,runtime_contract
UASF_0256,field,id
UASF_0256,field,kind
UASF_0256,field,source_span
UASF_0256,field,semantic_facets
UASF_0256,field,attributes
UASF_0256,field,extensions
UASF_0256,field,type_ref
UASF_0256,field,dispatch
UASF_0256,field,candidates
UASF_0256,field,effects
UASF_0256,field,runtime_contract
UASF_0257,field,id
UASF_0257,field,kind
UASF_0257,field,source_span
UASF_0257,field,semantic_facets
UASF_0257,field,attributes
UASF_0257,field,extensions
UASF_0257,field,effects
UASF_0257,field,runtime_contract
UASF_0258,field,id
UASF_0258,field,kind
UASF_0258,field,source_span
UASF_0258,field,semantic_facets
UASF_0258,field,attributes
UASF_0258,field,extensions
UASF_0258,field,effects
UASF_0258,field,ownership
UASF_0258,field,lifetime
UASF_0258,field,provenance
UASF_0258,field,storage
UASF_0258,field,runtime_contract
UASF_0259,field,id
UASF_0259,field,kind
UASF_0259,field,source_span
UASF_0259,field,semantic_facets
UASF_0259,field,attributes
UASF_0259,field,extensions
UASF_0259,field,type_ref
UASF_0259,field,effects
UASF_0259,field,runtime_contract
UASF_0260,field,id
UASF_0260,field,kind
UASF_0260,field,source_span
UASF_0260,field,semantic_facets
UASF_0260,field,attributes
UASF_0260,field,extensions
UASF_0260,field,effects
UASF_0260,field,synchronization
UASF_0260,field,runtime_contract
UASF_0261,field,id
UASF_0261,field,kind
UASF_0261,field,source_span
UASF_0261,field,semantic_facets
UASF_0261,field,attributes
UASF_0261,field,extensions
UASF_0261,field,effects
UASF_0261,field,exception_model
UASF_0261,field,unwind
UASF_0261,field,lifetime
UASF_0262,field,id
UASF_0262,field,kind
UASF_0262,field,source_span
UASF_0262,field,semantic_facets
UASF_0262,field,attributes
UASF_0262,field,extensions
UASF_0262,field,effects
UASF_0262,field,exception_model
UASF_0262,field,unwind
UASF_0262,field,runtime_contract
UASF_0263,field,id
UASF_0263,field,kind
UASF_0263,field,source_span
UASF_0263,field,semantic_facets
UASF_0263,field,attributes
UASF_0263,field,extensions
UASF_0263,field,evaluation_order
UASF_0263,field,language_contract
UASF_0264,field,id
UASF_0264,field,kind
UASF_0264,field,source_span
UASF_0264,field,semantic_facets
UASF_0264,field,attributes
UASF_0264,field,extensions
UASF_0264,field,type_ref
UASF_0264,field,type_shape
UASF_0264,field,evaluation_order
UASF_0264,field,lifetime
UASF_0265,field,id
UASF_0265,field,kind
UASF_0265,field,source_span
UASF_0265,field,semantic_facets
UASF_0265,field,attributes
UASF_0265,field,extensions
UASF_0265,field,exception_model
UASF_0265,field,unwind
UASF_0265,field,runtime_contract
UASF_0265,field,validation
UASF_0266,field,id
UASF_0266,field,kind
UASF_0266,field,source_span
UASF_0266,field,semantic_facets
UASF_0266,field,attributes
UASF_0266,field,extensions
UASF_0266,field,operation
UASF_0266,field,value
UASF_0266,field,initialization_order
UASF_0267,field,id
UASF_0267,field,kind
UASF_0267,field,source_span
UASF_0267,field,semantic_facets
UASF_0267,field,attributes
UASF_0267,field,extensions
UASF_0267,field,initialization_order
UASF_0267,field,lifetime
UASF_0268,field,id
UASF_0268,field,kind
UASF_0268,field,source_span
UASF_0268,field,semantic_facets
UASF_0268,field,attributes
UASF_0268,field,extensions
UASF_0268,field,initialization_order
UASF_0268,field,ownership
UASF_0268,field,lifetime
UASF_0268,field,provenance
UASF_0268,field,storage
UASF_0268,field,runtime_contract
UASF_0269,field,id
UASF_0269,field,kind
UASF_0269,field,source_span
UASF_0269,field,semantic_facets
UASF_0269,field,attributes
UASF_0269,field,extensions
UASF_0269,field,runtime_contract
UASF_0269,field,language_contract
UASF_0270,field,id
UASF_0270,field,kind
UASF_0270,field,source_span
UASF_0270,field,semantic_facets
UASF_0270,field,attributes
UASF_0270,field,extensions
UASF_0270,field,type_ref
UASF_0270,field,type_shape
UASF_0270,field,language_contract
UASF_0271,field,id
UASF_0271,field,kind
UASF_0271,field,source_span
UASF_0271,field,semantic_facets
UASF_0271,field,attributes
UASF_0271,field,extensions
UASF_0271,field,ownership
UASF_0271,field,lifetime
UASF_0271,field,provenance
UASF_0271,field,storage
UASF_0271,field,memory_model
UASF_0271,field,language_contract
UASF_0272,field,id
UASF_0272,field,kind
UASF_0272,field,source_span
UASF_0272,field,semantic_facets
UASF_0272,field,attributes
UASF_0272,field,extensions
UASF_0272,field,type_ref
UASF_0272,field,type_shape
UASF_0272,field,lifetime
UASF_0272,field,language_contract
UASF_0273,field,id
UASF_0273,field,kind
UASF_0273,field,source_span
UASF_0273,field,semantic_facets
UASF_0273,field,attributes
UASF_0273,field,extensions
UASF_0273,field,operation
UASF_0273,field,operands
UASF_0273,field,results
UASF_0273,field,runtime_contract
UASF_0273,field,language_contract
UASF_0274,field,id
UASF_0274,field,kind
UASF_0274,field,source_span
UASF_0274,field,semantic_facets
UASF_0274,field,attributes
UASF_0274,field,extensions
UASF_0274,field,runtime_contract
UASF_0274,field,validation
UASF_0274,field,language_contract
UASF_0275,field,id
UASF_0275,field,kind
UASF_0275,field,source_span
UASF_0275,field,semantic_facets
UASF_0275,field,attributes
UASF_0275,field,extensions
UASF_0275,field,binding_refs
UASF_0275,field,symbol
UASF_0275,field,module
UASF_0275,field,linkage
UASF_0276,field,id
UASF_0276,field,kind
UASF_0276,field,source_span
UASF_0276,field,semantic_facets
UASF_0276,field,attributes
UASF_0276,field,extensions
UASF_0276,field,scope_id
UASF_0276,field,binding_refs
UASF_0276,field,linkage
UASF_0277,field,id
UASF_0277,field,kind
UASF_0277,field,source_span
UASF_0277,field,semantic_facets
UASF_0277,field,attributes
UASF_0277,field,extensions
UASF_0277,field,type_ref
UASF_0277,field,type_shape
UASF_0277,field,ownership
UASF_0277,field,lifetime
UASF_0277,field,memory_model
UASF_0277,field,lowering
UASF_0277,field,runtime_contract
UASF_0278,field,id
UASF_0278,field,kind
UASF_0278,field,source_span
UASF_0278,field,semantic_facets
UASF_0278,field,attributes
UASF_0278,field,extensions
UASF_0278,field,memory_model
UASF_0278,field,lowering
UASF_0278,field,runtime_contract
UASF_0279,field,id
UASF_0279,field,kind
UASF_0279,field,source_span
UASF_0279,field,semantic_facets
UASF_0279,field,attributes
UASF_0279,field,extensions
UASF_0279,field,scope_id
UASF_0279,field,binding_refs
UASF_0279,field,name
UASF_0279,field,operation
UASF_0279,field,value
UASF_0279,field,lowering
UASF_0280,field,id
UASF_0280,field,kind
UASF_0280,field,source_span
UASF_0280,field,semantic_facets
UASF_0280,field,attributes
UASF_0280,field,extensions
UASF_0280,field,scope_id
UASF_0280,field,binding_refs
UASF_0280,field,name
UASF_0280,field,lowering
UASF_0281,field,id
UASF_0281,field,kind
UASF_0281,field,source_span
UASF_0281,field,semantic_facets
UASF_0281,field,attributes
UASF_0281,field,extensions
UASF_0281,field,lowering
UASF_0281,field,runtime_contract
UASF_0282,field,id
UASF_0282,field,kind
UASF_0282,field,source_span
UASF_0282,field,semantic_facets
UASF_0282,field,attributes
UASF_0282,field,extensions
UASF_0282,field,ownership
UASF_0282,field,lifetime
UASF_0282,field,provenance
UASF_0282,field,storage
UASF_0282,field,memory_model
UASF_0283,field,id
UASF_0283,field,kind
UASF_0283,field,source_span
UASF_0283,field,semantic_facets
UASF_0283,field,attributes
UASF_0283,field,extensions
UASF_0283,field,operation
UASF_0283,field,operands
UASF_0283,field,results
UASF_0283,field,ownership
UASF_0283,field,lifetime
UASF_0283,field,memory_model
UASF_0284,field,id
UASF_0284,field,kind
UASF_0284,field,source_span
UASF_0284,field,semantic_facets
UASF_0284,field,attributes
UASF_0284,field,extensions
UASF_0284,field,operation
UASF_0284,field,operands
UASF_0284,field,results
UASF_0284,field,ownership
UASF_0284,field,lifetime
UASF_0284,field,provenance
UASF_0284,field,storage
UASF_0284,field,memory_model
UASF_0285,field,id
UASF_0285,field,kind
UASF_0285,field,source_span
UASF_0285,field,semantic_facets
UASF_0285,field,attributes
UASF_0285,field,extensions
UASF_0285,field,type_ref
UASF_0285,field,type_shape
UASF_0285,field,operation
UASF_0285,field,operands
UASF_0285,field,results
UASF_0285,field,memory_model
UASF_0286,field,id
UASF_0286,field,kind
UASF_0286,field,source_span
UASF_0286,field,semantic_facets
UASF_0286,field,attributes
UASF_0286,field,extensions
UASF_0286,field,ownership
UASF_0286,field,lifetime
UASF_0286,field,memory_model
UASF_0286,field,runtime_contract
UASF_0287,field,id
UASF_0287,field,kind
UASF_0287,field,source_span
UASF_0287,field,semantic_facets
UASF_0287,field,attributes
UASF_0287,field,extensions
UASF_0287,field,type_ref
UASF_0287,field,type_shape
UASF_0287,field,ownership
UASF_0287,field,lifetime
UASF_0287,field,memory_model
UASF_0288,field,id
UASF_0288,field,kind
UASF_0288,field,source_span
UASF_0288,field,semantic_facets
UASF_0288,field,attributes
UASF_0288,field,extensions
UASF_0288,field,type_ref
UASF_0288,field,type_shape
UASF_0288,field,memory_model
UASF_0288,field,runtime_contract
UASF_0289,field,id
UASF_0289,field,kind
UASF_0289,field,source_span
UASF_0289,field,semantic_facets
UASF_0289,field,attributes
UASF_0289,field,extensions
UASF_0289,field,memory_order
UASF_0289,field,synchronization
UASF_0289,field,runtime_contract
UASF_0290,field,id
UASF_0290,field,kind
UASF_0290,field,source_span
UASF_0290,field,semantic_facets
UASF_0290,field,attributes
UASF_0290,field,extensions
UASF_0290,field,compiletime_contract
UASF_0290,field,module
UASF_0291,field,id
UASF_0291,field,kind
UASF_0291,field,source_span
UASF_0291,field,semantic_facets
UASF_0291,field,attributes
UASF_0291,field,extensions
UASF_0291,field,binding_refs
UASF_0291,field,symbol
UASF_0291,field,type_ref
UASF_0291,field,type_shape
UASF_0291,field,operation
UASF_0291,field,operands
UASF_0291,field,results
UASF_0291,field,dispatch
UASF_0291,field,candidates
UASF_0292,field,id
UASF_0292,field,kind
UASF_0292,field,source_span
UASF_0292,field,semantic_facets
UASF_0292,field,attributes
UASF_0292,field,extensions
UASF_0292,field,scope_id
UASF_0292,field,binding_refs
UASF_0292,field,symbol
UASF_0292,field,dispatch
UASF_0292,field,candidates
UASF_0293,field,id
UASF_0293,field,kind
UASF_0293,field,source_span
UASF_0293,field,semantic_facets
UASF_0293,field,attributes
UASF_0293,field,extensions
UASF_0293,field,scope_id
UASF_0293,field,binding_refs
UASF_0293,field,symbol
UASF_0293,field,validation
UASF_0294,field,id
UASF_0294,field,kind
UASF_0294,field,source_span
UASF_0294,field,semantic_facets
UASF_0294,field,attributes
UASF_0294,field,extensions
UASF_0294,field,name
UASF_0294,field,type_ref
UASF_0294,field,type_shape
UASF_0294,field,operation
UASF_0294,field,value
UASF_0294,field,operands
UASF_0294,field,results
UASF_0295,field,id
UASF_0295,field,kind
UASF_0295,field,source_span
UASF_0295,field,semantic_facets
UASF_0295,field,attributes
UASF_0295,field,extensions
UASF_0295,field,name
UASF_0295,field,type_ref
UASF_0295,field,type_origin
UASF_0295,field,type_shape
UASF_0295,field,operation
UASF_0295,field,value
UASF_0296,field,id
UASF_0296,field,kind
UASF_0296,field,source_span
UASF_0296,field,semantic_facets
UASF_0296,field,attributes
UASF_0296,field,extensions
UASF_0296,field,name
UASF_0296,field,type_ref
UASF_0296,field,type_shape
UASF_0296,field,operation
UASF_0296,field,value
UASF_0297,field,id
UASF_0297,field,kind
UASF_0297,field,source_span
UASF_0297,field,semantic_facets
UASF_0297,field,attributes
UASF_0297,field,extensions
UASF_0297,field,name
UASF_0297,field,operation
UASF_0297,field,operands
UASF_0297,field,results
UASF_0297,field,runtime_contract
UASF_0298,field,id
UASF_0298,field,kind
UASF_0298,field,source_span
UASF_0298,field,semantic_facets
UASF_0298,field,attributes
UASF_0298,field,extensions
UASF_0298,field,scope_id
UASF_0298,field,binding_refs
UASF_0298,field,name
UASF_0298,field,type_ref
UASF_0298,field,type_shape
UASF_0298,field,operation
UASF_0298,field,operands
UASF_0298,field,results
UASF_0299,field,id
UASF_0299,field,kind
UASF_0299,field,source_span
UASF_0299,field,semantic_facets
UASF_0299,field,attributes
UASF_0299,field,extensions
UASF_0299,field,scope_id
UASF_0299,field,binding_refs
UASF_0299,field,name
UASF_0299,field,type_ref
UASF_0299,field,type_shape
UASF_0299,field,ownership
UASF_0299,field,lifetime
UASF_0300,field,id
UASF_0300,field,kind
UASF_0300,field,source_span
UASF_0300,field,semantic_facets
UASF_0300,field,attributes
UASF_0300,field,extensions
UASF_0300,field,scope_id
UASF_0300,field,binding_refs
UASF_0300,field,name
UASF_0300,field,type_ref
UASF_0300,field,type_origin
UASF_0300,field,type_shape
UASF_0301,field,id
UASF_0301,field,kind
UASF_0301,field,source_span
UASF_0301,field,semantic_facets
UASF_0301,field,attributes
UASF_0301,field,extensions
UASF_0301,field,scope_id
UASF_0301,field,binding_refs
UASF_0301,field,name
UASF_0301,field,type_ref
UASF_0301,field,type_shape
UASF_0302,field,id
UASF_0302,field,kind
UASF_0302,field,source_span
UASF_0302,field,semantic_facets
UASF_0302,field,attributes
UASF_0302,field,extensions
UASF_0302,field,scope_id
UASF_0302,field,binding_refs
UASF_0302,field,name
UASF_0302,field,symbol
UASF_0302,field,type_ref
UASF_0302,field,type_shape
UASF_0302,field,operands
UASF_0302,field,results
UASF_0303,field,id
UASF_0303,field,kind
UASF_0303,field,source_span
UASF_0303,field,semantic_facets
UASF_0303,field,attributes
UASF_0303,field,extensions
UASF_0303,field,scope_id
UASF_0303,field,binding_refs
UASF_0303,field,name
UASF_0303,field,symbol
UASF_0303,field,type_ref
UASF_0303,field,type_shape
UASF_0303,field,operands
UASF_0303,field,results
UASF_0303,field,effects
UASF_0304,field,id
UASF_0304,field,kind
UASF_0304,field,source_span
UASF_0304,field,semantic_facets
UASF_0304,field,attributes
UASF_0304,field,extensions
UASF_0304,field,scope_id
UASF_0304,field,binding_refs
UASF_0304,field,name
UASF_0304,field,symbol
UASF_0304,field,type_ref
UASF_0304,field,type_shape
UASF_0305,field,id
UASF_0305,field,kind
UASF_0305,field,source_span
UASF_0305,field,semantic_facets
UASF_0305,field,attributes
UASF_0305,field,extensions
UASF_0305,field,scope_id
UASF_0305,field,binding_refs
UASF_0305,field,name
UASF_0305,field,symbol
UASF_0305,field,type_ref
UASF_0305,field,type_shape
UASF_0306,field,id
UASF_0306,field,kind
UASF_0306,field,source_span
UASF_0306,field,semantic_facets
UASF_0306,field,attributes
UASF_0306,field,extensions
UASF_0306,field,scope_id
UASF_0306,field,binding_refs
UASF_0306,field,name
UASF_0306,field,symbol
UASF_0306,field,type_ref
UASF_0306,field,type_shape
UASF_0306,field,operands
UASF_0306,field,results
UASF_0306,field,condition
UASF_0306,field,branches
UASF_0306,field,effects
UASF_0307,field,id
UASF_0307,field,kind
UASF_0307,field,source_span
UASF_0307,field,semantic_facets
UASF_0307,field,attributes
UASF_0307,field,extensions
UASF_0307,field,scope_id
UASF_0307,field,binding_refs
UASF_0307,field,name
UASF_0307,field,symbol
UASF_0307,field,type_ref
UASF_0307,field,type_shape
UASF_0307,field,dispatch
UASF_0307,field,candidates
UASF_0308,field,id
UASF_0308,field,kind
UASF_0308,field,source_span
UASF_0308,field,semantic_facets
UASF_0308,field,attributes
UASF_0308,field,extensions
UASF_0308,field,scope_id
UASF_0308,field,binding_refs
UASF_0308,field,name
UASF_0308,field,symbol
UASF_0308,field,type_ref
UASF_0308,field,type_shape
UASF_0308,field,members
UASF_0308,field,layout
UASF_0309,field,id
UASF_0309,field,kind
UASF_0309,field,source_span
UASF_0309,field,semantic_facets
UASF_0309,field,attributes
UASF_0309,field,extensions
UASF_0309,field,scope_id
UASF_0309,field,binding_refs
UASF_0309,field,name
UASF_0309,field,type_ref
UASF_0309,field,type_shape
UASF_0309,field,members
UASF_0309,field,layout
UASF_0310,field,id
UASF_0310,field,kind
UASF_0310,field,source_span
UASF_0310,field,semantic_facets
UASF_0310,field,attributes
UASF_0310,field,extensions
UASF_0310,field,scope_id
UASF_0310,field,binding_refs
UASF_0310,field,name
UASF_0310,field,symbol
UASF_0310,field,type_ref
UASF_0310,field,type_shape
UASF_0311,field,id
UASF_0311,field,kind
UASF_0311,field,source_span
UASF_0311,field,semantic_facets
UASF_0311,field,attributes
UASF_0311,field,extensions
UASF_0311,field,scope_id
UASF_0311,field,binding_refs
UASF_0311,field,name
UASF_0311,field,symbol
UASF_0311,field,type_ref
UASF_0311,field,type_shape
UASF_0312,field,id
UASF_0312,field,kind
