source_feature_id,language_id,evidence_channel,canonical_semantic_id,feature_signature_hash,uasf_signature_hash,basis_ones,exact,proof_state
JULIA::source.comprehension,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0218,42d7b662747ea4e9d18e7024,42d7b662747ea4e9d18e7024,7,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.constant_binding,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0302,3c216bc2d8184459732be828,3c216bc2d8184459732be828,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.continue_control,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0180,9a20140a5d94d0d8f5e12865,9a20140a5d94d0d8f5e12865,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.export_public,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0310,8e269d11885c3ca4e6043d66,8e269d11885c3ca4e6043d66,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.ffi_ccall,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0022,3e793cf0efbeea49bf91d143,3e793cf0efbeea49bf91d143,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.float_type,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.for_control,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0182,fcac79eee22c686af6710555,fcac79eee22c686af6710555,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.function_decl,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0306,0f91236fdd0ed345b0a276af,0f91236fdd0ed345b0a276af,7,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.function_type,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0205,426d68a8056035791f029f38,426d68a8056035791f029f38,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.gc_managed_values,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0024,acf430bac7f64c0e0806da12,acf430bac7f64c0e0806da12,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.identifier_ref,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0219,c48411c54f834b0de90fa36d,c48411c54f834b0de90fa36d,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.if_control,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0182,fcac79eee22c686af6710555,fcac79eee22c686af6710555,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.import_using,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0304,c72d002443e4ccfddcb1b062,c72d002443e4ccfddcb1b062,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.indexing,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0225,d736949578be84548ee2b56a,d736949578be84548ee2b56a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.integer_type,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.lexical_scope,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0051,0bbb3f5899e065da053d98f4,0bbb3f5899e065da053d98f4,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.lock_mutex,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0153,4168ca234d1b70a835e93a30,4168ca234d1b70a835e93a30,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.lowered_ir,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0122,8b6704b210b3d423c65d72fb,8b6704b210b3d423c65d72fb,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.macro_expansion,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0119,d134de24dda5d14244339054,d134de24dda5d14244339054,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.member_access,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0219,c48411c54f834b0de90fa36d,c48411c54f834b0de90fa36d,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.module_decl,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0304,c72d002443e4ccfddcb1b062,c72d002443e4ccfddcb1b062,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.multiple_dispatch_resolution,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0204,65a2506bfab2de2100e15385,65a2506bfab2de2100e15385,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.multiple_dispatch_runtime,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0256,45a779475a97244d9155d885,45a779475a97244d9155d885,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.name_resolution,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0047,c48e1d875d0fb48a333ce5a9,c48e1d875d0fb48a333ce5a9,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.nullable_union,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.numeric_literal,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.optimizer,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0120,bd2233433f8ede40b3a441a1,bd2233433f8ede40b3a441a1,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.parameter_binding,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0304,c72d002443e4ccfddcb1b062,c72d002443e4ccfddcb1b062,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.parametric_generic,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0305,e8ffd62e377d38921949adb5,e8ffd62e377d38921949adb5,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.ptr_type,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0207,46f352d872cf0bd64c8e241c,46f352d872cf0bd64c8e241c,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.return_control,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0181,8e56798ef79f91e11db58694,8e56798ef79f91e11db58694,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.shadowing,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0049,9cf8b2f1787c2fcbddb3421d,9cf8b2f1787c2fcbddb3421d,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.string_literal,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.string_type,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.struct_decl,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0308,dce263f569bf18cc23e5ba00,dce263f569bf18cc23e5ba00,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.task_concurrency,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0151,fd98eb582c5c936ce6622807,fd98eb582c5c936ce6622807,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.thread_concurrency,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0153,4168ca234d1b70a835e93a30,4168ca234d1b70a835e93a30,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.throw_control,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0183,8c4c024aa055000ef0cf02eb,8c4c024aa055000ef0cf02eb,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.try_control,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0183,8c4c024aa055000ef0cf02eb,8c4c024aa055000ef0cf02eb,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.tuple_literal,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.tuple_type,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.type_inference,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0203,3f4e01c3d746ace77d81b354,3f4e01c3d746ace77d81b354,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.unary_operation,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0225,d736949578be84548ee2b56a,d736949578be84548ee2b56a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.union_type,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0206,0894de76dfd27d09e1fd74c8,0894de76dfd27d09e1fd74c8,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.variable_binding,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0303,9e640e05cdaef6a046ddd8ad,9e640e05cdaef6a046ddd8ad,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.where_constraint,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0203,3f4e01c3d746ace77d81b354,3f4e01c3d746ace77d81b354,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
JULIA::source.while_control,julia,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0182,fcac79eee22c686af6710555,fcac79eee22c686af6710555,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.abi_calling_convention,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0023,7869233b772c876fd7fde9ca,7869233b772c876fd7fde9ca,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.array_literal,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.array_type,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.assignment,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0220,4de20464805e6b7f70894e82,4de20464805e6b7f70894e82,7,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.binary_operation,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0225,d736949578be84548ee2b56a,d736949578be84548ee2b56a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.bool_type,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.break_control,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0180,9a20140a5d94d0d8f5e12865,9a20140a5d94d0d8f5e12865,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.bytecode_vm,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0121,fc78a920d8f6e30964869cc3,fc78a920d8f6e30964869cc3,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.call,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0221,8b7cc9d0c0d87763f92177c9,8b7cc9d0c0d87763f92177c9,7,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.capture,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0048,cb2e21577620799363aba340,cb2e21577620799363aba340,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.cast_conversion,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0226,868ba177ecb7297d5aab900a,868ba177ecb7297d5aab900a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.closure_lambda,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0217,92112e64c21130b03eb0167c,92112e64c21130b03eb0167c,7,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.code_generation,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0122,8b6704b210b3d423c65d72fb,8b6704b210b3d423c65d72fb,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.compile_time_eval,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0118,c18792ac0b5b0f110ad9c1a3,c18792ac0b5b0f110ad9c1a3,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.compiler_ir,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0122,8b6704b210b3d423c65d72fb,8b6704b210b3d423c65d72fb,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.constant_binding,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0302,3c216bc2d8184459732be828,3c216bc2d8184459732be828,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.continue_control,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0180,9a20140a5d94d0d8f5e12865,9a20140a5d94d0d8f5e12865,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.defer_cleanup,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0183,8c4c024aa055000ef0cf02eb,8c4c024aa055000ef0cf02eb,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.dynamic_dispatch,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0256,45a779475a97244d9155d885,45a779475a97244d9155d885,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.enum_decl,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0309,85cfece0effb726f9ce05033,85cfece0effb726f9ce05033,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.exception_try,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0183,8c4c024aa055000ef0cf02eb,8c4c024aa055000ef0cf02eb,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.ffi,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0022,3e793cf0efbeea49bf91d143,3e793cf0efbeea49bf91d143,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.float_type,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.for_control,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0182,fcac79eee22c686af6710555,fcac79eee22c686af6710555,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.function_decl,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0306,0f91236fdd0ed345b0a276af,0f91236fdd0ed345b0a276af,7,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.function_type,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0205,426d68a8056035791f029f38,426d68a8056035791f029f38,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.gc,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0024,acf430bac7f64c0e0806da12,acf430bac7f64c0e0806da12,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.generic_constraint,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0203,3f4e01c3d746ace77d81b354,3f4e01c3d746ace77d81b354,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.generic_decl,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0305,e8ffd62e377d38921949adb5,e8ffd62e377d38921949adb5,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.identifier,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0219,c48411c54f834b0de90fa36d,c48411c54f834b0de90fa36d,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.if_control,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0182,fcac79eee22c686af6710555,fcac79eee22c686af6710555,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.import_stmt,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0304,c72d002443e4ccfddcb1b062,c72d002443e4ccfddcb1b062,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.indexing,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0225,d736949578be84548ee2b56a,d736949578be84548ee2b56a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.integer_type,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.iterator_state_machine,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0281,252d7126b19af233c79ee366,252d7126b19af233c79ee366,2,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.lifetime,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0050,8086172bbdcd700a3963cfd3,8086172bbdcd700a3963cfd3,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.macro_template,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0119,d134de24dda5d14244339054,d134de24dda5d14244339054,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.manual_memory,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0024,acf430bac7f64c0e0806da12,acf430bac7f64c0e0806da12,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.map_literal,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0225,d736949578be84548ee2b56a,d736949578be84548ee2b56a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.member_access,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0219,c48411c54f834b0de90fa36d,c48411c54f834b0de90fa36d,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.module_import,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0304,c72d002443e4ccfddcb1b062,c72d002443e4ccfddcb1b062,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.name_resolution,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0047,c48e1d875d0fb48a333ce5a9,c48e1d875d0fb48a333ce5a9,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.null_literal,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.numeric_literal,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.object_struct,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0308,dce263f569bf18cc23e5ba00,dce263f569bf18cc23e5ba00,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.overload_resolution,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0204,65a2506bfab2de2100e15385,65a2506bfab2de2100e15385,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.ownership,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0026,d44197ed802dae09fe6a3d6d,d44197ed802dae09fe6a3d6d,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.parameter_binding,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0304,c72d002443e4ccfddcb1b062,c72d002443e4ccfddcb1b062,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.pattern,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0219,c48411c54f834b0de90fa36d,c48411c54f834b0de90fa36d,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.pointer_type,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0207,46f352d872cf0bd64c8e241c,46f352d872cf0bd64c8e241c,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.reference_type,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0207,46f352d872cf0bd64c8e241c,46f352d872cf0bd64c8e241c,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.reflection,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0259,b3efa007f0cdd1086e598b68,b3efa007f0cdd1086e598b68,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.return_control,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0181,8e56798ef79f91e11db58694,8e56798ef79f91e11db58694,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.scope,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0051,0bbb3f5899e065da053d98f4,0bbb3f5899e065da053d98f4,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.set_literal,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.set_type,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.shadowing,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0049,9cf8b2f1787c2fcbddb3421d,9cf8b2f1787c2fcbddb3421d,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.slice,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0225,d736949578be84548ee2b56a,d736949578be84548ee2b56a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.string_literal,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.string_type,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.switch_match,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0178,f3c5b99ae15ccabce04a1c58,f3c5b99ae15ccabce04a1c58,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.thread,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0153,4168ca234d1b70a835e93a30,4168ca234d1b70a835e93a30,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.throw_raise,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0183,8c4c024aa055000ef0cf02eb,8c4c024aa055000ef0cf02eb,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.tuple_literal,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.tuple_type,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.type_inference,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0203,3f4e01c3d746ace77d81b354,3f4e01c3d746ace77d81b354,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.unary_operation,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0225,d736949578be84548ee2b56a,d736949578be84548ee2b56a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.variable_binding,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0303,9e640e05cdaef6a046ddd8ad,9e640e05cdaef6a046ddd8ad,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.visibility_export,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0310,8e269d11885c3ca4e6043d66,8e269d11885c3ca4e6043d66,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.while_control,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0182,fcac79eee22c686af6710555,fcac79eee22c686af6710555,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
NIM::source.yield,nim,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0223,b16b1365970e2f93bcff177c,b16b1365970e2f93bcff177c,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.array_literal,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.array_type,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
