state_id,language,rule,operators
S002011,kotlin,label,PATTERN|SEQ|STRING|TOKEN
S002056,kotlin,lambda_literal,BLANK|CHOICE|PREC|SEQ|STRING|SYMBOL
S002058,kotlin,lambda_parameters,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002117,kotlin,line_comment,PATTERN|SEQ|STRING|TOKEN
S002054,kotlin,line_string_expression,SEQ|STRING|SYMBOL
S002128,kotlin,long_literal,CHOICE|SEQ|STRING|SYMBOL
S002098,kotlin,member_modifier,CHOICE|STRING
S002092,kotlin,modifiers,CHOICE|PREC_RIGHT|REPEAT1|SYMBOL
S002057,kotlin,multi_variable_declaration,ALIAS|BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002031,kotlin,multiplicative_expression,PREC_LEFT|SEQ|SYMBOL
S002026,kotlin,navigation_expression,PREC_LEFT|SEQ|SYMBOL
S002042,kotlin,navigation_suffix,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001996,kotlin,not_nullable_type,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002132,kotlin,null_literal,STRING
S001997,kotlin,nullable_type,CHOICE|REPEAT1|SEQ|SYMBOL
S001988,kotlin,object_declaration,ALIAS|BLANK|CHOICE|PREC_DYNAMIC|PREC_RIGHT|SEQ|STRING|SYMBOL
S002062,kotlin,object_literal,BLANK|CHOICE|PREC_DYNAMIC|SEQ|STRING|SYMBOL
S001938,kotlin,package_header,SEQ|STRING|SYMBOL
S001987,kotlin,parameter,SEQ|STRING|SYMBOL
S002106,kotlin,parameter_modifier,CHOICE|STRING
S002093,kotlin,parameter_modifiers,CHOICE|REPEAT1|SYMBOL
S001986,kotlin,parameter_with_optional_type,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001985,kotlin,parameters_with_optional_type,REPEAT|SEQ|STRING|SYMBOL
S002050,kotlin,parenthesized_expression,SEQ|STRING|SYMBOL
S002006,kotlin,parenthesized_type,SEQ|STRING|SYMBOL
S002007,kotlin,parenthesized_user_type,CHOICE|SEQ|STRING|SYMBOL
S002108,kotlin,platform_modifier,CHOICE|STRING
S002022,kotlin,postfix_expression,PREC_LEFT|SEQ|SYMBOL
S002027,kotlin,prefix_expression,CHOICE|PREC_RIGHT|SEQ|SYMBOL
S001947,kotlin,primary_constructor,BLANK|CHOICE|SEQ|SYMBOL
S001980,kotlin,property_declaration,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S001981,kotlin,property_delegate,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002104,kotlin,property_modifier,STRING
S001998,kotlin,quest,STRING
S002033,kotlin,range_expression,CHOICE|PREC_LEFT|SEQ|STRING|SYMBOL
S002071,kotlin,range_test,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002123,kotlin,real_literal,BLANK|CHOICE|PATTERN|REPEAT|SEQ|STRING|TOKEN
S001974,kotlin,receiver_type,BLANK|CHOICE|SEQ|SYMBOL
S002107,kotlin,reification_modifier,STRING
S001989,kotlin,secondary_constructor,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001984,kotlin,setter,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001936,kotlin,shebang_line,PATTERN|SEQ|STRING
S002114,kotlin,simple_identifier,CHOICE|STRING|SYMBOL
S001935,kotlin,source_file,BLANK|CHOICE|REPEAT|SEQ|SYMBOL
S002029,kotlin,spread_expression,PREC_LEFT|SEQ|STRING|SYMBOL
S002008,kotlin,statements,BLANK|CHOICE|REPEAT|SEQ|SYMBOL
S002053,kotlin,string_literal,CHOICE|REPEAT|SEQ|SYMBOL
S002064,kotlin,super_expression,CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S002063,kotlin,this_expression,CHOICE|STRING|SYMBOL
S001943,kotlin,top_level_object,BLANK|CHOICE|SEQ|SYMBOL
S002073,kotlin,try_expression,BLANK|CHOICE|PREC_RIGHT|REPEAT1|SEQ|STRING|SYMBOL
S001944,kotlin,type_alias,ALIAS|BLANK|CHOICE|SEQ|STRING|SYMBOL
S002046,kotlin,type_arguments,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001967,kotlin,type_constraint,ALIAS|REPEAT|SEQ|STRING|SYMBOL
S001966,kotlin,type_constraints,PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S002095,kotlin,type_modifiers,REPEAT1|SYMBOL
S001965,kotlin,type_parameter,ALIAS|BLANK|CHOICE|SEQ|STRING|SYMBOL
S002101,kotlin,type_parameter_modifiers,REPEAT1|SYMBOL
S001964,kotlin,type_parameters,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002001,kotlin,type_projection,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002002,kotlin,type_projection_modifiers,REPEAT1|SYMBOL
S002072,kotlin,type_test,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002127,kotlin,unsigned_literal,CHOICE|PATTERN|SEQ|SYMBOL
S002112,kotlin,use_site_target,CHOICE|SEQ|STRING
S001999,kotlin,user_type,REPEAT|SEQ|STRING|SYMBOL
S002048,kotlin,value_argument,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002047,kotlin,value_arguments,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001977,kotlin,variable_declaration,BLANK|CHOICE|PREC_LEFT|SEQ|STRING|SYMBOL
S002100,kotlin,variance_modifier,CHOICE|STRING
S002099,kotlin,visibility_modifier,CHOICE|STRING
S002070,kotlin,when_condition,CHOICE|SYMBOL
S002068,kotlin,when_entry,BLANK|CHOICE|REPEAT1|SEQ|STRING|SYMBOL
S002067,kotlin,when_expression,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002066,kotlin,when_subject,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002016,kotlin,while_statement,CHOICE|SEQ|STRING|SYMBOL
S001941,kotlin,wildcard_import,IMMEDIATE_TOKEN|STRING
S001466,nim,_accent_quoted_identifier,PATTERN
S001343,nim,_basic_expression,ALIAS|CHOICE|SYMBOL
S001261,nim,_block_statement_list,BLANK|CHOICE|SEQ|SYMBOL
S001470,nim,_bracket_close,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001373,nim,_call_argument_list,BLANK|CHOICE|IMMEDIATE_TOKEN|SEQ|STRING|SYMBOL
S001367,nim,_call_block,ALIAS|FIELD|SEQ|SYMBOL
S001368,nim,_call_block_argument_list,BLANK|CHOICE|SEQ|SYMBOL
S001370,nim,_call_do,ALIAS|FIELD|SEQ|SYMBOL
S001371,nim,_call_do_argument_list,BLANK|CHOICE|PREC_RIGHT|SEQ|SYMBOL
S001372,nim,_call_expression,ALIAS|FIELD|PREC|SEQ|SYMBOL
S001361,nim,_call_extended,CHOICE|SYMBOL
S001454,nim,_char_escape_sequence,IMMEDIATE_TOKEN|PATTERN|SEQ|STRING
S001435,nim,_colon_equal_expression_list,BLANK|CHOICE|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S001364,nim,_command_block,ALIAS|FIELD|SEQ|SYMBOL
S001365,nim,_command_block_argument_list,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001374,nim,_command_complex_expression,ALIAS|FIELD|SEQ|SYMBOL
S001375,nim,_command_complex_expression_argument_list,SYMBOL
S001376,nim,_command_expression,ALIAS|FIELD|SEQ|SYMBOL
S001377,nim,_command_expression_argument_list,CHOICE|SYMBOL
S001362,nim,_command_statement,ALIAS|FIELD|SEQ|SYMBOL
S001363,nim,_command_statement_argument_list,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001264,nim,_complex_statement,ALIAS|CHOICE|SYMBOL
S001332,nim,_concept_parameter,ALIAS|CHOICE|SYMBOL
S001331,nim,_concept_parameter_list,REPEAT|SEQ|STRING|SYMBOL
S001333,nim,_concept_pointer_parameter,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001334,nim,_concept_ref_parameter,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001335,nim,_concept_static_parameter,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001336,nim,_concept_type_parameter,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001337,nim,_concept_var_parameter,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001471,nim,_curly_close,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001291,nim,_declaration,CHOICE|SYMBOL
S001312,nim,_distinct_declaration,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001472,nim,_dot_curly_close,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001380,nim,_dot_generic_argument_list,IMMEDIATE_TOKEN|REPEAT|SEQ|STRING|SYMBOL
S001366,nim,_dot_generic_call_block,ALIAS|SEQ|SYMBOL
S001369,nim,_dot_generic_call_do,ALIAS|SEQ|SYMBOL
S001379,nim,_dot_generic_head,ALIAS|FIELD|PREC|SEQ|STRING|SYMBOL
S001323,nim,_elif_declaration_branch,ALIAS|FIELD|PATTERN|PREC|SEQ|STRING|SYMBOL|TOKEN
S001328,nim,_else_declaration_branch,ALIAS|FIELD|PATTERN|PREC|SEQ|STRING|SYMBOL|TOKEN
S001434,nim,_equal_expression_list,CHOICE|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S001340,nim,_expression,CHOICE|SYMBOL
S001267,nim,_expression_statement,ALIAS|CHOICE|SYMBOL
S001339,nim,_expression_with_call_do,ALIAS|CHOICE|SYMBOL
S001338,nim,_expression_with_post_block,ALIAS|CHOICE|SYMBOL
S001442,nim,_field_declaration_list,ALIAS|BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001345,nim,_for_body,ALIAS|FIELD|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001399,nim,_func_type,ALIAS|BLANK|CHOICE|FIELD|PATTERN|PREC|PREC_RIGHT|SEQ|STRING|SYMBOL|TOKEN
S001431,nim,_generalized_string_literal,ALIAS|BLANK|CHOICE|IMMEDIATE_TOKEN|SEQ|STRING|SYMBOL
S001443,nim,_identifier_declaration,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S001351,nim,_if_alternatives,CHOICE|FIELD|REPEAT1|SYMBOL
S001349,nim,_if_body,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S001350,nim,_if_branch,CHOICE|SYMBOL
S001270,nim,_import_body,CHOICE|SYMBOL
S001271,nim,_import_except,BLANK|CHOICE|SEQ|SYMBOL
S001401,nim,_infix_expression,CHOICE|FIELD|PREC_LEFT|PREC_RIGHT|SEQ|SYMBOL
S001400,nim,_infix_extended,PREC|SEQ|SYMBOL
S001402,nim,_infix_operator_0,ALIAS|CHOICE|REPEAT|SEQ|STRING|TOKEN
S001403,nim,_infix_operator_1,ALIAS|CHOICE|REPEAT1|SEQ|STRING|TOKEN
S001405,nim,_infix_operator_10l,ALIAS|CHOICE|REPEAT|SEQ|STRING|TOKEN
S001404,nim,_infix_operator_10r,ALIAS|CHOICE|REPEAT|SEQ|STRING|TOKEN
S001413,nim,_infix_operator_2,ALIAS|CHOICE|REPEAT|REPEAT1|SEQ|STRING|TOKEN
S001412,nim,_infix_operator_3,ALIAS|CHOICE|PATTERN|PREC|TOKEN
S001411,nim,_infix_operator_4,ALIAS|CHOICE|PATTERN|PREC|TOKEN
S001410,nim,_infix_operator_5,ALIAS|CHOICE|PATTERN|PREC|REPEAT|REPEAT1|SEQ|STRING|TOKEN
S001409,nim,_infix_operator_6,ALIAS|CHOICE|REPEAT1|SEQ|STRING|TOKEN
S001408,nim,_infix_operator_7,ALIAS|CHOICE|REPEAT|SEQ|STRING|TOKEN
S001407,nim,_infix_operator_8,ALIAS|CHOICE|REPEAT|SEQ|STRING|TOKEN
S001406,nim,_infix_operator_9,ALIAS|CHOICE|PATTERN|PREC|REPEAT|SEQ|STRING|TOKEN
S001290,nim,_infix_typeof_expression,CHOICE|FIELD|PREC_LEFT|PREC_RIGHT|SEQ|SYMBOL
S001457,nim,_interpreted_string_body,CHOICE|IMMEDIATE_TOKEN|PATTERN|PREC|REPEAT1|SYMBOL
S001398,nim,_iterator_type,ALIAS|BLANK|CHOICE|FIELD|PATTERN|PREC|PREC_RIGHT|SEQ|STRING|SYMBOL|TOKEN
S001439,nim,_left_hand_side,SYMBOL
S001260,nim,_line_statement_list,PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S001448,nim,_literal,CHOICE|SYMBOL
S001463,nim,_long_string_body,CHOICE|IMMEDIATE_TOKEN|PATTERN|PREC|REPEAT1|SYMBOL
S001321,nim,_object_field_declaration,ALIAS|CHOICE|PATTERN|PREC|SYMBOL|TOKEN
S001319,nim,_object_field_declaration_branch_list,CHOICE|SYMBOL
S001320,nim,_object_field_declaration_list,REPEAT|SEQ|SYMBOL
S001327,nim,_of_declaration_branch,ALIAS|FIELD|SEQ|STRING|SYMBOL
S001441,nim,_parameter_declaration_list,ALIAS|BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001469,nim,_paren_close,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001314,nim,_pointer_declaration,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001381,nim,_post_expression_block,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001383,nim,_post_expression_block_tail,CHOICE|REPEAT1|SEQ|SYMBOL
S001382,nim,_post_expression_do_block,BLANK|CHOICE|PREC_RIGHT|SEQ|SYMBOL
S001415,nim,_prefix_expression,CHOICE|SYMBOL
S001417,nim,_prefix_expression_command_start,ALIAS|CHOICE|FIELD|PATTERN|PREC|PREC_LEFT|SEQ|SYMBOL|TOKEN
S001416,nim,_prefix_expression_word,ALIAS|CHOICE|FIELD|PATTERN|PREC|PREC_LEFT|SEQ|SYMBOL|TOKEN
S001414,nim,_prefix_extended,PREC|SEQ|SYMBOL
S001420,nim,_prefix_operator,CHOICE|PREC|REPEAT|REPEAT1|SEQ|STRING|TOKEN
S001397,nim,_proc_type,ALIAS|BLANK|CHOICE|FIELD|PATTERN|PREC|PREC_RIGHT|SEQ|STRING|SYMBOL|TOKEN
S001460,nim,_raw_string_body,ALIAS|CHOICE|IMMEDIATE_TOKEN|PATTERN|PREC|REPEAT1|SYMBOL
S001461,nim,_raw_string_escape,IMMEDIATE_TOKEN|STRING
S001313,nim,_ref_declaration,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001299,nim,_routine_declaration,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001262,nim,_semi_statement_list,CHOICE|REPEAT1|SEQ|STRING|SYMBOL
S001418,nim,_sigil_expression,ALIAS|FIELD|PREC_LEFT|SEQ|SYMBOL
S001419,nim,_sigil_operator,CHOICE|REPEAT|SEQ|STRING|TOKEN
S001341,nim,_simple_expression,ALIAS|CHOICE|SYMBOL
S001342,nim,_simple_expression_command_start,ALIAS|CHOICE|SYMBOL
S001265,nim,_simple_statement,CHOICE|SYMBOL
S001266,nim,_simple_statement_no_expression,CHOICE|SYMBOL
S001263,nim,_statement,CHOICE|SYMBOL
S001455,nim,_string_literal,CHOICE|SYMBOL
S001464,nim,_symbol,CHOICE|SYMBOL
S001354,nim,_try_branch,CHOICE|SYMBOL
S001317,nim,_tuple_declaration,ALIAS|PATTERN|PREC|REPEAT1|SEQ|SYMBOL|TOKEN
S001396,nim,_tuple_field_declaration_list,BLANK|CHOICE|IMMEDIATE_TOKEN|SEQ|STRING|SYMBOL
S001311,nim,_type_definition,ALIAS|CHOICE|SYMBOL
S001288,nim,_typeof_expression,ALIAS|CHOICE|SYMBOL
S001306,nim,_variable_declaration_section,CHOICE|REPEAT|SEQ|SYMBOL
S001325,nim,_variant_declaration_body,ALIAS|BLANK|CHOICE|FIELD|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S001465,nim,accent_quoted,ALIAS|REPEAT1|SEQ|STRING|SYMBOL
S001427,nim,array_construction,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001280,nim,assembly_statement,ALIAS|BLANK|CHOICE|FIELD|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001438,nim,assignment,FIELD|SEQ|STRING|SYMBOL
S001281,nim,bind_statement,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001467,nim,blank_identifier,STRING
S001346,nim,block,ALIAS|BLANK|CHOICE|FIELD|PATTERN|PREC|SEQ|STRING|SYMBOL|TOKEN
S001474,nim,block_comment,ALIAS|PREC|SEQ|STRING|SYMBOL|TOKEN
S001473,nim,block_documentation_comment,ALIAS|PREC|SEQ|STRING|SYMBOL|TOKEN
S001424,nim,bracket_expression,ALIAS|BLANK|CHOICE|FIELD|IMMEDIATE_TOKEN|PREC|SEQ|STRING|SYMBOL
S001278,nim,break_statement,ALIAS|BLANK|CHOICE|PATTERN|PREC|PREC_RIGHT|SEQ|SYMBOL|TOKEN
S001352,nim,case,ALIAS|BLANK|CHOICE|FIELD|PATTERN|PREC|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL|TOKEN
S001421,nim,cast,ALIAS|BLANK|CHOICE|FIELD|PATTERN|PREC|SEQ|STRING|SYMBOL|TOKEN
S001453,nim,char_literal,ALIAS|CHOICE|IMMEDIATE_TOKEN|PATTERN|PREC|SEQ|STRING|SYMBOL
S001436,nim,colon_expression,FIELD|SEQ|STRING|SYMBOL
S001476,nim,comment,SEQ|STRING|SYMBOL
S001329,nim,concept_declaration,ALIAS|BLANK|CHOICE|FIELD|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001322,nim,conditional_declaration,ALIAS|CHOICE|FIELD|PATTERN|PREC|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL|TOKEN
S001303,nim,const_section,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001279,nim,continue_statement,ALIAS|BLANK|CHOICE|PATTERN|PREC|PREC_RIGHT|SEQ|SYMBOL|TOKEN
S001298,nim,converter_declaration,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001428,nim,curly_construction,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001425,nim,curly_expression,ALIAS|BLANK|CHOICE|FIELD|IMMEDIATE_TOKEN|PREC|SEQ|STRING|SYMBOL
S001452,nim,custom_numeric_literal,BLANK|CHOICE|PATTERN|SEQ|STRING|TOKEN
S001287,nim,defer,ALIAS|FIELD|PATTERN|PREC|SEQ|STRING|SYMBOL|TOKEN
S001274,nim,discard_statement,ALIAS|BLANK|CHOICE|PATTERN|PREC|PREC_RIGHT|SEQ|SYMBOL|TOKEN
S001393,nim,distinct_type,ALIAS|BLANK|CHOICE|PATTERN|PREC|PREC_RIGHT|SEQ|SYMBOL|TOKEN
S001360,nim,do_block,ALIAS|BLANK|CHOICE|FIELD|PATTERN|PREC|SEQ|STRING|SYMBOL|TOKEN
S001475,nim,documentation_comment,SEQ|STRING|SYMBOL
S001423,nim,dot_expression,FIELD|PREC|SEQ|STRING|SYMBOL
S001378,nim,dot_generic_call,ALIAS|BLANK|CHOICE|PREC_RIGHT|SEQ|SYMBOL
S001356,nim,elif_branch,ALIAS|FIELD|PATTERN|PREC|SEQ|STRING|SYMBOL|TOKEN
S001357,nim,else_branch,ALIAS|FIELD|PATTERN|PREC|SEQ|STRING|SYMBOL|TOKEN
S001315,nim,enum_declaration,ALIAS|BLANK|CHOICE|PATTERN|PREC|REPEAT|REPEAT1|SEQ|STRING|SYMBOL|TOKEN
S001316,nim,enum_field_declaration,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S001389,nim,enum_type,ALIAS|PATTERN|PREC|TOKEN
S001437,nim,equal_expression,FIELD|SEQ|STRING|SYMBOL
S001458,nim,escape_sequence,CHOICE|IMMEDIATE_TOKEN|PATTERN|SEQ|STRING
S001358,nim,except_branch,ALIAS|BLANK|CHOICE|FIELD|PATTERN|PREC|SEQ|STRING|SYMBOL|TOKEN
S001272,nim,except_clause,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001269,nim,export_statement,ALIAS|PATTERN|PREC|PREC_RIGHT|SEQ|SYMBOL|TOKEN
S001447,nim,exported_symbol,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001433,nim,expression_list,CHOICE|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S001359,nim,finally_branch,ALIAS|FIELD|PATTERN|PREC|SEQ|STRING|SYMBOL|TOKEN
S001451,nim,float_literal,BLANK|CHOICE|PATTERN|SEQ|STRING|TOKEN
S001344,nim,for,ALIAS|FIELD|PATTERN|PREC|SEQ|STRING|SYMBOL|TOKEN
S001293,nim,func_declaration,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001385,nim,func_expression,FIELD|PREC|SEQ|STRING|SYMBOL
S001430,nim,generalized_string,CHOICE|FIELD|SEQ|SYMBOL
S001300,nim,generic_parameter_list,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001468,nim,identifier,PATTERN
S001347,nim,if,ALIAS|FIELD|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001283,nim,import_from_statement,ALIAS|FIELD|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001268,nim,import_statement,ALIAS|PATTERN|PREC|PREC_RIGHT|SEQ|SYMBOL|TOKEN
S001273,nim,include_statement,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001450,nim,integer_literal,BLANK|CHOICE|PATTERN|SEQ|STRING|TOKEN
S001456,nim,interpreted_string_literal,ALIAS|BLANK|CHOICE|IMMEDIATE_TOKEN|SEQ|STRING|SYMBOL
S001295,nim,iterator_declaration,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001386,nim,iterator_expression,FIELD|PREC|SEQ|STRING|SYMBOL
S001304,nim,let_section,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001462,nim,long_string_literal,ALIAS|BLANK|CHOICE|IMMEDIATE_TOKEN|SEQ|STRING|SYMBOL
S001296,nim,macro_declaration,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001294,nim,method_declaration,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001282,nim,mixin_statement,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001449,nim,nil_literal,ALIAS|PATTERN|PREC|TOKEN
S001318,nim,object_declaration,ALIAS|BLANK|CHOICE|FIELD|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001388,nim,object_type,ALIAS|PATTERN|PREC|TOKEN
S001355,nim,of_branch,ALIAS|FIELD|SEQ|STRING|SYMBOL
S001392,nim,out_type,ALIAS|BLANK|CHOICE|PATTERN|PREC|PREC_RIGHT|SEQ|SYMBOL|TOKEN
S001440,nim,parameter_declaration_list,BLANK|CHOICE|IMMEDIATE_TOKEN|SEQ|STRING|SYMBOL
S001422,nim,parenthesized,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001395,nim,pointer_type,ALIAS|BLANK|CHOICE|PATTERN|PREC|PREC_RIGHT|SEQ|SYMBOL|TOKEN
S001426,nim,pragma_expression,FIELD|SEQ|SYMBOL
S001432,nim,pragma_list,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001286,nim,pragma_statement,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S001292,nim,proc_declaration,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001384,nim,proc_expression,FIELD|PREC|SEQ|STRING|SYMBOL
S001276,nim,raise_statement,ALIAS|BLANK|CHOICE|PATTERN|PREC|PREC_RIGHT|SEQ|SYMBOL|TOKEN
S001459,nim,raw_string_literal,ALIAS|BLANK|CHOICE|IMMEDIATE_TOKEN|SEQ|STRING|SYMBOL
S001394,nim,ref_type,ALIAS|BLANK|CHOICE|PATTERN|PREC|PREC_RIGHT|SEQ|SYMBOL|TOKEN
S001330,nim,refinement_list,REPEAT|SEQ|STRING|SYMBOL
S001275,nim,return_statement,ALIAS|BLANK|CHOICE|PATTERN|PREC|PREC_RIGHT|SEQ|SYMBOL|TOKEN
S001258,nim,source_file,BLANK|CHOICE|SYMBOL
S001259,nim,statement_list,CHOICE|SYMBOL
S001285,nim,static_statement,ALIAS|FIELD|PATTERN|PREC|SEQ|STRING|SYMBOL|TOKEN
S001446,nim,symbol_declaration,BLANK|CHOICE|FIELD|SEQ|SYMBOL
S001444,nim,symbol_declaration_list,BLANK|CHOICE|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S001297,nim,template_declaration,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001301,nim,term_rewriting_pattern,ALIAS|SEQ|STRING|SYMBOL
S001353,nim,try,ALIAS|CHOICE|FIELD|PATTERN|PREC|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL|TOKEN
S001429,nim,tuple_construction,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001445,nim,tuple_deconstruct_declaration,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001390,nim,tuple_type,ALIAS|BLANK|CHOICE|PATTERN|PREC|PREC_RIGHT|SEQ|SYMBOL|TOKEN
S001309,nim,type_declaration,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001387,nim,type_expression,CHOICE|SYMBOL
S001308,nim,type_section,ALIAS|CHOICE|PATTERN|PREC|REPEAT|SEQ|SYMBOL|TOKEN
S001310,nim,type_symbol_declaration,BLANK|CHOICE|FIELD|SEQ|SYMBOL
S001289,nim,typeof,ALIAS|PATTERN|PREC|SEQ|STRING|SYMBOL|TOKEN
S001302,nim,using_section,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001305,nim,var_section,ALIAS|PATTERN|PREC|PREC_DYNAMIC|SEQ|SYMBOL|TOKEN
S001391,nim,var_type,ALIAS|BLANK|CHOICE|PATTERN|PREC|PREC_RIGHT|SEQ|SYMBOL|TOKEN
S001307,nim,variable_declaration,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001324,nim,variant_declaration,ALIAS|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001326,nim,variant_discriminator_declaration,SYMBOL
S001348,nim,when,ALIAS|FIELD|PATTERN|PREC|SEQ|SYMBOL|TOKEN
S001284,nim,while,ALIAS|FIELD|PATTERN|PREC|SEQ|STRING|SYMBOL|TOKEN
S001277,nim,yield_statement,ALIAS|BLANK|CHOICE|PATTERN|PREC|PREC_RIGHT|SEQ|SYMBOL|TOKEN
S000935,python,_as_pattern,SEQ|STRING|SYMBOL
S000998,python,_collection_elements,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000899,python,_compound_statement,CHOICE|SYMBOL
S000996,python,_comprehension_clauses,CHOICE|REPEAT|SEQ|SYMBOL
S000956,python,_expression_within_for_in_clause,ALIAS|CHOICE|SYMBOL
S000894,python,_expressions,CHOICE|SYMBOL
S001006,python,_f_expression,CHOICE|SYMBOL
S000882,python,_import_list,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S000964,python,_is_not,SEQ|STRING
S000940,python,_key_value_pattern,FIELD|SEQ|STRING|SYMBOL
S000970,python,_left_hand_side,CHOICE|SYMBOL
S000937,python,_list_pattern,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000904,python,_match_block,CHOICE|FIELD|REPEAT|SEQ|SYMBOL
S000891,python,_named_expression_lhs,CHOICE|SYMBOL
S001008,python,_not_escape_sequence,IMMEDIATE_TOKEN|STRING
S000963,python,_not_in,SEQ|STRING
S000945,python,_parameters,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
