language,rule,symbol
cpp,_block_item,static_assert_declaration
cpp,_block_item,template_declaration
cpp,_block_item,template_instantiation
cpp,_block_item,type_definition
cpp,_block_item,using_declaration
cpp,preproc_include,identifier
cpp,preproc_include,preproc_call_expression
cpp,preproc_include,string_literal
cpp,preproc_include,system_lib_string
cpp,preproc_def,identifier
cpp,preproc_def,preproc_arg
cpp,preproc_function_def,identifier
cpp,preproc_function_def,preproc_arg
cpp,preproc_function_def,preproc_params
cpp,preproc_params,identifier
cpp,preproc_call,preproc_arg
cpp,preproc_call,preproc_directive
cpp,preproc_if,_preproc_expression
cpp,preproc_if,_top_level_item
cpp,preproc_if,preproc_elif
cpp,preproc_if,preproc_elifdef
cpp,preproc_if,preproc_else
cpp,preproc_ifdef,_top_level_item
cpp,preproc_ifdef,identifier
cpp,preproc_ifdef,preproc_elif
cpp,preproc_ifdef,preproc_elifdef
cpp,preproc_ifdef,preproc_else
cpp,preproc_else,_top_level_item
cpp,preproc_elif,_preproc_expression
cpp,preproc_elif,_top_level_item
cpp,preproc_elif,preproc_elif
cpp,preproc_elif,preproc_elifdef
cpp,preproc_elif,preproc_else
cpp,preproc_elifdef,_top_level_item
cpp,preproc_elifdef,identifier
cpp,preproc_elifdef,preproc_elif
cpp,preproc_elifdef,preproc_elifdef
cpp,preproc_elifdef,preproc_else
cpp,preproc_if_in_field_declaration_list,_field_declaration_list_item
cpp,preproc_if_in_field_declaration_list,_preproc_expression
cpp,preproc_if_in_field_declaration_list,preproc_elif_in_field_declaration_list
cpp,preproc_if_in_field_declaration_list,preproc_elifdef_in_field_declaration_list
cpp,preproc_if_in_field_declaration_list,preproc_else_in_field_declaration_list
cpp,preproc_ifdef_in_field_declaration_list,_field_declaration_list_item
cpp,preproc_ifdef_in_field_declaration_list,identifier
cpp,preproc_ifdef_in_field_declaration_list,preproc_elif_in_field_declaration_list
cpp,preproc_ifdef_in_field_declaration_list,preproc_elifdef_in_field_declaration_list
cpp,preproc_ifdef_in_field_declaration_list,preproc_else_in_field_declaration_list
cpp,preproc_else_in_field_declaration_list,_field_declaration_list_item
cpp,preproc_elif_in_field_declaration_list,_field_declaration_list_item
cpp,preproc_elif_in_field_declaration_list,_preproc_expression
cpp,preproc_elif_in_field_declaration_list,preproc_elif_in_field_declaration_list
cpp,preproc_elif_in_field_declaration_list,preproc_elifdef_in_field_declaration_list
cpp,preproc_elif_in_field_declaration_list,preproc_else_in_field_declaration_list
cpp,preproc_elifdef_in_field_declaration_list,_field_declaration_list_item
cpp,preproc_elifdef_in_field_declaration_list,identifier
cpp,preproc_elifdef_in_field_declaration_list,preproc_elif_in_field_declaration_list
cpp,preproc_elifdef_in_field_declaration_list,preproc_elifdef_in_field_declaration_list
cpp,preproc_elifdef_in_field_declaration_list,preproc_else_in_field_declaration_list
cpp,preproc_if_in_enumerator_list,_preproc_expression
cpp,preproc_if_in_enumerator_list,enumerator
cpp,preproc_if_in_enumerator_list,preproc_elif_in_enumerator_list
cpp,preproc_if_in_enumerator_list,preproc_elifdef_in_enumerator_list
cpp,preproc_if_in_enumerator_list,preproc_else_in_enumerator_list
cpp,preproc_ifdef_in_enumerator_list,enumerator
cpp,preproc_ifdef_in_enumerator_list,identifier
cpp,preproc_ifdef_in_enumerator_list,preproc_elif_in_enumerator_list
cpp,preproc_ifdef_in_enumerator_list,preproc_elifdef_in_enumerator_list
cpp,preproc_ifdef_in_enumerator_list,preproc_else_in_enumerator_list
cpp,preproc_else_in_enumerator_list,enumerator
cpp,preproc_elif_in_enumerator_list,_preproc_expression
cpp,preproc_elif_in_enumerator_list,enumerator
cpp,preproc_elif_in_enumerator_list,preproc_elif_in_enumerator_list
cpp,preproc_elif_in_enumerator_list,preproc_elifdef_in_enumerator_list
cpp,preproc_elif_in_enumerator_list,preproc_else_in_enumerator_list
cpp,preproc_elifdef_in_enumerator_list,enumerator
cpp,preproc_elifdef_in_enumerator_list,identifier
cpp,preproc_elifdef_in_enumerator_list,preproc_elif_in_enumerator_list
cpp,preproc_elifdef_in_enumerator_list,preproc_elifdef_in_enumerator_list
cpp,preproc_elifdef_in_enumerator_list,preproc_else_in_enumerator_list
cpp,preproc_if_in_enumerator_list_no_comma,_preproc_expression
cpp,preproc_if_in_enumerator_list_no_comma,enumerator
cpp,preproc_if_in_enumerator_list_no_comma,preproc_elif_in_enumerator_list_no_comma
cpp,preproc_if_in_enumerator_list_no_comma,preproc_elifdef_in_enumerator_list_no_comma
cpp,preproc_if_in_enumerator_list_no_comma,preproc_else_in_enumerator_list_no_comma
cpp,preproc_ifdef_in_enumerator_list_no_comma,enumerator
cpp,preproc_ifdef_in_enumerator_list_no_comma,identifier
cpp,preproc_ifdef_in_enumerator_list_no_comma,preproc_elif_in_enumerator_list_no_comma
cpp,preproc_ifdef_in_enumerator_list_no_comma,preproc_elifdef_in_enumerator_list_no_comma
cpp,preproc_ifdef_in_enumerator_list_no_comma,preproc_else_in_enumerator_list_no_comma
cpp,preproc_else_in_enumerator_list_no_comma,enumerator
cpp,preproc_elif_in_enumerator_list_no_comma,_preproc_expression
cpp,preproc_elif_in_enumerator_list_no_comma,enumerator
cpp,preproc_elif_in_enumerator_list_no_comma,preproc_elif_in_enumerator_list_no_comma
cpp,preproc_elif_in_enumerator_list_no_comma,preproc_elifdef_in_enumerator_list_no_comma
cpp,preproc_elif_in_enumerator_list_no_comma,preproc_else_in_enumerator_list_no_comma
cpp,preproc_elifdef_in_enumerator_list_no_comma,enumerator
cpp,preproc_elifdef_in_enumerator_list_no_comma,identifier
cpp,preproc_elifdef_in_enumerator_list_no_comma,preproc_elif_in_enumerator_list_no_comma
cpp,preproc_elifdef_in_enumerator_list_no_comma,preproc_elifdef_in_enumerator_list_no_comma
cpp,preproc_elifdef_in_enumerator_list_no_comma,preproc_else_in_enumerator_list_no_comma
cpp,_preproc_expression,char_literal
cpp,_preproc_expression,identifier
cpp,_preproc_expression,number_literal
cpp,_preproc_expression,preproc_binary_expression
cpp,_preproc_expression,preproc_call_expression
cpp,_preproc_expression,preproc_defined
cpp,_preproc_expression,preproc_parenthesized_expression
cpp,_preproc_expression,preproc_unary_expression
cpp,preproc_parenthesized_expression,_preproc_expression
cpp,preproc_defined,identifier
cpp,preproc_unary_expression,_preproc_expression
cpp,preproc_call_expression,identifier
cpp,preproc_call_expression,preproc_argument_list
cpp,preproc_argument_list,_preproc_expression
cpp,preproc_binary_expression,_preproc_expression
cpp,function_definition,_declaration_specifiers
cpp,function_definition,_declarator
cpp,function_definition,compound_statement
cpp,function_definition,ms_call_modifier
cpp,function_definition,try_statement
cpp,_old_style_function_definition,_declaration_specifiers
cpp,_old_style_function_definition,_old_style_function_declarator
cpp,_old_style_function_definition,compound_statement
cpp,_old_style_function_definition,declaration
cpp,_old_style_function_definition,ms_call_modifier
cpp,declaration,_declaration_specifiers
cpp,declaration,_declarator
cpp,declaration,gnu_asm_expression
cpp,declaration,init_declarator
cpp,declaration,ms_call_modifier
cpp,type_definition,_type_definition_declarators
cpp,type_definition,_type_definition_type
cpp,type_definition,attribute_specifier
cpp,_type_definition_type,type_qualifier
cpp,_type_definition_type,type_specifier
cpp,_type_definition_declarators,_type_declarator
cpp,_declaration_modifiers,attribute_declaration
cpp,_declaration_modifiers,attribute_specifier
cpp,_declaration_modifiers,ms_declspec_modifier
cpp,_declaration_modifiers,storage_class_specifier
cpp,_declaration_modifiers,type_qualifier
cpp,_declaration_specifiers,_declaration_modifiers
cpp,_declaration_specifiers,type_specifier
cpp,linkage_specification,declaration
cpp,linkage_specification,declaration_list
cpp,linkage_specification,function_definition
cpp,linkage_specification,string_literal
cpp,attribute_specifier,argument_list
cpp,attribute,argument_list
cpp,attribute,identifier
cpp,attribute_declaration,annotation
cpp,attribute_declaration,attribute
cpp,ms_declspec_modifier,identifier
cpp,ms_based_modifier,argument_list
cpp,ms_pointer_modifier,ms_restrict_modifier
cpp,ms_pointer_modifier,ms_signed_ptr_modifier
cpp,ms_pointer_modifier,ms_unaligned_ptr_modifier
cpp,ms_pointer_modifier,ms_unsigned_ptr_modifier
cpp,declaration_list,_block_item
cpp,_declarator,array_declarator
cpp,_declarator,attributed_declarator
cpp,_declarator,destructor_name
cpp,_declarator,function_declarator
cpp,_declarator,identifier
cpp,_declarator,operator_name
cpp,_declarator,parenthesized_declarator
cpp,_declarator,pointer_declarator
cpp,_declarator,qualified_identifier
cpp,_declarator,reference_declarator
cpp,_declarator,structured_binding_declarator
cpp,_declarator,template_function
cpp,_declaration_declarator,_function_declaration_declarator
cpp,_declaration_declarator,array_declarator
cpp,_declaration_declarator,attributed_declarator
cpp,_declaration_declarator,identifier
cpp,_declaration_declarator,parenthesized_declarator
cpp,_declaration_declarator,pointer_declarator
cpp,_field_declarator,_field_identifier
cpp,_field_declarator,array_field_declarator
cpp,_field_declarator,attributed_field_declarator
cpp,_field_declarator,function_field_declarator
cpp,_field_declarator,operator_name
cpp,_field_declarator,parenthesized_field_declarator
cpp,_field_declarator,pointer_field_declarator
cpp,_field_declarator,reference_field_declarator
cpp,_field_declarator,template_method
cpp,_type_declarator,_type_identifier
cpp,_type_declarator,array_type_declarator
cpp,_type_declarator,attributed_type_declarator
cpp,_type_declarator,function_type_declarator
cpp,_type_declarator,parenthesized_type_declarator
cpp,_type_declarator,pointer_type_declarator
cpp,_type_declarator,primitive_type
cpp,_type_declarator,reference_type_declarator
cpp,_abstract_declarator,abstract_array_declarator
cpp,_abstract_declarator,abstract_function_declarator
cpp,_abstract_declarator,abstract_parenthesized_declarator
cpp,_abstract_declarator,abstract_pointer_declarator
cpp,_abstract_declarator,abstract_reference_declarator
cpp,parenthesized_declarator,_declarator
cpp,parenthesized_declarator,ms_call_modifier
cpp,parenthesized_field_declarator,_field_declarator
cpp,parenthesized_field_declarator,ms_call_modifier
cpp,parenthesized_type_declarator,_type_declarator
cpp,parenthesized_type_declarator,ms_call_modifier
cpp,abstract_parenthesized_declarator,_abstract_declarator
cpp,abstract_parenthesized_declarator,ms_call_modifier
cpp,attributed_declarator,_declarator
cpp,attributed_declarator,attribute_declaration
cpp,attributed_field_declarator,_field_declarator
cpp,attributed_field_declarator,attribute_declaration
cpp,attributed_type_declarator,_type_declarator
cpp,attributed_type_declarator,attribute_declaration
cpp,pointer_declarator,_declarator
cpp,pointer_declarator,ms_based_modifier
cpp,pointer_declarator,ms_pointer_modifier
cpp,pointer_declarator,type_qualifier
cpp,pointer_field_declarator,_field_declarator
cpp,pointer_field_declarator,ms_based_modifier
cpp,pointer_field_declarator,ms_pointer_modifier
cpp,pointer_field_declarator,type_qualifier
cpp,pointer_type_declarator,_type_declarator
cpp,pointer_type_declarator,ms_based_modifier
cpp,pointer_type_declarator,ms_pointer_modifier
cpp,pointer_type_declarator,type_qualifier
cpp,abstract_pointer_declarator,_abstract_declarator
cpp,abstract_pointer_declarator,ms_pointer_modifier
cpp,abstract_pointer_declarator,type_qualifier
cpp,function_declarator,_declarator
cpp,function_declarator,_function_declarator_seq
cpp,_function_declaration_declarator,_declarator
cpp,_function_declaration_declarator,attribute_specifier
cpp,_function_declaration_declarator,gnu_asm_expression
cpp,_function_declaration_declarator,parameter_list
cpp,function_field_declarator,_field_declarator
cpp,function_field_declarator,_function_declarator_seq
cpp,function_type_declarator,_type_declarator
cpp,function_type_declarator,parameter_list
cpp,abstract_function_declarator,_abstract_declarator
