language,tree_sitter_node_type,tree_sitter_rule,evidence_class,uast_structure,uast_facets,uast_relations,uast_fields,execution_primitives,mapping_kind,support_case_count,counterexample_case_count,mapping_status
c,identifier,identifier,ts_0061,,UASF_0224,,,,IMPLICATION,79,56,MAPPED
c,identifier,identifier,ts_0061,,UASF_0231,,,,IMPLICATION,79,77,MAPPED
c,identifier,identifier,ts_0061,,UASF_0236,,,,IMPLICATION,79,78,MAPPED
c,identifier,identifier,ts_0061,AggregateExpr,,,,,IMPLICATION,79,75,MAPPED
c,identifier,identifier,ts_0061,AssignStmt,,,,,IMPLICATION,79,71,MAPPED
c,identifier,identifier,ts_0061,CallExpr,,,,,IMPLICATION,79,70,MAPPED
c,identifier,identifier,ts_0061,ClosureExpr,,,,,IMPLICATION,79,59,MAPPED
c,identifier,identifier,ts_0061,Deref,,,,,IMPLICATION,79,77,MAPPED
c,identifier,identifier,ts_0061,IfStmt,,,,,IMPLICATION,79,75,MAPPED
c,identifier,identifier,ts_0061,IndexExpr,,,,,IMPLICATION,79,74,MAPPED
c,identifier,identifier,ts_0061,LiteralExpr,,,,,IMPLICATION,79,58,MAPPED
c,identifier,identifier,ts_0061,LoopStmt,,,,,IMPLICATION,79,77,MAPPED
c,identifier,identifier,ts_0061,MemberAccessExpr,,,,,IMPLICATION,79,78,MAPPED
c,identifier,identifier,ts_0061,NilLiteral,,,,,IMPLICATION,79,78,MAPPED
c,identifier,identifier,ts_0061,ReturnStmt,,,,,IMPLICATION,79,75,MAPPED
c,if_statement,if_statement,ts_0062,,UASF_0051,,,,IMPLICATION,4,45,MAPPED
c,if_statement,if_statement,ts_0062,,UASF_0182,,,,IMPLICATION,4,2,MAPPED
c,if_statement,if_statement,ts_0062,,UASF_0219,,,,IMPLICATION,4,38,MAPPED
c,if_statement,if_statement,ts_0062,IfStmt,,,,,EXACT_VECTOR,4,0,MAPPED
c,if_statement,if_statement,ts_0062,Scope,,,,,IMPLICATION,4,45,MAPPED
c,if_statement,if_statement,ts_0062,SymbolRef,,,,,IMPLICATION,4,38,MAPPED
c,initializer_pair,initializer_pair,ts_0017,,UASF_0051,,,,IMPLICATION,1,48,MAPPED
c,initializer_pair,initializer_pair,ts_0017,,UASF_0217,,,,IMPLICATION,1,19,MAPPED
c,initializer_pair,initializer_pair,ts_0017,,UASF_0219,,,,IMPLICATION,1,41,MAPPED
c,initializer_pair,initializer_pair,ts_0017,,UASF_0220,,,,IMPLICATION,1,7,MAPPED
c,initializer_pair,initializer_pair,ts_0017,,UASF_0224,,,,IMPLICATION,1,22,MAPPED
c,initializer_pair,initializer_pair,ts_0017,,UASF_0225,,,,IMPLICATION,1,34,MAPPED
c,initializer_pair,initializer_pair,ts_0017,AssignStmt,,,,,IMPLICATION,1,7,MAPPED
c,initializer_pair,initializer_pair,ts_0017,ClosureExpr,,,,,IMPLICATION,1,19,MAPPED
c,initializer_pair,initializer_pair,ts_0017,LiteralExpr,,,,,IMPLICATION,1,20,MAPPED
c,initializer_pair,initializer_pair,ts_0017,OperationExpr,,,,,IMPLICATION,1,31,MAPPED
c,initializer_pair,initializer_pair,ts_0017,Scope,,,,,IMPLICATION,1,48,MAPPED
c,initializer_pair,initializer_pair,ts_0017,SymbolRef,,,,,IMPLICATION,1,41,MAPPED
c,labeled_statement,labeled_statement,ts_0060,,UASF_0051,,,,IMPLICATION,2,47,MAPPED
c,labeled_statement,labeled_statement,ts_0060,,UASF_0182,,,,IMPLICATION,2,4,MAPPED
c,labeled_statement,labeled_statement,ts_0060,,UASF_0217,,,,IMPLICATION,2,18,MAPPED
c,labeled_statement,labeled_statement,ts_0060,,UASF_0219,,,,IMPLICATION,2,40,MAPPED
c,labeled_statement,labeled_statement,ts_0060,ClosureExpr,,,,,IMPLICATION,2,18,MAPPED
c,labeled_statement,labeled_statement,ts_0060,IfStmt,,,,,IMPLICATION,2,2,MAPPED
c,labeled_statement,labeled_statement,ts_0060,Scope,,,,,IMPLICATION,2,47,MAPPED
c,labeled_statement,labeled_statement,ts_0060,SymbolRef,,,,,IMPLICATION,2,40,MAPPED
c,linkage_specification,linkage_specification,ts_0042,,UASF_0051,,,,IMPLICATION,1,48,MAPPED
c,linkage_specification,linkage_specification,ts_0042,,UASF_0181,,,,IMPLICATION,1,3,MAPPED
c,linkage_specification,linkage_specification,ts_0042,,UASF_0217,,,,IMPLICATION,1,19,MAPPED
c,linkage_specification,linkage_specification,ts_0042,,UASF_0219,,,,IMPLICATION,1,41,MAPPED
c,linkage_specification,linkage_specification,ts_0042,,UASF_0224,,,,IMPLICATION,1,22,MAPPED
c,linkage_specification,linkage_specification,ts_0042,ClosureExpr,,,,,IMPLICATION,1,19,MAPPED
c,linkage_specification,linkage_specification,ts_0042,LiteralExpr,,,,,IMPLICATION,1,20,MAPPED
c,linkage_specification,linkage_specification,ts_0042,ReturnStmt,,,,,IMPLICATION,1,3,MAPPED
c,linkage_specification,linkage_specification,ts_0042,Scope,,,,,IMPLICATION,1,48,MAPPED
c,linkage_specification,linkage_specification,ts_0042,SymbolRef,,,,,IMPLICATION,1,41,MAPPED
c,ms_declspec_modifier,ms_declspec_modifier,ts_0067,,UASF_0051,,,,IMPLICATION,1,48,MAPPED
c,ms_declspec_modifier,ms_declspec_modifier,ts_0067,,UASF_0217,,,,IMPLICATION,1,19,MAPPED
c,ms_declspec_modifier,ms_declspec_modifier,ts_0067,,UASF_0219,,,,IMPLICATION,1,41,MAPPED
c,ms_declspec_modifier,ms_declspec_modifier,ts_0067,,UASF_0224,,,,IMPLICATION,1,22,MAPPED
c,ms_declspec_modifier,ms_declspec_modifier,ts_0067,,UASF_0225,,,,IMPLICATION,1,34,MAPPED
c,ms_declspec_modifier,ms_declspec_modifier,ts_0067,AggregateExpr,,,,,IMPLICATION,1,3,MAPPED
c,ms_declspec_modifier,ms_declspec_modifier,ts_0067,ClosureExpr,,,,,IMPLICATION,1,19,MAPPED
c,ms_declspec_modifier,ms_declspec_modifier,ts_0067,Scope,,,,,IMPLICATION,1,48,MAPPED
c,ms_declspec_modifier,ms_declspec_modifier,ts_0067,SymbolRef,,,,,IMPLICATION,1,41,MAPPED
c,ms_pointer_modifier,ms_pointer_modifier,ts_0068,,UASF_0051,,,,IMPLICATION,2,47,MAPPED
c,ms_pointer_modifier,ms_pointer_modifier,ts_0068,,UASF_0217,,,,IMPLICATION,2,18,MAPPED
c,ms_pointer_modifier,ms_pointer_modifier,ts_0068,,UASF_0219,,,,IMPLICATION,2,40,MAPPED
c,ms_pointer_modifier,ms_pointer_modifier,ts_0068,,UASF_0225,,,,IMPLICATION,2,33,MAPPED
c,ms_pointer_modifier,ms_pointer_modifier,ts_0068,ClosureExpr,,,,,IMPLICATION,2,18,MAPPED
c,ms_pointer_modifier,ms_pointer_modifier,ts_0068,IndexExpr,,,,,IMPLICATION,2,3,MAPPED
c,ms_pointer_modifier,ms_pointer_modifier,ts_0068,MemberAccessExpr,,,,,IMPLICATION,2,1,MAPPED
c,ms_pointer_modifier,ms_pointer_modifier,ts_0068,Scope,,,,,IMPLICATION,2,47,MAPPED
c,ms_pointer_modifier,ms_pointer_modifier,ts_0068,SymbolRef,,,,,IMPLICATION,2,40,MAPPED
c,ms_restrict_modifier,ms_restrict_modifier,ts_0068,,UASF_0051,,,,IMPLICATION,2,47,MAPPED
c,ms_restrict_modifier,ms_restrict_modifier,ts_0068,,UASF_0217,,,,IMPLICATION,2,18,MAPPED
c,ms_restrict_modifier,ms_restrict_modifier,ts_0068,,UASF_0219,,,,IMPLICATION,2,40,MAPPED
c,ms_restrict_modifier,ms_restrict_modifier,ts_0068,,UASF_0225,,,,IMPLICATION,2,33,MAPPED
c,ms_restrict_modifier,ms_restrict_modifier,ts_0068,ClosureExpr,,,,,IMPLICATION,2,18,MAPPED
c,ms_restrict_modifier,ms_restrict_modifier,ts_0068,IndexExpr,,,,,IMPLICATION,2,3,MAPPED
c,ms_restrict_modifier,ms_restrict_modifier,ts_0068,MemberAccessExpr,,,,,IMPLICATION,2,1,MAPPED
c,ms_restrict_modifier,ms_restrict_modifier,ts_0068,Scope,,,,,IMPLICATION,2,47,MAPPED
c,ms_restrict_modifier,ms_restrict_modifier,ts_0068,SymbolRef,,,,,IMPLICATION,2,40,MAPPED
c,ms_signed_ptr_modifier,ms_signed_ptr_modifier,ts_0010,,UASF_0051,,,,IMPLICATION,1,48,MAPPED
c,ms_signed_ptr_modifier,ms_signed_ptr_modifier,ts_0010,,UASF_0182,,,,IMPLICATION,1,5,MAPPED
c,ms_signed_ptr_modifier,ms_signed_ptr_modifier,ts_0010,,UASF_0217,,,,IMPLICATION,1,19,MAPPED
c,ms_signed_ptr_modifier,ms_signed_ptr_modifier,ts_0010,,UASF_0219,,,,IMPLICATION,1,41,MAPPED
c,ms_signed_ptr_modifier,ms_signed_ptr_modifier,ts_0010,,UASF_0220,,,,IMPLICATION,1,7,MAPPED
c,ms_signed_ptr_modifier,ms_signed_ptr_modifier,ts_0010,,UASF_0225,,,,IMPLICATION,1,34,MAPPED
c,ms_signed_ptr_modifier,ms_signed_ptr_modifier,ts_0010,AssignStmt,,,,,IMPLICATION,1,7,MAPPED
c,ms_signed_ptr_modifier,ms_signed_ptr_modifier,ts_0010,ClosureExpr,,,,,IMPLICATION,1,19,MAPPED
c,ms_signed_ptr_modifier,ms_signed_ptr_modifier,ts_0010,IndexExpr,,,,,IMPLICATION,1,4,MAPPED
c,ms_signed_ptr_modifier,ms_signed_ptr_modifier,ts_0010,LoopStmt,,,,,IMPLICATION,1,1,MAPPED
c,ms_signed_ptr_modifier,ms_signed_ptr_modifier,ts_0010,OperationExpr,,,,,IMPLICATION,1,31,MAPPED
c,ms_signed_ptr_modifier,ms_signed_ptr_modifier,ts_0010,Scope,,,,,IMPLICATION,1,48,MAPPED
c,ms_signed_ptr_modifier,ms_signed_ptr_modifier,ts_0010,SymbolRef,,,,,IMPLICATION,1,41,MAPPED
c,ms_unaligned_ptr_modifier,ms_unaligned_ptr_modifier,ts_0010,,UASF_0051,,,,IMPLICATION,1,48,MAPPED
c,ms_unaligned_ptr_modifier,ms_unaligned_ptr_modifier,ts_0010,,UASF_0182,,,,IMPLICATION,1,5,MAPPED
c,ms_unaligned_ptr_modifier,ms_unaligned_ptr_modifier,ts_0010,,UASF_0217,,,,IMPLICATION,1,19,MAPPED
c,ms_unaligned_ptr_modifier,ms_unaligned_ptr_modifier,ts_0010,,UASF_0219,,,,IMPLICATION,1,41,MAPPED
c,ms_unaligned_ptr_modifier,ms_unaligned_ptr_modifier,ts_0010,,UASF_0220,,,,IMPLICATION,1,7,MAPPED
c,ms_unaligned_ptr_modifier,ms_unaligned_ptr_modifier,ts_0010,,UASF_0225,,,,IMPLICATION,1,34,MAPPED
c,ms_unaligned_ptr_modifier,ms_unaligned_ptr_modifier,ts_0010,AssignStmt,,,,,IMPLICATION,1,7,MAPPED
c,ms_unaligned_ptr_modifier,ms_unaligned_ptr_modifier,ts_0010,ClosureExpr,,,,,IMPLICATION,1,19,MAPPED
c,ms_unaligned_ptr_modifier,ms_unaligned_ptr_modifier,ts_0010,IndexExpr,,,,,IMPLICATION,1,4,MAPPED
c,ms_unaligned_ptr_modifier,ms_unaligned_ptr_modifier,ts_0010,LoopStmt,,,,,IMPLICATION,1,1,MAPPED
c,ms_unaligned_ptr_modifier,ms_unaligned_ptr_modifier,ts_0010,OperationExpr,,,,,IMPLICATION,1,31,MAPPED
c,ms_unaligned_ptr_modifier,ms_unaligned_ptr_modifier,ts_0010,Scope,,,,,IMPLICATION,1,48,MAPPED
c,ms_unaligned_ptr_modifier,ms_unaligned_ptr_modifier,ts_0010,SymbolRef,,,,,IMPLICATION,1,41,MAPPED
c,ms_unsigned_ptr_modifier,ms_unsigned_ptr_modifier,ts_0010,,UASF_0051,,,,IMPLICATION,1,48,MAPPED
c,ms_unsigned_ptr_modifier,ms_unsigned_ptr_modifier,ts_0010,,UASF_0182,,,,IMPLICATION,1,5,MAPPED
c,ms_unsigned_ptr_modifier,ms_unsigned_ptr_modifier,ts_0010,,UASF_0217,,,,IMPLICATION,1,19,MAPPED
c,ms_unsigned_ptr_modifier,ms_unsigned_ptr_modifier,ts_0010,,UASF_0219,,,,IMPLICATION,1,41,MAPPED
c,ms_unsigned_ptr_modifier,ms_unsigned_ptr_modifier,ts_0010,,UASF_0220,,,,IMPLICATION,1,7,MAPPED
c,ms_unsigned_ptr_modifier,ms_unsigned_ptr_modifier,ts_0010,,UASF_0225,,,,IMPLICATION,1,34,MAPPED
c,ms_unsigned_ptr_modifier,ms_unsigned_ptr_modifier,ts_0010,AssignStmt,,,,,IMPLICATION,1,7,MAPPED
c,ms_unsigned_ptr_modifier,ms_unsigned_ptr_modifier,ts_0010,ClosureExpr,,,,,IMPLICATION,1,19,MAPPED
c,ms_unsigned_ptr_modifier,ms_unsigned_ptr_modifier,ts_0010,IndexExpr,,,,,IMPLICATION,1,4,MAPPED
c,ms_unsigned_ptr_modifier,ms_unsigned_ptr_modifier,ts_0010,LoopStmt,,,,,IMPLICATION,1,1,MAPPED
c,ms_unsigned_ptr_modifier,ms_unsigned_ptr_modifier,ts_0010,OperationExpr,,,,,IMPLICATION,1,31,MAPPED
c,ms_unsigned_ptr_modifier,ms_unsigned_ptr_modifier,ts_0010,Scope,,,,,IMPLICATION,1,48,MAPPED
c,ms_unsigned_ptr_modifier,ms_unsigned_ptr_modifier,ts_0010,SymbolRef,,,,,IMPLICATION,1,41,MAPPED
c,null,null,ts_0049,,UASF_0051,,,,IMPLICATION,1,48,MAPPED
c,null,null,ts_0049,,UASF_0219,,,,IMPLICATION,1,41,MAPPED
c,null,null,ts_0049,,UASF_0224,,,,IMPLICATION,1,22,MAPPED
c,null,null,ts_0049,,UASF_0225,,,,IMPLICATION,1,34,MAPPED
c,null,null,ts_0049,,UASF_0236,,,,EXACT_VECTOR,1,0,MAPPED
c,null,null,ts_0049,LiteralExpr,,,,,IMPLICATION,1,20,MAPPED
c,null,null,ts_0049,NilLiteral,,,,,EXACT_VECTOR,1,0,MAPPED
c,null,null,ts_0049,OperationExpr,,,,,IMPLICATION,1,31,MAPPED
c,null,null,ts_0049,Scope,,,,,IMPLICATION,1,48,MAPPED
c,null,null,ts_0049,SymbolRef,,,,,IMPLICATION,1,41,MAPPED
c,number_literal,number_literal,ts_0069,,UASF_0231,,,,IMPLICATION,35,33,MAPPED
c,number_literal,number_literal,ts_0069,Deref,,,,,IMPLICATION,35,33,MAPPED
c,number_literal,number_literal,ts_0069,MemberAccessExpr,,,,,IMPLICATION,35,34,MAPPED
c,parameter_declaration,parameter_declaration,ts_0071,MemberAccessExpr,,,,,IMPLICATION,17,16,MAPPED
c,parameter_list,parameter_list,ts_0055,,UASF_0181,,,,IMPLICATION,52,48,MAPPED
c,parameter_list,parameter_list,ts_0055,,UASF_0182,,,,IMPLICATION,52,46,MAPPED
c,parameter_list,parameter_list,ts_0055,,UASF_0231,,,,IMPLICATION,52,50,MAPPED
c,parameter_list,parameter_list,ts_0055,,UASF_0236,,,,IMPLICATION,52,51,MAPPED
c,parameter_list,parameter_list,ts_0055,Deref,,,,,IMPLICATION,52,50,MAPPED
c,parameter_list,parameter_list,ts_0055,IfStmt,,,,,IMPLICATION,52,48,MAPPED
c,parameter_list,parameter_list,ts_0055,IndexExpr,,,,,IMPLICATION,52,47,MAPPED
c,parameter_list,parameter_list,ts_0055,LoopStmt,,,,,IMPLICATION,52,50,MAPPED
c,parameter_list,parameter_list,ts_0055,MemberAccessExpr,,,,,IMPLICATION,52,51,MAPPED
c,parameter_list,parameter_list,ts_0055,NilLiteral,,,,,IMPLICATION,52,51,MAPPED
c,parameter_list,parameter_list,ts_0055,ReturnStmt,,,,,IMPLICATION,52,48,MAPPED
c,parenthesized_expression,parenthesized_expression,ts_0073,IfStmt,,,,,IMPLICATION,11,7,MAPPED
c,pointer_declarator,pointer_declarator,ts_0074,MemberAccessExpr,,,,,IMPLICATION,15,14,MAPPED
c,primitive_type,primitive_type,ts_0086,,UASF_0181,,,,IMPLICATION,73,69,MAPPED
c,primitive_type,primitive_type,ts_0086,,UASF_0182,,,,IMPLICATION,73,67,MAPPED
c,primitive_type,primitive_type,ts_0086,,UASF_0220,,,,IMPLICATION,73,65,MAPPED
c,primitive_type,primitive_type,ts_0086,,UASF_0231,,,,IMPLICATION,73,71,MAPPED
c,primitive_type,primitive_type,ts_0086,,UASF_0236,,,,IMPLICATION,73,72,MAPPED
c,primitive_type,primitive_type,ts_0086,AssignStmt,,,,,IMPLICATION,73,65,MAPPED
c,primitive_type,primitive_type,ts_0086,Deref,,,,,IMPLICATION,73,71,MAPPED
c,primitive_type,primitive_type,ts_0086,IfStmt,,,,,IMPLICATION,73,69,MAPPED
c,primitive_type,primitive_type,ts_0086,IndexExpr,,,,,IMPLICATION,73,68,MAPPED
c,primitive_type,primitive_type,ts_0086,LoopStmt,,,,,IMPLICATION,73,71,MAPPED
c,primitive_type,primitive_type,ts_0086,MemberAccessExpr,,,,,IMPLICATION,73,72,MAPPED
c,primitive_type,primitive_type,ts_0086,NilLiteral,,,,,IMPLICATION,73,72,MAPPED
c,primitive_type,primitive_type,ts_0086,ReturnStmt,,,,,IMPLICATION,73,69,MAPPED
c,return_statement,return_statement,ts_0087,,UASF_0181,,,,IMPLICATION,9,5,MAPPED
c,return_statement,return_statement,ts_0087,ReturnStmt,,,,,IMPLICATION,9,5,MAPPED
c,seh_except_clause,seh_except_clause,ts_0088,,UASF_0051,,,,IMPLICATION,1,48,MAPPED
c,seh_except_clause,seh_except_clause,ts_0088,,UASF_0217,,,,IMPLICATION,1,19,MAPPED
c,seh_except_clause,seh_except_clause,ts_0088,,UASF_0219,,,,IMPLICATION,1,41,MAPPED
c,seh_except_clause,seh_except_clause,ts_0088,,UASF_0221,,,,IMPLICATION,1,8,MAPPED
c,seh_except_clause,seh_except_clause,ts_0088,,UASF_0224,,,,IMPLICATION,1,22,MAPPED
c,seh_except_clause,seh_except_clause,ts_0088,,UASF_0225,,,,IMPLICATION,1,34,MAPPED
c,seh_except_clause,seh_except_clause,ts_0088,CallExpr,,,,,IMPLICATION,1,8,MAPPED
c,seh_except_clause,seh_except_clause,ts_0088,ClosureExpr,,,,,IMPLICATION,1,19,MAPPED
c,seh_except_clause,seh_except_clause,ts_0088,LiteralExpr,,,,,IMPLICATION,1,20,MAPPED
c,seh_except_clause,seh_except_clause,ts_0088,OperationExpr,,,,,IMPLICATION,1,31,MAPPED
c,seh_except_clause,seh_except_clause,ts_0088,Scope,,,,,IMPLICATION,1,48,MAPPED
c,seh_except_clause,seh_except_clause,ts_0088,SymbolRef,,,,,IMPLICATION,1,41,MAPPED
c,seh_finally_clause,seh_finally_clause,ts_0088,,UASF_0051,,,,IMPLICATION,1,48,MAPPED
c,seh_finally_clause,seh_finally_clause,ts_0088,,UASF_0217,,,,IMPLICATION,1,19,MAPPED
c,seh_finally_clause,seh_finally_clause,ts_0088,,UASF_0219,,,,IMPLICATION,1,41,MAPPED
c,seh_finally_clause,seh_finally_clause,ts_0088,,UASF_0221,,,,IMPLICATION,1,8,MAPPED
c,seh_finally_clause,seh_finally_clause,ts_0088,,UASF_0224,,,,IMPLICATION,1,22,MAPPED
c,seh_finally_clause,seh_finally_clause,ts_0088,,UASF_0225,,,,IMPLICATION,1,34,MAPPED
c,seh_finally_clause,seh_finally_clause,ts_0088,CallExpr,,,,,IMPLICATION,1,8,MAPPED
c,seh_finally_clause,seh_finally_clause,ts_0088,ClosureExpr,,,,,IMPLICATION,1,19,MAPPED
c,seh_finally_clause,seh_finally_clause,ts_0088,LiteralExpr,,,,,IMPLICATION,1,20,MAPPED
c,seh_finally_clause,seh_finally_clause,ts_0088,OperationExpr,,,,,IMPLICATION,1,31,MAPPED
c,seh_finally_clause,seh_finally_clause,ts_0088,Scope,,,,,IMPLICATION,1,48,MAPPED
c,seh_finally_clause,seh_finally_clause,ts_0088,SymbolRef,,,,,IMPLICATION,1,41,MAPPED
c,seh_leave_statement,seh_leave_statement,ts_0088,,UASF_0051,,,,IMPLICATION,1,48,MAPPED
c,seh_leave_statement,seh_leave_statement,ts_0088,,UASF_0217,,,,IMPLICATION,1,19,MAPPED
c,seh_leave_statement,seh_leave_statement,ts_0088,,UASF_0219,,,,IMPLICATION,1,41,MAPPED
c,seh_leave_statement,seh_leave_statement,ts_0088,,UASF_0221,,,,IMPLICATION,1,8,MAPPED
c,seh_leave_statement,seh_leave_statement,ts_0088,,UASF_0224,,,,IMPLICATION,1,22,MAPPED
c,seh_leave_statement,seh_leave_statement,ts_0088,,UASF_0225,,,,IMPLICATION,1,34,MAPPED
c,seh_leave_statement,seh_leave_statement,ts_0088,CallExpr,,,,,IMPLICATION,1,8,MAPPED
c,seh_leave_statement,seh_leave_statement,ts_0088,ClosureExpr,,,,,IMPLICATION,1,19,MAPPED
c,seh_leave_statement,seh_leave_statement,ts_0088,LiteralExpr,,,,,IMPLICATION,1,20,MAPPED
c,seh_leave_statement,seh_leave_statement,ts_0088,OperationExpr,,,,,IMPLICATION,1,31,MAPPED
c,seh_leave_statement,seh_leave_statement,ts_0088,Scope,,,,,IMPLICATION,1,48,MAPPED
c,seh_leave_statement,seh_leave_statement,ts_0088,SymbolRef,,,,,IMPLICATION,1,41,MAPPED
c,seh_try_statement,seh_try_statement,ts_0088,,UASF_0051,,,,IMPLICATION,1,48,MAPPED
c,seh_try_statement,seh_try_statement,ts_0088,,UASF_0217,,,,IMPLICATION,1,19,MAPPED
c,seh_try_statement,seh_try_statement,ts_0088,,UASF_0219,,,,IMPLICATION,1,41,MAPPED
c,seh_try_statement,seh_try_statement,ts_0088,,UASF_0221,,,,IMPLICATION,1,8,MAPPED
c,seh_try_statement,seh_try_statement,ts_0088,,UASF_0224,,,,IMPLICATION,1,22,MAPPED
c,seh_try_statement,seh_try_statement,ts_0088,,UASF_0225,,,,IMPLICATION,1,34,MAPPED
c,seh_try_statement,seh_try_statement,ts_0088,CallExpr,,,,,IMPLICATION,1,8,MAPPED
c,seh_try_statement,seh_try_statement,ts_0088,ClosureExpr,,,,,IMPLICATION,1,19,MAPPED
c,seh_try_statement,seh_try_statement,ts_0088,LiteralExpr,,,,,IMPLICATION,1,20,MAPPED
c,seh_try_statement,seh_try_statement,ts_0088,OperationExpr,,,,,IMPLICATION,1,31,MAPPED
c,seh_try_statement,seh_try_statement,ts_0088,Scope,,,,,IMPLICATION,1,48,MAPPED
c,seh_try_statement,seh_try_statement,ts_0088,SymbolRef,,,,,IMPLICATION,1,41,MAPPED
c,statement_identifier,,ts_0060,,UASF_0051,,,,IMPLICATION,2,47,MAPPED
c,statement_identifier,,ts_0060,,UASF_0182,,,,IMPLICATION,2,4,MAPPED
c,statement_identifier,,ts_0060,,UASF_0217,,,,IMPLICATION,2,18,MAPPED
c,statement_identifier,,ts_0060,,UASF_0219,,,,IMPLICATION,2,40,MAPPED
c,statement_identifier,,ts_0060,ClosureExpr,,,,,IMPLICATION,2,18,MAPPED
c,statement_identifier,,ts_0060,IfStmt,,,,,IMPLICATION,2,2,MAPPED
c,statement_identifier,,ts_0060,Scope,,,,,IMPLICATION,2,47,MAPPED
c,statement_identifier,,ts_0060,SymbolRef,,,,,IMPLICATION,2,40,MAPPED
c,storage_class_specifier,storage_class_specifier,ts_0090,MemberAccessExpr,,,,,IMPLICATION,6,5,MAPPED
c,string_content,,ts_0091,MemberAccessExpr,,,,,IMPLICATION,16,15,MAPPED
c,string_literal,string_literal,ts_0091,MemberAccessExpr,,,,,IMPLICATION,16,15,MAPPED
c,struct_specifier,struct_specifier,ts_0092,MemberAccessExpr,,,,,IMPLICATION,13,12,MAPPED
c,subscript_designator,subscript_designator,ts_0017,,UASF_0051,,,,IMPLICATION,1,48,MAPPED
c,subscript_designator,subscript_designator,ts_0017,,UASF_0217,,,,IMPLICATION,1,19,MAPPED
c,subscript_designator,subscript_designator,ts_0017,,UASF_0219,,,,IMPLICATION,1,41,MAPPED
c,subscript_designator,subscript_designator,ts_0017,,UASF_0220,,,,IMPLICATION,1,7,MAPPED
c,subscript_designator,subscript_designator,ts_0017,,UASF_0224,,,,IMPLICATION,1,22,MAPPED
c,subscript_designator,subscript_designator,ts_0017,,UASF_0225,,,,IMPLICATION,1,34,MAPPED
c,subscript_designator,subscript_designator,ts_0017,AssignStmt,,,,,IMPLICATION,1,7,MAPPED
c,subscript_designator,subscript_designator,ts_0017,ClosureExpr,,,,,IMPLICATION,1,19,MAPPED
c,subscript_designator,subscript_designator,ts_0017,LiteralExpr,,,,,IMPLICATION,1,20,MAPPED
c,subscript_designator,subscript_designator,ts_0017,OperationExpr,,,,,IMPLICATION,1,31,MAPPED
c,subscript_designator,subscript_designator,ts_0017,Scope,,,,,IMPLICATION,1,48,MAPPED
c,subscript_designator,subscript_designator,ts_0017,SymbolRef,,,,,IMPLICATION,1,41,MAPPED
c,subscript_range_designator,subscript_range_designator,ts_0017,,UASF_0051,,,,IMPLICATION,1,48,MAPPED
c,subscript_range_designator,subscript_range_designator,ts_0017,,UASF_0217,,,,IMPLICATION,1,19,MAPPED
c,subscript_range_designator,subscript_range_designator,ts_0017,,UASF_0219,,,,IMPLICATION,1,41,MAPPED
c,subscript_range_designator,subscript_range_designator,ts_0017,,UASF_0220,,,,IMPLICATION,1,7,MAPPED
c,subscript_range_designator,subscript_range_designator,ts_0017,,UASF_0224,,,,IMPLICATION,1,22,MAPPED
c,subscript_range_designator,subscript_range_designator,ts_0017,,UASF_0225,,,,IMPLICATION,1,34,MAPPED
c,subscript_range_designator,subscript_range_designator,ts_0017,AssignStmt,,,,,IMPLICATION,1,7,MAPPED
c,subscript_range_designator,subscript_range_designator,ts_0017,ClosureExpr,,,,,IMPLICATION,1,19,MAPPED
c,subscript_range_designator,subscript_range_designator,ts_0017,LiteralExpr,,,,,IMPLICATION,1,20,MAPPED
c,subscript_range_designator,subscript_range_designator,ts_0017,OperationExpr,,,,,IMPLICATION,1,31,MAPPED
c,subscript_range_designator,subscript_range_designator,ts_0017,Scope,,,,,IMPLICATION,1,48,MAPPED
c,subscript_range_designator,subscript_range_designator,ts_0017,SymbolRef,,,,,IMPLICATION,1,41,MAPPED
c,switch_statement,switch_statement,ts_0032,,UASF_0051,,,,IMPLICATION,3,46,MAPPED
c,switch_statement,switch_statement,ts_0032,,UASF_0217,,,,IMPLICATION,3,17,MAPPED
c,switch_statement,switch_statement,ts_0032,,UASF_0219,,,,IMPLICATION,3,39,MAPPED
c,switch_statement,switch_statement,ts_0032,ClosureExpr,,,,,IMPLICATION,3,17,MAPPED
c,switch_statement,switch_statement,ts_0032,Scope,,,,,IMPLICATION,3,46,MAPPED
c,switch_statement,switch_statement,ts_0032,SymbolRef,,,,,IMPLICATION,3,39,MAPPED
c,translation_unit,translation_unit,ts_0094,,UASF_0051,,,,IMPLICATION,85,36,MAPPED
c,translation_unit,translation_unit,ts_0094,,UASF_0181,,,,IMPLICATION,85,81,MAPPED
c,translation_unit,translation_unit,ts_0094,,UASF_0182,,,,IMPLICATION,85,79,MAPPED
c,translation_unit,translation_unit,ts_0094,,UASF_0217,,,,IMPLICATION,85,65,MAPPED
c,translation_unit,translation_unit,ts_0094,,UASF_0219,,,,IMPLICATION,85,43,MAPPED
