case_id,language,case_name,failure_atom,value
74,r,Identifiers,AGGREGATE,false
74,r,Identifiers,COMPREHENSION,false
74,r,Identifiers,PATTERN,false
74,r,Identifiers,EXCEPTION,false
74,r,Identifiers,ASYNC,false
74,r,Identifiers,GENERIC,false
74,r,Identifiers,RELATION,false
74,r,Identifiers,FIELD,false
74,r,Identifiers,SEMANTIC_LOWERING,false
74,r,Identifiers,UAST_VALIDATION,false
80,r,Raw Strings,LEXER,false
80,r,Raw Strings,PARSER,true
80,r,Raw Strings,DECLARATION,false
80,r,Raw Strings,EXPRESSION,true
80,r,Raw Strings,TYPE,false
80,r,Raw Strings,CONTROL_FLOW,false
80,r,Raw Strings,CONTAINER,false
80,r,Raw Strings,INDEX_SLICE,false
80,r,Raw Strings,CALL,true
80,r,Raw Strings,FUNCTION,false
80,r,Raw Strings,CLOSURE,false
80,r,Raw Strings,AGGREGATE,false
80,r,Raw Strings,COMPREHENSION,false
80,r,Raw Strings,PATTERN,false
80,r,Raw Strings,EXCEPTION,false
80,r,Raw Strings,ASYNC,false
80,r,Raw Strings,GENERIC,false
80,r,Raw Strings,RELATION,false
80,r,Raw Strings,FIELD,false
80,r,Raw Strings,SEMANTIC_LOWERING,false
80,r,Raw Strings,UAST_VALIDATION,false
89,go,Single const declarations without types,LEXER,false
89,go,Single const declarations without types,PARSER,true
89,go,Single const declarations without types,DECLARATION,true
89,go,Single const declarations without types,EXPRESSION,true
89,go,Single const declarations without types,TYPE,false
89,go,Single const declarations without types,CONTROL_FLOW,false
89,go,Single const declarations without types,CONTAINER,true
89,go,Single const declarations without types,INDEX_SLICE,false
89,go,Single const declarations without types,CALL,false
89,go,Single const declarations without types,FUNCTION,true
89,go,Single const declarations without types,CLOSURE,false
89,go,Single const declarations without types,AGGREGATE,true
89,go,Single const declarations without types,COMPREHENSION,false
89,go,Single const declarations without types,PATTERN,false
89,go,Single const declarations without types,EXCEPTION,false
89,go,Single const declarations without types,ASYNC,false
89,go,Single const declarations without types,GENERIC,true
89,go,Single const declarations without types,RELATION,false
89,go,Single const declarations without types,FIELD,false
89,go,Single const declarations without types,SEMANTIC_LOWERING,false
89,go,Single const declarations without types,UAST_VALIDATION,false
90,go,Single const declarations with types,LEXER,false
90,go,Single const declarations with types,PARSER,true
90,go,Single const declarations with types,DECLARATION,true
90,go,Single const declarations with types,EXPRESSION,true
90,go,Single const declarations with types,TYPE,true
90,go,Single const declarations with types,CONTROL_FLOW,false
90,go,Single const declarations with types,CONTAINER,true
90,go,Single const declarations with types,INDEX_SLICE,false
90,go,Single const declarations with types,CALL,false
90,go,Single const declarations with types,FUNCTION,true
90,go,Single const declarations with types,CLOSURE,false
90,go,Single const declarations with types,AGGREGATE,true
90,go,Single const declarations with types,COMPREHENSION,false
90,go,Single const declarations with types,PATTERN,false
90,go,Single const declarations with types,EXCEPTION,false
90,go,Single const declarations with types,ASYNC,false
90,go,Single const declarations with types,GENERIC,true
90,go,Single const declarations with types,RELATION,false
90,go,Single const declarations with types,FIELD,false
90,go,Single const declarations with types,SEMANTIC_LOWERING,false
90,go,Single const declarations with types,UAST_VALIDATION,false
91,go,Grouped const declarations,LEXER,false
91,go,Grouped const declarations,PARSER,true
91,go,Grouped const declarations,DECLARATION,true
91,go,Grouped const declarations,EXPRESSION,true
91,go,Grouped const declarations,TYPE,false
91,go,Grouped const declarations,CONTROL_FLOW,false
91,go,Grouped const declarations,CONTAINER,true
91,go,Grouped const declarations,INDEX_SLICE,false
91,go,Grouped const declarations,CALL,false
91,go,Grouped const declarations,FUNCTION,true
91,go,Grouped const declarations,CLOSURE,false
91,go,Grouped const declarations,AGGREGATE,true
91,go,Grouped const declarations,COMPREHENSION,false
91,go,Grouped const declarations,PATTERN,false
91,go,Grouped const declarations,EXCEPTION,false
91,go,Grouped const declarations,ASYNC,false
91,go,Grouped const declarations,GENERIC,true
91,go,Grouped const declarations,RELATION,false
91,go,Grouped const declarations,FIELD,false
91,go,Grouped const declarations,SEMANTIC_LOWERING,false
91,go,Grouped const declarations,UAST_VALIDATION,false
92,go,Const declarations with implicit values,LEXER,false
92,go,Const declarations with implicit values,PARSER,true
92,go,Const declarations with implicit values,DECLARATION,true
92,go,Const declarations with implicit values,EXPRESSION,true
92,go,Const declarations with implicit values,TYPE,false
92,go,Const declarations with implicit values,CONTROL_FLOW,false
92,go,Const declarations with implicit values,CONTAINER,true
92,go,Const declarations with implicit values,INDEX_SLICE,false
92,go,Const declarations with implicit values,CALL,false
92,go,Const declarations with implicit values,FUNCTION,true
92,go,Const declarations with implicit values,CLOSURE,false
92,go,Const declarations with implicit values,AGGREGATE,true
92,go,Const declarations with implicit values,COMPREHENSION,false
92,go,Const declarations with implicit values,PATTERN,false
92,go,Const declarations with implicit values,EXCEPTION,false
92,go,Const declarations with implicit values,ASYNC,false
92,go,Const declarations with implicit values,GENERIC,true
92,go,Const declarations with implicit values,RELATION,false
92,go,Const declarations with implicit values,FIELD,false
92,go,Const declarations with implicit values,SEMANTIC_LOWERING,false
92,go,Const declarations with implicit values,UAST_VALIDATION,false
93,go,Var declarations without types,LEXER,false
93,go,Var declarations without types,PARSER,true
93,go,Var declarations without types,DECLARATION,true
93,go,Var declarations without types,EXPRESSION,true
93,go,Var declarations without types,TYPE,false
93,go,Var declarations without types,CONTROL_FLOW,false
93,go,Var declarations without types,CONTAINER,true
93,go,Var declarations without types,INDEX_SLICE,false
93,go,Var declarations without types,CALL,false
93,go,Var declarations without types,FUNCTION,true
93,go,Var declarations without types,CLOSURE,false
93,go,Var declarations without types,AGGREGATE,true
93,go,Var declarations without types,COMPREHENSION,false
93,go,Var declarations without types,PATTERN,false
93,go,Var declarations without types,EXCEPTION,false
93,go,Var declarations without types,ASYNC,false
93,go,Var declarations without types,GENERIC,true
93,go,Var declarations without types,RELATION,false
93,go,Var declarations without types,FIELD,false
93,go,Var declarations without types,SEMANTIC_LOWERING,false
93,go,Var declarations without types,UAST_VALIDATION,false
94,go,Var declarations with types,LEXER,false
94,go,Var declarations with types,PARSER,true
94,go,Var declarations with types,DECLARATION,true
94,go,Var declarations with types,EXPRESSION,true
94,go,Var declarations with types,TYPE,true
94,go,Var declarations with types,CONTROL_FLOW,false
94,go,Var declarations with types,CONTAINER,true
94,go,Var declarations with types,INDEX_SLICE,false
94,go,Var declarations with types,CALL,false
94,go,Var declarations with types,FUNCTION,true
94,go,Var declarations with types,CLOSURE,false
94,go,Var declarations with types,AGGREGATE,true
94,go,Var declarations with types,COMPREHENSION,false
94,go,Var declarations with types,PATTERN,false
94,go,Var declarations with types,EXCEPTION,false
94,go,Var declarations with types,ASYNC,false
94,go,Var declarations with types,GENERIC,true
94,go,Var declarations with types,RELATION,false
94,go,Var declarations with types,FIELD,false
94,go,Var declarations with types,SEMANTIC_LOWERING,false
94,go,Var declarations with types,UAST_VALIDATION,false
95,go,Var declarations with no expressions,LEXER,false
95,go,Var declarations with no expressions,PARSER,true
95,go,Var declarations with no expressions,DECLARATION,true
95,go,Var declarations with no expressions,EXPRESSION,false
95,go,Var declarations with no expressions,TYPE,true
95,go,Var declarations with no expressions,CONTROL_FLOW,false
95,go,Var declarations with no expressions,CONTAINER,false
95,go,Var declarations with no expressions,INDEX_SLICE,false
95,go,Var declarations with no expressions,CALL,false
95,go,Var declarations with no expressions,FUNCTION,true
95,go,Var declarations with no expressions,CLOSURE,false
95,go,Var declarations with no expressions,AGGREGATE,false
95,go,Var declarations with no expressions,COMPREHENSION,false
95,go,Var declarations with no expressions,PATTERN,false
95,go,Var declarations with no expressions,EXCEPTION,false
95,go,Var declarations with no expressions,ASYNC,false
95,go,Var declarations with no expressions,GENERIC,true
95,go,Var declarations with no expressions,RELATION,false
95,go,Var declarations with no expressions,FIELD,false
95,go,Var declarations with no expressions,SEMANTIC_LOWERING,false
95,go,Var declarations with no expressions,UAST_VALIDATION,false
96,go,Grouped var declarations,LEXER,false
96,go,Grouped var declarations,PARSER,true
96,go,Grouped var declarations,DECLARATION,true
96,go,Grouped var declarations,EXPRESSION,true
96,go,Grouped var declarations,TYPE,false
96,go,Grouped var declarations,CONTROL_FLOW,false
96,go,Grouped var declarations,CONTAINER,true
96,go,Grouped var declarations,INDEX_SLICE,false
96,go,Grouped var declarations,CALL,false
96,go,Grouped var declarations,FUNCTION,true
96,go,Grouped var declarations,CLOSURE,false
96,go,Grouped var declarations,AGGREGATE,true
96,go,Grouped var declarations,COMPREHENSION,false
96,go,Grouped var declarations,PATTERN,false
96,go,Grouped var declarations,EXCEPTION,false
96,go,Grouped var declarations,ASYNC,false
96,go,Grouped var declarations,GENERIC,true
96,go,Grouped var declarations,RELATION,false
96,go,Grouped var declarations,FIELD,false
96,go,Grouped var declarations,SEMANTIC_LOWERING,false
96,go,Grouped var declarations,UAST_VALIDATION,false
97,go,Function declarations,LEXER,false
97,go,Function declarations,PARSER,true
97,go,Function declarations,DECLARATION,true
97,go,Function declarations,EXPRESSION,false
97,go,Function declarations,TYPE,true
97,go,Function declarations,CONTROL_FLOW,false
97,go,Function declarations,CONTAINER,true
97,go,Function declarations,INDEX_SLICE,true
97,go,Function declarations,CALL,true
97,go,Function declarations,FUNCTION,true
97,go,Function declarations,CLOSURE,false
97,go,Function declarations,AGGREGATE,true
97,go,Function declarations,COMPREHENSION,false
97,go,Function declarations,PATTERN,false
97,go,Function declarations,EXCEPTION,false
97,go,Function declarations,ASYNC,false
97,go,Function declarations,GENERIC,true
97,go,Function declarations,RELATION,false
97,go,Function declarations,FIELD,false
97,go,Function declarations,SEMANTIC_LOWERING,false
97,go,Function declarations,UAST_VALIDATION,false
98,go,Single-line function declarations,LEXER,false
98,go,Single-line function declarations,PARSER,true
98,go,Single-line function declarations,DECLARATION,true
98,go,Single-line function declarations,EXPRESSION,true
98,go,Single-line function declarations,TYPE,false
98,go,Single-line function declarations,CONTROL_FLOW,false
98,go,Single-line function declarations,CONTAINER,true
98,go,Single-line function declarations,INDEX_SLICE,false
98,go,Single-line function declarations,CALL,true
98,go,Single-line function declarations,FUNCTION,true
98,go,Single-line function declarations,CLOSURE,false
98,go,Single-line function declarations,AGGREGATE,true
98,go,Single-line function declarations,COMPREHENSION,false
98,go,Single-line function declarations,PATTERN,false
98,go,Single-line function declarations,EXCEPTION,false
98,go,Single-line function declarations,ASYNC,false
98,go,Single-line function declarations,GENERIC,false
98,go,Single-line function declarations,RELATION,false
98,go,Single-line function declarations,FIELD,false
98,go,Single-line function declarations,SEMANTIC_LOWERING,false
98,go,Single-line function declarations,UAST_VALIDATION,false
99,go,Variadic function declarations,LEXER,false
99,go,Variadic function declarations,PARSER,true
99,go,Variadic function declarations,DECLARATION,true
99,go,Variadic function declarations,EXPRESSION,false
99,go,Variadic function declarations,TYPE,true
99,go,Variadic function declarations,CONTROL_FLOW,false
99,go,Variadic function declarations,CONTAINER,true
99,go,Variadic function declarations,INDEX_SLICE,false
99,go,Variadic function declarations,CALL,false
99,go,Variadic function declarations,FUNCTION,true
99,go,Variadic function declarations,CLOSURE,false
99,go,Variadic function declarations,AGGREGATE,true
99,go,Variadic function declarations,COMPREHENSION,false
99,go,Variadic function declarations,PATTERN,false
99,go,Variadic function declarations,EXCEPTION,false
99,go,Variadic function declarations,ASYNC,false
99,go,Variadic function declarations,GENERIC,false
99,go,Variadic function declarations,RELATION,false
99,go,Variadic function declarations,FIELD,false
99,go,Variadic function declarations,SEMANTIC_LOWERING,false
99,go,Variadic function declarations,UAST_VALIDATION,false
100,go,Method declarations,LEXER,false
100,go,Method declarations,PARSER,true
100,go,Method declarations,DECLARATION,true
100,go,Method declarations,EXPRESSION,false
100,go,Method declarations,TYPE,true
100,go,Method declarations,CONTROL_FLOW,false
100,go,Method declarations,CONTAINER,true
100,go,Method declarations,INDEX_SLICE,false
100,go,Method declarations,CALL,false
100,go,Method declarations,FUNCTION,true
100,go,Method declarations,CLOSURE,false
100,go,Method declarations,AGGREGATE,true
100,go,Method declarations,COMPREHENSION,false
100,go,Method declarations,PATTERN,false
100,go,Method declarations,EXCEPTION,false
100,go,Method declarations,ASYNC,false
100,go,Method declarations,GENERIC,false
100,go,Method declarations,RELATION,false
100,go,Method declarations,FIELD,true
100,go,Method declarations,SEMANTIC_LOWERING,false
100,go,Method declarations,UAST_VALIDATION,false
101,go,Type declarations,LEXER,false
101,go,Type declarations,PARSER,true
101,go,Type declarations,DECLARATION,true
101,go,Type declarations,EXPRESSION,false
101,go,Type declarations,TYPE,true
101,go,Type declarations,CONTROL_FLOW,false
101,go,Type declarations,CONTAINER,false
101,go,Type declarations,INDEX_SLICE,false
101,go,Type declarations,CALL,false
101,go,Type declarations,FUNCTION,false
101,go,Type declarations,CLOSURE,false
101,go,Type declarations,AGGREGATE,false
101,go,Type declarations,COMPREHENSION,false
101,go,Type declarations,PATTERN,false
101,go,Type declarations,EXCEPTION,false
101,go,Type declarations,ASYNC,false
101,go,Type declarations,GENERIC,false
101,go,Type declarations,RELATION,false
101,go,Type declarations,FIELD,false
101,go,Type declarations,SEMANTIC_LOWERING,false
101,go,Type declarations,UAST_VALIDATION,false
103,go,Call expressions,LEXER,false
103,go,Call expressions,PARSER,true
103,go,Call expressions,DECLARATION,true
103,go,Call expressions,EXPRESSION,true
103,go,Call expressions,TYPE,false
103,go,Call expressions,CONTROL_FLOW,false
103,go,Call expressions,CONTAINER,true
103,go,Call expressions,INDEX_SLICE,false
103,go,Call expressions,CALL,true
103,go,Call expressions,FUNCTION,true
103,go,Call expressions,CLOSURE,false
103,go,Call expressions,AGGREGATE,true
103,go,Call expressions,COMPREHENSION,false
103,go,Call expressions,PATTERN,false
103,go,Call expressions,EXCEPTION,false
103,go,Call expressions,ASYNC,false
103,go,Call expressions,GENERIC,false
103,go,Call expressions,RELATION,false
103,go,Call expressions,FIELD,false
103,go,Call expressions,SEMANTIC_LOWERING,false
103,go,Call expressions,UAST_VALIDATION,false
104,go,Nested call expressions,LEXER,false
104,go,Nested call expressions,PARSER,true
104,go,Nested call expressions,DECLARATION,true
104,go,Nested call expressions,EXPRESSION,true
104,go,Nested call expressions,TYPE,false
104,go,Nested call expressions,CONTROL_FLOW,false
104,go,Nested call expressions,CONTAINER,true
104,go,Nested call expressions,INDEX_SLICE,false
104,go,Nested call expressions,CALL,true
104,go,Nested call expressions,FUNCTION,true
104,go,Nested call expressions,CLOSURE,false
104,go,Nested call expressions,AGGREGATE,true
104,go,Nested call expressions,COMPREHENSION,false
104,go,Nested call expressions,PATTERN,false
104,go,Nested call expressions,EXCEPTION,false
104,go,Nested call expressions,ASYNC,false
104,go,Nested call expressions,GENERIC,false
104,go,Nested call expressions,RELATION,false
104,go,Nested call expressions,FIELD,false
104,go,Nested call expressions,SEMANTIC_LOWERING,false
104,go,Nested call expressions,UAST_VALIDATION,false
105,go,Generic call expressions,LEXER,false
105,go,Generic call expressions,PARSER,true
105,go,Generic call expressions,DECLARATION,true
105,go,Generic call expressions,EXPRESSION,true
105,go,Generic call expressions,TYPE,true
105,go,Generic call expressions,CONTROL_FLOW,false
105,go,Generic call expressions,CONTAINER,true
105,go,Generic call expressions,INDEX_SLICE,true
105,go,Generic call expressions,CALL,true
105,go,Generic call expressions,FUNCTION,true
105,go,Generic call expressions,CLOSURE,false
105,go,Generic call expressions,AGGREGATE,true
105,go,Generic call expressions,COMPREHENSION,false
105,go,Generic call expressions,PATTERN,false
105,go,Generic call expressions,EXCEPTION,false
105,go,Generic call expressions,ASYNC,false
105,go,Generic call expressions,GENERIC,true
105,go,Generic call expressions,RELATION,false
105,go,Generic call expressions,FIELD,false
105,go,Generic call expressions,SEMANTIC_LOWERING,false
105,go,Generic call expressions,UAST_VALIDATION,false
106,go,Calls to 'make' and 'new',LEXER,false
106,go,Calls to 'make' and 'new',PARSER,true
106,go,Calls to 'make' and 'new',DECLARATION,true
106,go,Calls to 'make' and 'new',EXPRESSION,true
106,go,Calls to 'make' and 'new',TYPE,true
106,go,Calls to 'make' and 'new',CONTROL_FLOW,false
106,go,Calls to 'make' and 'new',CONTAINER,true
106,go,Calls to 'make' and 'new',INDEX_SLICE,false
106,go,Calls to 'make' and 'new',CALL,true
106,go,Calls to 'make' and 'new',FUNCTION,true
106,go,Calls to 'make' and 'new',CLOSURE,false
106,go,Calls to 'make' and 'new',AGGREGATE,true
106,go,Calls to 'make' and 'new',COMPREHENSION,false
106,go,Calls to 'make' and 'new',PATTERN,false
106,go,Calls to 'make' and 'new',EXCEPTION,false
106,go,Calls to 'make' and 'new',ASYNC,false
106,go,Calls to 'make' and 'new',GENERIC,false
106,go,Calls to 'make' and 'new',RELATION,false
106,go,Calls to 'make' and 'new',FIELD,true
106,go,Calls to 'make' and 'new',SEMANTIC_LOWERING,false
106,go,Calls to 'make' and 'new',UAST_VALIDATION,false
107,go,Selector expressions,LEXER,false
107,go,Selector expressions,PARSER,true
107,go,Selector expressions,DECLARATION,true
107,go,Selector expressions,EXPRESSION,true
107,go,Selector expressions,TYPE,false
107,go,Selector expressions,CONTROL_FLOW,false
107,go,Selector expressions,CONTAINER,true
107,go,Selector expressions,INDEX_SLICE,false
107,go,Selector expressions,CALL,true
107,go,Selector expressions,FUNCTION,true
