source_id,language,ecosystem,name,version,status,source_files,lines,source_bytes,downloaded_bytes,archive_sha256,duration_ms,source_deleted,error
cran:RODBC@1.3-26.2,r,cran,RODBC,1.3-26.2,ok,6,1856,70850,942042,bfa85bb15fcc62e8a2e4f3fceeb8a9030686ca5e6f740b0a5604042f2db1a8ac,519,true,
cran:ROI@1.0-2,r,cran,ROI,1.0-2,ok,20,6457,222887,114366,3e884b711aa0519b6d416f924795b57ebb073ab6f9cfcc3410ed15d92f20197d,363,true,
cran:ROI.plugin.nloptr@1.0-1,r,cran,ROI.plugin.nloptr,1.0-1,ok,4,1296,42211,7920,1dfa0e651c0066b6e696dd11b956212787c0300c41981f3343a4dc32df3fa114,155,true,
cran:ROI.plugin.osqp@1.0-2,r,cran,ROI.plugin.osqp,1.0-2,ok,4,292,10336,5410,4a98fdf8879276619c9dcd89a7caf78592a0027775b650df1b1a946bf0f7e84b,119,true,
cran:ROKET@1.0.0,r,cran,ROKET,1.0.0,ok,5,1781,54126,1014867,da86fce7083004d6db122338fcd29b7261221b9c6f31df29ec0ae7e9e2727297,387,true,
cran:RRRR@1.1.1,r,cran,RRRR,1.1.1,ok,10,1384,53828,110541,10d8fbd9f4f2ac26e922ad2358c30cf5b6a336522feb231eef56478b4c07b293,272,true,
cran:RRgeo@0.0.6,r,cran,RRgeo,0.0.6,ok,13,3719,185293,3525949,179043ac72904960bd18813b49ee6d15b59d940774947fa8b518fb43d6852137,1145,true,
cran:RSADBE@1.0,r,cran,RSADBE,1.0,failed,0,0,0,67020,3870103ef352466978c31f205b82cfac073d32ea9aba882c985bfd9c11aaf7db,195,false,no source files
cran:RSAtools@0.1.2,r,cran,RSAtools,0.1.2,ok,13,5274,285170,1295335,d0c1ffd643fb7b27e289813ddfdcb2ba6d8fb7c350ed70e783c82701e64b2747,525,true,
cran:RSQL@0.2.2,r,cran,RSQL,0.2.2,ok,9,2192,68526,33687,5d094d5316b3483ee9f82ffa330e24ff3e9fdcaf57cf2c4fcc4a64c7a8181acc,295,true,
cran:RSQLite.toolkit@0.1.3,r,cran,RSQLite.toolkit,0.1.3,ok,9,3265,109594,644393,d3de5c6a1a3147585c642e5b30ff7b60c453512f574bd55dde99664d110e3c28,365,true,
cran:RSmartlyIO@0.1.3,r,cran,RSmartlyIO,0.1.3,ok,1,94,6552,3683,a9bbf35f4379630e586033c88e2696f2c09a027222e49c70b94515b39be2fa0b,111,true,
cran:RStanTVA@0.3.2,r,cran,RStanTVA,0.3.2,ok,4,2349,115639,427584,2ab3b218c90a380d225a61853c32e29430fa460368d96218a741aa62435552cc,443,true,
cran:RVCompare@0.1.8,r,cran,RVCompare,0.1.8,ok,2,1715,66830,29360,c386bcae26cf8c30dfeaf8281b14b380e25f00f696565ad3fa36f91607031f37,191,true,
cran:RVerbalExpressions@0.1.1,r,cran,RVerbalExpressions,0.1.1,ok,39,1774,52714,97291,8e45f8835115829a4b145abea46302483e4f2ccc7478e52cf080fa3961e5578f,298,true,
cran:RWeka@0.4-50,r,cran,RWeka,0.4-50,ok,24,3416,115459,372067,b7bd239460f37f8d7e088771076e9a7b480ca70c4ad01b3d778b7d3ca65808c3,433,true,
cran:RWgraph@1.0.0,r,cran,RWgraph,1.0.0,ok,7,197,8412,170897,7e7a5af5e590e4d63420d899bd49cd324349d56c2b85e661efb54790fa755c42,172,true,
cran:RXKCD@2.0.1,r,cran,RXKCD,2.0.1,ok,1,427,15083,7528,70326c172b4272d0da901676c7953f1c4a3db126ec6183064f904da1cfd0409b,127,true,
cran:RYandexTranslate@1.0,r,cran,RYandexTranslate,1.0,ok,1,91,2487,2578,3a6084b3c7622000e4fb71953a51724962a00df9e444d3f7d1aed8696d2d3b63,111,true,
cran:RaJIVE@1.0,r,cran,RaJIVE,1.0,ok,4,908,29128,159573,652a0bd9465518284a6ccf3ccb920941c286565a55e14512e9d9ccdb87d36ce4,193,true,
cran:RadEro@1.0.8,r,cran,RadEro,1.0.8,ok,7,648,26263,28124,14ac1aa828f5ca915e5bbacd782d4b773188c1839c78843e2668f64897d8e819,162,true,
cran:Rage@1.9.0,r,cran,Rage,1.9.0,ok,90,8289,283787,1086998,08ee623413e97cf47957ecf70db45f63c55ee47305cd6d40fd3c278029f52451,817,true,
cran:RandVar@1.2.5,r,cran,RandVar,1.2.5,ok,15,2284,85601,139078,606397fb5c18e34a5c313b4e9621283fcd7d25f8be6279fb18f4200e081ab086,326,true,
cran:RandomForestsGLS@0.1.5,r,cran,RandomForestsGLS,0.1.5,ok,11,681,28721,1680321,bfcee56fee80ab18c32c89d90ebe565100cd4f385f48389bcab10686e9f7d977,536,true,
cran:RankAggreg@0.6.6,r,cran,RankAggreg,0.6.6,ok,11,765,25096,349746,bde95b55e052ad3777a9720ca970a438f5f3ba37798a12c77dd89cb39db4e0bc,250,true,
cran:Rapi@1.0.6,r,cran,Rapi,1.0.6,ok,51,3163,84546,64368,75feeddabee1873635a6dea07c02bdb1121e8c3439c627011c9ab41eb9ab3e82,312,true,
cran:Rarity@1.3-8,r,cran,Rarity,1.3-8,ok,7,1661,65397,23656,a6ead7e51ccca7bfdecff2fdc2876dd0bad386c9bac6597037dd928626e592f4,168,true,
cran:RaschSampler@0.8-10,r,cran,RaschSampler,0.8-10,ok,11,268,8232,148749,61e9df208f99fca1dbd7abe21a2e3a92b9c2260293de7e4b0979bfa27cf1f4ff,198,true,
cran:Rblpapi@0.3.16,r,cran,Rblpapi,0.3.16,ok,26,1711,75886,222025,d6a1502dffba1696c5556357b3c8b4bf038fe725739e84f4434f46ee16cf56f3,419,true,
cran:Rborist@0.3-11,r,cran,Rborist,0.3-11,ok,20,1245,43290,200068,53db5641283bd61259b5726abd369686c48dec8f8fc4b7f49b8e26802211091c,607,true,
cran:Rchoice@0.3-6,r,cran,Rchoice,0.3-6,ok,9,3430,131615,227034,c3716272849e739c652b158360a79c51a8f22e225423330eb6cec8557d6f3739,306,true,
cran:RcmdrPlugin.PcaRobust@1.1.4,r,cran,RcmdrPlugin.PcaRobust,1.1.4,ok,1,321,10618,33400,76d3a396b38543c3f31b54212f9a30abb866da6367c862a5fccaab8bb61e389f,132,true,
cran:RcmdrPlugin.WorldFlora@1.3,r,cran,RcmdrPlugin.WorldFlora,1.3,ok,10,771,37455,10145,dec9422d700f2407da0e58c2afa2a3e70cf44000038d0fd34e008f9d5bb195e5,152,true,
cran:RcmdrPlugin.orloca@4.8.2,r,cran,RcmdrPlugin.orloca,4.8.2,ok,5,518,23664,524611,3699af076e9e5f80889395d7a9dac57e12f2bc16d3e414c145a0e5cb56fe7a5a,355,true,
cran:Rcope@1.0.0,r,cran,Rcope,1.0.0,ok,11,916,40887,32333,482d9d1249e7233fff6967479c3c3daee32f1defe7495db1b14d723d42132783,227,true,
cran:RcppCGAL@6.1,r,cran,RcppCGAL,6.1,ok,13,1271,40001,5094442,000ad9fb7ffc4220105fc2e9776b7c7a709cf4be402c4fcd0cabbbde9fbe1a28,1176,true,
cran:RcppDPR@0.1.10,r,cran,RcppDPR,0.1.10,ok,5,222,9877,3080169,92c91c2cdcf2030e0a1ffd7de23278b3cb6ab92c5a7bfe994b52bbc470bdb7d5,660,true,
cran:RcppDynProg@0.2.1,r,cran,RcppDynProg,0.2.1,ok,20,1770,50935,697809,d05fe141d34206817296919d5519ea7fd3e3d57315cdca3d0e4c031eb301957f,442,true,
cran:RcppEnsmallen@0.3.11.0.1,r,cran,RcppEnsmallen,0.3.11.0.1,ok,4,111,4126,316983,610aca76ea8508cf6566ffa82e0da4f3e6a46111d2f4db58daae068bc3e00349,1012,true,
cran:RcppGSL@0.3.14,r,cran,RcppGSL,0.3.14,ok,12,623,23370,373034,1ff7fc159375ae063b434a8c509cffe2435d7ff7e19c7fa79538219db5905aaa,332,true,
cran:RcppGetconf@0.0.4,r,cran,RcppGetconf,0.0.4,ok,1,53,2201,14378,54e86dd2e9c0070502b4284d270765afed1b879102c6cbdd5e4729d3f5a2c6f7,120,true,
cran:RcppParallel@6.2.1,r,cran,RcppParallel,6.2.1,ok,29,2842,93063,761652,6d076439020f64f502552ae924e93f62b6fefd2bb5c193987751dc7a48826ebc,1135,true,
cran:RcppXsimd@7.1.6-2,r,cran,RcppXsimd,7.1.6-2,ok,4,305,8007,138169,95b56877922c990f98367ee6482affb3df91674fe0e23641f85417881c48c04b,384,true,
cran:Rdistance@4.4.3,r,cran,Rdistance,4.4.3,ok,126,11266,397264,270332,de1589125117f104f7b534ecab675beb81a0b3b9a65b0ddf0015c20d8b1141b3,758,true,
cran:Rdpack@2.6.6,r,cran,Rdpack,2.6.6,ok,26,4972,202234,378731,b4e19d22bd5a2ec79cdb08ba209e79c66ea16dbc2fd2e7db8bca46412651cbdb,597,true,
cran:Rdune@1.1.1,r,cran,Rdune,1.1.1,ok,11,288,9860,4817145,f28aa4739d2d77fe5f970fd2cc69b1bee928a747b39adcc049d3133804c592e0,953,true,
cran:ReacTran@1.4.3.2,r,cran,ReacTran,1.4.3.2,ok,21,4499,175976,1052643,f686361c6da063c30e1ee70cf72faec85d9eccae91509dc66dc894b1c31e015a,498,true,
cran:ReliaPlotR@0.7,r,cran,ReliaPlotR,0.7,ok,34,4105,150579,487702,7d27d499cfb0aad523926b5a12cfe794fe7410173a134f2d4425807cc8f044df,485,true,
cran:ReliabilityTheory@0.3.1,r,cran,ReliabilityTheory,0.3.1,ok,22,1762,104167,120638,730ac675046945d8c52b7f286f8963ce357d7e9d6244fad52f2cc8d5ddb98420,288,true,
cran:ResPBIBD@0.1.0,r,cran,ResPBIBD,0.1.0,ok,3,393,11638,4169,5007aae5b2d97027675c1ccc7bb225ed5e9f3092c360ec1da7893552d5c24301,119,true,
cran:ResistorArray@1.0-33,r,cran,ResistorArray,1.0-33,ok,4,325,8765,168884,f7bfc22f76c91c0a42edbc822f30bd735723bd5a5ef9bb571107316454207837,223,true,
cran:Rhobots@0.1.10,r,cran,Rhobots,0.1.10,ok,36,9669,399015,1699104,22e897e3f409a53cfd5ab3ba79835f185d40ff4869b0736ae3f97e77dbb228a1,840,true,
cran:Riex@1.0.2,r,cran,Riex,1.0.2,ok,4,709,34004,91470,34fc229f0f6443af5215263cceeab6914400adfaa79ccda768a93533633bc20c,228,true,
cran:RiskScorescvd@0.3.1,r,cran,RiskScorescvd,0.3.1,ok,37,6256,248836,450189,0105a128931e738af4fd7c67f1dda2b2240978bbe50f0b8bc9c07cb86ac2f294,423,true,
cran:Rita@1.2.0,r,cran,Rita,1.2.0,ok,4,1137,46589,19646,b94ba24318fe66cbcbc74ed3d1f69c42a8b5af585847aa0e43761d2d6f328961,194,true,
cran:Rlibeemd@1.4.4,r,cran,Rlibeemd,1.4.4,ok,19,808,31968,72755,be2a7ec0b7400d7707ff1581d0eb62e9f6b61cd4f4967cd24aae7cebf744e84b,270,true,
cran:Rmisc@1.5.1,r,cran,Rmisc,1.5.1,ok,11,580,20527,10175,1d65d5c8f93448924acb13dfb95dd419b6b2325c49da53394d15fac93b58d2c0,163,true,
cran:Rnanoflann@0.0.3,r,cran,Rnanoflann,0.0.3,ok,1,14,557,33722,46fcf84c640f8fb71d8fa397b6c441af95b6a0dadc168ecac214074b8ef57211,126,true,
cran:Rnumerai@3.0.1,r,cran,Rnumerai,3.0.1,ok,4,1336,42235,26334,6d83f77268532e1d62a03a1f63ad68b5e42dfd8981bba46e6675fd74a63f8b5f,184,true,
cran:RobinCar@1.2.0,r,cran,RobinCar,1.2.0,ok,60,7522,241199,248110,f25e15e0f0abbc1798fccdd62319a0ba005c2a59844413e6dcd8f3ed68197758,448,true,
cran:RobustGaSP@0.6.8,r,cran,RobustGaSP,0.6.8,ok,10,2497,93978,263088,d49148d65713a60c65549d87cc9d3e07cdeb0f6c4fc14551c78c2809e594b062,378,true,
cran:Robyn@3.12.1,r,cran,Robyn,3.12.1,ok,19,10819,432444,1031248,a60feed69936f874b787266bc413f9d397c02e8d0a994b9f6f00224bc353dab8,659,true,
cran:Rramas@0.1-8,r,cran,Rramas,0.1-8,ok,16,591,22993,13959,00c3a6e2072a8e1b2193462ee64733189c3d33d1d49cd2e5bb08a49119e81116,152,true,
cran:Rraven@1.0.16,r,cran,Rraven,1.0.16,ok,17,2531,117503,4566789,6bd10dc28073873113000cab0ee9700bd8a8c5e2b12a4fd6436f96583db9ef4a,1088,true,
cran:Rspotify@0.1.2,r,cran,Rspotify,0.1.2,ok,15,393,15428,7031,64164ea19271b42cd3cafcf98be00551d72722dc2ebe04d9eb8fc257ba940ae1,162,true,
cran:Rssa@1.1,r,cran,Rssa,1.1,ok,23,7348,227341,1046784,d99116cec090cb3ccb7716fabaceb53aacf13a7e966850bdc27b4f43a0b7c399,582,true,
cran:Rsymphony@0.1-33,r,cran,Rsymphony,0.1-33,ok,3,303,9862,8810,1ab18db7b5a52c284a21d7ec8d622640608ba6f7fd8d5b79cfc67e14ff6552f8,131,true,
cran:Rtinycc@0.1.15,r,cran,Rtinycc,0.1.15,ok,52,19491,539797,1483693,03ba1d2adc591b368ff46367841af53182266b4c388cde7722e618ca6c6e35c6,1116,true,
cran:Rtwobitlib@0.3.10,r,cran,Rtwobitlib,0.3.10,ok,9,362,13649,3281063,16977cdd27fbf2ba5e4d81f1766bce616a26605c9ba79a230d7815848cf23dd9,720,true,
cran:Rvcg@0.25,r,cran,Rvcg,0.25,ok,38,2482,99576,2473198,a0ebb3a114e014af3f4556c71a004195f0d8c32598a39dfb02b027a98ecaa398,1705,true,
cran:Rvoterdistance@2.0.0,r,cran,Rvoterdistance,2.0.0,ok,13,778,25791,142514,b252453f018b85238f7a66fbc7750c58ce28e9dedd8cc6b1f7a36f0bd605f594,243,true,
cran:Rwofost@0.8-7,r,cran,Rwofost,0.8-7,ok,8,662,19551,90157,ad1761a06083a5c0a43fd36f857f20adfe580b92cf6d31de957716e4fdf649a2,392,true,
cran:Ryacas@1.1.6,r,cran,Ryacas,1.1.6,ok,32,4225,95646,514064,05e8bc0a28ec744000adcbf641599cf87d1aef7faf8222bb34cbc31c4832daf4,1263,true,
cran:SARP.compo@0.1.8,r,cran,SARP.compo,0.1.8,ok,16,2985,128738,84614,b3553b0145c91912dd9d889eeaff271967fc4aa1a7261bb65b0d7b7c26bff7b5,269,true,
cran:SAScii@1.0.2,r,cran,SAScii,1.0.2,ok,3,535,17810,11348,550497d5ab1653a6d428a4d4e10bb07580d2cc7804d6c269332dd9b56b4b60c5,123,true,
cran:SCEPtERbinary@0.1-1,r,cran,SCEPtERbinary,0.1-1,ok,1,178,4556,8279,09919deecb8982116e3abe0f2bf03ea5016c808690d9601b49bd59d722074b65,123,true,
cran:SCOPRO@0.1.0,r,cran,SCOPRO,0.1.0,ok,6,661,29921,298440,97106489282ba410d365fc062e9671bb3cd416162b1b4d8279e73461e7c9fd22,225,true,
cran:SCORNET@0.1.1,r,cran,SCORNET,0.1.1,ok,4,209,7490,32552,b573e17be12de4f55d5475291ced2a48c1e3c974244efc088d79b0bc675c518d,147,true,
cran:SDAR@0.9-55,r,cran,SDAR,0.9-55,ok,9,3817,159811,1653465,cb6482b75b6f729385717dd769b320a0cb49e05776a24e76c7cac17f39f12da8,629,true,
cran:SDI@0.1.0,r,cran,SDI,0.1.0,ok,5,619,21601,6760,ef3e302f8f02a7579fdf2969a27392ec7046d21c6ed25daae896157b61d4de86,156,true,
cran:SDPDmod@0.0.7,r,cran,SDPDmod,0.0.7,ok,30,2910,101151,1622312,5f646a86405d53a15034f946e84347add8318b1409f4d08a3f7b4399ef5efdf4,629,true,
cran:SEIRfansy@1.1.1,r,cran,SEIRfansy,1.1.1,ok,12,1336,61984,26441,a80b049a370af1df3b6cc9e7e78ec0e84cced8e552f1b0c3d1425802b6cede76,230,true,
cran:SHIP@2.0.3,r,cran,SHIP,2.0.3,ok,12,523,20097,91393,441627c86e83ffbbc57177924e52dee9a4a7f0c4677f0a0c90cea8334d2f77ac,197,true,
cran:SIAmodules@0.1.3,r,cran,SIAmodules,0.1.3,ok,9,2727,90805,1166192,20cbb29a9ebe45002072588f524938640b9443947e8f2e402aa88bc62410bb73,541,true,
cran:SILGGM@1.0.0,r,cran,SILGGM,1.0.0,ok,2,595,28549,16438,a01e66f715b1ad7e6309c612c2e47c629cf11476e07f76a89e6e7df19e8e15d2,161,true,
cran:SK4FGA@0.1.1,r,cran,SK4FGA,0.1.1,ok,11,687,22378,839358,5569c406f3d5bc11963fe995412e84db0fdb56728c2fdf312ea92d7f440fda49,362,true,
cran:SLIC@0.3,r,cran,SLIC,0.3,ok,8,290,10307,5995,1a7b611bdeb423c6b3a1899ea83168f4097b02ef75f30fc4db01ae7c38378843,134,true,
cran:SMARTp@0.1.1,r,cran,SMARTp,0.1.1,ok,7,623,29387,13611,9ea061a2b64852a8b8b432aaf2a80c474407092615094babcbeb184a64a2703e,152,true,
cran:SMASH@1.0.0,r,cran,SMASH,1.0.0,ok,3,761,26791,565082,f05651990995ea5e11e1084c07773fc7be26cfee9bdacc68bd59602d5f66975b,374,true,
cran:SNPassoc@2.3.1,r,cran,SNPassoc,2.3.1,ok,113,5372,203226,1053085,26ee310a82e91e656dbbebfbca22bc2d63a14c5c19bac46b4654dbe77c6eb0f1,898,true,
cran:SOMbrero@1.5.0,r,cran,SOMbrero,1.5.0,ok,32,6134,258749,3730708,d8c49366d9fa2a0d495839d481d85410c63c46a230c8e286dc667c16f07aa101,1275,true,
cran:SPARRAfairness@0.1.0.0,r,cran,SPARRAfairness,0.1.0.0,ok,4,2602,93027,1031484,e26b072d09c6aa9af40616c627df5d92892a78e38fe8c6f5c9d7a0a54dcf3d1d,452,true,
cran:SPECIES@1.2.0,r,cran,SPECIES,1.2.0,ok,8,1143,37706,28276,5c045af62fb271da9c6fa34aa148bbb765845c7c64b7a9e183b43948d241d43b,192,true,
cran:SPYvsSPY@0.1.1,r,cran,SPYvsSPY,0.1.1,ok,1,61,2910,118595,e5da6f8a4d2e31ef283a6947f272dc44a84a3c24cda7dc430e10ffccf938acc3,129,true,
cran:SRTtools@1.2.0,r,cran,SRTtools,1.2.0,ok,2,296,10469,174492,be055dd45617068863ee5b0f24654910f9eeea55aac1edbb72a05386ad890388,185,true,
cran:SSRA@0.1-1,r,cran,SSRA,0.1-1,ok,14,1954,68643,19534,9ce6061e89ea1405bb8076e0f48f3476cc711819d5b3a02556a55e1a3ce752f7,186,true,
cran:STARTdesign@1.0,r,cran,STARTdesign,1.0,ok,3,117,2866,4168,4efe3063009421a5a984664843c5218650e227f917f87b47571fea88f6a0c1e0,121,true,
cran:STMr@0.1.7,r,cran,STMr,0.1.7,ok,38,5349,170617,3728326,c581f4c47c5492b74c5f880e71caf83d9bb4ee7ffbeb40b75ff674dbe1f3bdb2,1202,true,
cran:SVMMaj@0.2.9.4,r,cran,SVMMaj,0.2.9.4,ok,19,2997,165620,546318,e1b7b261dfb425adb1d695617e8794f925585d74d6e282524811649a42b4d32a,413,true,
cran:SchoolDataIT@0.2.13,r,cran,SchoolDataIT,0.2.13,ok,52,6473,330060,824892,0f806dd0ed3cd5bfadc94283f8b07e08eac3df362754419e1b4b2623fb03af58,617,true,
cran:SearchTrees@0.5.5,r,cran,SearchTrees,0.5.5,ok,1,103,3327,11877,c980d92dc97cc130571e8caa6c6fd34cc8d604fa922d3a8379a7181a7c481ed8,124,true,
cran:SelectBoost.FDA@0.5.0,r,cran,SelectBoost.FDA,0.5.0,ok,27,7085,233438,475277,eba303f84278bc930900b408d498eb0d6423f4db6fc76c7c2367e023ea32b18c,576,true,
cran:SelectSim@0.1.6,r,cran,SelectSim,0.1.6,ok,12,2479,89832,3727406,a1e484f1e9dec5830de0206d5cb603ac3c98f781d55e950639bb9b48c596aa89,1119,true,
cran:SelfControlledCohort@2.0.0,r,cran,SelfControlledCohort,2.0.0,ok,26,4935,194382,226322,403bcda7b9fd517be565ce0db2ed8bf5cfc3deb8083e59870586924505f037cb,389,true,
