target,table_index,primitive,kernel,route,executable_path
go,453,getOption,environment,go:environment:getOption,kernel_runtime
go,454,sink,io,go:io:sink,kernel_runtime
go,455,sink.number,io,go:io:sink.number,kernel_runtime
go,456,rapply,iteration,go:iteration:rapply,kernel_runtime
go,457,islistfactor,iteration,go:iteration:islistfactor,kernel_runtime
go,458,colSums,reduction,go:reduction:colSums,kernel_runtime
go,459,colMeans,reduction,go:reduction:colMeans,kernel_runtime
go,460,rowSums,reduction,go:reduction:rowSums,kernel_runtime
go,461,rowMeans,reduction,go:reduction:rowMeans,kernel_runtime
go,462,tracemem,runtime,go:runtime:tracemem,kernel_runtime
go,463,retracemem,runtime,go:runtime:retracemem,kernel_runtime
go,464,untracemem,runtime,go:runtime:untracemem,kernel_runtime
go,465,inspect,runtime,go:runtime:inspect,kernel_runtime
go,466,address,runtime,go:runtime:address,kernel_runtime
go,467,named,runtime,go:runtime:named,kernel_runtime
go,468,refcnt,runtime,go:runtime:refcnt,kernel_runtime
go,469,merge,runtime,go:runtime:merge,kernel_runtime
go,470,capabilities,system,go:system:capabilities,kernel_runtime
go,471,capabilitiesX11,system,go:system:capabilitiesX11,kernel_runtime
go,472,new.env,environment,go:environment:new.env,kernel_runtime
go,473,parent.env,environment,go:environment:parent.env,kernel_runtime
go,474,parent.env<-,replacement,go:replacement:parent.env<-,kernel_runtime
go,475,topenv,environment,go:environment:topenv,kernel_runtime
go,476,l10n_info,system,go:system:l10n_info,kernel_runtime
go,477,Cstack_info,system,go:system:Cstack_info,kernel_runtime
go,478,mmap_file,io,go:io:mmap_file,kernel_runtime
go,479,munmap_file,io,go:io:munmap_file,kernel_runtime
go,480,wrap_meta,runtime,go:runtime:wrap_meta,kernel_runtime
go,481,tryWrap,runtime,go:runtime:tryWrap,kernel_runtime
go,482,altrep_class,attribute,go:attribute:altrep_class,kernel_runtime
go,483,file.show,io,go:io:file.show,kernel_runtime
go,484,file.create,io,go:io:file.create,kernel_runtime
go,485,file.remove,environment,go:environment:file.remove,kernel_runtime
go,486,file.rename,io,go:io:file.rename,kernel_runtime
go,487,file.append,io,go:io:file.append,kernel_runtime
go,488,file.symlink,io,go:io:file.symlink,kernel_runtime
go,489,file.link,io,go:io:file.link,kernel_runtime
go,490,file.copy,io,go:io:file.copy,kernel_runtime
go,491,list.files,io,go:io:list.files,kernel_runtime
go,492,list.dirs,io,go:io:list.dirs,kernel_runtime
go,493,file.exists,io,go:io:file.exists,kernel_runtime
go,494,file.choose,io,go:io:file.choose,kernel_runtime
go,495,file.info,io,go:io:file.info,kernel_runtime
go,496,file.access,io,go:io:file.access,kernel_runtime
go,497,dir.exists,io,go:io:dir.exists,kernel_runtime
go,498,dir.create,io,go:io:dir.create,kernel_runtime
go,499,tempfile,io,go:io:tempfile,kernel_runtime
go,500,tempdir,io,go:io:tempdir,kernel_runtime
go,501,R.home,system,go:system:R.home,kernel_runtime
go,502,date,system,go:system:date,kernel_runtime
go,503,Sys.getenv,environment,go:environment:Sys.getenv,kernel_runtime
go,504,Sys.setenv,environment,go:environment:Sys.setenv,kernel_runtime
go,505,Sys.unsetenv,environment,go:environment:Sys.unsetenv,kernel_runtime
go,506,getwd,environment,go:environment:getwd,kernel_runtime
go,507,setwd,runtime,go:runtime:setwd,kernel_runtime
go,508,basename,runtime,go:runtime:basename,kernel_runtime
go,509,dirname,io,go:io:dirname,kernel_runtime
go,510,Sys.chmod,system,go:system:Sys.chmod,kernel_runtime
go,511,Sys.umask,system,go:system:Sys.umask,kernel_runtime
go,512,Sys.readlink,io,go:io:Sys.readlink,kernel_runtime
go,513,Sys.info,runtime,go:runtime:Sys.info,kernel_runtime
go,514,Sys.sleep,system,go:system:Sys.sleep,kernel_runtime
go,515,Sys.getlocale,environment,go:environment:Sys.getlocale,kernel_runtime
go,516,Sys.setlocale,system,go:system:Sys.setlocale,kernel_runtime
go,517,Sys.localeconv,system,go:system:Sys.localeconv,kernel_runtime
go,518,path.expand,system,go:system:path.expand,kernel_runtime
go,519,Sys.getpid,environment,go:environment:Sys.getpid,kernel_runtime
go,520,normalizePath,runtime,go:runtime:normalizePath,kernel_runtime
go,521,Sys.glob,system,go:system:Sys.glob,kernel_runtime
go,522,unlink,system,go:system:unlink,kernel_runtime
go,523,polyroot,numeric-complex,go:numeric-complex:polyroot,kernel_runtime
go,524,inherits,runtime,go:runtime:inherits,kernel_runtime
go,525,UseMethod,language,go:language:UseMethod,kernel_runtime
go,526,NextMethod,language,go:language:NextMethod,kernel_runtime
go,527,standardGeneric,runtime,go:runtime:standardGeneric,kernel_runtime
go,528,Sys.time,runtime,go:runtime:Sys.time,kernel_runtime
go,529,as.POSIXct,datetime,go:datetime:as.POSIXct,kernel_runtime
go,530,as.POSIXlt,datetime,go:datetime:as.POSIXlt,kernel_runtime
go,531,format.POSIXlt,datetime,go:datetime:format.POSIXlt,kernel_runtime
go,532,strptime,character,go:character:strptime,kernel_runtime
go,533,Date2POSIXlt,datetime,go:datetime:Date2POSIXlt,kernel_runtime
go,534,POSIXlt2Date,datetime,go:datetime:POSIXlt2Date,kernel_runtime
go,535,balancePOSIXlt,datetime,go:datetime:balancePOSIXlt,kernel_runtime
go,536,unCfillPOSIXlt,datetime,go:datetime:unCfillPOSIXlt,kernel_runtime
go,537,compareNumericVersion,runtime,go:runtime:compareNumericVersion,kernel_runtime
go,538,mkCode,language,go:language:mkCode,kernel_runtime
go,539,bcClose,language,go:language:bcClose,kernel_runtime
go,540,is.builtin.internal,language,go:language:is.builtin.internal,kernel_runtime
go,541,disassemble,language,go:language:disassemble,kernel_runtime
go,542,bcVersion,language,go:language:bcVersion,kernel_runtime
go,543,load.from.file,io,go:io:load.from.file,kernel_runtime
go,544,save.to.file,io,go:io:save.to.file,kernel_runtime
go,545,growconst,language,go:language:growconst,kernel_runtime
go,546,putconst,language,go:language:putconst,kernel_runtime
go,547,getconst,environment,go:environment:getconst,kernel_runtime
go,548,enableJIT,language,go:language:enableJIT,kernel_runtime
go,549,compilePKGS,language,go:language:compilePKGS,kernel_runtime
go,550,setNumMathThreads,io,go:io:setNumMathThreads,kernel_runtime
go,551,setMaxNumMathThreads,io,go:io:setMaxNumMathThreads,kernel_runtime
go,552,stdin,io,go:io:stdin,kernel_runtime
go,553,stdout,io,go:io:stdout,kernel_runtime
go,554,stderr,io,go:io:stderr,kernel_runtime
go,555,isatty,io,go:io:isatty,kernel_runtime
go,556,readLines,io,go:io:readLines,kernel_runtime
go,557,writeLines,io,go:io:writeLines,kernel_runtime
go,558,readBin,io,go:io:readBin,kernel_runtime
go,559,writeBin,io,go:io:writeBin,kernel_runtime
go,560,readChar,io,go:io:readChar,kernel_runtime
go,561,writeChar,io,go:io:writeChar,kernel_runtime
go,562,open,io,go:io:open,kernel_runtime
go,563,isOpen,io,go:io:isOpen,kernel_runtime
go,564,isIncomplete,io,go:io:isIncomplete,kernel_runtime
go,565,isSeekable,io,go:io:isSeekable,kernel_runtime
go,566,close,io,go:io:close,kernel_runtime
go,567,flush,io,go:io:flush,kernel_runtime
go,568,file,io,go:io:file,kernel_runtime
go,569,url,io,go:io:url,kernel_runtime
go,570,pipe,io,go:io:pipe,kernel_runtime
go,571,fifo,io,go:io:fifo,kernel_runtime
go,572,gzfile,io,go:io:gzfile,kernel_runtime
go,573,bzfile,io,go:io:bzfile,kernel_runtime
go,574,xzfile,io,go:io:xzfile,kernel_runtime
go,575,zstdfile,io,go:io:zstdfile,kernel_runtime
go,576,unz,io,go:io:unz,kernel_runtime
go,577,seek,io,go:io:seek,kernel_runtime
go,578,truncate,io,go:io:truncate,kernel_runtime
go,579,pushBack,io,go:io:pushBack,kernel_runtime
go,580,clearPushBack,io,go:io:clearPushBack,kernel_runtime
go,581,pushBackLength,io,go:io:pushBackLength,kernel_runtime
go,582,rawConnection,io,go:io:rawConnection,kernel_runtime
go,583,rawConnectionValue,io,go:io:rawConnectionValue,kernel_runtime
go,584,textConnection,io,go:io:textConnection,kernel_runtime
go,585,textConnectionValue,io,go:io:textConnectionValue,kernel_runtime
go,586,socketConnection,io,go:io:socketConnection,kernel_runtime
go,587,socketAccept,io,go:io:socketAccept,kernel_runtime
go,588,sockSelect,io,go:io:sockSelect,kernel_runtime
go,589,serverSocket,io,go:io:serverSocket,kernel_runtime
go,590,socketTimeout,io,go:io:socketTimeout,kernel_runtime
go,591,getConnection,environment,go:environment:getConnection,kernel_runtime
go,592,getAllConnections,environment,go:environment:getAllConnections,kernel_runtime
go,593,summary.connection,io,go:io:summary.connection,kernel_runtime
go,594,gzcon,io,go:io:gzcon,kernel_runtime
go,595,memCompress,io,go:io:memCompress,kernel_runtime
go,596,memDecompress,io,go:io:memDecompress,kernel_runtime
go,597,readDCF,io,go:io:readDCF,kernel_runtime
go,598,lockEnvironment,environment,go:environment:lockEnvironment,kernel_runtime
go,599,environmentIsLocked,environment,go:environment:environmentIsLocked,kernel_runtime
go,600,lockBinding,environment,go:environment:lockBinding,kernel_runtime
go,601,unlockBinding,environment,go:environment:unlockBinding,kernel_runtime
go,602,bindingIsLocked,environment,go:environment:bindingIsLocked,kernel_runtime
go,603,makeActiveBinding,environment,go:environment:makeActiveBinding,kernel_runtime
go,604,bindingIsActive,environment,go:environment:bindingIsActive,kernel_runtime
go,605,activeBindingFunction,environment,go:environment:activeBindingFunction,kernel_runtime
go,606,getBindingType,environment,go:environment:getBindingType,kernel_runtime
go,607,delayedBindingExpression,environment,go:environment:delayedBindingExpression,kernel_runtime
go,608,delayedBindingEnvironment,environment,go:environment:delayedBindingEnvironment,kernel_runtime
go,609,forcedBindingExpression,environment,go:environment:forcedBindingExpression,kernel_runtime
go,610,dotsExist,environment,go:environment:dotsExist,kernel_runtime
go,611,getDotType,environment,go:environment:getDotType,kernel_runtime
go,612,dotDelayedExpression,environment,go:environment:dotDelayedExpression,kernel_runtime
go,613,dotDelayedEnvironment,environment,go:environment:dotDelayedEnvironment,kernel_runtime
go,614,dotForcedExpression,environment,go:environment:dotForcedExpression,kernel_runtime
go,615,dotsLength,environment,go:environment:dotsLength,kernel_runtime
go,616,dotsNames,attribute,go:attribute:dotsNames,kernel_runtime
go,617,dotsElt,environment,go:environment:dotsElt,kernel_runtime
go,618,mkUnbound,environment,go:environment:mkUnbound,kernel_runtime
go,619,isNamespaceEnv,environment,go:environment:isNamespaceEnv,kernel_runtime
go,620,registerNamespace,environment,go:environment:registerNamespace,kernel_runtime
go,621,unregisterNamespace,environment,go:environment:unregisterNamespace,kernel_runtime
go,622,getRegisteredNamespace,environment,go:environment:getRegisteredNamespace,kernel_runtime
go,623,isRegisteredNamespace,environment,go:environment:isRegisteredNamespace,kernel_runtime
go,624,getNamespaceRegistry,environment,go:environment:getNamespaceRegistry,kernel_runtime
go,625,importIntoEnv,environment,go:environment:importIntoEnv,kernel_runtime
go,626,env.profile,environment,go:environment:env.profile,kernel_runtime
go,627,Encoding,character,go:character:Encoding,kernel_runtime
go,628,setEncoding,character,go:character:setEncoding,kernel_runtime
go,629,setTimeLimit,system,go:system:setTimeLimit,kernel_runtime
go,630,setSessionTimeLimit,system,go:system:setSessionTimeLimit,kernel_runtime
go,631,icuSetCollate,runtime,go:runtime:icuSetCollate,kernel_runtime
go,632,icuGetCollate,environment,go:environment:icuGetCollate,kernel_runtime
go,633,readRenviron,environment,go:environment:readRenviron,kernel_runtime
go,634,shortRowNames,attribute,go:attribute:shortRowNames,kernel_runtime
go,635,copyDFattr,attribute,go:attribute:copyDFattr,kernel_runtime
go,636,getRegisteredRoutines,environment,go:environment:getRegisteredRoutines,kernel_runtime
go,637,getLoadedDLLs,environment,go:environment:getLoadedDLLs,kernel_runtime
go,638,getSymbolInfo,environment,go:environment:getSymbolInfo,kernel_runtime
go,639,.isMethodsDispatchOn,runtime,go:runtime:.isMethodsDispatchOn,kernel_runtime
go,640,lazyLoadDBfetch,serialization,go:serialization:lazyLoadDBfetch,kernel_runtime
go,641,lazyLoadDBflush,serialization,go:serialization:lazyLoadDBflush,kernel_runtime
go,642,getVarsFromFrame,environment,go:environment:getVarsFromFrame,kernel_runtime
go,643,lazyLoadDBinsertValue,serialization,go:serialization:lazyLoadDBinsertValue,kernel_runtime
go,644,bincode,runtime,go:runtime:bincode,kernel_runtime
go,645,tabulate,runtime,go:runtime:tabulate,kernel_runtime
go,646,findInterval,runtime,go:runtime:findInterval,kernel_runtime
go,647,pretty,runtime,go:runtime:pretty,kernel_runtime
go,648,formatC,runtime,go:runtime:formatC,kernel_runtime
go,649,crc64,runtime,go:runtime:crc64,kernel_runtime
go,650,bitwiseAnd,bitwise,go:bitwise:bitwiseAnd,kernel_runtime
go,651,bitwiseNot,bitwise,go:bitwise:bitwiseNot,kernel_runtime
go,652,bitwiseOr,bitwise,go:bitwise:bitwiseOr,kernel_runtime
go,653,bitwiseXor,bitwise,go:bitwise:bitwiseXor,kernel_runtime
go,654,bitwiseShiftL,bitwise,go:bitwise:bitwiseShiftL,kernel_runtime
go,655,bitwiseShiftR,bitwise,go:bitwise:bitwiseShiftR,kernel_runtime
go,656,serialize,serialization,go:serialization:serialize,kernel_runtime
go,657,serializeb,serialization,go:serialization:serializeb,kernel_runtime
go,658,unserialize,serialization,go:serialization:unserialize,kernel_runtime
go,659,rowsum_matrix,reduction,go:reduction:rowsum_matrix,kernel_runtime
go,660,rowsum_df,reduction,go:reduction:rowsum_df,kernel_runtime
go,661,objsxp,runtime,go:runtime:objsxp,kernel_runtime
go,662,setS4Object,runtime,go:runtime:setS4Object,kernel_runtime
go,663,traceOnOff,runtime,go:runtime:traceOnOff,kernel_runtime
go,664,debugOnOff,runtime,go:runtime:debugOnOff,kernel_runtime
go,665,La_qr_cmplx,matrix,go:matrix:La_qr_cmplx,kernel_runtime
go,666,La_rs,matrix,go:matrix:La_rs,kernel_runtime
go,667,La_rs_cmplx,matrix,go:matrix:La_rs_cmplx,kernel_runtime
go,668,La_rg,matrix,go:matrix:La_rg,kernel_runtime
go,669,La_rg_cmplx,matrix,go:matrix:La_rg_cmplx,kernel_runtime
go,670,La_rs,matrix,go:matrix:La_rs,kernel_runtime
go,671,La_rs_cmplx,matrix,go:matrix:La_rs_cmplx,kernel_runtime
go,672,La_dlange,matrix,go:matrix:La_dlange,kernel_runtime
go,673,La_dgecon,matrix,go:matrix:La_dgecon,kernel_runtime
go,674,La_dtrcon,matrix,go:matrix:La_dtrcon,kernel_runtime
go,675,La_dtrcon3,matrix,go:matrix:La_dtrcon3,kernel_runtime
go,676,La_zlange,matrix,go:matrix:La_zlange,kernel_runtime
go,677,La_zgecon,matrix,go:matrix:La_zgecon,kernel_runtime
go,678,La_ztrcon,matrix,go:matrix:La_ztrcon,kernel_runtime
go,679,La_ztrcon3,matrix,go:matrix:La_ztrcon3,kernel_runtime
go,680,La_solve_cmplx,matrix,go:matrix:La_solve_cmplx,kernel_runtime
go,681,La_solve,matrix,go:matrix:La_solve,kernel_runtime
go,682,La_qr,matrix,go:matrix:La_qr,kernel_runtime
go,683,La_chol,matrix,go:matrix:La_chol,kernel_runtime
go,684,La_chol2inv,matrix,go:matrix:La_chol2inv,kernel_runtime
go,685,qr_coef_real,matrix,go:matrix:qr_coef_real,kernel_runtime
go,686,qr_qy_real,matrix,go:matrix:qr_qy_real,kernel_runtime
go,687,det_ge_real,matrix,go:matrix:det_ge_real,kernel_runtime
go,688,qr_coef_cmplx,matrix,go:matrix:qr_coef_cmplx,kernel_runtime
go,689,qr_qy_cmplx,matrix,go:matrix:qr_qy_cmplx,kernel_runtime
go,690,La_svd,matrix,go:matrix:La_svd,kernel_runtime
go,691,La_svd_cmplx,matrix,go:matrix:La_svd_cmplx,kernel_runtime
go,692,La_version,matrix,go:matrix:La_version,kernel_runtime
go,693,La_library,matrix,go:matrix:La_library,kernel_runtime
go,694,bcprofcounts,language,go:language:bcprofcounts,kernel_runtime
go,695,bcprofstart,language,go:language:bcprofstart,kernel_runtime
go,696,bcprofstop,language,go:language:bcprofstop,kernel_runtime
go,697,eSoftVersion,system,go:system:eSoftVersion,kernel_runtime
go,698,curlVersion,io,go:io:curlVersion,kernel_runtime
go,699,curlGetHeaders,environment,go:environment:curlGetHeaders,kernel_runtime
go,700,curlDownload,io,go:io:curlDownload,kernel_runtime
go,701,compilerVersion,system,go:system:compilerVersion,kernel_runtime
rust,0,if,language,rust:language:if,kernel_runtime
rust,1,while,language,rust:language:while,kernel_runtime
rust,2,for,language,rust:language:for,kernel_runtime
rust,3,repeat,language,rust:language:repeat,kernel_runtime
rust,4,break,language,rust:language:break,kernel_runtime
rust,5,next,language,rust:language:next,kernel_runtime
rust,6,return,language,rust:language:return,kernel_runtime
rust,7,function,language,rust:language:function,kernel_runtime
rust,8,<-,replacement,rust:replacement:<-,kernel_runtime
rust,9,=,language,rust:language:=,kernel_runtime
rust,10,<<-,replacement,rust:replacement:<<-,kernel_runtime
rust,11,{,language,rust:language:{,kernel_runtime
rust,12,(,language,rust:language:(,kernel_runtime
