table_index,name,kernel,arity,target,route
47,.addRestart,runtime,1,csharp,csharp:runtime:.addRestart
47,.addRestart,runtime,1,java,java:runtime:.addRestart
47,.addRestart,runtime,1,kotlin,kotlin:runtime:.addRestart
47,.addRestart,runtime,1,swift,swift:runtime:.addRestart
48,.getRestart,environment,1,go,go:environment:.getRestart
48,.getRestart,environment,1,rust,rust:environment:.getRestart
48,.getRestart,environment,1,cpp,cpp:environment:.getRestart
48,.getRestart,environment,1,c,c:environment:.getRestart
48,.getRestart,environment,1,python,python:environment:.getRestart
48,.getRestart,environment,1,zig,zig:environment:.getRestart
48,.getRestart,environment,1,julia,julia:environment:.getRestart
48,.getRestart,environment,1,nim,nim:environment:.getRestart
48,.getRestart,environment,1,csharp,csharp:environment:.getRestart
48,.getRestart,environment,1,java,java:environment:.getRestart
48,.getRestart,environment,1,kotlin,kotlin:environment:.getRestart
48,.getRestart,environment,1,swift,swift:environment:.getRestart
49,.invokeRestart,runtime,2,go,go:runtime:.invokeRestart
49,.invokeRestart,runtime,2,rust,rust:runtime:.invokeRestart
49,.invokeRestart,runtime,2,cpp,cpp:runtime:.invokeRestart
49,.invokeRestart,runtime,2,c,c:runtime:.invokeRestart
49,.invokeRestart,runtime,2,python,python:runtime:.invokeRestart
49,.invokeRestart,runtime,2,zig,zig:runtime:.invokeRestart
49,.invokeRestart,runtime,2,julia,julia:runtime:.invokeRestart
49,.invokeRestart,runtime,2,nim,nim:runtime:.invokeRestart
49,.invokeRestart,runtime,2,csharp,csharp:runtime:.invokeRestart
49,.invokeRestart,runtime,2,java,java:runtime:.invokeRestart
49,.invokeRestart,runtime,2,kotlin,kotlin:runtime:.invokeRestart
49,.invokeRestart,runtime,2,swift,swift:runtime:.invokeRestart
50,.addTryHandlers,runtime,0,go,go:runtime:.addTryHandlers
50,.addTryHandlers,runtime,0,rust,rust:runtime:.addTryHandlers
50,.addTryHandlers,runtime,0,cpp,cpp:runtime:.addTryHandlers
50,.addTryHandlers,runtime,0,c,c:runtime:.addTryHandlers
50,.addTryHandlers,runtime,0,python,python:runtime:.addTryHandlers
50,.addTryHandlers,runtime,0,zig,zig:runtime:.addTryHandlers
50,.addTryHandlers,runtime,0,julia,julia:runtime:.addTryHandlers
50,.addTryHandlers,runtime,0,nim,nim:runtime:.addTryHandlers
50,.addTryHandlers,runtime,0,csharp,csharp:runtime:.addTryHandlers
50,.addTryHandlers,runtime,0,java,java:runtime:.addTryHandlers
50,.addTryHandlers,runtime,0,kotlin,kotlin:runtime:.addTryHandlers
50,.addTryHandlers,runtime,0,swift,swift:runtime:.addTryHandlers
51,geterrmessage,environment,0,go,go:environment:geterrmessage
51,geterrmessage,environment,0,rust,rust:environment:geterrmessage
51,geterrmessage,environment,0,cpp,cpp:environment:geterrmessage
51,geterrmessage,environment,0,c,c:environment:geterrmessage
51,geterrmessage,environment,0,python,python:environment:geterrmessage
51,geterrmessage,environment,0,zig,zig:environment:geterrmessage
51,geterrmessage,environment,0,julia,julia:environment:geterrmessage
51,geterrmessage,environment,0,nim,nim:environment:geterrmessage
51,geterrmessage,environment,0,csharp,csharp:environment:geterrmessage
51,geterrmessage,environment,0,java,java:environment:geterrmessage
51,geterrmessage,environment,0,kotlin,kotlin:environment:geterrmessage
51,geterrmessage,environment,0,swift,swift:environment:geterrmessage
52,seterrmessage,runtime,1,go,go:runtime:seterrmessage
52,seterrmessage,runtime,1,rust,rust:runtime:seterrmessage
52,seterrmessage,runtime,1,cpp,cpp:runtime:seterrmessage
52,seterrmessage,runtime,1,c,c:runtime:seterrmessage
52,seterrmessage,runtime,1,python,python:runtime:seterrmessage
52,seterrmessage,runtime,1,zig,zig:runtime:seterrmessage
52,seterrmessage,runtime,1,julia,julia:runtime:seterrmessage
52,seterrmessage,runtime,1,nim,nim:runtime:seterrmessage
52,seterrmessage,runtime,1,csharp,csharp:runtime:seterrmessage
52,seterrmessage,runtime,1,java,java:runtime:seterrmessage
52,seterrmessage,runtime,1,kotlin,kotlin:runtime:seterrmessage
52,seterrmessage,runtime,1,swift,swift:runtime:seterrmessage
53,printDeferredWarnings,runtime,0,go,go:runtime:printDeferredWarnings
53,printDeferredWarnings,runtime,0,rust,rust:runtime:printDeferredWarnings
53,printDeferredWarnings,runtime,0,cpp,cpp:runtime:printDeferredWarnings
53,printDeferredWarnings,runtime,0,c,c:runtime:printDeferredWarnings
53,printDeferredWarnings,runtime,0,python,python:runtime:printDeferredWarnings
53,printDeferredWarnings,runtime,0,zig,zig:runtime:printDeferredWarnings
53,printDeferredWarnings,runtime,0,julia,julia:runtime:printDeferredWarnings
53,printDeferredWarnings,runtime,0,nim,nim:runtime:printDeferredWarnings
53,printDeferredWarnings,runtime,0,csharp,csharp:runtime:printDeferredWarnings
53,printDeferredWarnings,runtime,0,java,java:runtime:printDeferredWarnings
53,printDeferredWarnings,runtime,0,kotlin,kotlin:runtime:printDeferredWarnings
53,printDeferredWarnings,runtime,0,swift,swift:runtime:printDeferredWarnings
54,interruptsSuspended,runtime,-1,go,go:runtime:interruptsSuspended
54,interruptsSuspended,runtime,-1,rust,rust:runtime:interruptsSuspended
54,interruptsSuspended,runtime,-1,cpp,cpp:runtime:interruptsSuspended
54,interruptsSuspended,runtime,-1,c,c:runtime:interruptsSuspended
54,interruptsSuspended,runtime,-1,python,python:runtime:interruptsSuspended
54,interruptsSuspended,runtime,-1,zig,zig:runtime:interruptsSuspended
54,interruptsSuspended,runtime,-1,julia,julia:runtime:interruptsSuspended
54,interruptsSuspended,runtime,-1,nim,nim:runtime:interruptsSuspended
54,interruptsSuspended,runtime,-1,csharp,csharp:runtime:interruptsSuspended
54,interruptsSuspended,runtime,-1,java,java:runtime:interruptsSuspended
54,interruptsSuspended,runtime,-1,kotlin,kotlin:runtime:interruptsSuspended
54,interruptsSuspended,runtime,-1,swift,swift:runtime:interruptsSuspended
55,as.function.default,runtime,2,go,go:runtime:as.function.default
55,as.function.default,runtime,2,rust,rust:runtime:as.function.default
55,as.function.default,runtime,2,cpp,cpp:runtime:as.function.default
55,as.function.default,runtime,2,c,c:runtime:as.function.default
55,as.function.default,runtime,2,python,python:runtime:as.function.default
55,as.function.default,runtime,2,zig,zig:runtime:as.function.default
55,as.function.default,runtime,2,julia,julia:runtime:as.function.default
55,as.function.default,runtime,2,nim,nim:runtime:as.function.default
55,as.function.default,runtime,2,csharp,csharp:runtime:as.function.default
55,as.function.default,runtime,2,java,java:runtime:as.function.default
55,as.function.default,runtime,2,kotlin,kotlin:runtime:as.function.default
55,as.function.default,runtime,2,swift,swift:runtime:as.function.default
56,debug,runtime,3,go,go:runtime:debug
56,debug,runtime,3,rust,rust:runtime:debug
56,debug,runtime,3,cpp,cpp:runtime:debug
56,debug,runtime,3,c,c:runtime:debug
56,debug,runtime,3,python,python:runtime:debug
56,debug,runtime,3,zig,zig:runtime:debug
56,debug,runtime,3,julia,julia:runtime:debug
56,debug,runtime,3,nim,nim:runtime:debug
56,debug,runtime,3,csharp,csharp:runtime:debug
56,debug,runtime,3,java,java:runtime:debug
56,debug,runtime,3,kotlin,kotlin:runtime:debug
56,debug,runtime,3,swift,swift:runtime:debug
57,undebug,runtime,1,go,go:runtime:undebug
57,undebug,runtime,1,rust,rust:runtime:undebug
57,undebug,runtime,1,cpp,cpp:runtime:undebug
57,undebug,runtime,1,c,c:runtime:undebug
57,undebug,runtime,1,python,python:runtime:undebug
57,undebug,runtime,1,zig,zig:runtime:undebug
57,undebug,runtime,1,julia,julia:runtime:undebug
57,undebug,runtime,1,nim,nim:runtime:undebug
57,undebug,runtime,1,csharp,csharp:runtime:undebug
57,undebug,runtime,1,java,java:runtime:undebug
57,undebug,runtime,1,kotlin,kotlin:runtime:undebug
57,undebug,runtime,1,swift,swift:runtime:undebug
58,isdebugged,runtime,1,go,go:runtime:isdebugged
58,isdebugged,runtime,1,rust,rust:runtime:isdebugged
58,isdebugged,runtime,1,cpp,cpp:runtime:isdebugged
58,isdebugged,runtime,1,c,c:runtime:isdebugged
58,isdebugged,runtime,1,python,python:runtime:isdebugged
58,isdebugged,runtime,1,zig,zig:runtime:isdebugged
58,isdebugged,runtime,1,julia,julia:runtime:isdebugged
58,isdebugged,runtime,1,nim,nim:runtime:isdebugged
58,isdebugged,runtime,1,csharp,csharp:runtime:isdebugged
58,isdebugged,runtime,1,java,java:runtime:isdebugged
58,isdebugged,runtime,1,kotlin,kotlin:runtime:isdebugged
58,isdebugged,runtime,1,swift,swift:runtime:isdebugged
59,debugonce,runtime,3,go,go:runtime:debugonce
59,debugonce,runtime,3,rust,rust:runtime:debugonce
59,debugonce,runtime,3,cpp,cpp:runtime:debugonce
59,debugonce,runtime,3,c,c:runtime:debugonce
59,debugonce,runtime,3,python,python:runtime:debugonce
59,debugonce,runtime,3,zig,zig:runtime:debugonce
59,debugonce,runtime,3,julia,julia:runtime:debugonce
59,debugonce,runtime,3,nim,nim:runtime:debugonce
59,debugonce,runtime,3,csharp,csharp:runtime:debugonce
59,debugonce,runtime,3,java,java:runtime:debugonce
59,debugonce,runtime,3,kotlin,kotlin:runtime:debugonce
59,debugonce,runtime,3,swift,swift:runtime:debugonce
60,Recall,language,-1,go,go:language:Recall
60,Recall,language,-1,rust,rust:language:Recall
60,Recall,language,-1,cpp,cpp:language:Recall
60,Recall,language,-1,c,c:language:Recall
60,Recall,language,-1,python,python:language:Recall
60,Recall,language,-1,zig,zig:language:Recall
60,Recall,language,-1,julia,julia:language:Recall
60,Recall,language,-1,nim,nim:language:Recall
60,Recall,language,-1,csharp,csharp:language:Recall
60,Recall,language,-1,java,java:language:Recall
60,Recall,language,-1,kotlin,kotlin:language:Recall
60,Recall,language,-1,swift,swift:language:Recall
61,delayedAssign,runtime,4,go,go:runtime:delayedAssign
61,delayedAssign,runtime,4,rust,rust:runtime:delayedAssign
61,delayedAssign,runtime,4,cpp,cpp:runtime:delayedAssign
61,delayedAssign,runtime,4,c,c:runtime:delayedAssign
61,delayedAssign,runtime,4,python,python:runtime:delayedAssign
61,delayedAssign,runtime,4,zig,zig:runtime:delayedAssign
61,delayedAssign,runtime,4,julia,julia:runtime:delayedAssign
61,delayedAssign,runtime,4,nim,nim:runtime:delayedAssign
61,delayedAssign,runtime,4,csharp,csharp:runtime:delayedAssign
61,delayedAssign,runtime,4,java,java:runtime:delayedAssign
61,delayedAssign,runtime,4,kotlin,kotlin:runtime:delayedAssign
61,delayedAssign,runtime,4,swift,swift:runtime:delayedAssign
62,makeLazy,runtime,5,go,go:runtime:makeLazy
62,makeLazy,runtime,5,rust,rust:runtime:makeLazy
62,makeLazy,runtime,5,cpp,cpp:runtime:makeLazy
62,makeLazy,runtime,5,c,c:runtime:makeLazy
62,makeLazy,runtime,5,python,python:runtime:makeLazy
62,makeLazy,runtime,5,zig,zig:runtime:makeLazy
62,makeLazy,runtime,5,julia,julia:runtime:makeLazy
62,makeLazy,runtime,5,nim,nim:runtime:makeLazy
62,makeLazy,runtime,5,csharp,csharp:runtime:makeLazy
62,makeLazy,runtime,5,java,java:runtime:makeLazy
62,makeLazy,runtime,5,kotlin,kotlin:runtime:makeLazy
62,makeLazy,runtime,5,swift,swift:runtime:makeLazy
63,identical,runtime,8,go,go:runtime:identical
63,identical,runtime,8,rust,rust:runtime:identical
63,identical,runtime,8,cpp,cpp:runtime:identical
63,identical,runtime,8,c,c:runtime:identical
63,identical,runtime,8,python,python:runtime:identical
63,identical,runtime,8,zig,zig:runtime:identical
63,identical,runtime,8,julia,julia:runtime:identical
63,identical,runtime,8,nim,nim:runtime:identical
63,identical,runtime,8,csharp,csharp:runtime:identical
63,identical,runtime,8,java,java:runtime:identical
63,identical,runtime,8,kotlin,kotlin:runtime:identical
63,identical,runtime,8,swift,swift:runtime:identical
64,C_tryCatchHelper,runtime,-1,go,go:runtime:C_tryCatchHelper
64,C_tryCatchHelper,runtime,-1,rust,rust:runtime:C_tryCatchHelper
64,C_tryCatchHelper,runtime,-1,cpp,cpp:runtime:C_tryCatchHelper
64,C_tryCatchHelper,runtime,-1,c,c:runtime:C_tryCatchHelper
64,C_tryCatchHelper,runtime,-1,python,python:runtime:C_tryCatchHelper
64,C_tryCatchHelper,runtime,-1,zig,zig:runtime:C_tryCatchHelper
64,C_tryCatchHelper,runtime,-1,julia,julia:runtime:C_tryCatchHelper
64,C_tryCatchHelper,runtime,-1,nim,nim:runtime:C_tryCatchHelper
64,C_tryCatchHelper,runtime,-1,csharp,csharp:runtime:C_tryCatchHelper
64,C_tryCatchHelper,runtime,-1,java,java:runtime:C_tryCatchHelper
64,C_tryCatchHelper,runtime,-1,kotlin,kotlin:runtime:C_tryCatchHelper
64,C_tryCatchHelper,runtime,-1,swift,swift:runtime:C_tryCatchHelper
65,getNamespaceValue,environment,3,go,go:environment:getNamespaceValue
65,getNamespaceValue,environment,3,rust,rust:environment:getNamespaceValue
65,getNamespaceValue,environment,3,cpp,cpp:environment:getNamespaceValue
65,getNamespaceValue,environment,3,c,c:environment:getNamespaceValue
65,getNamespaceValue,environment,3,python,python:environment:getNamespaceValue
65,getNamespaceValue,environment,3,zig,zig:environment:getNamespaceValue
65,getNamespaceValue,environment,3,julia,julia:environment:getNamespaceValue
65,getNamespaceValue,environment,3,nim,nim:environment:getNamespaceValue
65,getNamespaceValue,environment,3,csharp,csharp:environment:getNamespaceValue
65,getNamespaceValue,environment,3,java,java:environment:getNamespaceValue
65,getNamespaceValue,environment,3,kotlin,kotlin:environment:getNamespaceValue
65,getNamespaceValue,environment,3,swift,swift:environment:getNamespaceValue
66,+,arithmetic,-1,go,go:arithmetic:+
66,+,arithmetic,-1,rust,rust:arithmetic:+
66,+,arithmetic,-1,cpp,cpp:arithmetic:+
66,+,arithmetic,-1,c,c:arithmetic:+
66,+,arithmetic,-1,python,python:arithmetic:+
66,+,arithmetic,-1,zig,zig:arithmetic:+
66,+,arithmetic,-1,julia,julia:arithmetic:+
66,+,arithmetic,-1,nim,nim:arithmetic:+
66,+,arithmetic,-1,csharp,csharp:arithmetic:+
66,+,arithmetic,-1,java,java:arithmetic:+
66,+,arithmetic,-1,kotlin,kotlin:arithmetic:+
66,+,arithmetic,-1,swift,swift:arithmetic:+
67,-,arithmetic,-1,go,go:arithmetic:-
67,-,arithmetic,-1,rust,rust:arithmetic:-
67,-,arithmetic,-1,cpp,cpp:arithmetic:-
67,-,arithmetic,-1,c,c:arithmetic:-
67,-,arithmetic,-1,python,python:arithmetic:-
67,-,arithmetic,-1,zig,zig:arithmetic:-
67,-,arithmetic,-1,julia,julia:arithmetic:-
67,-,arithmetic,-1,nim,nim:arithmetic:-
67,-,arithmetic,-1,csharp,csharp:arithmetic:-
67,-,arithmetic,-1,java,java:arithmetic:-
67,-,arithmetic,-1,kotlin,kotlin:arithmetic:-
67,-,arithmetic,-1,swift,swift:arithmetic:-
68,*,arithmetic,2,go,go:arithmetic:*
68,*,arithmetic,2,rust,rust:arithmetic:*
68,*,arithmetic,2,cpp,cpp:arithmetic:*
68,*,arithmetic,2,c,c:arithmetic:*
68,*,arithmetic,2,python,python:arithmetic:*
68,*,arithmetic,2,zig,zig:arithmetic:*
68,*,arithmetic,2,julia,julia:arithmetic:*
68,*,arithmetic,2,nim,nim:arithmetic:*
68,*,arithmetic,2,csharp,csharp:arithmetic:*
68,*,arithmetic,2,java,java:arithmetic:*
68,*,arithmetic,2,kotlin,kotlin:arithmetic:*
68,*,arithmetic,2,swift,swift:arithmetic:*
69,/,arithmetic,2,go,go:arithmetic:/
69,/,arithmetic,2,rust,rust:arithmetic:/
69,/,arithmetic,2,cpp,cpp:arithmetic:/
69,/,arithmetic,2,c,c:arithmetic:/
69,/,arithmetic,2,python,python:arithmetic:/
69,/,arithmetic,2,zig,zig:arithmetic:/
69,/,arithmetic,2,julia,julia:arithmetic:/
69,/,arithmetic,2,nim,nim:arithmetic:/
69,/,arithmetic,2,csharp,csharp:arithmetic:/
69,/,arithmetic,2,java,java:arithmetic:/
69,/,arithmetic,2,kotlin,kotlin:arithmetic:/
69,/,arithmetic,2,swift,swift:arithmetic:/
70,^,arithmetic,2,go,go:arithmetic:^
70,^,arithmetic,2,rust,rust:arithmetic:^
70,^,arithmetic,2,cpp,cpp:arithmetic:^
70,^,arithmetic,2,c,c:arithmetic:^
70,^,arithmetic,2,python,python:arithmetic:^
70,^,arithmetic,2,zig,zig:arithmetic:^
70,^,arithmetic,2,julia,julia:arithmetic:^
70,^,arithmetic,2,nim,nim:arithmetic:^
70,^,arithmetic,2,csharp,csharp:arithmetic:^
70,^,arithmetic,2,java,java:arithmetic:^
70,^,arithmetic,2,kotlin,kotlin:arithmetic:^
70,^,arithmetic,2,swift,swift:arithmetic:^
71,%%,arithmetic,2,go,go:arithmetic:%%
71,%%,arithmetic,2,rust,rust:arithmetic:%%
71,%%,arithmetic,2,cpp,cpp:arithmetic:%%
71,%%,arithmetic,2,c,c:arithmetic:%%
71,%%,arithmetic,2,python,python:arithmetic:%%
71,%%,arithmetic,2,zig,zig:arithmetic:%%
71,%%,arithmetic,2,julia,julia:arithmetic:%%
71,%%,arithmetic,2,nim,nim:arithmetic:%%
71,%%,arithmetic,2,csharp,csharp:arithmetic:%%
71,%%,arithmetic,2,java,java:arithmetic:%%
71,%%,arithmetic,2,kotlin,kotlin:arithmetic:%%
71,%%,arithmetic,2,swift,swift:arithmetic:%%
72,%/%,arithmetic,2,go,go:arithmetic:%/%
72,%/%,arithmetic,2,rust,rust:arithmetic:%/%
72,%/%,arithmetic,2,cpp,cpp:arithmetic:%/%
72,%/%,arithmetic,2,c,c:arithmetic:%/%
72,%/%,arithmetic,2,python,python:arithmetic:%/%
72,%/%,arithmetic,2,zig,zig:arithmetic:%/%
72,%/%,arithmetic,2,julia,julia:arithmetic:%/%
72,%/%,arithmetic,2,nim,nim:arithmetic:%/%
72,%/%,arithmetic,2,csharp,csharp:arithmetic:%/%
72,%/%,arithmetic,2,java,java:arithmetic:%/%
72,%/%,arithmetic,2,kotlin,kotlin:arithmetic:%/%
72,%/%,arithmetic,2,swift,swift:arithmetic:%/%
73,%*%,matrix,2,go,go:matrix:%*%
73,%*%,matrix,2,rust,rust:matrix:%*%
73,%*%,matrix,2,cpp,cpp:matrix:%*%
73,%*%,matrix,2,c,c:matrix:%*%
73,%*%,matrix,2,python,python:matrix:%*%
73,%*%,matrix,2,zig,zig:matrix:%*%
73,%*%,matrix,2,julia,julia:matrix:%*%
73,%*%,matrix,2,nim,nim:matrix:%*%
73,%*%,matrix,2,csharp,csharp:matrix:%*%
73,%*%,matrix,2,java,java:matrix:%*%
73,%*%,matrix,2,kotlin,kotlin:matrix:%*%
73,%*%,matrix,2,swift,swift:matrix:%*%
74,==,relational,2,go,go:relational:==
74,==,relational,2,rust,rust:relational:==
74,==,relational,2,cpp,cpp:relational:==
74,==,relational,2,c,c:relational:==
74,==,relational,2,python,python:relational:==
74,==,relational,2,zig,zig:relational:==
74,==,relational,2,julia,julia:relational:==
74,==,relational,2,nim,nim:relational:==
74,==,relational,2,csharp,csharp:relational:==
