target,table_index,name,kernel,status,strategy
go,573,bzfile,io,routed,matrix_dispatch
go,574,xzfile,io,routed,matrix_dispatch
go,575,zstdfile,io,routed,matrix_dispatch
go,576,unz,io,routed,matrix_dispatch
go,577,seek,io,routed,matrix_dispatch
go,578,truncate,io,routed,matrix_dispatch
go,579,pushBack,io,routed,matrix_dispatch
go,580,clearPushBack,io,routed,matrix_dispatch
go,581,pushBackLength,io,routed,matrix_dispatch
go,582,rawConnection,io,routed,matrix_dispatch
go,583,rawConnectionValue,io,routed,matrix_dispatch
go,584,textConnection,io,routed,matrix_dispatch
go,585,textConnectionValue,io,routed,matrix_dispatch
go,586,socketConnection,io,routed,matrix_dispatch
go,587,socketAccept,io,routed,matrix_dispatch
go,588,sockSelect,io,routed,matrix_dispatch
go,589,serverSocket,io,routed,matrix_dispatch
go,590,socketTimeout,io,routed,matrix_dispatch
go,591,getConnection,environment,routed,matrix_dispatch
go,592,getAllConnections,environment,routed,matrix_dispatch
go,593,summary.connection,io,routed,matrix_dispatch
go,594,gzcon,io,routed,matrix_dispatch
go,595,memCompress,io,routed,matrix_dispatch
go,596,memDecompress,io,routed,matrix_dispatch
go,597,readDCF,io,routed,matrix_dispatch
go,598,lockEnvironment,environment,routed,matrix_dispatch
go,599,environmentIsLocked,environment,routed,matrix_dispatch
go,600,lockBinding,environment,routed,matrix_dispatch
go,601,unlockBinding,environment,routed,matrix_dispatch
go,602,bindingIsLocked,environment,routed,matrix_dispatch
go,603,makeActiveBinding,environment,routed,matrix_dispatch
go,604,bindingIsActive,environment,routed,matrix_dispatch
go,605,activeBindingFunction,environment,routed,matrix_dispatch
go,606,getBindingType,environment,routed,matrix_dispatch
go,607,delayedBindingExpression,environment,routed,matrix_dispatch
go,608,delayedBindingEnvironment,environment,routed,matrix_dispatch
go,609,forcedBindingExpression,environment,routed,matrix_dispatch
go,610,dotsExist,environment,routed,matrix_dispatch
go,611,getDotType,environment,routed,matrix_dispatch
go,612,dotDelayedExpression,environment,routed,matrix_dispatch
go,613,dotDelayedEnvironment,environment,routed,matrix_dispatch
go,614,dotForcedExpression,environment,routed,matrix_dispatch
go,615,dotsLength,environment,routed,matrix_dispatch
go,616,dotsNames,attribute,routed,matrix_dispatch
go,617,dotsElt,environment,routed,matrix_dispatch
go,618,mkUnbound,environment,routed,matrix_dispatch
go,619,isNamespaceEnv,environment,routed,matrix_dispatch
go,620,registerNamespace,environment,routed,matrix_dispatch
go,621,unregisterNamespace,environment,routed,matrix_dispatch
go,622,getRegisteredNamespace,environment,routed,matrix_dispatch
go,623,isRegisteredNamespace,environment,routed,matrix_dispatch
go,624,getNamespaceRegistry,environment,routed,matrix_dispatch
go,625,importIntoEnv,environment,routed,matrix_dispatch
go,626,env.profile,environment,routed,matrix_dispatch
go,627,Encoding,character,routed,matrix_dispatch
go,628,setEncoding,character,routed,matrix_dispatch
go,629,setTimeLimit,system,routed,matrix_dispatch
go,630,setSessionTimeLimit,system,routed,matrix_dispatch
go,631,icuSetCollate,runtime,routed,matrix_dispatch
go,632,icuGetCollate,environment,routed,matrix_dispatch
go,633,readRenviron,environment,routed,matrix_dispatch
go,634,shortRowNames,attribute,routed,matrix_dispatch
go,635,copyDFattr,attribute,routed,matrix_dispatch
go,636,getRegisteredRoutines,environment,routed,matrix_dispatch
go,637,getLoadedDLLs,environment,routed,matrix_dispatch
go,638,getSymbolInfo,environment,routed,matrix_dispatch
go,639,.isMethodsDispatchOn,runtime,routed,matrix_dispatch
go,640,lazyLoadDBfetch,serialization,routed,matrix_dispatch
go,641,lazyLoadDBflush,serialization,routed,matrix_dispatch
go,642,getVarsFromFrame,environment,routed,matrix_dispatch
go,643,lazyLoadDBinsertValue,serialization,routed,matrix_dispatch
go,644,bincode,runtime,routed,matrix_dispatch
go,645,tabulate,runtime,routed,matrix_dispatch
go,646,findInterval,runtime,routed,matrix_dispatch
go,647,pretty,runtime,routed,matrix_dispatch
go,648,formatC,runtime,routed,matrix_dispatch
go,649,crc64,runtime,routed,matrix_dispatch
go,650,bitwiseAnd,bitwise,routed,matrix_dispatch
go,651,bitwiseNot,bitwise,routed,matrix_dispatch
go,652,bitwiseOr,bitwise,routed,matrix_dispatch
go,653,bitwiseXor,bitwise,routed,matrix_dispatch
go,654,bitwiseShiftL,bitwise,routed,matrix_dispatch
go,655,bitwiseShiftR,bitwise,routed,matrix_dispatch
go,656,serialize,serialization,routed,matrix_dispatch
go,657,serializeb,serialization,routed,matrix_dispatch
go,658,unserialize,serialization,routed,matrix_dispatch
go,659,rowsum_matrix,reduction,routed,matrix_dispatch
go,660,rowsum_df,reduction,routed,matrix_dispatch
go,661,objsxp,runtime,routed,matrix_dispatch
go,662,setS4Object,runtime,routed,matrix_dispatch
go,663,traceOnOff,runtime,routed,matrix_dispatch
go,664,debugOnOff,runtime,routed,matrix_dispatch
go,665,La_qr_cmplx,matrix,routed,matrix_dispatch
go,666,La_rs,matrix,routed,matrix_dispatch
go,667,La_rs_cmplx,matrix,routed,matrix_dispatch
go,668,La_rg,matrix,routed,matrix_dispatch
go,669,La_rg_cmplx,matrix,routed,matrix_dispatch
go,670,La_rs,matrix,routed,matrix_dispatch
go,671,La_rs_cmplx,matrix,routed,matrix_dispatch
go,672,La_dlange,matrix,routed,matrix_dispatch
go,673,La_dgecon,matrix,routed,matrix_dispatch
go,674,La_dtrcon,matrix,routed,matrix_dispatch
go,675,La_dtrcon3,matrix,routed,matrix_dispatch
go,676,La_zlange,matrix,routed,matrix_dispatch
go,677,La_zgecon,matrix,routed,matrix_dispatch
go,678,La_ztrcon,matrix,routed,matrix_dispatch
go,679,La_ztrcon3,matrix,routed,matrix_dispatch
go,680,La_solve_cmplx,matrix,routed,matrix_dispatch
go,681,La_solve,matrix,routed,matrix_dispatch
go,682,La_qr,matrix,routed,matrix_dispatch
go,683,La_chol,matrix,routed,matrix_dispatch
go,684,La_chol2inv,matrix,routed,matrix_dispatch
go,685,qr_coef_real,matrix,routed,matrix_dispatch
go,686,qr_qy_real,matrix,routed,matrix_dispatch
go,687,det_ge_real,matrix,routed,matrix_dispatch
go,688,qr_coef_cmplx,matrix,routed,matrix_dispatch
go,689,qr_qy_cmplx,matrix,routed,matrix_dispatch
go,690,La_svd,matrix,routed,matrix_dispatch
go,691,La_svd_cmplx,matrix,routed,matrix_dispatch
go,692,La_version,matrix,routed,matrix_dispatch
go,693,La_library,matrix,routed,matrix_dispatch
go,694,bcprofcounts,language,routed,matrix_dispatch
go,695,bcprofstart,language,routed,matrix_dispatch
go,696,bcprofstop,language,routed,matrix_dispatch
go,697,eSoftVersion,system,routed,matrix_dispatch
go,698,curlVersion,io,routed,matrix_dispatch
go,699,curlGetHeaders,environment,routed,matrix_dispatch
go,700,curlDownload,io,routed,matrix_dispatch
go,701,compilerVersion,system,routed,matrix_dispatch
rust,0,if,language,routed,matrix_dispatch
rust,1,while,language,routed,matrix_dispatch
rust,2,for,language,routed,matrix_dispatch
rust,3,repeat,language,routed,matrix_dispatch
rust,4,break,language,routed,matrix_dispatch
rust,5,next,language,routed,matrix_dispatch
rust,6,return,language,routed,matrix_dispatch
rust,7,function,language,routed,matrix_dispatch
rust,8,<-,replacement,routed,matrix_dispatch
rust,9,=,language,routed,matrix_dispatch
rust,10,<<-,replacement,routed,matrix_dispatch
rust,11,{,language,routed,matrix_dispatch
rust,12,(,language,routed,matrix_dispatch
rust,13,.subset,subset,routed,matrix_dispatch
rust,14,.subset2,subset,routed,matrix_dispatch
rust,15,[,subset,routed,matrix_dispatch
rust,16,[[,subset,routed,matrix_dispatch
rust,17,$,subset,routed,matrix_dispatch
rust,18,@,language,routed,matrix_dispatch
rust,19,[<-,replacement,routed,matrix_dispatch
rust,20,[[<-,replacement,routed,matrix_dispatch
rust,21,$<-,replacement,routed,matrix_dispatch
rust,22,switch,language,routed,matrix_dispatch
rust,23,browser,language,routed,matrix_dispatch
rust,24,.primTrace,runtime,routed,matrix_dispatch
rust,25,.primUntrace,runtime,routed,matrix_dispatch
rust,26,.Internal,language,routed,matrix_dispatch
rust,27,.Primitive,runtime,routed,matrix_dispatch
rust,28,call,language,routed,matrix_dispatch
rust,29,quote,language,routed,matrix_dispatch
rust,30,substitute,character,routed,matrix_dispatch
rust,31,missing,language,routed,matrix_dispatch
rust,32,nargs,runtime,routed,matrix_dispatch
rust,33,on.exit,language,routed,matrix_dispatch
rust,34,forceAndCall,language,routed,matrix_dispatch
rust,35,declare,language,routed,matrix_dispatch
rust,36,stop,runtime,routed,matrix_dispatch
rust,37,warning,runtime,routed,matrix_dispatch
rust,38,gettext,environment,routed,matrix_dispatch
rust,39,ngettext,environment,routed,matrix_dispatch
rust,40,bindtextdomain,runtime,routed,matrix_dispatch
rust,41,.addCondHands,runtime,routed,matrix_dispatch
rust,42,.addGlobHands,runtime,routed,matrix_dispatch
rust,43,.resetCondHands,runtime,routed,matrix_dispatch
rust,44,.signalCondition,runtime,routed,matrix_dispatch
rust,45,.dfltStop,runtime,routed,matrix_dispatch
rust,46,.dfltWarn,runtime,routed,matrix_dispatch
rust,47,.addRestart,runtime,routed,matrix_dispatch
rust,48,.getRestart,environment,routed,matrix_dispatch
rust,49,.invokeRestart,runtime,routed,matrix_dispatch
rust,50,.addTryHandlers,runtime,routed,matrix_dispatch
rust,51,geterrmessage,environment,routed,matrix_dispatch
rust,52,seterrmessage,runtime,routed,matrix_dispatch
rust,53,printDeferredWarnings,runtime,routed,matrix_dispatch
rust,54,interruptsSuspended,runtime,routed,matrix_dispatch
rust,55,as.function.default,runtime,routed,matrix_dispatch
rust,56,debug,runtime,routed,matrix_dispatch
rust,57,undebug,runtime,routed,matrix_dispatch
rust,58,isdebugged,runtime,routed,matrix_dispatch
rust,59,debugonce,runtime,routed,matrix_dispatch
rust,60,Recall,language,routed,matrix_dispatch
rust,61,delayedAssign,runtime,routed,matrix_dispatch
rust,62,makeLazy,runtime,routed,matrix_dispatch
rust,63,identical,runtime,routed,matrix_dispatch
rust,64,C_tryCatchHelper,runtime,routed,matrix_dispatch
rust,65,getNamespaceValue,environment,routed,matrix_dispatch
rust,66,+,arithmetic,routed,matrix_dispatch
rust,67,-,arithmetic,routed,matrix_dispatch
rust,68,*,arithmetic,routed,matrix_dispatch
rust,69,/,arithmetic,routed,matrix_dispatch
rust,70,^,arithmetic,routed,matrix_dispatch
rust,71,%%,arithmetic,routed,matrix_dispatch
rust,72,%/%,arithmetic,routed,matrix_dispatch
rust,73,%*%,matrix,routed,matrix_dispatch
rust,74,==,relational,routed,matrix_dispatch
rust,75,!=,relational,routed,matrix_dispatch
rust,76,<,relational,routed,matrix_dispatch
rust,77,<=,relational,routed,matrix_dispatch
rust,78,>=,relational,routed,matrix_dispatch
rust,79,>,relational,routed,matrix_dispatch
rust,80,&,logical,routed,matrix_dispatch
rust,81,|,logical,routed,matrix_dispatch
rust,82,!,logical,routed,matrix_dispatch
rust,83,&&,logical-short-circuit,routed,matrix_dispatch
rust,84,||,logical-short-circuit,routed,matrix_dispatch
rust,85,:,runtime,routed,matrix_dispatch
rust,86,~,language,routed,matrix_dispatch
rust,87,::,language,routed,matrix_dispatch
rust,88,:::,language,routed,matrix_dispatch
rust,89,all,logical-reduction,routed,matrix_dispatch
rust,90,any,logical-reduction,routed,matrix_dispatch
rust,91,...elt,environment,routed,matrix_dispatch
rust,92,...length,environment,routed,matrix_dispatch
rust,93,...names,attribute,routed,matrix_dispatch
rust,94,length,matrix,routed,matrix_dispatch
rust,95,length<-,replacement,routed,matrix_dispatch
rust,96,oldClass,attribute,routed,matrix_dispatch
rust,97,oldClass<-,replacement,routed,matrix_dispatch
rust,98,class,attribute,routed,matrix_dispatch
rust,99,.cache_class,attribute,routed,matrix_dispatch
rust,100,.class2,attribute,routed,matrix_dispatch
rust,101,class<-,replacement,routed,matrix_dispatch
rust,102,unclass,attribute,routed,matrix_dispatch
rust,103,names,attribute,routed,matrix_dispatch
rust,104,names<-,replacement,routed,matrix_dispatch
rust,105,dimnames,attribute,routed,matrix_dispatch
rust,106,dimnames<-,replacement,routed,matrix_dispatch
rust,107,dim,attribute,routed,matrix_dispatch
rust,108,dim<-,replacement,routed,matrix_dispatch
rust,109,attributes,attribute,routed,matrix_dispatch
rust,110,attributes<-,replacement,routed,matrix_dispatch
rust,111,attr,attribute,routed,matrix_dispatch
rust,112,attr<-,replacement,routed,matrix_dispatch
rust,113,@<-,replacement,routed,matrix_dispatch
rust,114,levels<-,replacement,routed,matrix_dispatch
rust,115,vector,runtime,routed,matrix_dispatch
rust,116,complex,numeric-complex,routed,matrix_dispatch
rust,117,matrix,matrix,routed,matrix_dispatch
rust,118,array,matrix,routed,matrix_dispatch
rust,119,diag,matrix,routed,matrix_dispatch
rust,120,backsolve,matrix,routed,matrix_dispatch
rust,121,max.col,matrix,routed,matrix_dispatch
rust,122,row,matrix,routed,matrix_dispatch
rust,123,col,matrix,routed,matrix_dispatch
rust,124,unlist,combine,routed,matrix_dispatch
rust,125,cbind,language,routed,matrix_dispatch
rust,126,rbind,language,routed,matrix_dispatch
rust,127,drop,matrix,routed,matrix_dispatch
rust,128,all.names,attribute,routed,matrix_dispatch
rust,129,comment,attribute,routed,matrix_dispatch
rust,130,comment<-,replacement,routed,matrix_dispatch
rust,131,get,environment,routed,matrix_dispatch
rust,132,get0,environment,routed,matrix_dispatch
rust,133,mget,environment,routed,matrix_dispatch
rust,134,exists,environment,routed,matrix_dispatch
rust,135,assign,environment,routed,matrix_dispatch
rust,136,list2env,environment,routed,matrix_dispatch
rust,137,remove,environment,routed,matrix_dispatch
rust,138,duplicated,matching,routed,matrix_dispatch
rust,139,unique,matching,routed,matrix_dispatch
rust,140,anyDuplicated,matching,routed,matrix_dispatch
rust,141,anyNA,missingness,routed,matrix_dispatch
rust,142,which,runtime,routed,matrix_dispatch
rust,143,which.min,runtime,routed,matrix_dispatch
rust,144,pmin,reduction,routed,matrix_dispatch
rust,145,pmax,reduction,routed,matrix_dispatch
rust,146,which.max,runtime,routed,matrix_dispatch
rust,147,match,matching,routed,matrix_dispatch
rust,148,pmatch,matching,routed,matrix_dispatch
rust,149,charmatch,character,routed,matrix_dispatch
rust,150,match.call,matching,routed,matrix_dispatch
rust,151,crossprod,matrix,routed,matrix_dispatch
rust,152,tcrossprod,matrix,routed,matrix_dispatch
rust,153,asplit,matrix,routed,matrix_dispatch
rust,154,lengths,matrix,routed,matrix_dispatch
rust,155,sequence,runtime,routed,matrix_dispatch
rust,156,vhash,matching,routed,matrix_dispatch
rust,157,attach,environment,routed,matrix_dispatch
rust,158,detach,environment,routed,matrix_dispatch
rust,159,search,environment,routed,matrix_dispatch
rust,160,setFileTime,io,routed,matrix_dispatch
rust,161,round,numeric-unary,routed,matrix_dispatch
rust,162,signif,numeric-unary,routed,matrix_dispatch
rust,163,log,numeric-unary,routed,matrix_dispatch
rust,164,log10,numeric-unary,routed,matrix_dispatch
rust,165,log2,numeric-unary,routed,matrix_dispatch
rust,166,abs,numeric-unary,routed,matrix_dispatch
rust,167,floor,numeric-unary,routed,matrix_dispatch
rust,168,ceiling,numeric-unary,routed,matrix_dispatch
rust,169,sqrt,numeric-unary,routed,matrix_dispatch
rust,170,sign,numeric-unary,routed,matrix_dispatch
rust,171,trunc,numeric-unary,routed,matrix_dispatch
rust,172,exp,numeric-unary,routed,matrix_dispatch
rust,173,expm1,numeric-unary,routed,matrix_dispatch
rust,174,log1p,numeric-unary,routed,matrix_dispatch
rust,175,cos,numeric-unary,routed,matrix_dispatch
rust,176,sin,numeric-unary,routed,matrix_dispatch
rust,177,tan,numeric-unary,routed,matrix_dispatch
rust,178,acos,numeric-unary,routed,matrix_dispatch
rust,179,asin,numeric-unary,routed,matrix_dispatch
rust,180,atan,numeric-unary,routed,matrix_dispatch
rust,181,cosh,numeric-unary,routed,matrix_dispatch
rust,182,sinh,numeric-unary,routed,matrix_dispatch
rust,183,tanh,numeric-unary,routed,matrix_dispatch
rust,184,acosh,numeric-unary,routed,matrix_dispatch
rust,185,asinh,numeric-unary,routed,matrix_dispatch
rust,186,atanh,numeric-unary,routed,matrix_dispatch
rust,187,lgamma,numeric-unary,routed,matrix_dispatch
rust,188,gamma,numeric-unary,routed,matrix_dispatch
rust,189,digamma,numeric-unary,routed,matrix_dispatch
rust,190,trigamma,numeric-unary,routed,matrix_dispatch
rust,191,cospi,numeric-unary,routed,matrix_dispatch
rust,192,sinpi,numeric-unary,routed,matrix_dispatch
rust,193,tanpi,numeric-unary,routed,matrix_dispatch
rust,194,atan2,numeric-binary,routed,matrix_dispatch
rust,195,lbeta,numeric-binary,routed,matrix_dispatch
rust,196,beta,numeric-binary,routed,matrix_dispatch
rust,197,lchoose,numeric-binary,routed,matrix_dispatch
rust,198,choose,numeric-binary,routed,matrix_dispatch
rust,199,besselJ,numeric-binary,routed,matrix_dispatch
rust,200,besselY,numeric-binary,routed,matrix_dispatch
rust,201,psigamma,numeric-binary,routed,matrix_dispatch
rust,202,Re,numeric-complex,routed,matrix_dispatch
rust,203,Im,numeric-complex,routed,matrix_dispatch
