feature,abi_calling_convention,allocation,array_list,array_type,assignment,atomic,attribute_annotation,await,binary_op,break,bytecode_vm,call,capture,cast_conversion,channel,class,closure_lambda,code_generation,compile_time_eval,comprehension,constant,continue,defer_cleanup,dynamic_dispatch,enum,exception_try,ffi,filesystem,for,foreach_iteration,function,function_type,gc,generic,generic_constraint,global_state,goto_label,identifier,if,import,index,interface_trait,io,ir,layout_alignment,lifetime,literal_boolean,literal_null,literal_numeric,literal_string,lock_mutex,macro,manual_memory,map_dict,map_type,member_access,memory_model,module,mutation,name_resolution,network,optimizer,optional_nullable,overload_resolution,ownership,parameter,pattern,pointer,primitive_bool,primitive_float,primitive_integer,primitive_string,random,reference,reflection,return,scope,set,shadowing,slice,struct,subtyping,switch_match,symbol_table,task_async,thread,throw_raise,time,tuple,tuple_type,type_inference,unary_op,union_sum,unsafe,variable,visibility,while,yield,rust.move_semantics,rust.copy_semantics,rust.shared_borrow,rust.mutable_borrow,rust.reborrow,rust.borrow_checker,rust.nonlexical_lifetimes,rust.region_inference,rust.lifetime_parameters,rust.higher_ranked_lifetimes,rust.drop_semantics,rust.drop_check,rust.destructor_order,rust.pin_unpin,rust.interior_mutability,rust.cell_refcell,rust.smart_pointer_ownership,rust.raw_pointer_deref,rust.aliasing_model,rust.pointer_provenance,rust.unsafe_block,rust.unsafe_trait_impl,rust.trait_definition,rust.trait_impl,rust.associated_types,rust.associated_consts,rust.trait_object_dyn,rust.vtable_dispatch,rust.generic_bounds,rust.where_clauses,rust.blanket_impl,rust.coherence_orphan,rust.specialization,rust.impl_trait,rust.opaque_types,rust.method_resolution,rust.autoderef_autoref,rust.deref_coercion,rust.unsize_coercion,rust.operator_traits,rust.pattern_destructuring,rust.match_exhaustiveness,rust.match_guards,rust.ref_patterns,rust.enum_variant_semantics,rust.if_let_while_let,rust.let_else,rust.loop_break_value,rust.never_type_divergence,rust.result_question_operator,rust.option_niche_optimization,rust.panic_unwind_abort,rust.async_await,rust.future_poll,rust.generator_coroutine,rust.await_suspension,rust.closure_capture_modes,rust.fn_traits,rust.send_sync_auto_traits,rust.atomic_ordering,rust.thread_memory_model,rust.macro_rules_hygiene,rust.proc_macro,rust.name_resolution_hygiene,rust.const_eval,rust.const_generics,rust.monomorphization,rust.hir_lowering,rust.mir_semantics,rust.abi_layout,rust.repr_attributes,rust.ffi_extern_abi,rust.slice_fat_pointer,rust.dst_unsized,rust.crate_module_resolution,rust.visibility_privacy,rust.attributes_cfg,rust.feature_gates
literal_null,0.00000,0.00000,0.45507,0.00000,0.76390,0.00000,0.00000,0.45858,0.76703,0.00000,0.00000,0.46098,0.00000,0.46910,0.00000,0.00000,0.47519,0.00000,0.00000,0.75068,0.32961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76534,0.00000,0.00000,0.45666,0.00000,0.00000,0.00000,0.00000,0.00000,0.79571,1.00000,0.75610,0.76209,0.00000,0.00000,0.00000,0.45360,0.00000,0.75743,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.47579,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32183,0.45118,0.30942,0.45517,0.00000,0.00000,0.00000,0.30312,0.00000,0.00000,0.00000,0.00000,0.47713,0.00000,0.00000,0.76055,0.00000,0.00000,0.34524,0.00000,0.00000,0.46784,0.12857,0.00000,0.12857,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30000,0.30000,0.00000,0.36429,0.00000,0.30000,0.37500,0.30000,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22500,0.00000,0.15000,0.00000,0.15000,0.15000,0.00000,0.15000,0.00000,0.12857,0.00000,0.00000,0.22500,0.00000,0.12857,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12857,0.00000,0.00000,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
literal_numeric,0.00000,0.00000,0.46273,0.00000,0.75762,0.00000,0.00000,0.45740,0.75846,0.00000,0.00000,0.45494,0.00000,0.45727,0.00000,0.00000,0.45490,0.00000,0.00000,0.75000,0.31139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76058,0.00000,0.00000,0.45000,0.00000,0.00000,0.00000,0.00000,0.00000,0.75637,0.75610,1.00000,0.76571,0.00000,0.00000,0.00000,0.45000,0.00000,0.75769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45621,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30497,0.45000,0.30716,0.45991,0.00000,0.00000,0.00000,0.30000,0.00000,0.00000,0.00000,0.00000,0.45634,0.00000,0.00000,0.75331,0.00000,0.00000,0.30386,0.00000,0.00000,0.45520,0.12857,0.00000,0.12857,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30000,0.30000,0.00000,0.36429,0.00000,0.30000,0.37500,0.30000,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22500,0.00000,0.15000,0.00000,0.15000,0.15000,0.00000,0.15000,0.00000,0.12857,0.00000,0.00000,0.22500,0.00000,0.12857,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12857,0.00000,0.00000,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
literal_string,0.00000,0.00000,0.45593,0.00000,0.75450,0.00000,0.00000,0.45460,0.75694,0.00000,0.00000,0.45430,0.00000,0.45701,0.00000,0.00000,0.45496,0.00000,0.00000,0.75000,0.33052,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76316,0.00000,0.00000,0.45180,0.00000,0.00000,0.00000,0.00000,0.00000,0.75979,0.76209,0.76571,1.00000,0.00000,0.00000,0.00000,0.45000,0.00000,0.75478,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45890,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30599,0.45000,0.30445,0.45592,0.00000,0.00000,0.00000,0.30247,0.00000,0.00000,0.00000,0.00000,0.45754,0.00000,0.00000,0.75432,0.00000,0.00000,0.30761,0.00000,0.00000,0.45436,0.12857,0.00000,0.12857,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30000,0.30000,0.00000,0.36429,0.00000,0.30000,0.37500,0.30000,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22500,0.00000,0.15000,0.00000,0.15000,0.15000,0.00000,0.15000,0.00000,0.12857,0.00000,0.00000,0.22500,0.00000,0.12857,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12857,0.00000,0.00000,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
lock_mutex,0.00000,0.00000,0.00000,0.00000,0.00000,0.76880,0.00000,0.30408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45735,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76166,0.77744,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36429,0.37500,0.30000,0.36429,0.00000,0.00000,0.18000,0.57000,0.57000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
macro,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45311,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.46415,0.46176,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33587,0.00000,0.00000,0.00000,0.48080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32654,0.00000,0.31244,0.00000,0.46082,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30666,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32296,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48000,0.63750,0.39000,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39000,0.39000,0.52500,0.52500
manual_memory,0.46577,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.46596,0.00000,0.00000,0.00000,0.00000,0.00000,0.45457,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.47038,0.30906,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.30445,0.00000,0.31621,0.00000,0.00000,0.00000,0.00000,0.00000,0.76444,0.00000,0.00000,0.31246,0.00000,0.00000,0.00000,0.00000,0.00000,0.31197,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.46900,0.00000,0.00000,0.00000,0.00000,0.36429,0.37500,0.45000,0.42857,0.37500,0.36429,0.37500,0.39000,0.37500,0.37500,0.36429,0.37500,0.00000,0.37500,0.45000,0.48000,0.45000,0.27000,0.48000,0.27000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33750,0.18000,0.18000,0.33750,0.22500,0.00000,0.00000,0.00000,0.00000
map_dict,0.00000,0.00000,0.75000,0.00000,0.45000,0.00000,0.00000,0.45000,0.45000,0.00000,0.00000,0.45000,0.00000,0.45352,0.00000,0.00000,0.45203,0.00000,0.00000,0.46361,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45256,0.00000,0.00000,0.75351,0.00000,0.00000,0.00000,0.00000,0.00000,0.45308,0.45360,0.45000,0.45000,0.00000,0.00000,0.00000,1.00000,0.00000,0.45000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.75000,0.00000,0.75288,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.75403,0.30000,0.00000,0.45000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45283,0.12857,0.00000,0.12857,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22500,0.00000,0.15000,0.00000,0.15000,0.15000,0.00000,0.15000,0.00000,0.12857,0.00000,0.00000,0.22500,0.00000,0.12857,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12857,0.00000,0.00000,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
map_type,0.00000,0.00000,0.00000,0.75000,0.00000,0.00000,0.39136,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30200,0.00000,0.39199,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39227,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.75188,0.00000,0.39255,0.75195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.75119,0.75405,0.00000,0.00000,0.00000,0.45243,0.76091,0.75267,0.75307,0.75000,0.00000,0.45202,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39222,0.75132,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45000,0.75556,0.00000,0.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37500,0.37500,0.37500,0.18000,0.18000,0.37500,0.00000,0.48000,0.22500,0.00000,0.00000,0.00000,0.48000,0.48000,0.48000,0.48000,0.48000,0.48000,0.39000,0.00000,0.00000,0.00000,0.00000,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39000,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
member_access,0.00000,0.00000,0.47171,0.00000,0.76115,0.00000,0.00000,0.47284,0.76484,0.00000,0.00000,0.49656,0.00000,0.45768,0.00000,0.00000,0.45784,0.00000,0.00000,0.75000,0.30789,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.75745,0.00000,0.00000,0.49007,0.00000,0.00000,0.00000,0.00000,0.00000,0.75715,0.75743,0.75769,0.75478,0.00000,0.00000,0.00000,0.45000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45796,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30783,0.45000,0.30232,0.45000,0.00000,0.00000,0.00000,0.30000,0.00000,0.00000,0.00000,0.00000,0.46120,0.00000,0.00000,0.78550,0.00000,0.00000,0.30418,0.00000,0.00000,0.45950,0.12857,0.00000,0.12857,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30000,0.30000,0.00000,0.36429,0.00000,0.30000,0.37500,0.30000,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22500,0.00000,0.15000,0.00000,0.15000,0.15000,0.00000,0.15000,0.00000,0.12857,0.00000,0.00000,0.22500,0.00000,0.12857,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12857,0.00000,0.00000,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
memory_model,0.00000,0.00000,0.00000,0.00000,0.00000,0.46266,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30289,0.00000,0.00000,0.00000,0.00000,0.45735,0.00000,0.30445,0.00000,0.00000,0.00000,1.00000,0.00000,0.30975,0.00000,0.00000,0.00000,0.00000,0.00000,0.30512,0.00000,0.00000,0.30891,0.00000,0.00000,0.00000,0.00000,0.00000,0.30571,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45503,0.46306,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30000,0.30000,0.30000,0.30000,0.30000,0.30000,0.30000,0.30000,0.30000,0.30000,0.30000,0.30000,0.00000,0.30000,0.30000,0.30000,0.30000,0.00000,0.30000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.27000,0.27000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
module,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.47128,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45830,0.00000,0.00000,0.00000,0.00000,0.46955,0.00000,0.00000,0.00000,0.47592,0.00000,0.00000,0.00000,0.00000,0.00000,0.47160,0.00000,0.00000,0.47029,0.00000,0.00000,0.00000,0.00000,0.00000,0.77863,0.00000,0.47027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32654,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.40794,0.00000,0.00000,0.00000,0.00000,0.00000,0.47074,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30906,0.00000,0.00000,0.00000,0.00000,0.00000,0.47178,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.47149,0.78050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33750,0.33750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.33750,0.33750,0.33750,0.18000,0.00000,0.00000,0.33750,0.22500,0.22500,0.18000,0.00000,0.18000,0.18000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37500,0.30000,0.39000,0.00000,0.18000,0.00000,0.18000,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000,0.52500,0.52500,0.39000,0.30000
mutation,0.00000,0.47863,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.46416,0.00000,0.00000,0.00000,0.45948,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.46202,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45811,0.00000,0.00000,0.32345,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31621,0.00000,0.00000,0.00000,0.30975,0.00000,1.00000,0.00000,0.45734,0.00000,0.00000,0.00000,0.32388,0.00000,0.00000,0.32165,0.00000,0.00000,0.00000,0.00000,0.46196,0.33654,0.46377,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45936,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45000,0.37500,0.30000,0.35625,0.30000,0.36429,0.30000,0.30000,0.30000,0.30000,0.45000,0.30000,0.00000,0.37500,0.45000,0.48000,0.45000,0.00000,0.37500,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
name_resolution,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.46087,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39968,0.00000,0.00000,0.00000,0.00000,0.00000,0.46235,0.00000,0.00000,0.00000,0.00000,0.00000,0.31244,0.00000,0.00000,0.00000,0.00000,0.00000,0.40794,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30760,0.00000,0.46421,0.00000,0.46209,0.00000,0.00000,0.00000,0.00000,0.45140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.40328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.48000,0.30000,0.52500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39000,0.39000,0.30000,0.30000
network,0.00000,0.75921,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.75214,0.00000,0.00000,0.00000,0.76513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.75618,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.75668,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45734,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76112,0.00000,0.45573,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,0.15000,0.18000,0.15000,0.00000,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
