feature,abi_calling_convention,allocation,array_list,array_type,assignment,atomic,attribute_annotation,await,binary_op,break,bytecode_vm,call,capture,cast_conversion,channel,class,closure_lambda,code_generation,compile_time_eval,comprehension,constant,continue,defer_cleanup,dynamic_dispatch,enum,exception_try,ffi,filesystem,for,foreach_iteration,function,function_type,gc,generic,generic_constraint,global_state,goto_label,identifier,if,import,index,interface_trait,io,ir,layout_alignment,lifetime,literal_boolean,literal_null,literal_numeric,literal_string,lock_mutex,macro,manual_memory,map_dict,map_type,member_access,memory_model,module,mutation,name_resolution,network,optimizer,optional_nullable,overload_resolution,ownership,parameter,pattern,pointer,primitive_bool,primitive_float,primitive_integer,primitive_string,random,reference,reflection,return,scope,set,shadowing,slice,struct,subtyping,switch_match,symbol_table,task_async,thread,throw_raise,time,tuple,tuple_type,type_inference,unary_op,union_sum,unsafe,variable,visibility,while,yield,r.promise_lazy_argument,r.promise_forcing,r.missing_argument,r.dots_ellipsis,r.default_argument_lazy,r.quote_substitute_eval,r.language_object_pairlist,r.environment,r.lexical_lookup,r.superassignment,r.active_binding,r.delayed_assignment,r.closure_environment_capture,r.atomic_vector,r.list_pairlist,r.vectorized_operation,r.vector_recycling,r.coercion_lattice,r.na_value,r.na_propagation,r.nan_inf_semantics,r.complex_type,r.raw_type,r.one_based_index,r.negative_index_exclusion,r.logical_index,r.double_bracket_index,r.dollar_member_partial_match,r.attributes,r.s3_dispatch,r.s4_dispatch,r.condition_system,r.restarts_unwind,r.on_exit_cleanup,r.copy_on_modify_named,r.gc_protect,r.altrep,r.ffi_C_Call_External,r.native_registration,r.namespace_package,r.bytecode_compiler,r.rng_state
switch_match,0.0000,0.0000,0.1083,0.0000,0.1083,0.0000,0.0000,0.3583,0.1083,0.9000,0.0000,0.1083,0.0000,0.1083,0.0000,0.0000,0.1083,0.0000,0.0000,0.3583,0.2500,0.9000,0.6500,0.0000,0.2500,0.6500,0.0000,0.0000,0.9000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.1083,0.9000,0.0000,0.1083,0.0000,0.0000,0.0000,0.0000,0.0000,0.3583,0.3583,0.3583,0.3583,0.0000,0.0000,0.0000,0.1083,0.0000,0.1083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.1083,0.0000,0.1083,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,0.0000,0.1083,0.0000,0.0000,0.1083,0.0000,0.0000,0.0000,0.2500,0.9000,0.3583,0.0929,0.0929,0.1083,0.0813,0.0929,0.0813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929,0.0000,0.0000,0.0000,0.0929,0.0000,0.0000,0.0000,0.0929,0.0000,0.0000,0.0000,0.1083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2167,0.4875,0.4875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
symbol_table,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.1300,0.2500,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.2500,0.0000,0.1300,0.0000,0.1300,0.0000,0.0000,0.0000,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.9000,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3800,0.1300,0.0000,0.0000,0.0929,0.0929,0.0000,0.1857,0.0929,0.0813,0.0000,0.6400,0.6400,0.5750,0.4667,0.4667,0.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1083,0.0000,0.0813,0.0813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2167,0.0000,0.0000
task_async,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,0.0000,0.2500,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500
thread,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,0.0000,0.2500,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500
throw_raise,0.0000,0.0000,0.1083,0.0000,0.1083,0.0000,0.0000,0.1083,0.1083,0.6500,0.0000,0.1083,0.0000,0.1083,0.0000,0.0000,0.1083,0.0000,0.0000,0.1083,0.0000,0.6500,0.9000,0.0000,0.0000,0.9000,0.0000,0.0000,0.6500,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,0.1083,0.6500,0.0000,0.1083,0.0000,0.0000,0.0000,0.0000,0.0000,0.1083,0.1083,0.1083,0.1083,0.0000,0.0000,0.0000,0.1083,0.0000,0.1083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,0.0000,0.1083,0.0000,0.1083,0.0000,0.0000,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.1083,0.0000,0.0000,0.1083,0.0000,0.0000,0.0000,0.0000,0.6500,0.1083,0.0929,0.0929,0.1083,0.0813,0.0929,0.0813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929,0.0000,0.0000,0.0000,0.0929,0.0000,0.0000,0.0000,0.0929,0.0000,0.0000,0.0000,0.1083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4667,0.7375,0.7375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
time,0.0000,0.6500,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929,0.2167,0.1083,0.0000,0.0929,0.0813,0.0929,0.0929,0.0929,0.0813,0.2167,0.0929,0.0929,0.0929,0.1083,0.0929,0.2167,0.0929,0.1083,0.0929,0.1300,0.1083,0.1083,0.1083,0.1300,0.1083,0.1300,0.1083,0.2167,0.1857,0.0813,0.2167,0.1083,0.1083,0.2167,0.1083,0.1083,0.2167,0.1083,0.0929,0.1083,0.7375
tuple,0.0000,0.0000,0.9000,0.2500,0.6500,0.0000,0.0000,0.6500,0.9000,0.1083,0.0000,0.6500,0.0000,0.9000,0.0000,0.0000,0.6500,0.0000,0.0000,0.6500,0.0000,0.1083,0.1083,0.0000,0.0000,0.1083,0.0000,0.0000,0.1083,0.1083,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.1083,0.6500,0.1083,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,0.6500,0.6500,0.6500,0.0000,0.0000,0.0000,0.9000,0.2500,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.2500,0.0000,0.0000,0.6500,0.0000,0.2500,0.2500,0.2500,0.2500,0.0000,0.2500,0.0000,0.1083,0.0000,0.9000,0.0000,0.9000,0.0000,0.0000,0.1083,0.0000,0.0000,0.0000,0.1083,0.0000,0.0000,0.2500,0.2500,0.9000,0.2500,0.0000,0.0000,0.0000,0.1083,0.6500,0.3250,0.1857,0.3900,0.2786,0.1857,0.2786,0.1857,0.0000,0.0813,0.1625,0.0813,0.1857,0.0813,0.4357,0.4667,0.5750,0.4357,0.3312,0.4667,0.5750,0.3583,0.3429,0.3429,0.6400,0.5100,0.4667,0.5100,0.4667,0.1857,0.0722,0.0722,0.0000,0.0929,0.0929,0.0813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929
tuple_type,0.0000,0.0000,0.2500,0.9000,0.0000,0.0000,0.1300,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,0.9000,0.0000,0.1300,0.6500,0.0000,0.0000,0.0000,0.0000,0.1300,0.2500,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.9000,0.2500,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.1300,0.0000,0.6500,0.9000,0.9000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.0000,0.2500,0.0000,0.2500,0.1300,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.9000,0.2500,0.9000,0.0000,0.1300,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929,0.0929,0.0000,0.0000,0.0000,0.0000,0.0000,0.4667,0.3583,0.3429,0.3429,0.6400,0.3583,0.3429,0.3800,0.5100,0.5100,0.2500,0.2500,0.3583,0.2500,0.2500,0.0929,0.0000,0.0813,0.0929,0.0000,0.0000,0.0000,0.0000,0.1083,0.0000,0.0000,0.0000,0.0000,0.0000
type_inference,0.0000,0.0000,0.2500,0.9000,0.0000,0.0000,0.1300,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,0.9000,0.0000,0.1300,0.6500,0.0000,0.0000,0.0000,0.0000,0.1300,0.2500,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.9000,0.2500,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.1300,0.0000,0.6500,0.9000,0.9000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.0000,0.2500,0.0000,0.2500,0.1300,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.9000,0.0000,0.2500,0.9000,0.0000,0.1300,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929,0.0929,0.0000,0.0000,0.0000,0.0000,0.0000,0.4667,0.3583,0.3429,0.3429,0.6400,0.3583,0.3429,0.3800,0.5100,0.5100,0.2500,0.2500,0.3583,0.2500,0.2500,0.0929,0.0000,0.0813,0.0929,0.0000,0.0000,0.0000,0.0000,0.1083,0.0000,0.0000,0.0000,0.0000,0.0000
unary_op,0.0000,0.0000,0.9000,0.2500,0.6500,0.0000,0.0000,0.6500,0.9000,0.1083,0.0000,0.6500,0.0000,0.9000,0.0000,0.0000,0.6500,0.0000,0.0000,0.6500,0.0000,0.1083,0.1083,0.0000,0.0000,0.1083,0.0000,0.0000,0.1083,0.1083,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.1083,0.6500,0.1083,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,0.6500,0.6500,0.6500,0.0000,0.0000,0.0000,0.9000,0.2500,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.2500,0.0000,0.0000,0.6500,0.0000,0.2500,0.2500,0.2500,0.2500,0.0000,0.2500,0.0000,0.1083,0.0000,0.9000,0.0000,0.9000,0.0000,0.0000,0.1083,0.0000,0.0000,0.0000,0.1083,0.0000,0.9000,0.2500,0.2500,0.0000,0.2500,0.0000,0.0000,0.0000,0.1083,0.6500,0.3250,0.1857,0.3900,0.2786,0.1857,0.2786,0.1857,0.0000,0.0813,0.1625,0.0813,0.1857,0.0813,0.4357,0.4667,0.5750,0.4357,0.3312,0.4667,0.5750,0.3583,0.3429,0.3429,0.6400,0.5100,0.4667,0.5100,0.4667,0.1857,0.0722,0.0722,0.0000,0.0929,0.0929,0.0813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929
union_sum,0.0000,0.0000,0.2500,0.9000,0.0000,0.0000,0.1300,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,0.9000,0.0000,0.1300,0.6500,0.0000,0.0000,0.0000,0.0000,0.1300,0.2500,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.9000,0.2500,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.1300,0.0000,0.6500,0.9000,0.9000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.0000,0.2500,0.0000,0.2500,0.1300,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.9000,0.9000,0.2500,0.0000,0.0000,0.1300,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929,0.0929,0.0000,0.0000,0.0000,0.0000,0.0000,0.4667,0.3583,0.3429,0.3429,0.6400,0.3583,0.3429,0.3800,0.5100,0.5100,0.2500,0.2500,0.3583,0.2500,0.2500,0.0929,0.0000,0.0813,0.0929,0.0000,0.0000,0.0000,0.0000,0.1083,0.0000,0.0000,0.0000,0.0000,0.0000
unsafe,0.6500,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4667,0.7375,0.3583,0.3900,0.1083,0.0000,0.0000,0.0000
variable,0.0000,0.0000,0.0000,0.1300,0.2500,0.0000,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.6500,0.2500,0.0000,0.0000,0.0000,0.6500,0.0000,0.0000,0.0000,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,0.1300,0.0000,0.6500,0.1300,0.0000,0.0000,0.2500,0.0000,0.6500,0.0000,0.6500,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.6500,0.0000,0.3800,0.0000,0.0000,0.1300,0.1300,0.0000,0.6500,0.0000,0.1300,0.1300,0.1300,0.1300,0.1300,0.0000,0.1300,0.0000,0.0000,0.3800,0.0000,0.3800,0.0000,0.6500,0.1300,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,0.1300,0.0000,0.1300,0.0000,0.0000,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.1857,0.2167,0.0813,0.0929,0.4667,0.3429,0.3312,0.3429,0.3429,0.3429,0.0929,0.1083,0.0929,0.0000,0.0929,0.1083,0.0000,0.1300,0.1083,0.1083,0.0000,0.0000,0.1083,0.0000,0.1083,0.0929,0.1857,0.3250,0.0929,0.0000,0.0000,0.0000,0.0000,0.1083,0.0000,0.1083,0.2167,0.0000,0.0000
visibility,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.6500,0.2500,0.0000,0.2500,0.0000,0.0000,0.1300,0.0000,0.0000,0.6500,0.0000,0.0000,0.0000,0.2500,0.9000,0.2500,0.0000,0.0000,0.9000,0.0000,0.0000,0.0000,0.2500,0.2500,0.6500,0.1300,0.0000,0.6500,0.1300,0.0000,0.2500,0.0000,0.2500,0.6500,0.0000,0.6500,0.0000,0.0000,0.0000,0.1300,0.2500,0.2500,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.6500,0.0000,0.1300,0.0000,0.0000,0.1300,0.1300,0.0000,0.6500,0.2500,0.1300,0.1300,0.1300,0.1300,0.1300,0.0000,0.1300,0.0000,0.2500,0.1300,0.0000,0.1300,0.0000,0.9000,0.1300,0.2500,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,0.1300,0.0000,0.1300,0.0000,0.6500,0.0000,0.2500,0.2500,0.0000,0.0000,0.0000,0.1857,0.2167,0.0813,0.0929,0.2167,0.0929,0.0813,0.0929,0.0929,0.0929,0.0929,0.1083,0.0929,0.0000,0.0929,0.1083,0.0000,0.1300,0.1083,0.1083,0.0000,0.0000,0.1083,0.0000,0.1083,0.0929,0.1857,0.3250,0.0929,0.0000,0.0000,0.0000,0.0000,0.1083,0.0000,0.1083,0.2167,0.0000,0.0000
while,0.0000,0.0000,0.1083,0.0000,0.1083,0.0000,0.0000,0.3583,0.1083,0.9000,0.0000,0.1083,0.0000,0.1083,0.0000,0.0000,0.1083,0.0000,0.0000,0.3583,0.2500,0.9000,0.6500,0.0000,0.2500,0.6500,0.0000,0.0000,0.9000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.1083,0.9000,0.0000,0.1083,0.0000,0.0000,0.0000,0.0000,0.0000,0.3583,0.3583,0.3583,0.3583,0.0000,0.0000,0.0000,0.1083,0.0000,0.1083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.1083,0.0000,0.1083,0.2500,0.0000,0.9000,0.0000,0.0000,0.0000,0.6500,0.0000,0.1083,0.0000,0.0000,0.1083,0.0000,0.0000,0.0000,0.2500,0.0000,0.3583,0.0929,0.0929,0.1083,0.0813,0.0929,0.0813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929,0.0000,0.0000,0.0000,0.0929,0.0000,0.0000,0.0000,0.0929,0.0000,0.0000,0.0000,0.1083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2167,0.4875,0.4875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
yield,0.0000,0.0000,0.6500,0.0000,0.6500,0.0000,0.0000,0.9000,0.6500,0.3583,0.0000,0.6500,0.0000,0.6500,0.0000,0.0000,0.6500,0.0000,0.0000,0.9000,0.2500,0.3583,0.1083,0.0000,0.2500,0.1083,0.0000,0.0000,0.3583,0.3583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3583,0.6500,0.3583,0.0000,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.9000,0.9000,0.9000,0.0000,0.0000,0.0000,0.6500,0.0000,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3583,0.0000,0.6500,0.0000,0.6500,0.2500,0.0000,0.3583,0.0000,0.0000,0.0000,0.1083,0.0000,0.6500,0.0000,0.0000,0.6500,0.0000,0.0000,0.0000,0.2500,0.3583,0.0000,0.3250,0.1857,0.3900,0.2786,0.1857,0.2786,0.1857,0.0000,0.0813,0.1625,0.0813,0.1857,0.0813,0.1857,0.2167,0.3250,0.1857,0.0813,0.2167,0.3250,0.1083,0.0929,0.0929,0.3900,0.2600,0.2167,0.2600,0.2167,0.1857,0.0722,0.0722,0.0000,0.0929,0.0929,0.0813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929
r.promise_lazy_argument,0.0000,0.0929,0.3250,0.0000,0.3250,0.0000,0.0000,0.3250,0.3250,0.0929,0.0000,0.5750,0.0929,0.3250,0.0000,0.0000,0.3250,0.0000,0.0000,0.3250,0.0000,0.0929,0.0929,0.0929,0.0000,0.0929,0.0000,0.0929,0.0929,0.0929,0.2500,0.0000,0.0000,0.0000,0.0000,0.0929,0.0929,0.3250,0.0929,0.0000,0.3250,0.0000,0.0929,0.0000,0.0000,0.0929,0.3250,0.3250,0.3250,0.3250,0.0000,0.0000,0.0000,0.3250,0.0000,0.3250,0.0000,0.0000,0.0929,0.0929,0.0929,0.0000,0.0000,0.0000,0.0000,0.2500,0.3250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929,0.0000,0.0929,0.0929,0.0929,0.3250,0.0929,0.3250,0.0000,0.0000,0.0929,0.0929,0.0000,0.0000,0.0929,0.0929,0.3250,0.0000,0.0000,0.3250,0.0000,0.0000,0.0000,0.0000,0.0929,0.3250,0.0000,0.7500,0.7950,0.6714,0.5536,0.5438,0.4325,0.2292,0.3452,0.1944,0.1958,0.3452,0.3452,0.1625,0.1857,0.2786,0.1625,0.0722,0.1857,0.2786,0.0929,0.0813,0.0813,0.3250,0.2167,0.1857,0.2167,0.2107,0.1625,0.0900,0.0650,0.0972,0.1857,0.1063,0.1625,0.0813,0.0813,0.0722,0.0813,0.1875,0.1479,0.1857
r.promise_forcing,0.0000,0.2167,0.1857,0.0000,0.1857,0.0000,0.0000,0.1857,0.1857,0.0929,0.0000,0.4357,0.0929,0.1857,0.0000,0.0000,0.1857,0.0000,0.0000,0.1857,0.0000,0.0929,0.0929,0.2167,0.0000,0.0929,0.0000,0.2167,0.0929,0.0929,0.2500,0.0000,0.0000,0.0000,0.0000,0.2167,0.0929,0.1857,0.0929,0.0000,0.1857,0.0000,0.2167,0.0000,0.0000,0.0929,0.1857,0.1857,0.1857,0.1857,0.0000,0.0000,0.0000,0.1857,0.0000,0.1857,0.0000,0.0000,0.2167,0.0929,0.2167,0.0000,0.0000,0.0000,0.0000,0.2500,0.1857,0.0000,0.0000,0.0000,0.0000,0.0000,0.2167,0.0000,0.2167,0.0929,0.0929,0.1857,0.0929,0.1857,0.0000,0.0000,0.0929,0.0929,0.0000,0.0000,0.0929,0.2167,0.1857,0.0000,0.0000,0.1857,0.0000,0.0000,0.0000,0.0000,0.0929,0.1857,0.7500,0.0000,0.6083,0.5604,0.5619,0.4611,0.3472,0.2625,0.3786,0.3104,0.3286,0.3786,0.3786,0.0722,0.0813,0.2786,0.2786,0.0722,0.0813,0.2786,0.0929,0.0813,0.0813,0.3250,0.2167,0.1857,0.2167,0.2190,0.1625,0.1778,0.0650,0.1958,0.1857,0.2190,0.2786,0.0813,0.0813,0.1625,0.0813,0.1958,0.1146,0.3250
