feature,abi_calling_convention,allocation,array_list,array_type,assignment,atomic,attribute_annotation,await,binary_op,break,bytecode_vm,call,capture,cast_conversion,channel,class,closure_lambda,code_generation,compile_time_eval,comprehension,constant,continue,defer_cleanup,dynamic_dispatch,enum,exception_try,ffi,filesystem,for,foreach_iteration,function,function_type,gc,generic,generic_constraint,global_state,goto_label,identifier,if,import,index,interface_trait,io,ir,layout_alignment,lifetime,literal_boolean,literal_null,literal_numeric,literal_string,lock_mutex,macro,manual_memory,map_dict,map_type,member_access,memory_model,module,mutation,name_resolution,network,optimizer,optional_nullable,overload_resolution,ownership,parameter,pattern,pointer,primitive_bool,primitive_float,primitive_integer,primitive_string,random,reference,reflection,return,scope,set,shadowing,slice,struct,subtyping,switch_match,symbol_table,task_async,thread,throw_raise,time,tuple,tuple_type,type_inference,unary_op,union_sum,unsafe,variable,visibility,while,yield,r.promise_lazy_argument,r.promise_forcing,r.missing_argument,r.dots_ellipsis,r.default_argument_lazy,r.quote_substitute_eval,r.language_object_pairlist,r.environment,r.lexical_lookup,r.superassignment,r.active_binding,r.delayed_assignment,r.closure_environment_capture,r.atomic_vector,r.list_pairlist,r.vectorized_operation,r.vector_recycling,r.coercion_lattice,r.na_value,r.na_propagation,r.nan_inf_semantics,r.complex_type,r.raw_type,r.one_based_index,r.negative_index_exclusion,r.logical_index,r.double_bracket_index,r.dollar_member_partial_match,r.attributes,r.s3_dispatch,r.s4_dispatch,r.condition_system,r.restarts_unwind,r.on_exit_cleanup,r.copy_on_modify_named,r.gc_protect,r.altrep,r.ffi_C_Call_External,r.native_registration,r.namespace_package,r.bytecode_compiler,r.rng_state
map_dict,0.000005,0.000200,0.012726,0.003952,0.009330,0.000006,0.000201,0.009479,0.012726,0.002012,0.000010,0.009333,0.000183,0.012726,0.000006,0.000201,0.009330,0.000010,0.000010,0.009479,0.000437,0.002012,0.001791,0.000211,0.000437,0.001791,0.000005,0.000200,0.002012,0.002012,0.000301,0.003952,0.000010,0.000201,0.000492,0.000200,0.002012,0.009330,0.002012,0.000184,0.012726,0.000201,0.000200,0.000010,0.000010,0.000080,0.009479,0.009479,0.009479,0.009479,0.000006,0.000010,0.000010,1.002497,0.003952,0.012726,0.000005,0.000184,0.000200,0.000183,0.000200,0.000010,0.003952,0.003952,0.000010,0.000301,0.009479,0.000480,0.003952,0.003952,0.003952,0.003952,0.000200,0.003952,0.000194,0.002012,0.000183,0.012726,0.000183,0.012726,0.000437,0.000492,0.002012,0.000183,0.000006,0.000006,0.001791,0.000200,0.012726,0.003952,0.003952,0.012726,0.003952,0.000010,0.000292,0.000437,0.002012,0.009479,0.004958,0.003045,0.005871,0.004187,0.003035,0.004322,0.003107,0.000440,0.001534,0.002600,0.001565,0.003072,0.001534,0.006584,0.006961,0.008557,0.006501,0.005214,0.006984,0.008481,0.005521,0.005335,0.005325,0.009377,0.007546,0.007044,0.007554,0.006926,0.003014,0.001301,0.001380,0.000394,0.001672,0.001560,0.001362,0.000145,0.000288,0.000148,0.000157,0.000214,0.000162,0.001546
map_type,0.000026,0.000204,0.005213,0.016657,0.000504,0.000000,0.002927,0.000523,0.005213,0.000104,0.000008,0.000514,0.000100,0.005213,0.000000,0.002927,0.000504,0.000008,0.000008,0.000523,0.002810,0.000104,0.000077,0.000301,0.002810,0.000077,0.000026,0.000144,0.000104,0.000104,0.002796,0.016657,0.000065,0.002927,0.012044,0.000144,0.000104,0.000504,0.000104,0.002789,0.005213,0.002927,0.000144,0.000008,0.000065,0.000144,0.000523,0.000523,0.000523,0.000523,0.000000,0.000008,0.000065,0.005213,1.003209,0.005213,0.000061,0.002789,0.000144,0.000100,0.000144,0.000008,0.016657,0.016657,0.000065,0.002796,0.000523,0.011952,0.016657,0.016657,0.016657,0.016657,0.000144,0.016657,0.000144,0.000104,0.000100,0.005213,0.000100,0.005213,0.002810,0.012044,0.000104,0.000100,0.000000,0.000000,0.000077,0.000144,0.005213,0.016657,0.016657,0.005213,0.016657,0.000065,0.002788,0.002810,0.000104,0.000523,0.000360,0.000289,0.000418,0.000322,0.000398,0.000442,0.002212,0.002004,0.000264,0.000277,0.000341,0.000394,0.000264,0.009237,0.007278,0.007054,0.006823,0.012304,0.007307,0.006896,0.007693,0.010008,0.009994,0.005258,0.005234,0.007313,0.005235,0.005217,0.002350,0.000505,0.002122,0.001929,0.000185,0.000082,0.000263,0.000177,0.002292,0.000134,0.000200,0.000256,0.000122,0.000219
member_access,0.000005,0.000200,0.012726,0.003952,0.009330,0.000006,0.000201,0.009479,0.012726,0.002012,0.000010,0.009333,0.000183,0.012726,0.000006,0.000201,0.009330,0.000010,0.000010,0.009479,0.000437,0.002012,0.001791,0.000211,0.000437,0.001791,0.000005,0.000200,0.002012,0.002012,0.000301,0.003952,0.000010,0.000201,0.000492,0.000200,0.002012,0.009330,0.002012,0.000184,0.012726,0.000201,0.000200,0.000010,0.000010,0.000080,0.009479,0.009479,0.009479,0.009479,0.000006,0.000010,0.000010,0.012726,0.003952,1.002497,0.000005,0.000184,0.000200,0.000183,0.000200,0.000010,0.003952,0.003952,0.000010,0.000301,0.009479,0.000480,0.003952,0.003952,0.003952,0.003952,0.000200,0.003952,0.000194,0.002012,0.000183,0.012726,0.000183,0.012726,0.000437,0.000492,0.002012,0.000183,0.000006,0.000006,0.001791,0.000200,0.012726,0.003952,0.003952,0.012726,0.003952,0.000010,0.000292,0.000437,0.002012,0.009479,0.004958,0.003045,0.005871,0.004187,0.003035,0.004322,0.003107,0.000440,0.001534,0.002600,0.001565,0.003072,0.001534,0.006584,0.006961,0.008557,0.006501,0.005214,0.006984,0.008481,0.005521,0.005335,0.005325,0.009377,0.007546,0.007044,0.007554,0.006926,0.003014,0.001301,0.001380,0.000394,0.001672,0.001560,0.001362,0.000145,0.000288,0.000148,0.000157,0.000214,0.000162,0.001546
memory_model,0.002364,0.016000,0.000028,0.000233,0.000028,0.045405,0.000138,0.000028,0.000028,0.000000,0.000037,0.000028,0.000305,0.000028,0.045405,0.000138,0.000028,0.000037,0.000037,0.000028,0.000138,0.000000,0.000000,0.000390,0.000138,0.000000,0.002364,0.002990,0.000000,0.000000,0.000138,0.000233,0.017729,0.000138,0.000233,0.002990,0.000000,0.000028,0.000000,0.000138,0.000028,0.000138,0.002990,0.000037,0.017729,0.015813,0.000028,0.000028,0.000028,0.000028,0.045405,0.000037,0.017729,0.000028,0.000233,0.000028,1.008107,0.000138,0.002990,0.000305,0.002990,0.000037,0.000233,0.000233,0.017729,0.000138,0.000028,0.015893,0.000233,0.000233,0.000233,0.000233,0.002990,0.000233,0.000390,0.000000,0.000305,0.000028,0.000305,0.000028,0.000138,0.000233,0.000000,0.000305,0.045405,0.045405,0.000000,0.002990,0.000028,0.000233,0.000233,0.000028,0.000233,0.017729,0.000138,0.000138,0.000000,0.000028,0.000196,0.000280,0.000175,0.000110,0.000196,0.000177,0.000233,0.000368,0.000335,0.000231,0.000298,0.000223,0.000335,0.000222,0.000214,0.000216,0.000264,0.000275,0.000214,0.000180,0.000254,0.000260,0.000260,0.000183,0.000216,0.000259,0.000214,0.000234,0.000269,0.000241,0.000241,0.000260,0.000139,0.000066,0.016826,0.017599,0.016436,0.001754,0.000575,0.000259,0.000182,0.002957
module,0.006259,0.000269,0.000360,0.004133,0.000395,0.000000,0.017490,0.000408,0.000360,0.000294,0.000083,0.000355,0.004099,0.000360,0.000000,0.017490,0.000395,0.000083,0.000083,0.000408,0.017393,0.000294,0.000044,0.000615,0.017393,0.000044,0.006259,0.000216,0.000294,0.000294,0.017301,0.004133,0.000528,0.017490,0.004301,0.000216,0.000294,0.000395,0.000294,0.023009,0.000360,0.017490,0.000216,0.000083,0.000528,0.003897,0.000408,0.000408,0.000408,0.000408,0.000000,0.000083,0.000528,0.000360,0.004133,0.000360,0.000053,1.003208,0.000216,0.004099,0.000216,0.000083,0.004133,0.004133,0.000528,0.017301,0.000408,0.003957,0.004133,0.004133,0.004133,0.004133,0.000216,0.004133,0.000216,0.000294,0.004099,0.000360,0.004099,0.000360,0.017393,0.004301,0.000294,0.004099,0.000000,0.000000,0.000044,0.000216,0.000360,0.004133,0.004133,0.000360,0.004133,0.000528,0.017361,0.017393,0.000294,0.000408,0.000565,0.000589,0.000475,0.005389,0.006234,0.002771,0.003080,0.006518,0.003244,0.002804,0.003188,0.003188,0.003244,0.003110,0.003451,0.003029,0.000564,0.003208,0.003458,0.000549,0.004050,0.003551,0.003548,0.000514,0.000524,0.003452,0.000528,0.003470,0.003207,0.005723,0.009387,0.002719,0.000195,0.000091,0.000429,0.000602,0.003320,0.006407,0.009143,0.012102,0.000256,0.000223
mutation,0.000222,0.019075,0.000426,0.000233,0.000367,0.008212,0.000313,0.000292,0.000426,0.000125,0.000208,0.000364,0.000212,0.000426,0.008212,0.000313,0.000367,0.000208,0.000208,0.000292,0.000159,0.000125,0.000188,0.019053,0.000159,0.000188,0.000222,0.026209,0.000125,0.000125,0.000231,0.000233,0.000309,0.000313,0.000254,0.026209,0.000125,0.000367,0.000125,0.000236,0.000426,0.000313,0.026209,0.000208,0.000309,0.000300,0.000292,0.000292,0.000292,0.000292,0.008212,0.000208,0.000309,0.000426,0.000233,0.000426,0.001254,0.000236,1.004663,0.000212,0.026209,0.000208,0.000233,0.000233,0.000309,0.000231,0.000292,0.000263,0.000233,0.000233,0.000233,0.000233,0.026209,0.000233,0.019011,0.000125,0.000212,0.000426,0.000212,0.000426,0.000159,0.000254,0.000125,0.000212,0.008212,0.008212,0.000188,0.026209,0.000426,0.000233,0.000233,0.000426,0.000233,0.000309,0.000234,0.000159,0.000125,0.000292,0.003215,0.006859,0.003652,0.000378,0.003201,0.002868,0.003209,0.003161,0.003219,0.002810,0.006818,0.003238,0.003219,0.003242,0.003722,0.003363,0.006922,0.003207,0.003731,0.003291,0.004372,0.003693,0.003687,0.003797,0.004429,0.003822,0.004433,0.003815,0.006891,0.005972,0.002939,0.006690,0.003489,0.003387,0.006879,0.003612,0.003649,0.006668,0.003495,0.003119,0.003506,0.021766
name_resolution,0.000086,0.000426,0.000489,0.000202,0.009511,0.000000,0.005632,0.000550,0.000489,0.000153,0.000026,0.000594,0.031802,0.000489,0.000000,0.005632,0.009511,0.000026,0.000026,0.000550,0.005607,0.000153,0.000081,0.000373,0.005607,0.000081,0.000086,0.000265,0.000153,0.000153,0.005640,0.000202,0.000161,0.005632,0.000299,0.000265,0.000153,0.009511,0.000153,0.005606,0.000489,0.005632,0.000265,0.000026,0.000161,0.023004,0.000550,0.000550,0.000550,0.000550,0.000000,0.000026,0.000161,0.000489,0.000202,0.000489,0.000161,0.005606,0.000265,1.004921,0.000265,0.000026,0.000202,0.000202,0.000161,0.005640,0.000550,0.000352,0.000202,0.000202,0.000202,0.000202,0.000265,0.000202,0.000265,0.000153,0.031802,0.000489,0.031802,0.000489,0.005607,0.000299,0.000153,0.031802,0.000000,0.000000,0.000081,0.000265,0.000489,0.000202,0.000202,0.000489,0.000202,0.000161,0.014523,0.005607,0.000153,0.000550,0.004109,0.004172,0.000708,0.007507,0.004301,0.003732,0.000648,0.023640,0.023661,0.021208,0.017490,0.017598,0.023661,0.000465,0.000531,0.000671,0.000499,0.000416,0.000531,0.000524,0.000553,0.000475,0.000475,0.000618,0.000563,0.000655,0.000575,0.004719,0.000629,0.003768,0.003827,0.000413,0.000250,0.000187,0.000514,0.000330,0.000531,0.000291,0.000461,0.008492,0.000262,0.000401
network,0.000222,0.019075,0.000426,0.000233,0.000367,0.008212,0.000313,0.000292,0.000426,0.000125,0.000208,0.000364,0.000212,0.000426,0.008212,0.000313,0.000367,0.000208,0.000208,0.000292,0.000159,0.000125,0.000188,0.019053,0.000159,0.000188,0.000222,0.026209,0.000125,0.000125,0.000231,0.000233,0.000309,0.000313,0.000254,0.026209,0.000125,0.000367,0.000125,0.000236,0.000426,0.000313,0.026209,0.000208,0.000309,0.000300,0.000292,0.000292,0.000292,0.000292,0.008212,0.000208,0.000309,0.000426,0.000233,0.000426,0.001254,0.000236,0.026209,0.000212,1.004663,0.000208,0.000233,0.000233,0.000309,0.000231,0.000292,0.000263,0.000233,0.000233,0.000233,0.000233,0.026209,0.000233,0.019011,0.000125,0.000212,0.000426,0.000212,0.000426,0.000159,0.000254,0.000125,0.000212,0.008212,0.008212,0.000188,0.026209,0.000426,0.000233,0.000233,0.000426,0.000233,0.000309,0.000234,0.000159,0.000125,0.000292,0.003215,0.006859,0.003652,0.000378,0.003201,0.002868,0.003209,0.003161,0.003219,0.002810,0.006818,0.003238,0.003219,0.003242,0.003722,0.003363,0.006922,0.003207,0.003731,0.003291,0.004372,0.003693,0.003687,0.003797,0.004429,0.003822,0.004433,0.003815,0.006891,0.005972,0.002939,0.006690,0.003489,0.003387,0.006879,0.003612,0.003649,0.006668,0.003495,0.003119,0.003506,0.021766
optimizer,0.000123,0.000522,0.000051,0.000031,0.000051,0.000000,0.000169,0.000051,0.000051,0.000006,0.062903,0.000093,0.000049,0.000051,0.000000,0.000169,0.000051,0.062903,0.062903,0.000051,0.000126,0.000006,0.000006,0.000529,0.000126,0.000006,0.000123,0.000485,0.000006,0.000006,0.000168,0.000031,0.000075,0.000169,0.000075,0.000485,0.000006,0.000051,0.000006,0.000211,0.000051,0.000169,0.000485,0.062903,0.000075,0.000086,0.000051,0.000051,0.000051,0.000051,0.000000,0.062903,0.000075,0.000051,0.000031,0.000051,0.000037,0.000211,0.000485,0.000049,0.000485,1.014130,0.000031,0.000031,0.000075,0.000168,0.000051,0.000068,0.000031,0.000031,0.000031,0.000031,0.000485,0.000031,0.018448,0.000006,0.000049,0.000051,0.000049,0.000051,0.000126,0.000075,0.000006,0.000049,0.000000,0.000000,0.000006,0.000485,0.000051,0.000031,0.000031,0.000051,0.000031,0.000075,0.000126,0.000126,0.000006,0.000051,0.000392,0.000386,0.000359,0.000181,0.000398,0.006312,0.007175,0.000352,0.000320,0.000143,0.000363,0.000363,0.000320,0.000295,0.000343,0.000281,0.000294,0.000273,0.000341,0.000246,0.000368,0.000314,0.000314,0.000282,0.000319,0.000314,0.000319,0.000325,0.000394,0.006347,0.006338,0.000346,0.000247,0.000104,0.000320,0.000326,0.008232,0.000397,0.008269,0.007177,0.052967,0.000391
optional_nullable,0.000026,0.000204,0.005213,0.016657,0.000504,0.000000,0.002927,0.000523,0.005213,0.000104,0.000008,0.000514,0.000100,0.005213,0.000000,0.002927,0.000504,0.000008,0.000008,0.000523,0.002810,0.000104,0.000077,0.000301,0.002810,0.000077,0.000026,0.000144,0.000104,0.000104,0.002796,0.016657,0.000065,0.002927,0.012044,0.000144,0.000104,0.000504,0.000104,0.002789,0.005213,0.002927,0.000144,0.000008,0.000065,0.000144,0.000523,0.000523,0.000523,0.000523,0.000000,0.000008,0.000065,0.005213,0.016657,0.005213,0.000061,0.002789,0.000144,0.000100,0.000144,0.000008,1.003209,0.016657,0.000065,0.002796,0.000523,0.011952,0.016657,0.016657,0.016657,0.016657,0.000144,0.016657,0.000144,0.000104,0.000100,0.005213,0.000100,0.005213,0.002810,0.012044,0.000104,0.000100,0.000000,0.000000,0.000077,0.000144,0.005213,0.016657,0.016657,0.005213,0.016657,0.000065,0.002788,0.002810,0.000104,0.000523,0.000360,0.000289,0.000418,0.000322,0.000398,0.000442,0.002212,0.002004,0.000264,0.000277,0.000341,0.000394,0.000264,0.009237,0.007278,0.007054,0.006823,0.012304,0.007307,0.006896,0.007693,0.010008,0.009994,0.005258,0.005234,0.007313,0.005235,0.005217,0.002350,0.000505,0.002122,0.001929,0.000185,0.000082,0.000263,0.000177,0.002292,0.000134,0.000200,0.000256,0.000122,0.000219
overload_resolution,0.000026,0.000204,0.005213,0.016657,0.000504,0.000000,0.002927,0.000523,0.005213,0.000104,0.000008,0.000514,0.000100,0.005213,0.000000,0.002927,0.000504,0.000008,0.000008,0.000523,0.002810,0.000104,0.000077,0.000301,0.002810,0.000077,0.000026,0.000144,0.000104,0.000104,0.002796,0.016657,0.000065,0.002927,0.012044,0.000144,0.000104,0.000504,0.000104,0.002789,0.005213,0.002927,0.000144,0.000008,0.000065,0.000144,0.000523,0.000523,0.000523,0.000523,0.000000,0.000008,0.000065,0.005213,0.016657,0.005213,0.000061,0.002789,0.000144,0.000100,0.000144,0.000008,0.016657,1.003209,0.000065,0.002796,0.000523,0.011952,0.016657,0.016657,0.016657,0.016657,0.000144,0.016657,0.000144,0.000104,0.000100,0.005213,0.000100,0.005213,0.002810,0.012044,0.000104,0.000100,0.000000,0.000000,0.000077,0.000144,0.005213,0.016657,0.016657,0.005213,0.016657,0.000065,0.002788,0.002810,0.000104,0.000523,0.000360,0.000289,0.000418,0.000322,0.000398,0.000442,0.002212,0.002004,0.000264,0.000277,0.000341,0.000394,0.000264,0.009237,0.007278,0.007054,0.006823,0.012304,0.007307,0.006896,0.007693,0.010008,0.009994,0.005258,0.005234,0.007313,0.005235,0.005217,0.002350,0.000505,0.002122,0.001929,0.000185,0.000082,0.000263,0.000177,0.002292,0.000134,0.000200,0.000256,0.000122,0.000219
ownership,0.035330,0.013833,0.000039,0.000188,0.000039,0.000408,0.000133,0.000039,0.000039,0.000000,0.000058,0.000039,0.000230,0.000039,0.000408,0.000133,0.000039,0.000058,0.000058,0.000039,0.000133,0.000000,0.000000,0.000555,0.000133,0.000000,0.035330,0.000555,0.000000,0.000000,0.000133,0.000188,0.047728,0.000133,0.000188,0.000555,0.000000,0.000039,0.000000,0.001035,0.000039,0.000133,0.000555,0.000058,0.047728,0.013431,0.000039,0.000039,0.000039,0.000039,0.000408,0.000058,0.047728,0.000039,0.000188,0.000039,0.013362,0.001035,0.000555,0.000230,0.000555,0.000058,0.000188,0.000188,1.009693,0.000133,0.000039,0.013503,0.000188,0.000188,0.000188,0.000188,0.000555,0.000188,0.000555,0.000000,0.000230,0.000039,0.000230,0.000039,0.000133,0.000188,0.000000,0.000230,0.000408,0.000408,0.000000,0.000555,0.000039,0.000188,0.000188,0.000039,0.000188,0.047728,0.000133,0.000133,0.000000,0.000039,0.000296,0.000432,0.000300,0.000109,0.000312,0.000272,0.000348,0.000417,0.000401,0.000241,0.000420,0.000296,0.000401,0.000307,0.000321,0.000323,0.000421,0.000347,0.000321,0.000284,0.000377,0.000355,0.000355,0.000312,0.000366,0.000383,0.000362,0.000351,0.000416,0.000399,0.000353,0.000404,0.000250,0.000111,0.025748,0.040076,0.019772,0.022620,0.007161,0.001275,0.000316,0.000524
parameter,0.000216,0.000253,0.000562,0.003953,0.000595,0.000000,0.016699,0.000607,0.000562,0.000339,0.000063,0.005976,0.003934,0.000562,0.000000,0.016699,0.000595,0.000063,0.000063,0.000607,0.016606,0.000339,0.000101,0.000583,0.016606,0.000101,0.000216,0.000202,0.000339,0.000339,0.021907,0.003953,0.000065,0.016699,0.004113,0.000202,0.000339,0.000595,0.000339,0.016507,0.000562,0.016699,0.000202,0.000063,0.000065,0.003741,0.000607,0.000607,0.000607,0.000607,0.000000,0.000063,0.000065,0.000562,0.003953,0.000562,0.000051,0.016507,0.000202,0.003934,0.000202,0.000063,0.003953,0.003953,0.000065,1.002998,0.000607,0.003785,0.003953,0.003953,0.003953,0.003953,0.000202,0.003953,0.000202,0.000339,0.003934,0.000562,0.003934,0.000562,0.016606,0.004113,0.000339,0.003934,0.000000,0.000000,0.000101,0.000202,0.000562,0.003953,0.003953,0.000562,0.003953,0.000065,0.016575,0.016606,0.000339,0.000607,0.006188,0.006137,0.006115,0.010750,0.011518,0.008222,0.008451,0.006283,0.003208,0.002790,0.003092,0.003191,0.003208,0.003059,0.003403,0.003048,0.000609,0.003098,0.003407,0.000669,0.003915,0.003431,0.003428,0.000671,0.000600,0.003393,0.000613,0.003420,0.003146,0.005463,0.008971,0.002620,0.000252,0.000153,0.000294,0.000212,0.003091,0.000374,0.003144,0.006084,0.000251,0.000267
pattern,0.000006,0.000159,0.011015,0.000461,0.010747,0.000007,0.000262,0.014479,0.011015,0.006259,0.000012,0.010751,0.000239,0.011015,0.000007,0.000262,0.010747,0.000012,0.000012,0.014479,0.004080,0.006259,0.002466,0.000172,0.004080,0.002466,0.000006,0.000159,0.006259,0.006259,0.000378,0.000461,0.000012,0.000262,0.000107,0.000159,0.006259,0.010747,0.006259,0.000242,0.011015,0.000262,0.000159,0.000012,0.000012,0.000120,0.014479,0.014479,0.014479,0.014479,0.000007,0.000012,0.000012,0.011015,0.000461,0.011015,0.000006,0.000242,0.000159,0.000239,0.000159,0.000012,0.000461,0.000461,0.000012,0.000378,1.002613,0.000093,0.000461,0.000461,0.000461,0.000461,0.000159,0.000461,0.000153,0.006259,0.000239,0.011015,0.000239,0.011015,0.004080,0.000107,0.006259,0.000239,0.000007,0.000007,0.002466,0.000159,0.011015,0.000461,0.000461,0.011015,0.000461,0.000012,0.000368,0.004080,0.006259,0.014479,0.005691,0.003482,0.006738,0.004898,0.003519,0.004946,0.003374,0.000410,0.001709,0.002946,0.001708,0.003504,0.001709,0.003614,0.004132,0.006011,0.003612,0.001922,0.004142,0.005948,0.002421,0.002132,0.002127,0.007041,0.004837,0.004183,0.004846,0.004180,0.003259,0.001442,0.001478,0.000461,0.002170,0.002096,0.001483,0.000111,0.000189,0.000118,0.000151,0.000244,0.000131,0.001688
pointer,0.000890,0.005926,0.000881,0.016629,0.000120,0.000196,0.003906,0.000147,0.000881,0.000063,0.000025,0.000135,0.000242,0.000881,0.000196,0.003906,0.000120,0.000025,0.000025,0.000147,0.003743,0.000063,0.000025,0.000445,0.003743,0.000025,0.000890,0.000226,0.000063,0.000063,0.003724,0.016629,0.006471,0.003906,0.015986,0.000226,0.000063,0.000120,0.000063,0.003714,0.000881,0.003906,0.000226,0.000025,0.006471,0.005883,0.000147,0.000147,0.000147,0.000147,0.000196,0.000025,0.006471,0.000881,0.016629,0.000881,0.005740,0.003714,0.000226,0.000242,0.000226,0.000025,0.016629,0.016629,0.006471,0.003724,0.000147,1.002882,0.016629,0.016629,0.016629,0.016629,0.000226,0.016629,0.000226,0.000063,0.000242,0.000881,0.000242,0.000881,0.003743,0.015986,0.000063,0.000242,0.000196,0.000196,0.000025,0.000226,0.000881,0.016629,0.016629,0.000881,0.016629,0.006471,0.003713,0.003743,0.000063,0.000147,0.000202,0.000227,0.000204,0.000245,0.000345,0.000305,0.002650,0.002668,0.000296,0.000236,0.000332,0.000303,0.000296,0.006419,0.003805,0.003395,0.003272,0.010580,0.003821,0.003237,0.004384,0.007494,0.007485,0.001003,0.001034,0.003801,0.001033,0.001099,0.002842,0.000571,0.002673,0.002528,0.000141,0.000062,0.006223,0.006489,0.008819,0.000734,0.000395,0.000361,0.000145,0.000214
primitive_bool,0.000026,0.000204,0.005213,0.016657,0.000504,0.000000,0.002927,0.000523,0.005213,0.000104,0.000008,0.000514,0.000100,0.005213,0.000000,0.002927,0.000504,0.000008,0.000008,0.000523,0.002810,0.000104,0.000077,0.000301,0.002810,0.000077,0.000026,0.000144,0.000104,0.000104,0.002796,0.016657,0.000065,0.002927,0.012044,0.000144,0.000104,0.000504,0.000104,0.002789,0.005213,0.002927,0.000144,0.000008,0.000065,0.000144,0.000523,0.000523,0.000523,0.000523,0.000000,0.000008,0.000065,0.005213,0.016657,0.005213,0.000061,0.002789,0.000144,0.000100,0.000144,0.000008,0.016657,0.016657,0.000065,0.002796,0.000523,0.011952,1.003209,0.016657,0.016657,0.016657,0.000144,0.016657,0.000144,0.000104,0.000100,0.005213,0.000100,0.005213,0.002810,0.012044,0.000104,0.000100,0.000000,0.000000,0.000077,0.000144,0.005213,0.016657,0.016657,0.005213,0.016657,0.000065,0.002788,0.002810,0.000104,0.000523,0.000360,0.000289,0.000418,0.000322,0.000398,0.000442,0.002212,0.002004,0.000264,0.000277,0.000341,0.000394,0.000264,0.009237,0.007278,0.007054,0.006823,0.012304,0.007307,0.006896,0.007693,0.010008,0.009994,0.005258,0.005234,0.007313,0.005235,0.005217,0.002350,0.000505,0.002122,0.001929,0.000185,0.000082,0.000263,0.000177,0.002292,0.000134,0.000200,0.000256,0.000122,0.000219
primitive_float,0.000026,0.000204,0.005213,0.016657,0.000504,0.000000,0.002927,0.000523,0.005213,0.000104,0.000008,0.000514,0.000100,0.005213,0.000000,0.002927,0.000504,0.000008,0.000008,0.000523,0.002810,0.000104,0.000077,0.000301,0.002810,0.000077,0.000026,0.000144,0.000104,0.000104,0.002796,0.016657,0.000065,0.002927,0.012044,0.000144,0.000104,0.000504,0.000104,0.002789,0.005213,0.002927,0.000144,0.000008,0.000065,0.000144,0.000523,0.000523,0.000523,0.000523,0.000000,0.000008,0.000065,0.005213,0.016657,0.005213,0.000061,0.002789,0.000144,0.000100,0.000144,0.000008,0.016657,0.016657,0.000065,0.002796,0.000523,0.011952,0.016657,1.003209,0.016657,0.016657,0.000144,0.016657,0.000144,0.000104,0.000100,0.005213,0.000100,0.005213,0.002810,0.012044,0.000104,0.000100,0.000000,0.000000,0.000077,0.000144,0.005213,0.016657,0.016657,0.005213,0.016657,0.000065,0.002788,0.002810,0.000104,0.000523,0.000360,0.000289,0.000418,0.000322,0.000398,0.000442,0.002212,0.002004,0.000264,0.000277,0.000341,0.000394,0.000264,0.009237,0.007278,0.007054,0.006823,0.012304,0.007307,0.006896,0.007693,0.010008,0.009994,0.005258,0.005234,0.007313,0.005235,0.005217,0.002350,0.000505,0.002122,0.001929,0.000185,0.000082,0.000263,0.000177,0.002292,0.000134,0.000200,0.000256,0.000122,0.000219
