language,from_node,relation,to_node,required,multiple,named,evidence
r,parenthesized_expression,FIELD:body,braced_expression,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,break,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,call,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,complex,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,dot_dot_i,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,dots,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,extract_operator,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,false,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,float,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,for_statement,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,function_definition,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,identifier,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,if_statement,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,inf,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,integer,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,na,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,namespace_operator,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,nan,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,next,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,null,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,parenthesized_expression,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,repeat_statement,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,string,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,subset,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,subset2,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,true,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,unary_operator,True,False,True,node-types.json
r,parenthesized_expression,FIELD:body,while_statement,True,False,True,node-types.json
r,parenthesized_expression,FIELD:close,),True,False,False,node-types.json
r,parenthesized_expression,FIELD:open,(,True,False,False,node-types.json
r,repeat_statement,FIELD:body,binary_operator,True,False,True,node-types.json
r,repeat_statement,FIELD:body,braced_expression,True,False,True,node-types.json
r,repeat_statement,FIELD:body,break,True,False,True,node-types.json
r,repeat_statement,FIELD:body,call,True,False,True,node-types.json
r,repeat_statement,FIELD:body,complex,True,False,True,node-types.json
r,repeat_statement,FIELD:body,dot_dot_i,True,False,True,node-types.json
r,repeat_statement,FIELD:body,dots,True,False,True,node-types.json
r,repeat_statement,FIELD:body,extract_operator,True,False,True,node-types.json
r,repeat_statement,FIELD:body,false,True,False,True,node-types.json
r,repeat_statement,FIELD:body,float,True,False,True,node-types.json
r,repeat_statement,FIELD:body,for_statement,True,False,True,node-types.json
r,repeat_statement,FIELD:body,function_definition,True,False,True,node-types.json
r,repeat_statement,FIELD:body,identifier,True,False,True,node-types.json
r,repeat_statement,FIELD:body,if_statement,True,False,True,node-types.json
r,repeat_statement,FIELD:body,inf,True,False,True,node-types.json
r,repeat_statement,FIELD:body,integer,True,False,True,node-types.json
r,repeat_statement,FIELD:body,na,True,False,True,node-types.json
r,repeat_statement,FIELD:body,namespace_operator,True,False,True,node-types.json
r,repeat_statement,FIELD:body,nan,True,False,True,node-types.json
r,repeat_statement,FIELD:body,next,True,False,True,node-types.json
r,repeat_statement,FIELD:body,null,True,False,True,node-types.json
r,repeat_statement,FIELD:body,parenthesized_expression,True,False,True,node-types.json
r,repeat_statement,FIELD:body,repeat_statement,True,False,True,node-types.json
r,repeat_statement,FIELD:body,string,True,False,True,node-types.json
r,repeat_statement,FIELD:body,subset,True,False,True,node-types.json
r,repeat_statement,FIELD:body,subset2,True,False,True,node-types.json
r,repeat_statement,FIELD:body,true,True,False,True,node-types.json
r,repeat_statement,FIELD:body,unary_operator,True,False,True,node-types.json
r,repeat_statement,FIELD:body,while_statement,True,False,True,node-types.json
r,string,FIELD:close,string_close,True,False,True,node-types.json
r,string,FIELD:content,string_content,False,False,True,node-types.json
r,string,FIELD:open,string_open,True,False,True,node-types.json
r,subset,FIELD:arguments,arguments,True,False,True,node-types.json
r,subset,FIELD:function,binary_operator,True,False,True,node-types.json
r,subset,FIELD:function,braced_expression,True,False,True,node-types.json
r,subset,FIELD:function,break,True,False,True,node-types.json
r,subset,FIELD:function,call,True,False,True,node-types.json
r,subset,FIELD:function,complex,True,False,True,node-types.json
r,subset,FIELD:function,dot_dot_i,True,False,True,node-types.json
r,subset,FIELD:function,dots,True,False,True,node-types.json
r,subset,FIELD:function,extract_operator,True,False,True,node-types.json
r,subset,FIELD:function,false,True,False,True,node-types.json
r,subset,FIELD:function,float,True,False,True,node-types.json
r,subset,FIELD:function,for_statement,True,False,True,node-types.json
r,subset,FIELD:function,function_definition,True,False,True,node-types.json
r,subset,FIELD:function,identifier,True,False,True,node-types.json
r,subset,FIELD:function,if_statement,True,False,True,node-types.json
r,subset,FIELD:function,inf,True,False,True,node-types.json
r,subset,FIELD:function,integer,True,False,True,node-types.json
r,subset,FIELD:function,na,True,False,True,node-types.json
r,subset,FIELD:function,namespace_operator,True,False,True,node-types.json
r,subset,FIELD:function,nan,True,False,True,node-types.json
r,subset,FIELD:function,next,True,False,True,node-types.json
r,subset,FIELD:function,null,True,False,True,node-types.json
r,subset,FIELD:function,parenthesized_expression,True,False,True,node-types.json
r,subset,FIELD:function,repeat_statement,True,False,True,node-types.json
r,subset,FIELD:function,string,True,False,True,node-types.json
r,subset,FIELD:function,subset,True,False,True,node-types.json
r,subset,FIELD:function,subset2,True,False,True,node-types.json
r,subset,FIELD:function,true,True,False,True,node-types.json
r,subset,FIELD:function,unary_operator,True,False,True,node-types.json
r,subset,FIELD:function,while_statement,True,False,True,node-types.json
r,subset2,FIELD:arguments,arguments,True,False,True,node-types.json
r,subset2,FIELD:function,binary_operator,True,False,True,node-types.json
r,subset2,FIELD:function,braced_expression,True,False,True,node-types.json
r,subset2,FIELD:function,break,True,False,True,node-types.json
r,subset2,FIELD:function,call,True,False,True,node-types.json
r,subset2,FIELD:function,complex,True,False,True,node-types.json
r,subset2,FIELD:function,dot_dot_i,True,False,True,node-types.json
r,subset2,FIELD:function,dots,True,False,True,node-types.json
r,subset2,FIELD:function,extract_operator,True,False,True,node-types.json
r,subset2,FIELD:function,false,True,False,True,node-types.json
r,subset2,FIELD:function,float,True,False,True,node-types.json
r,subset2,FIELD:function,for_statement,True,False,True,node-types.json
r,subset2,FIELD:function,function_definition,True,False,True,node-types.json
r,subset2,FIELD:function,identifier,True,False,True,node-types.json
r,subset2,FIELD:function,if_statement,True,False,True,node-types.json
r,subset2,FIELD:function,inf,True,False,True,node-types.json
r,subset2,FIELD:function,integer,True,False,True,node-types.json
r,subset2,FIELD:function,na,True,False,True,node-types.json
r,subset2,FIELD:function,namespace_operator,True,False,True,node-types.json
r,subset2,FIELD:function,nan,True,False,True,node-types.json
r,subset2,FIELD:function,next,True,False,True,node-types.json
r,subset2,FIELD:function,null,True,False,True,node-types.json
r,subset2,FIELD:function,parenthesized_expression,True,False,True,node-types.json
r,subset2,FIELD:function,repeat_statement,True,False,True,node-types.json
r,subset2,FIELD:function,string,True,False,True,node-types.json
r,subset2,FIELD:function,subset,True,False,True,node-types.json
r,subset2,FIELD:function,subset2,True,False,True,node-types.json
r,subset2,FIELD:function,true,True,False,True,node-types.json
r,subset2,FIELD:function,unary_operator,True,False,True,node-types.json
r,subset2,FIELD:function,while_statement,True,False,True,node-types.json
r,unary_operator,FIELD:operator,!,True,False,False,node-types.json
r,unary_operator,FIELD:operator,+,True,False,False,node-types.json
r,unary_operator,FIELD:operator,-,True,False,False,node-types.json
r,unary_operator,FIELD:operator,?,True,False,False,node-types.json
r,unary_operator,FIELD:operator,~,True,False,False,node-types.json
r,unary_operator,FIELD:rhs,binary_operator,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,braced_expression,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,break,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,call,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,complex,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,dot_dot_i,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,dots,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,extract_operator,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,false,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,float,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,for_statement,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,function_definition,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,identifier,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,if_statement,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,inf,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,integer,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,na,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,namespace_operator,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,nan,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,next,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,null,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,parenthesized_expression,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,repeat_statement,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,string,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,subset,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,subset2,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,true,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,unary_operator,True,False,True,node-types.json
r,unary_operator,FIELD:rhs,while_statement,True,False,True,node-types.json
r,while_statement,FIELD:body,binary_operator,True,False,True,node-types.json
r,while_statement,FIELD:body,braced_expression,True,False,True,node-types.json
r,while_statement,FIELD:body,break,True,False,True,node-types.json
r,while_statement,FIELD:body,call,True,False,True,node-types.json
r,while_statement,FIELD:body,complex,True,False,True,node-types.json
r,while_statement,FIELD:body,dot_dot_i,True,False,True,node-types.json
r,while_statement,FIELD:body,dots,True,False,True,node-types.json
r,while_statement,FIELD:body,extract_operator,True,False,True,node-types.json
r,while_statement,FIELD:body,false,True,False,True,node-types.json
r,while_statement,FIELD:body,float,True,False,True,node-types.json
r,while_statement,FIELD:body,for_statement,True,False,True,node-types.json
r,while_statement,FIELD:body,function_definition,True,False,True,node-types.json
r,while_statement,FIELD:body,identifier,True,False,True,node-types.json
r,while_statement,FIELD:body,if_statement,True,False,True,node-types.json
r,while_statement,FIELD:body,inf,True,False,True,node-types.json
r,while_statement,FIELD:body,integer,True,False,True,node-types.json
r,while_statement,FIELD:body,na,True,False,True,node-types.json
r,while_statement,FIELD:body,namespace_operator,True,False,True,node-types.json
r,while_statement,FIELD:body,nan,True,False,True,node-types.json
r,while_statement,FIELD:body,next,True,False,True,node-types.json
r,while_statement,FIELD:body,null,True,False,True,node-types.json
r,while_statement,FIELD:body,parenthesized_expression,True,False,True,node-types.json
r,while_statement,FIELD:body,repeat_statement,True,False,True,node-types.json
r,while_statement,FIELD:body,string,True,False,True,node-types.json
r,while_statement,FIELD:body,subset,True,False,True,node-types.json
r,while_statement,FIELD:body,subset2,True,False,True,node-types.json
