language,rule,shape_class,surface_class,shape_json,surface_json
julia,try_statement,45b32624b3675a6d5ad3,a42793e5257d47d6ff00,"{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""SEQ""}","{""members"":[{""type"":""STRING"",""value"":""try""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""end""}],""type"":""SEQ""}"
julia,catch_clause,fe7ae4228575d2011c57,e56c39690365ff918cfb,"{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""},""type"":""PREC"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""type"":""STRING"",""value"":""catch""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""},""type"":""PREC"",""value"":1}"
julia,finally_clause,c78c823a93f809c1a421,f2c9d14050883a440258,"{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""}","{""members"":[{""type"":""STRING"",""value"":""finally""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""}"
julia,for_statement,22108c0551ed47c422b5,6ccb25acdaaf4e482f67,"{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""SEQ""}","{""members"":[{""type"":""STRING"",""value"":""for""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""type"":""STRING"",""value"":"",""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""end""}],""type"":""SEQ""}"
julia,while_statement,645051a6e797f0c45b99,5c16c53c480c2acd231d,"{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""name"":""NAME"",""type"":""FIELD""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""SEQ""}","{""members"":[{""type"":""STRING"",""value"":""while""},{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""name"":""condition"",""type"":""FIELD""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""end""}],""type"":""SEQ""}"
julia,break_statement,b93867e280d3929e9621,2efb750bc3af21092a8e,"{""type"":""STRING"",""value"":""LITERAL""}","{""type"":""STRING"",""value"":""break""}"
julia,continue_statement,b93867e280d3929e9621,794fbc62826033b4e427,"{""type"":""STRING"",""value"":""LITERAL""}","{""type"":""STRING"",""value"":""continue""}"
julia,return_statement,098f543397e495aa1e4d,d664da40296af8a7b838,"{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""type"":""STRING"",""value"":""return""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":-3}"
julia,const_statement,eb336f8d94d30e3c13bf,c3ad0c0a1f22af21de79,"{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""type"":""STRING"",""value"":""const""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":-3}"
julia,global_statement,eb336f8d94d30e3c13bf,96723e0d14dc7e808aae,"{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""type"":""STRING"",""value"":""global""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":-3}"
julia,local_statement,eb336f8d94d30e3c13bf,df7d981a7aaf1472e230,"{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""type"":""STRING"",""value"":""local""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":-3}"
julia,import_alias,df7b1ce1bc0499f8dfc7,c78c9062f383703a9595,"{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""}","{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":""as""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""}"
julia,import_path,189c1328115a25e5ade1,7c91f6f340acc61eba6a,"{""members"":[{""content"":{""content"":{""type"":""STRING"",""value"":""LITERAL""},""type"":""REPEAT1""},""type"":""TOKEN""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""}","{""members"":[{""content"":{""content"":{""type"":""STRING"",""value"":"".""},""type"":""REPEAT1""},""type"":""TOKEN""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""}"
julia,_exportable,924714c18e1c167929db,1c40b36ba9e18ff0a761,"{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SELF"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""SEQ""}],""type"":""CHOICE""}","{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""members"":[{""type"":""STRING"",""value"":""(""},{""name"":""SELF"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":"")""}],""type"":""SEQ""}],""type"":""CHOICE""}"
julia,_importable,ffc8e7c73a4cbee905c0,6a949f42a0a7e318d9d5,"{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""named"":""bool"",""type"":""ALIAS"",""value"":""str""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}","{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""named"":true,""type"":""ALIAS"",""value"":""import_path""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}"
julia,_import_list,ec46b4f5e5f217dc35ef,fe00b53ed855c8420e13,"{""content"":{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""},{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""},{""content"":{""members"":[{""type"":""STRING"",""value"":"",""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":0}"
julia,selected_import,526db2cefa3ddb871be8,1afe1f2934b2dab3d0e6,"{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""type"":""STRING"",""value"":""LITERAL""},""type"":""IMMEDIATE_TOKEN""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""}","{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""type"":""STRING"",""value"":"":""},""type"":""IMMEDIATE_TOKEN""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""}"
julia,export_statement,26ec3717bb03dcd7fc84,78ffdd6852d07ad3f694,"{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":""PREC_VALUE""}],""type"":""SEQ""}","{""members"":[{""type"":""STRING"",""value"":""export""},{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""type"":""STRING"",""value"":"",""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":0}],""type"":""SEQ""}"
julia,public_statement,26ec3717bb03dcd7fc84,b68585fc9988ca1d3fc3,"{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":""PREC_VALUE""}],""type"":""SEQ""}","{""members"":[{""type"":""STRING"",""value"":""public""},{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""type"":""STRING"",""value"":"",""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":0}],""type"":""SEQ""}"
julia,import_statement,c923ed9b2bca42377d43,5d8c244a67e6f597d1d3,"{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""}","{""members"":[{""type"":""STRING"",""value"":""import""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""}"
julia,using_statement,c923ed9b2bca42377d43,513da77180a188b495a3,"{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""}","{""members"":[{""type"":""STRING"",""value"":""using""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""}"
julia,_primary_expression,2927428743f734dbb622,ea2c4ed95bcb1abb9d60,"{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""named"":""bool"",""type"":""ALIAS"",""value"":""str""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}","{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""named"":true,""type"":""ALIAS"",""value"":""macrocall_expression""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}"
julia,_array,2f06ca86caf84d1cd5ef,2f06ca86caf84d1cd5ef,"{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}","{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}"
julia,comprehension_expression,fbe4f446fb1bc2c5179a,184aa0b2668ad7cf0953,"{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""},""type"":""REPEAT""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""SEQ""},""type"":""PREC"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""type"":""STRING"",""value"":""[""},{""name"":""SYM"",""type"":""SYMBOL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""},""type"":""REPEAT""},{""type"":""STRING"",""value"":""]""}],""type"":""SEQ""},""type"":""PREC"",""value"":-1}"
julia,generator,ada8b0591067328848b4,ada8b0591067328848b4,"{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""},""type"":""REPEAT""}],""type"":""SEQ""}","{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""},""type"":""REPEAT""}],""type"":""SEQ""}"
julia,if_clause,8cb4a2891d71c8e21569,e03298ff299d6d70ebcb,"{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""}","{""members"":[{""type"":""STRING"",""value"":""if""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""}"
julia,for_clause,1c0cd6abbc9063486a36,ca243045e1c1430a3168,"{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""type"":""STRING"",""value"":""for""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""type"":""STRING"",""value"":"",""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":0}"
julia,for_binding,072c683ab10ef35b6f83,e74e37c1e1c8a35d140c,"{""content"":{""members"":[{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""},{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""type"":""STRING"",""value"":""LITERAL""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""CHOICE""},""named"":""bool"",""type"":""ALIAS"",""value"":""str""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""members"":[{""type"":""STRING"",""value"":""outer""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""},{""content"":{""members"":[{""type"":""STRING"",""value"":""in""},{""type"":""STRING"",""value"":""=""},{""type"":""STRING"",""value"":""∈""}],""type"":""CHOICE""},""named"":true,""type"":""ALIAS"",""value"":""operator""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC"",""value"":1}"
julia,matrix_expression,4cb2a0a3e26f1f5e8cfc,f7208ae460874fc77300,"{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""SEQ""},""type"":""PREC"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""type"":""STRING"",""value"":""[""},{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""]""}],""type"":""SEQ""},""type"":""PREC"",""value"":-1}"
julia,matrix_row,6a015b99189f418eb326,f04920ed6c44ee2eba44,"{""content"":{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""type"":""PREC"",""value"":""PREC_VALUE""},""type"":""REPEAT1""}","{""content"":{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""type"":""PREC"",""value"":-1},""type"":""REPEAT1""}"
julia,vector_expression,5e627ed7833c5b547ce2,f26c065ab386ce55e7b1,"{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""SEQ""}","{""members"":[{""type"":""STRING"",""value"":""[""},{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""type"":""STRING"",""value"":"",""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""type"":""STRING"",""value"":"",""},{""type"":""BLANK""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""]""}],""type"":""SEQ""}"
