language,rule,class_id,atom_count,max_depth,ALIAS,BLANK,CHOICE,FIELD,IMMEDIATE_TOKEN,PATTERN,PREC,PREC_DYNAMIC,PREC_LEFT,PREC_RIGHT,REPEAT,REPEAT1,SEQ,STRING,SYMBOL,TOKEN
rust,bracketed_type,199cb54046dcc72e,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0
rust,qualified_type,42083732fdfca975,6,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0
rust,lifetime,691379ebb2ff36ce,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
rust,array_type,9fa276f4b79c694c,11,4,0,1,1,2,0,0,0,0,0,0,0,0,2,3,2,0
rust,for_lifetimes,0c20a491d0a47d20,13,4,0,1,1,0,0,0,0,0,0,0,1,0,3,5,2,0
rust,function_type,f437f13966bad968,24,6,0,3,5,3,0,0,1,0,0,0,0,0,4,2,6,0
rust,tuple_type,fe1c835c17093a40,12,4,0,1,1,0,0,0,0,0,0,0,1,0,3,4,2,0
rust,unit_type,2a3df1f3642b8e7a,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
rust,generic_function,5a5b28e9c69614cf,10,4,0,0,1,2,0,0,1,0,0,0,0,0,1,1,4,0
rust,generic_type,3da137d3d47e375d,9,4,0,0,1,2,0,0,1,0,0,0,0,0,1,0,4,0
rust,generic_type_with_turbofish,ef3c1523c66d8dff,8,3,0,0,1,2,0,0,0,0,0,0,0,0,1,1,3,0
rust,bounded_type,f843fe2af80aa126,11,3,0,0,2,0,0,0,0,0,1,0,0,0,1,1,6,0
rust,use_bounds,7dfa0845af1fde4e,21,6,0,2,4,0,0,0,1,0,0,0,1,0,3,5,4,1
rust,type_arguments,2b536083a40008ba,32,6,0,3,5,0,0,0,1,0,0,0,1,0,5,4,12,1
rust,type_binding,2830368fb188a9a9,10,3,0,1,1,3,0,0,0,0,0,0,0,0,1,1,3,0
rust,reference_type,7dc1d27128f4bce0,10,2,0,2,2,1,0,0,0,0,0,0,0,0,1,1,3,0
rust,pointer_type,6c254b7b7f29e7f9,7,2,0,0,1,1,0,0,0,0,0,0,0,0,1,2,2,0
rust,never_type,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rust,abstract_type,faba9f78c20f1c10,17,4,0,1,2,1,0,0,1,0,0,0,0,0,2,2,8,0
rust,dynamic_type,81f6eab65fce5f1f,10,3,0,0,1,1,0,0,0,0,0,0,0,0,1,1,6,0
rust,mutable_specifier,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rust,_expression_except_range,a0969180f81841fc,53,3,1,0,2,0,0,0,1,0,2,0,0,0,0,17,30,0
rust,_expression,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
rust,_expression_ending_with_block,1aca83e559308e81,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0
rust,macro_invocation,a705cea1618399d4,9,3,1,0,1,1,0,0,0,0,0,0,0,0,1,1,4,0
rust,delim_token_tree,003970cc6d9395d6,16,3,0,0,1,0,0,0,0,0,0,0,3,0,3,6,3,0
rust,_delim_tokens,33df11827dc1ffbd,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
rust,_non_delim_token,cb57f20895923937,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
rust,scoped_identifier,0302a44e8881fe14,14,5,1,1,3,2,0,0,0,0,0,0,0,0,1,1,5,0
rust,scoped_type_identifier_in_expression_position,06a528299da5e9d4,12,6,1,1,2,2,0,0,1,0,0,0,0,0,1,1,3,0
rust,scoped_type_identifier,1c3c97a6163ad0c7,13,5,1,1,2,2,0,0,0,0,0,0,0,0,1,1,5,0
rust,range_expression,901be472cf2c4d26,16,4,0,0,2,0,0,0,0,0,1,0,0,0,3,6,4,0
rust,unary_expression,f353ce4f0c5a1d52,7,3,0,0,1,0,0,0,1,0,0,0,0,0,1,3,1,0
rust,try_expression,691379ebb2ff36ce,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
rust,reference_expression,99e6359b74cb4678,14,5,0,1,3,1,0,0,1,0,0,0,0,0,2,3,3,0
rust,binary_expression,0d991bdef382cc06,86,5,0,0,5,27,0,0,0,0,9,0,0,0,9,18,18,0
rust,assignment_expression,28494a910a92b995,7,3,0,0,0,2,0,0,0,0,1,0,0,0,1,1,2,0
rust,compound_assignment_expr,93742e021a65a01f,18,4,0,0,1,3,0,0,0,0,1,0,0,0,1,10,2,0
rust,type_cast_expression,28494a910a92b995,7,3,0,0,0,2,0,0,0,0,1,0,0,0,1,1,2,0
rust,return_expression,f30358c5716fdd0f,7,3,0,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0
rust,yield_expression,f30358c5716fdd0f,7,3,0,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0
rust,call_expression,4a4a490f3d789409,6,3,0,0,0,2,0,0,1,0,0,0,0,0,1,0,2,0
rust,arguments,a87cdfbfe7833534,20,7,0,2,2,0,0,0,0,0,0,0,3,0,5,4,4,0
rust,array_expression,31fba076502b9233,29,9,0,2,3,1,0,0,0,0,0,0,4,0,7,5,7,0
rust,parenthesized_expression,e1596cff2975a5cc,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
rust,tuple_expression,3ba5e22816350263,15,3,0,1,1,0,0,0,0,0,0,0,2,0,3,4,4,0
rust,unit_expression,2a3df1f3642b8e7a,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
rust,struct_expression,0f68db34bd4106d2,9,4,1,0,1,2,0,0,0,0,0,0,0,0,1,0,4,0
rust,field_initializer_list,767eb9ff877c9665,20,6,0,2,4,0,0,0,0,0,0,0,1,0,3,4,6,0
rust,shorthand_field_initializer,d7b595366e5c1cc2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
rust,field_initializer,bd8e50ce443080d2,10,3,0,0,1,2,0,0,0,0,0,0,1,0,1,1,4,0
rust,base_field_initializer,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
rust,if_expression,070f960832ac4c15,11,4,0,1,1,3,0,0,0,0,0,1,0,0,1,1,3,0
rust,let_condition,282be78901d66b27,8,3,0,0,0,2,0,0,0,0,1,0,0,0,1,2,2,0
rust,_let_chain,f4438b4059df4093,22,3,0,0,1,0,0,0,0,0,1,0,0,0,5,5,10,0
rust,_condition,285cb3fe72897d10,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
rust,else_clause,fc9d4b116e4309fd,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0
rust,match_expression,42083732fdfca975,6,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0
rust,match_block,11cc80ecf956adad,10,4,1,1,1,0,0,0,0,0,0,0,1,0,2,2,2,0
rust,match_arm,560adc710efaeab6,17,5,0,0,2,3,0,0,1,0,0,1,1,0,2,2,5,0
rust,last_match_arm,59be1997e170e193,13,3,0,1,2,2,0,0,0,0,0,0,1,0,1,2,4,0
rust,match_pattern,4386e559bc7a01d1,8,4,0,1,1,1,0,0,0,0,0,0,0,0,2,1,2,0
rust,while_expression,7a4e0dac35b23325,11,3,0,1,1,2,0,0,0,0,0,0,0,0,2,2,3,0
rust,loop_expression,aad827246fe4eebb,9,3,0,1,1,1,0,0,0,0,0,0,0,0,2,2,2,0
rust,for_expression,060892d4a3693634,14,3,0,1,1,3,0,0,0,0,0,0,0,0,2,3,4,0
rust,const_block,fbb7947cdeb62094,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
rust,closure_expression,eb9eda25842274ee,27,7,0,4,6,4,0,0,1,0,0,0,0,0,3,5,4,0
rust,closure_parameters,3df0507847250a66,15,6,0,1,3,0,0,0,0,0,0,0,1,0,3,3,4,0
rust,label,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
rust,break_expression,c50fd0173ee78d08,9,3,0,2,2,0,0,0,0,0,1,0,0,0,1,1,2,0
rust,continue_expression,20c4b032ed83b06f,6,3,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0
rust,index_expression,3d55fc0864b28f5f,6,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0
rust,await_expression,f1175a487edcf9ba,5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0
rust,field_expression,707920b8bd714f4a,9,4,0,0,1,2,0,0,1,0,0,0,0,0,1,1,3,0
rust,unsafe_block,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
rust,async_block,e060ccde60f6b6f0,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0
rust,gen_block,e060ccde60f6b6f0,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0
rust,try_block,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
rust,block,066a6d1a1b130a64,13,3,0,2,2,0,0,0,0,0,0,0,1,0,2,3,3,0
rust,_pattern,d45d4e9d2c372151,39,3,1,0,2,0,0,0,0,0,0,0,0,0,0,18,18,0
rust,generic_pattern,4c924430dec2a9f9,7,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,3,0
rust,tuple_pattern,ba902cee39e96122,18,6,0,2,4,0,0,0,0,0,0,0,1,0,3,4,4,0
rust,slice_pattern,96ecc7c49b9af61f,14,5,0,2,2,0,0,0,0,0,0,0,1,0,3,4,2,0
rust,tuple_struct_pattern,29bb0d4f3982fbbd,20,5,1,2,3,1,0,0,0,0,0,0,1,0,3,4,5,0
rust,struct_pattern,58a54c85cbb3a5f6,22,6,0,2,5,1,0,0,0,0,0,0,1,0,3,4,6,0
rust,field_pattern,8599a3fd05d834f6,17,4,1,2,3,3,0,0,0,0,0,0,0,0,2,2,4,0
rust,remaining_field_pattern,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rust,mut_pattern,53139fcd24cd2585,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
rust,range_pattern,ab82a85a69f9ba81,25,6,0,0,7,3,0,0,0,0,0,0,0,0,3,6,6,0
rust,ref_pattern,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
rust,captured_pattern,a8cbe2d29c7e5462,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
rust,reference_pattern,1b06fc52ea330a1c,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0
rust,or_pattern,6ba06cf7af6768e3,9,3,0,0,1,0,0,0,0,0,1,0,0,0,2,2,3,0
rust,_literal,ecd76a7a6941bdf4,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
rust,_literal_pattern,853cadadb2b1152c,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0
rust,negative_literal,fc9d4b116e4309fd,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0
rust,integer_literal,37ef386867b42fa7,24,4,0,1,3,0,0,4,0,0,0,0,0,0,1,14,0,1
rust,string_literal,23a6ef396ca675d8,9,3,2,0,1,0,0,1,0,0,0,0,1,0,1,0,3,0
rust,raw_string_literal,43de8e2e169dcb85,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
rust,char_literal,5ac6c964c2d7eb38,18,6,0,2,4,0,0,5,0,0,0,0,0,0,2,4,0,1
rust,escape_sequence,858d32487527de4c,8,3,0,0,1,0,1,4,0,0,0,0,0,0,1,1,0,0
rust,boolean_literal,136bf937997ff8c7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
rust,comment,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
rust,line_comment,4d14ebb8403089f9,16,5,1,0,1,1,2,3,2,0,0,0,0,0,3,1,2,0
rust,_line_doc_comment_marker,7ea05a3bb35e43cb,7,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0
rust,_inner_line_doc_comment_marker,aefc9a70eea8fb63,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
rust,_outer_line_doc_comment_marker,aefc9a70eea8fb63,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
rust,block_comment,d7b77e329416354c,14,7,1,2,3,1,0,0,0,0,0,0,0,0,2,2,3,0
rust,_block_doc_comment_marker,7ea05a3bb35e43cb,7,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0
rust,_path,7ea3a8f0a54cca79,27,3,1,0,2,0,0,0,0,0,0,0,0,0,0,17,7,0
rust,identifier,cb0bb6e59e8ad50b,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rust,shebang,cb0bb6e59e8ad50b,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rust,_reserved_identifier,7fc7029831036b3e,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0
rust,_type_identifier,56dd8a13fc61cdde,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rust,_field_identifier,56dd8a13fc61cdde,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rust,self,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rust,super,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rust,crate,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rust,metavariable,cb0bb6e59e8ad50b,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cpp,translation_unit,3fb1481c149084d4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
cpp,_top_level_item,841ea961fcba3a8e,34,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0
cpp,_block_item,3aabb0e7c594c8be,33,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0
cpp,preproc_include,f90f395836166a0c,12,4,2,0,1,1,1,2,0,0,0,0,0,0,1,0,4,0
cpp,preproc_def,af949ad2597c56bd,11,3,1,1,1,2,1,2,0,0,0,0,0,0,1,0,2,0
cpp,preproc_function_def,628af7a335295689,13,3,1,1,1,3,1,2,0,0,0,0,0,0,1,0,3,0
cpp,preproc_params,8439883ffe20ecc2,16,6,0,1,3,0,1,0,0,0,0,0,1,0,3,5,2,0
cpp,preproc_call,ef5d402cf41aac84,9,3,0,1,1,2,1,1,0,0,0,0,0,0,1,0,2,0
cpp,preproc_if,117ca53c7bc5b7b7,18,5,2,1,2,2,0,2,1,0,0,0,1,0,1,1,5,0
cpp,preproc_ifdef,31df64cf72c7222c,20,5,3,1,3,2,0,3,1,0,0,0,1,0,1,0,5,0
cpp,preproc_else,e465626fa05989c1,6,3,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
cpp,preproc_elif,e6a2572ac436d14e,16,5,1,1,2,2,0,1,1,0,0,0,1,0,1,1,5,0
cpp,preproc_elifdef,30aa3d1001fb99ff,18,5,2,1,3,2,0,2,1,0,0,0,1,0,1,0,5,0
cpp,preproc_if_in_field_declaration_list,cb26078e4b43077f,21,6,5,1,2,2,0,2,1,0,0,0,1,0,1,1,5,0
cpp,preproc_ifdef_in_field_declaration_list,2e931af95b8b9149,23,6,6,1,3,2,0,3,1,0,0,0,1,0,1,0,5,0
cpp,preproc_else_in_field_declaration_list,e465626fa05989c1,6,3,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
cpp,preproc_elif_in_field_declaration_list,9d68efe0d86c7e27,19,6,4,1,2,2,0,1,1,0,0,0,1,0,1,1,5,0
cpp,preproc_elifdef_in_field_declaration_list,a363582fbecc6730,21,6,5,1,3,2,0,2,1,0,0,0,1,0,1,0,5,0
cpp,preproc_if_in_enumerator_list,eda6b2ca3ec17cfc,23,6,5,1,2,2,0,2,1,0,0,0,1,0,2,2,5,0
cpp,preproc_ifdef_in_enumerator_list,2a76438338e34b16,25,6,6,1,3,2,0,3,1,0,0,0,1,0,2,1,5,0
cpp,preproc_else_in_enumerator_list,fc097251209e09a8,8,4,1,0,0,0,0,1,1,0,0,0,1,0,2,1,1,0
cpp,preproc_elif_in_enumerator_list,48a65fd24c3ea889,21,6,4,1,2,2,0,1,1,0,0,0,1,0,2,2,5,0
cpp,preproc_elifdef_in_enumerator_list,009c77968caf1aaa,23,6,5,1,3,2,0,2,1,0,0,0,1,0,2,1,5,0
cpp,preproc_if_in_enumerator_list_no_comma,cb26078e4b43077f,21,6,5,1,2,2,0,2,1,0,0,0,1,0,1,1,5,0
cpp,preproc_ifdef_in_enumerator_list_no_comma,2e931af95b8b9149,23,6,6,1,3,2,0,3,1,0,0,0,1,0,1,0,5,0
cpp,preproc_else_in_enumerator_list_no_comma,e465626fa05989c1,6,3,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
cpp,preproc_elif_in_enumerator_list_no_comma,9d68efe0d86c7e27,19,6,4,1,2,2,0,1,1,0,0,0,1,0,1,1,5,0
cpp,preproc_elifdef_in_enumerator_list_no_comma,a363582fbecc6730,21,6,5,1,3,2,0,2,1,0,0,0,1,0,1,0,5,0
cpp,preproc_arg,d4dd46df70f87e97,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
cpp,preproc_directive,cb0bb6e59e8ad50b,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cpp,_preproc_expression,0909f41727ecd2b9,13,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0
cpp,preproc_parenthesized_expression,e1596cff2975a5cc,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
cpp,preproc_defined,e917f53c99111edb,10,3,0,0,1,0,0,0,1,0,0,0,0,0,2,4,2,0
cpp,preproc_unary_expression,3da11a3c730c5945,10,4,0,0,1,2,0,0,0,0,1,0,0,0,1,4,1,0
cpp,preproc_call_expression,505961fd21bf4c56,7,4,1,0,0,2,0,0,1,0,0,0,0,0,1,0,2,0
cpp,preproc_argument_list,745c8be555204799,11,5,0,1,1,0,0,0,0,0,0,0,1,0,3,3,2,0
cpp,preproc_binary_expression,f4bd1d17407b580e,145,4,0,0,1,54,0,0,0,0,18,0,0,0,18,18,36,0
cpp,function_definition,d96a719b95dbaef7,14,3,0,2,3,2,0,0,0,0,0,0,0,0,1,0,6,0
cpp,_old_style_function_definition,911ac62b1fffe706,12,3,1,1,1,2,0,0,0,0,0,0,0,1,1,0,5,0
cpp,declaration,3ad156b8d77b97a4,29,8,0,4,6,2,0,0,0,0,0,0,1,0,5,2,9,0
cpp,type_definition,a0fa5185710d937f,10,2,0,1,1,0,0,0,0,0,0,0,1,0,1,3,3,0
cpp,_type_definition_type,ab09d1354ed9c6e3,7,2,0,0,0,1,0,0,0,0,0,0,2,0,1,0,3,0
cpp,_type_definition_declarators,ebad26039c3ca5e5,8,4,0,0,0,2,0,0,0,0,0,0,1,0,2,1,2,0
cpp,_declaration_modifiers,92b400c7e18a2c36,8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5,0
cpp,_declaration_specifiers,3794f6b4d69ff285,8,3,0,0,0,1,0,0,0,0,0,1,2,0,1,0,3,0
cpp,linkage_specification,70172f9c730b7742,9,3,0,0,1,2,0,0,0,0,0,0,0,0,1,1,4,0
cpp,attribute_specifier,76786bb9880d4c35,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,0
cpp,attribute,a04297139723eb9d,19,4,0,3,3,3,0,0,0,0,0,0,0,0,3,3,4,0
cpp,attribute_declaration,a9f55dcd9b682d16,19,5,0,0,1,0,0,0,0,0,0,0,2,0,6,6,4,0
cpp,ms_declspec_modifier,97de35083321bcb0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0
cpp,ms_based_modifier,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
cpp,ms_call_modifier,3c73e2e088752a4f,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0
cpp,ms_restrict_modifier,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cpp,ms_unsigned_ptr_modifier,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cpp,ms_signed_ptr_modifier,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cpp,ms_unaligned_ptr_modifier,136bf937997ff8c7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
cpp,ms_pointer_modifier,4a63faab551e9643,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
cpp,declaration_list,9bb57d92746e3f43,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0
cpp,_declarator,32d25e010c2dfd49,14,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0
cpp,_declaration_declarator,ec073c47e59cb2da,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
cpp,_field_declarator,6b80364f283ceb2b,17,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0
cpp,_type_declarator,50044d14823e2f73,22,4,7,0,3,0,0,0,0,0,0,0,0,0,0,4,8,0
cpp,_abstract_declarator,c5c0e95f63dc9234,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0
cpp,parenthesized_declarator,23dc05a623f6064c,8,3,0,1,1,0,0,0,0,1,0,0,0,0,1,2,2,0
cpp,parenthesized_field_declarator,23dc05a623f6064c,8,3,0,1,1,0,0,0,0,1,0,0,0,0,1,2,2,0
cpp,parenthesized_type_declarator,23dc05a623f6064c,8,3,0,1,1,0,0,0,0,1,0,0,0,0,1,2,2,0
cpp,abstract_parenthesized_declarator,ada273314bc67c94,8,3,0,1,1,0,0,0,1,0,0,0,0,0,1,2,2,0
cpp,attributed_declarator,4cb3378a1419d4e6,5,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0
cpp,attributed_field_declarator,4cb3378a1419d4e6,5,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0
cpp,attributed_type_declarator,4cb3378a1419d4e6,5,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0
cpp,pointer_declarator,c900a25d124248fb,13,4,0,1,1,1,0,0,0,1,0,1,2,0,1,1,4,0
cpp,pointer_field_declarator,c900a25d124248fb,13,4,0,1,1,1,0,0,0,1,0,1,2,0,1,1,4,0
cpp,pointer_type_declarator,c900a25d124248fb,13,4,0,1,1,1,0,0,0,1,0,1,2,0,1,1,4,0
cpp,abstract_pointer_declarator,fb06c674a56969f7,12,5,0,1,1,1,0,0,0,1,0,1,2,0,1,1,3,0
cpp,function_declarator,aba63f025eed93e9,5,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0
cpp,_function_declaration_declarator,3e8d01229e96fc16,11,3,0,1,1,2,0,0,0,0,0,1,1,0,1,0,4,0
cpp,function_field_declarator,aba63f025eed93e9,5,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0
cpp,function_type_declarator,4a4a490f3d789409,6,3,0,0,0,2,0,0,1,0,0,0,0,0,1,0,2,0
cpp,abstract_function_declarator,803aa6624eee9154,6,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0
cpp,_old_style_function_declarator,a9cfaab2520c37c7,6,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0
cpp,array_declarator,e5fd1f10be187ba5,16,5,0,1,3,2,0,0,1,0,0,0,1,0,1,4,3,0
cpp,array_field_declarator,e5fd1f10be187ba5,16,5,0,1,3,2,0,0,1,0,0,0,1,0,1,4,3,0
cpp,array_type_declarator,e5fd1f10be187ba5,16,5,0,1,3,2,0,0,1,0,0,0,1,0,1,4,3,0
cpp,abstract_array_declarator,f0c901add4eac68c,18,5,0,2,4,2,0,0,1,0,0,0,1,0,1,4,3,0
cpp,init_declarator,08a83736794ab6c9,16,4,0,0,3,4,0,0,0,0,0,0,0,0,2,1,6,0
cpp,compound_statement,c6b5bbfc22f360f9,6,3,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0
cpp,storage_class_specifier,efd68c4888c5f4ae,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0
cpp,type_qualifier,85bd445919cd81e5,16,2,0,0,2,0,0,0,0,0,0,0,0,0,0,13,1,0
cpp,alignas_qualifier,0df5b305a727fc6c,9,2,0,0,2,0,0,0,0,0,0,0,0,0,1,4,2,0
cpp,type_specifier,2811c73f90979dfc,17,4,1,0,2,0,0,0,0,0,0,1,0,0,0,0,13,0
cpp,sized_type_specifier,75e98425efbc226c,43,6,0,2,9,2,0,0,0,2,0,0,3,2,2,16,5,0
cpp,primitive_type,faf036324b3a02ac,28,2,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,1
cpp,enum_specifier,12cdbfe755e25217,24,6,0,4,6,3,0,0,0,0,0,1,0,0,2,3,5,0
cpp,enumerator_list,d4b98a7b72cd5d6f,25,5,4,1,3,0,0,0,0,0,0,0,1,0,4,4,8,0
cpp,struct_specifier,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
cpp,union_specifier,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
cpp,field_declaration_list,9bb57d92746e3f43,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0
cpp,_field_declaration_list_item,f24d9c43569ec596,31,3,7,0,2,0,0,0,0,0,0,0,0,0,1,2,19,0
cpp,field_declaration,af942e0b3477a888,42,11,0,4,8,6,0,0,0,0,0,0,1,0,7,4,12,0
cpp,_field_declaration_declarator,bb9630c66073bfce,16,5,0,2,2,2,0,0,0,0,0,0,1,0,4,1,4,0
cpp,bitfield_clause,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
cpp,enumerator,48b5d47f390d5590,9,4,0,1,1,2,0,0,0,0,0,0,0,0,2,1,2,0
cpp,variadic_parameter,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cpp,parameter_list,3e81e82d19bca732,21,6,0,1,3,0,0,0,0,0,0,0,1,0,3,5,8,0
cpp,_old_style_parameter_list,3df0507847250a66,15,6,0,1,3,0,0,0,0,0,0,0,1,0,3,3,4,0
cpp,parameter_declaration,0c6a3b9fe5599f3a,10,4,0,1,2,1,0,0,0,0,0,0,1,0,1,0,4,0
cpp,attributed_statement,9aa2331b27b009e8,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
cpp,statement,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
cpp,_non_case_statement,64886e87d4a487ad,23,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21,0
cpp,_top_level_statement,7064e4e1a0da87cc,23,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0
cpp,labeled_statement,4c924430dec2a9f9,7,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,3,0
cpp,_top_level_expression_statement,5a4a787ef5d8e7b3,5,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
cpp,expression_statement,9df923b552a1d56d,7,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0
cpp,if_statement,4956b4b8ca83c9d0,14,4,0,2,2,3,0,0,0,0,0,1,0,0,1,2,3,0
cpp,else_clause,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
