candidate_id,family_hint,evidence_rows,source_layers,evidence_kinds,residual
AMDGPU_CUBE_ID,ARITHMETIC,2,AMDGPU_INTRINSICS;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VMSGE,VECTOR_MASK,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
TOSA_MATMUL,TENSOR_ALGEBRA,6,MLIR_TOSA,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
TOSA_CONST,TENSOR_ML,6,MLIR_TOSA,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_GPU_CREATE_2_TO4_SP,GPU,2,MLIR_GPU,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
FUNNEL_SHIFT_LEFT,BITWISE,1,H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_COMPLEX_SINH,COMPLEX,2,MLIR_COMPLEX,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
HEXAGON_HVX_VSUBH,VECTOR,2,HEXAGON_HVX,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
X86_PREFETCH_T0,ISA_SYSTEM,2,X86_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
ATOMIC_NOTIFY,CONCURRENCY,2,H5_NORMALIZED;WEBASSEMBLY,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
TOSA_CLZ,TENSOR_ML,6,MLIR_TOSA,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
V8_TURBOSHAFT_ATOMIC_WORD32_PAIR,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,OPTIMIZER_IR_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
GC_STRUCT_GET,OBJECT,2,H5_NORMALIZED;WEBASSEMBLY,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
BPF_MAP_LOOKUP_ELEM,BPF_VM,2,BPF_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
GPU_FAST_SIN,ARITHMETIC,2,H5_NORMALIZED;NVVM_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
IL_ARGLIST,FUNCTION,2,DOTNET_IL;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
BPF_PRESERVE_ACCESS_INDEX,BPF_VM,2,BPF_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
X86_AMX_DP_BHF8_PS,TENSOR,4,X86_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VNSRL,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VRGATHEREI16,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
GPU_FAST_RSQRT,ARITHMETIC,2,H5_NORMALIZED;NVVM_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VFWNMSAC,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
LLVM_VP_REDUCE_ADD,VECTOR_REDUCTION,2,LLVM_VP,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RELEASE,OWNERSHIP,1,H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;LANGUAGE_OPERATION_RAW,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AMDGPU_SLEEP,RUNTIME_CONTROL,2,AMDGPU_INTRINSICS;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
DEINITIALIZE,OWNERSHIP,1,H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AARCH64_SVE_DIV,VECTOR_REDUCTION,12,AARCH64_SVE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
CONTROL_PREDICATED_INSTRUCTION,ControlFamily,1,DECOMPILER_QUOTIENT,DECOMPILER_SEMANTIC_QUOTIENT,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
HEXAGON_HVX_VCMPB_EQ,VECTOR,2,HEXAGON_HVX,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VLE,VECTOR_MEMORY,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
STABLEHLO_OPTIMIZATION_BARRIER,TENSOR_ML,6,STABLEHLO_OPS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
GPU_THREAD_ID_X,CONCURRENCY,2,H5_NORMALIZED;NVVM_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_OMP_DECLARE_REDUCTION,CONCURRENCY,2,MLIR_OPENMP,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_LINALG_MATVEC,TENSOR_ALGEBRA,2,MLIR_LINALG,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
CRC32,BITWISE,2,H5_NORMALIZED;ISA_GENERIC,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION;LANGUAGE_OPERATION_RAW,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VOR,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AMDGPU_FRACT,ARITHMETIC,2,AMDGPU_INTRINSICS;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
SIN,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION;LANGUAGE_OPERATION_RAW,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AMDGPU_QUEUE_PTR,BINDING_MEMORY,2,AMDGPU_INTRINSICS;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
X86_AMX_ROW_TO_FP16_LO,TENSOR,4,X86_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AMDGPU_DPP_UPDATE,VECTOR,2,AMDGPU_INTRINSICS;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AMDGPU_MEMTIME,RUNTIME_CONTROL,2,AMDGPU_INTRINSICS;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VFMUL,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
STABLEHLO_REAL,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AARCH64_SVE_MAX,VECTOR,12,AARCH64_SVE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VREM,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
IL_END_FINALLY,EXCEPTION,2,DOTNET_IL;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
CLZ,BITWISE,2,DECOMPILER_QUOTIENT;H5_NORMALIZED,DECOMPILER_SEMANTIC_QUOTIENT;NORMALIZED_PRIMITIVE_CANDIDATE;LANGUAGE_OPERATION_RAW,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
GPU_GRID_DIM_X,CONCURRENCY,2,H5_NORMALIZED;NVVM_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
V8_TURBOSHAFT_LOAD_ROOT_REGISTER,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,OPTIMIZER_IR_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VMINU,VECTOR_MASK,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
BINDING_VALUE_OR_SET,BindingFamily,1,DECOMPILER_QUOTIENT,DECOMPILER_SEMANTIC_QUOTIENT,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
V8_TURBOSHAFT_ATOMIC_RMW,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,OPTIMIZER_IR_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
VECTOR_BROADCAST,VECTOR,1,H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
GPU_CLOCK_READ,RUNTIME_CONTROL,2,H5_NORMALIZED;NVVM_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
DIMENSION_SIZE,COLLECTION,1,H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AMDGPU_IMAGE_SAMPLE,IMAGE,2,AMDGPU_INTRINSICS;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_COMPLEX_ASIN,COMPLEX,2,MLIR_COMPLEX,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
SIMD_ANY_TRUE,VECTOR,2,H5_NORMALIZED;WEBASSEMBLY,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
IL_COPY_OBJECT,OBJECT,2,DOTNET_IL;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
V8_TURBOSHAFT_SET_STACK_POINTER,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,OPTIMIZER_IR_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
HEXAGON_HVX_VCMP_EQ,VECTOR,2,HEXAGON_HVX,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_GPU_SET_DEFAULT_DEVICE,GPU,2,MLIR_GPU,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
TOSA_EXP,TENSOR_ML,6,MLIR_TOSA,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
ADDRESS,BindingFamily,2,DECOMPILER_QUOTIENT,DECOMPILER_SEMANTIC_QUOTIENT;LANGUAGE_OPERATION_RAW,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
BITFIELD_INSERT,BITWISE,2,AARCH64_ISA;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VFRSUB,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AES_DECRYPT_ROUND,CRYPTO,2,H5_NORMALIZED;RISCV_ISA,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
X86_CLFLUSH,ISA_SYSTEM,2,X86_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
VECTOR_BLEND,VECTOR,2,H5_NORMALIZED;HOTSPOT_C2,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
GPU_TENSOR_MMA,TENSOR,2,H5_NORMALIZED;NVVM_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_LINALG_CONV_3_D_NCDHW_FCDHW,TENSOR_ALGEBRA,2,MLIR_LINALG,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
V8_TURBOSHAFT_STORE,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,OPTIMIZER_IR_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
LLVM_VP_SREM,VECTOR,2,LLVM_VP,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
IMAGE_WRITE,IMAGE,2,H5_NORMALIZED;SPIRV,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_OACC_PRESENT,CONCURRENCY,2,MLIR_OPENACC,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_OMP_FLUSH,CONCURRENCY,2,MLIR_OPENMP,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
STABLEHLO_DYNAMIC_BROADCAST_IN_DIM,TENSOR_ML,6,STABLEHLO_OPS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
CTZ,BITWISE,2,DECOMPILER_QUOTIENT;H5_NORMALIZED,DECOMPILER_SEMANTIC_QUOTIENT;NORMALIZED_PRIMITIVE_CANDIDATE;LANGUAGE_OPERATION_RAW,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_BUFFERIZATION_ALLOC_TENSOR,BINDING_MEMORY,2,MLIR_BUFFERIZATION,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AARCH64_SVE_LSR,VECTOR,12,AARCH64_SVE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AARCH64_SVE_BIC,VECTOR,12,AARCH64_SVE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
HEXAGON_HVX_VCMP_GT,VECTOR,2,HEXAGON_HVX,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_QUANT_CONST_FAKE_QUANT,QUANTIZATION,2,MLIR_QUANT,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VWMULU,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
GC_ARRAY_NEW,COLLECTION,2,H5_NORMALIZED;WEBASSEMBLY,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_LINALG_POOLING_NHWC_MAX,TENSOR_ALGEBRA,2,MLIR_LINALG,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_COMPLEX_TANH,COMPLEX,2,MLIR_COMPLEX,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_COMPLEX_NE,COMPLEX,2,MLIR_COMPLEX,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_OACC_SET,CONCURRENCY,2,MLIR_OPENACC,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AARCH64_SVE_ST3,VECTOR_MEMORY,12,AARCH64_SVE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RSQRT,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION;LANGUAGE_OPERATION_RAW,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
COMPARE_GE,NumericFamily,5,DECOMPILER_QUOTIENT;LANGUAGE_OPERATION_HARVEST,CROSS_LANGUAGE_EQUIVALENCE_CLASS;DECOMPILER_SEMANTIC_QUOTIENT,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
IMAGE_QUERY_LEVELS,IMAGE,2,H5_NORMALIZED;SPIRV,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
X86_AMX_ROW_TO_FP32,TENSOR,4,X86_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
BPF_PROBE_READ,BPF_VM,2,BPF_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
TOSA_ARGMAX,TENSOR_ML,6,MLIR_TOSA,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VMSIF,VECTOR_MASK,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RESOURCE_SEMANTIC,ResourceFamily,1,DECOMPILER_QUOTIENT,DECOMPILER_SEMANTIC_QUOTIENT,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
LLVM_VP_CTTZ,VECTOR,2,LLVM_VP,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
OR_NOT,BITWISE,2,AARCH64_ISA;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION;LANGUAGE_OPERATION_RAW,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
GPU_CLUSTER_BARRIER_WAIT,CONCURRENCY,2,H5_NORMALIZED;NVVM_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
LLVM_VP_ADD,VECTOR,2,LLVM_VP,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
ASIN,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION;LANGUAGE_OPERATION_RAW,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
IL_TYPED_REFERENCE_TYPE,REFLECTION,2,DOTNET_IL;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
X86_AMX_ROW_TO_FP16_HI,TENSOR,4,X86_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_LINALG_COPY,TENSOR_ALGEBRA,2,MLIR_LINALG,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
NUMERIC_COMPARE,NumericFamily,2,DECOMPILER_QUOTIENT,DECOMPILER_SEMANTIC_QUOTIENT,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
OBJECT_SIZE,BINDING_MEMORY,1,H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VMSNE,VECTOR_MASK,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
HEXAGON_HVX_VSUBW,VECTOR,2,HEXAGON_HVX,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
LLVM_VP_AND,VECTOR,2,LLVM_VP,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VSSRA,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
STABLEHLO_EXPONENTIAL,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_OMP_SECTIONS,CONCURRENCY,2,MLIR_OPENMP,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AARCH64_SME_FMOPA_F32,TENSOR,6,AARCH64_SME,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_LINALG_POOLING_NCHW_MAX,TENSOR_ALGEBRA,2,MLIR_LINALG,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
