candidate_id,family_hint,evidence_rows,source_layers,raw_names,accepted_into_pstar,rejection_reason
RVV_VNSRL,VECTOR,6,RISCV_VECTOR,llvm.riscv.vnsrl;llvm.riscv.vnsrl_mask;llvm.riscv.vnsrl_vi;llvm.riscv.vnsrl_vv;llvm.riscv.vnsrl_vx,false,no complete observable atom witness / composition proof
RVV_VRGATHEREI16,VECTOR,6,RISCV_VECTOR,llvm.riscv.vrgatherei16;llvm.riscv.vrgatherei16_mask;llvm.riscv.vrgatherei16_vi;llvm.riscv.vrgatherei16_vv;llvm.riscv.vrgatherei16_vx,false,no complete observable atom witness / composition proof
GPU_FAST_RSQRT,ARITHMETIC,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_FAST_RSQRT;rsqrt.approx,false,no complete observable atom witness / composition proof
RVV_VFWNMSAC,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfwnmsac;llvm.riscv.vfwnmsac_mask;llvm.riscv.vfwnmsac_vi;llvm.riscv.vfwnmsac_vv;llvm.riscv.vfwnmsac_vx,false,no complete observable atom witness / composition proof
LLVM_VP_REDUCE_ADD,VECTOR_REDUCTION,2,LLVM_VP,llvm.vp.reduce_add,false,no complete observable atom witness / composition proof
RELEASE,OWNERSHIP,1,H5_NORMALIZED,RELEASE,false,no complete observable atom witness / composition proof
AMDGPU_SLEEP,RUNTIME_CONTROL,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_SLEEP;amdgcn_s_sleep,false,no complete observable atom witness / composition proof
DEINITIALIZE,OWNERSHIP,1,H5_NORMALIZED,DEINITIALIZE,false,no complete observable atom witness / composition proof
AARCH64_SVE_DIV,VECTOR_REDUCTION,12,AARCH64_SVE,llvm.aarch64.sve.div;llvm.aarch64.sve.div.f16;llvm.aarch64.sve.div.f32;llvm.aarch64.sve.div.f64;llvm.aarch64.sve.div.i16;llvm.aarch64.sve.div.i32;llvm.aarch64.sve.div.i64;llvm.aarch64.sve.div.i8;llvm.aarch64.sve.div_m;llvm.aarch64.sve.div_x;llvm.aarch64.sve.div_z,false,no complete observable atom witness / composition proof
CONTROL_PREDICATED_INSTRUCTION,ControlFamily,1,DECOMPILER_QUOTIENT,RtlIf,false,no complete observable atom witness / composition proof
HEXAGON_HVX_VCMPB_EQ,VECTOR,2,HEXAGON_HVX,llvm.hexagon.vcmpb_eq,false,no complete observable atom witness / composition proof
RVV_VLE,VECTOR_MEMORY,6,RISCV_VECTOR,llvm.riscv.vle;llvm.riscv.vle_mask;llvm.riscv.vle_vi;llvm.riscv.vle_vv;llvm.riscv.vle_vx,false,no complete observable atom witness / composition proof
STABLEHLO_OPTIMIZATION_BARRIER,TENSOR_ML,6,STABLEHLO_OPS,stablehlo.optimization_barrier;stablehlo.optimization_barrier.bf16;stablehlo.optimization_barrier.f32;stablehlo.optimization_barrier.i32;stablehlo.optimization_barrier.i8,false,no complete observable atom witness / composition proof
GPU_THREAD_ID_X,CONCURRENCY,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_THREAD_ID_X;llvm.nvvm.read.ptx.sreg.tid.x,false,no complete observable atom witness / composition proof
MLIR_OMP_DECLARE_REDUCTION,CONCURRENCY,2,MLIR_OPENMP,omp.declare_reduction,false,no complete observable atom witness / composition proof
MLIR_LINALG_MATVEC,TENSOR_ALGEBRA,2,MLIR_LINALG,linalg.matvec,false,no complete observable atom witness / composition proof
CRC32,BITWISE,2,H5_NORMALIZED;ISA_GENERIC,CRC32;CRC32 instruction families,false,no complete observable atom witness / composition proof
RVV_VOR,VECTOR,6,RISCV_VECTOR,llvm.riscv.vor;llvm.riscv.vor_mask;llvm.riscv.vor_vi;llvm.riscv.vor_vv;llvm.riscv.vor_vx,false,no complete observable atom witness / composition proof
AMDGPU_FRACT,ARITHMETIC,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_FRACT;amdgcn_fract,false,no complete observable atom witness / composition proof
SIN,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,SIN;math.sin,false,no complete observable atom witness / composition proof
AMDGPU_QUEUE_PTR,BINDING_MEMORY,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_QUEUE_PTR;amdgcn_queue_ptr,false,no complete observable atom witness / composition proof
X86_AMX_ROW_TO_FP16_LO,TENSOR,4,X86_INTRINSICS,llvm.x86.amx_row_to_fp16_lo;llvm.x86.amx_row_to_fp16_lo.internal;llvm.x86.amx_row_to_fp16_lo.tile,false,no complete observable atom witness / composition proof
AMDGPU_DPP_UPDATE,VECTOR,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_DPP_UPDATE;amdgcn_update_dpp,false,no complete observable atom witness / composition proof
AMDGPU_MEMTIME,RUNTIME_CONTROL,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_MEMTIME;amdgcn_s_memtime,false,no complete observable atom witness / composition proof
RVV_VFMUL,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfmul;llvm.riscv.vfmul_mask;llvm.riscv.vfmul_vi;llvm.riscv.vfmul_vv;llvm.riscv.vfmul_vx,false,no complete observable atom witness / composition proof
STABLEHLO_REAL,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.real;stablehlo.real.bf16;stablehlo.real.f32;stablehlo.real.i32;stablehlo.real.i8,false,no complete observable atom witness / composition proof
AARCH64_SVE_MAX,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.max;llvm.aarch64.sve.max.f16;llvm.aarch64.sve.max.f32;llvm.aarch64.sve.max.f64;llvm.aarch64.sve.max.i16;llvm.aarch64.sve.max.i32;llvm.aarch64.sve.max.i64;llvm.aarch64.sve.max.i8;llvm.aarch64.sve.max_m;llvm.aarch64.sve.max_x;llvm.aarch64.sve.max_z,false,no complete observable atom witness / composition proof
RVV_VREM,VECTOR,6,RISCV_VECTOR,llvm.riscv.vrem;llvm.riscv.vrem_mask;llvm.riscv.vrem_vi;llvm.riscv.vrem_vv;llvm.riscv.vrem_vx,false,no complete observable atom witness / composition proof
IL_END_FINALLY,EXCEPTION,2,DOTNET_IL;H5_NORMALIZED,IL_END_FINALLY;endfinally,false,no complete observable atom witness / composition proof
CLZ,BITWISE,2,DECOMPILER_QUOTIENT;H5_NORMALIZED,CLZ;LLIL_CLZ;LZCOUNT;clz,false,no complete observable atom witness / composition proof
GPU_GRID_DIM_X,CONCURRENCY,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_GRID_DIM_X;nctaid.x,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_LOAD_ROOT_REGISTER,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,LOAD_ROOT_REGISTER,false,no complete observable atom witness / composition proof
RVV_VMINU,VECTOR_MASK,6,RISCV_VECTOR,llvm.riscv.vminu;llvm.riscv.vminu_mask;llvm.riscv.vminu_vi;llvm.riscv.vminu_vv;llvm.riscv.vminu_vx,false,no complete observable atom witness / composition proof
BINDING_VALUE_OR_SET,BindingFamily,1,DECOMPILER_QUOTIENT,RZ_IL_OP_SET;RZ_IL_OP_VAR,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_ATOMIC_RMW,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,ATOMIC_RMW,false,no complete observable atom witness / composition proof
VECTOR_BROADCAST,VECTOR,1,H5_NORMALIZED,VECTOR_BROADCAST,false,no complete observable atom witness / composition proof
GPU_CLOCK_READ,RUNTIME_CONTROL,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_CLOCK_READ;clock / clock64,false,no complete observable atom witness / composition proof
DIMENSION_SIZE,COLLECTION,1,H5_NORMALIZED,DIMENSION_SIZE,false,no complete observable atom witness / composition proof
AMDGPU_IMAGE_SAMPLE,IMAGE,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_IMAGE_SAMPLE;amdgcn_image_sample,false,no complete observable atom witness / composition proof
MLIR_COMPLEX_ASIN,COMPLEX,2,MLIR_COMPLEX,complex.asin,false,no complete observable atom witness / composition proof
SIMD_ANY_TRUE,VECTOR,2,H5_NORMALIZED;WEBASSEMBLY,SIMD_ANY_TRUE;v128.any_true,false,no complete observable atom witness / composition proof
IL_COPY_OBJECT,OBJECT,2,DOTNET_IL;H5_NORMALIZED,IL_COPY_OBJECT;cpobj,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_SET_STACK_POINTER,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,SET_STACK_POINTER,false,no complete observable atom witness / composition proof
HEXAGON_HVX_VCMP_EQ,VECTOR,2,HEXAGON_HVX,llvm.hexagon.vcmp_eq,false,no complete observable atom witness / composition proof
MLIR_GPU_SET_DEFAULT_DEVICE,GPU,2,MLIR_GPU,gpu.set_default_device,false,no complete observable atom witness / composition proof
TOSA_EXP,TENSOR_ML,6,MLIR_TOSA,tosa.exp;tosa.exp.bf16;tosa.exp.f32;tosa.exp.i32;tosa.exp.i8,false,no complete observable atom witness / composition proof
ADDRESS,BindingFamily,2,DECOMPILER_QUOTIENT,AddressOf;LdLoca;LdsFlda;PTRADD;PTRSUB,false,no complete observable atom witness / composition proof
BITFIELD_INSERT,BITWISE,2,AARCH64_ISA;H5_NORMALIZED,BFI/BFXIL;BITFIELD_INSERT,false,no complete observable atom witness / composition proof
RVV_VFRSUB,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfrsub;llvm.riscv.vfrsub_mask;llvm.riscv.vfrsub_vi;llvm.riscv.vfrsub_vv;llvm.riscv.vfrsub_vx,false,no complete observable atom witness / composition proof
AES_DECRYPT_ROUND,CRYPTO,2,H5_NORMALIZED;RISCV_ISA,AES_DECRYPT_ROUND;aes32dsi / aes32dsmi,false,no complete observable atom witness / composition proof
X86_CLFLUSH,ISA_SYSTEM,2,X86_INTRINSICS,llvm.x86.clflush,false,no complete observable atom witness / composition proof
VECTOR_BLEND,VECTOR,2,H5_NORMALIZED;HOTSPOT_C2,VECTOR_BLEND;VectorBlend/VectorBitwiseBlend,false,no complete observable atom witness / composition proof
GPU_TENSOR_MMA,TENSOR,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_TENSOR_MMA;wmma/mma,false,no complete observable atom witness / composition proof
MLIR_LINALG_CONV_3_D_NCDHW_FCDHW,TENSOR_ALGEBRA,2,MLIR_LINALG,linalg.conv_3d_ncdhw_fcdhw,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_STORE,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,STORE,false,no complete observable atom witness / composition proof
LLVM_VP_SREM,VECTOR,2,LLVM_VP,llvm.vp.srem,false,no complete observable atom witness / composition proof
IMAGE_WRITE,IMAGE,2,H5_NORMALIZED;SPIRV,IMAGE_WRITE;OpImageWrite,false,no complete observable atom witness / composition proof
MLIR_OACC_PRESENT,CONCURRENCY,2,MLIR_OPENACC,acc.present,false,no complete observable atom witness / composition proof
MLIR_OMP_FLUSH,CONCURRENCY,2,MLIR_OPENMP,omp.flush,false,no complete observable atom witness / composition proof
STABLEHLO_DYNAMIC_BROADCAST_IN_DIM,TENSOR_ML,6,STABLEHLO_OPS,stablehlo.dynamic_broadcast_in_dim;stablehlo.dynamic_broadcast_in_dim.bf16;stablehlo.dynamic_broadcast_in_dim.f32;stablehlo.dynamic_broadcast_in_dim.i32;stablehlo.dynamic_broadcast_in_dim.i8,false,no complete observable atom witness / composition proof
CTZ,BITWISE,2,DECOMPILER_QUOTIENT;H5_NORMALIZED,CTZ;LLIL_CTZ;ctz,false,no complete observable atom witness / composition proof
MLIR_BUFFERIZATION_ALLOC_TENSOR,BINDING_MEMORY,2,MLIR_BUFFERIZATION,bufferization.alloc_tensor,false,no complete observable atom witness / composition proof
AARCH64_SVE_LSR,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.lsr;llvm.aarch64.sve.lsr.f16;llvm.aarch64.sve.lsr.f32;llvm.aarch64.sve.lsr.f64;llvm.aarch64.sve.lsr.i16;llvm.aarch64.sve.lsr.i32;llvm.aarch64.sve.lsr.i64;llvm.aarch64.sve.lsr.i8;llvm.aarch64.sve.lsr_m;llvm.aarch64.sve.lsr_x;llvm.aarch64.sve.lsr_z,false,no complete observable atom witness / composition proof
AARCH64_SVE_BIC,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.bic;llvm.aarch64.sve.bic.f16;llvm.aarch64.sve.bic.f32;llvm.aarch64.sve.bic.f64;llvm.aarch64.sve.bic.i16;llvm.aarch64.sve.bic.i32;llvm.aarch64.sve.bic.i64;llvm.aarch64.sve.bic.i8;llvm.aarch64.sve.bic_m;llvm.aarch64.sve.bic_x;llvm.aarch64.sve.bic_z,false,no complete observable atom witness / composition proof
HEXAGON_HVX_VCMP_GT,VECTOR,2,HEXAGON_HVX,llvm.hexagon.vcmp_gt,false,no complete observable atom witness / composition proof
MLIR_QUANT_CONST_FAKE_QUANT,QUANTIZATION,2,MLIR_QUANT,quant.const_fake_quant,false,no complete observable atom witness / composition proof
RVV_VWMULU,VECTOR,6,RISCV_VECTOR,llvm.riscv.vwmulu;llvm.riscv.vwmulu_mask;llvm.riscv.vwmulu_vi;llvm.riscv.vwmulu_vv;llvm.riscv.vwmulu_vx,false,no complete observable atom witness / composition proof
GC_ARRAY_NEW,COLLECTION,2,H5_NORMALIZED;WEBASSEMBLY,GC_ARRAY_NEW;array.new,false,no complete observable atom witness / composition proof
MLIR_LINALG_POOLING_NHWC_MAX,TENSOR_ALGEBRA,2,MLIR_LINALG,linalg.pooling_nhwc_max,false,no complete observable atom witness / composition proof
MLIR_COMPLEX_TANH,COMPLEX,2,MLIR_COMPLEX,complex.tanh,false,no complete observable atom witness / composition proof
MLIR_COMPLEX_NE,COMPLEX,2,MLIR_COMPLEX,complex.ne,false,no complete observable atom witness / composition proof
MLIR_OACC_SET,CONCURRENCY,2,MLIR_OPENACC,acc.set,false,no complete observable atom witness / composition proof
AARCH64_SVE_ST3,VECTOR_MEMORY,12,AARCH64_SVE,llvm.aarch64.sve.st3;llvm.aarch64.sve.st3.f16;llvm.aarch64.sve.st3.f32;llvm.aarch64.sve.st3.f64;llvm.aarch64.sve.st3.i16;llvm.aarch64.sve.st3.i32;llvm.aarch64.sve.st3.i64;llvm.aarch64.sve.st3.i8;llvm.aarch64.sve.st3_m;llvm.aarch64.sve.st3_x;llvm.aarch64.sve.st3_z,false,no complete observable atom witness / composition proof
RSQRT,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,RSQRT;math.rsqrt,false,no complete observable atom witness / composition proof
COMPARE_GE,NumericFamily,5,DECOMPILER_QUOTIENT;LANGUAGE_OPERATION_HARVEST,BVSGE_NODE;BVUGE_NODE;COMPARE:GE;LLIL_CMP_SGE;LLIL_CMP_UGE,false,no complete observable atom witness / composition proof
IMAGE_QUERY_LEVELS,IMAGE,2,H5_NORMALIZED;SPIRV,IMAGE_QUERY_LEVELS;OpImageQueryLevels,false,no complete observable atom witness / composition proof
X86_AMX_ROW_TO_FP32,TENSOR,4,X86_INTRINSICS,llvm.x86.amx_row_to_fp32;llvm.x86.amx_row_to_fp32.internal;llvm.x86.amx_row_to_fp32.tile,false,no complete observable atom witness / composition proof
BPF_PROBE_READ,BPF_VM,2,BPF_INTRINSICS,llvm.bpf.probe_read,false,no complete observable atom witness / composition proof
TOSA_ARGMAX,TENSOR_ML,6,MLIR_TOSA,tosa.argmax;tosa.argmax.bf16;tosa.argmax.f32;tosa.argmax.i32;tosa.argmax.i8,false,no complete observable atom witness / composition proof
RVV_VMSIF,VECTOR_MASK,6,RISCV_VECTOR,llvm.riscv.vmsif;llvm.riscv.vmsif_mask;llvm.riscv.vmsif_vi;llvm.riscv.vmsif_vv;llvm.riscv.vmsif_vx,false,no complete observable atom witness / composition proof
RESOURCE_SEMANTIC,ResourceFamily,1,DECOMPILER_QUOTIENT,Block;BlockContainer;IntroduceUsingDeclarations;LockInstruction;UsingInstruction,false,no complete observable atom witness / composition proof
LLVM_VP_CTTZ,VECTOR,2,LLVM_VP,llvm.vp.cttz,false,no complete observable atom witness / composition proof
OR_NOT,BITWISE,2,AARCH64_ISA;H5_NORMALIZED,ORN;OR_NOT,false,no complete observable atom witness / composition proof
GPU_CLUSTER_BARRIER_WAIT,CONCURRENCY,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_CLUSTER_BARRIER_WAIT;barrier.cluster.wait,false,no complete observable atom witness / composition proof
LLVM_VP_ADD,VECTOR,2,LLVM_VP,llvm.vp.add,false,no complete observable atom witness / composition proof
ASIN,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,ASIN;math.asin,false,no complete observable atom witness / composition proof
IL_TYPED_REFERENCE_TYPE,REFLECTION,2,DOTNET_IL;H5_NORMALIZED,IL_TYPED_REFERENCE_TYPE;refanytype,false,no complete observable atom witness / composition proof
X86_AMX_ROW_TO_FP16_HI,TENSOR,4,X86_INTRINSICS,llvm.x86.amx_row_to_fp16_hi;llvm.x86.amx_row_to_fp16_hi.internal;llvm.x86.amx_row_to_fp16_hi.tile,false,no complete observable atom witness / composition proof
MLIR_LINALG_COPY,TENSOR_ALGEBRA,2,MLIR_LINALG,linalg.copy,false,no complete observable atom witness / composition proof
NUMERIC_COMPARE,NumericFamily,2,DECOMPILER_QUOTIENT,COMPOUND_NODE;Comp;DynamicCompoundAssign;NumericCompoundAssign;UserDefinedCompoundAssign;cmp_vec,false,no complete observable atom witness / composition proof
OBJECT_SIZE,BINDING_MEMORY,1,H5_NORMALIZED,OBJECT_SIZE,false,no complete observable atom witness / composition proof
RVV_VMSNE,VECTOR_MASK,6,RISCV_VECTOR,llvm.riscv.vmsne;llvm.riscv.vmsne_mask;llvm.riscv.vmsne_vi;llvm.riscv.vmsne_vv;llvm.riscv.vmsne_vx,false,no complete observable atom witness / composition proof
HEXAGON_HVX_VSUBW,VECTOR,2,HEXAGON_HVX,llvm.hexagon.vsubw,false,no complete observable atom witness / composition proof
LLVM_VP_AND,VECTOR,2,LLVM_VP,llvm.vp.and,false,no complete observable atom witness / composition proof
RVV_VSSRA,VECTOR,6,RISCV_VECTOR,llvm.riscv.vssra;llvm.riscv.vssra_mask;llvm.riscv.vssra_vi;llvm.riscv.vssra_vv;llvm.riscv.vssra_vx,false,no complete observable atom witness / composition proof
STABLEHLO_EXPONENTIAL,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.exponential;stablehlo.exponential.bf16;stablehlo.exponential.f32;stablehlo.exponential.i32;stablehlo.exponential.i8,false,no complete observable atom witness / composition proof
MLIR_OMP_SECTIONS,CONCURRENCY,2,MLIR_OPENMP,omp.sections,false,no complete observable atom witness / composition proof
AARCH64_SME_FMOPA_F32,TENSOR,6,AARCH64_SME,llvm.aarch64.sme.fmopa_f32;llvm.aarch64.sme.fmopa_f32_vg2;llvm.aarch64.sme.fmopa_f32_vg4;llvm.aarch64.sme.fmopa_f32_za32;llvm.aarch64.sme.fmopa_f32_za64,false,no complete observable atom witness / composition proof
MLIR_LINALG_POOLING_NCHW_MAX,TENSOR_ALGEBRA,2,MLIR_LINALG,linalg.pooling_nchw_max,false,no complete observable atom witness / composition proof
STABLEHLO_INFEED,DISTRIBUTED,6,STABLEHLO_OPS,stablehlo.infeed;stablehlo.infeed.bf16;stablehlo.infeed.f32;stablehlo.infeed.i32;stablehlo.infeed.i8,false,no complete observable atom witness / composition proof
IL_LOAD_INDIRECT_I1,BINDING_MEMORY,2,DOTNET_IL;H5_NORMALIZED,IL_LOAD_INDIRECT_I1;ldind.i1,false,no complete observable atom witness / composition proof
AARCH64_SVE_COMPACT,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.compact;llvm.aarch64.sve.compact.f16;llvm.aarch64.sve.compact.f32;llvm.aarch64.sve.compact.f64;llvm.aarch64.sve.compact.i16;llvm.aarch64.sve.compact.i32;llvm.aarch64.sve.compact.i64;llvm.aarch64.sve.compact.i8;llvm.aarch64.sve.compact_m;llvm.aarch64.sve.compact_x;llvm.aarch64.sve.compact_z,false,no complete observable atom witness / composition proof
RVV_VFRSQRT7,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfrsqrt7;llvm.riscv.vfrsqrt7_mask;llvm.riscv.vfrsqrt7_vi;llvm.riscv.vfrsqrt7_vv;llvm.riscv.vfrsqrt7_vx,false,no complete observable atom witness / composition proof
STABLEHLO_SELECT,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.select;stablehlo.select.bf16;stablehlo.select.f32;stablehlo.select.i32;stablehlo.select.i8,false,no complete observable atom witness / composition proof
IL_DIV_UNSIGNED,ARITHMETIC,2,DOTNET_IL;H5_NORMALIZED,IL_DIV_UNSIGNED;div.un,false,no complete observable atom witness / composition proof
MLIR_SHAPE_ASSUMING_ALL,SHAPE,2,MLIR_SHAPE,shape.assuming_all,false,no complete observable atom witness / composition proof
AARCH64_SVE_ST4,VECTOR_MEMORY,12,AARCH64_SVE,llvm.aarch64.sve.st4;llvm.aarch64.sve.st4.f16;llvm.aarch64.sve.st4.f32;llvm.aarch64.sve.st4.f64;llvm.aarch64.sve.st4.i16;llvm.aarch64.sve.st4.i32;llvm.aarch64.sve.st4.i64;llvm.aarch64.sve.st4.i8;llvm.aarch64.sve.st4_m;llvm.aarch64.sve.st4_x;llvm.aarch64.sve.st4_z,false,no complete observable atom witness / composition proof
STABLEHLO_SUBTRACT,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.subtract;stablehlo.subtract.bf16;stablehlo.subtract.f32;stablehlo.subtract.i32;stablehlo.subtract.i8,false,no complete observable atom witness / composition proof
IL_MUL_OVERFLOW,ARITHMETIC,2,DOTNET_IL;H5_NORMALIZED,IL_MUL_OVERFLOW;mul.ovf,false,no complete observable atom witness / composition proof
MLIR_LINALG_MATMUL,TENSOR_ALGEBRA,2,MLIR_LINALG,linalg.matmul,false,no complete observable atom witness / composition proof
STABLEHLO_CBRT,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.cbrt;stablehlo.cbrt.bf16;stablehlo.cbrt.f32;stablehlo.cbrt.i32;stablehlo.cbrt.i8,false,no complete observable atom witness / composition proof
LOG1_P,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,LOG1P;math.log1p,false,no complete observable atom witness / composition proof
SIMD_DOT_PRODUCT,VECTOR,2,H5_NORMALIZED;WEBASSEMBLY,SIMD_DOT_PRODUCT;i32x4.dot_i16x8_s,false,no complete observable atom witness / composition proof
AARCH64_SME_MOPS,TENSOR,6,AARCH64_SME,llvm.aarch64.sme.mops;llvm.aarch64.sme.mops_vg2;llvm.aarch64.sme.mops_vg4;llvm.aarch64.sme.mops_za32;llvm.aarch64.sme.mops_za64,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_WORD32_PAIR_BINOP,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,WORD32_PAIR_BINOP,false,no complete observable atom witness / composition proof
BPF_PROBE_READ_STR,BPF_VM,2,BPF_INTRINSICS,llvm.bpf.probe_read_str,false,no complete observable atom witness / composition proof
CARRYLESS_MUL_REVERSED,BITWISE,2,H5_NORMALIZED;RISCV_ISA,CARRYLESS_MUL_REVERSED;clmulr,false,no complete observable atom witness / composition proof
INVARIANT_END,BINDING_MEMORY,1,H5_NORMALIZED,INVARIANT_END,false,no complete observable atom witness / composition proof
STABLEHLO_PAD,TENSOR_ML,6,STABLEHLO_OPS,stablehlo.pad;stablehlo.pad.bf16;stablehlo.pad.f32;stablehlo.pad.i32;stablehlo.pad.i8,false,no complete observable atom witness / composition proof
STABLEHLO_GATHER,TENSOR_ML,6,STABLEHLO_OPS,stablehlo.gather;stablehlo.gather.bf16;stablehlo.gather.f32;stablehlo.gather.i32;stablehlo.gather.i8,false,no complete observable atom witness / composition proof
AARCH64_SME_WRITE_VERT,TENSOR,6,AARCH64_SME,llvm.aarch64.sme.write_vert;llvm.aarch64.sme.write_vert_vg2;llvm.aarch64.sme.write_vert_vg4;llvm.aarch64.sme.write_vert_za32;llvm.aarch64.sme.write_vert_za64,false,no complete observable atom witness / composition proof
RVV_VWADD_W,VECTOR,6,RISCV_VECTOR,llvm.riscv.vwadd_w;llvm.riscv.vwadd_w_mask;llvm.riscv.vwadd_w_vi;llvm.riscv.vwadd_w_vv;llvm.riscv.vwadd_w_vx,false,no complete observable atom witness / composition proof
RVV_VFSUB,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfsub;llvm.riscv.vfsub_mask;llvm.riscv.vfsub_vi;llvm.riscv.vfsub_vv;llvm.riscv.vfsub_vx,false,no complete observable atom witness / composition proof
MLIR_TENSOR_INSERT,TENSOR,2,MLIR_TENSOR,tensor.insert,false,no complete observable atom witness / composition proof
HEXAGON_HVX_VDEAL,VECTOR,2,HEXAGON_HVX,llvm.hexagon.vdeal,false,no complete observable atom witness / composition proof
HYPOT,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,HYPOT;math.hypot,false,no complete observable atom witness / composition proof
EXCEPTION_DELEGATE,EXCEPTION,2,H5_NORMALIZED;WEBASSEMBLY,EXCEPTION_DELEGATE;delegate,false,no complete observable atom witness / composition proof
CONTROL_SEQUENCE_OR_LOOP,ControlFamily,1,DECOMPILER_QUOTIENT,RZ_IL_OP_BLK;RZ_IL_OP_REPEAT,false,no complete observable atom witness / composition proof
