language,lex_state,priority,predicate_kind,range_start,range_end,negated,eof,next_state,skip,accept_symbol_id,accept_symbol_name,immediate
,56,0,OPAQUE,,,false,false,134,false,,,false
,56,0,CHAR,\n,\n,false,false,60,false,,,false
,56,0,CHAR,!,!,false,false,17,false,,,false
,56,0,CHAR,"""","""",false,false,142,false,,,false
,56,0,CHAR,%,%,false,false,115,false,,,false
,56,0,CHAR,&,&,false,false,110,false,,,false
,56,0,CHAR,(,(,false,false,66,false,,,false
,56,0,CHAR,),),false,false,67,false,,,false
,56,0,CHAR,*,*,false,false,75,false,,,false
,56,0,CHAR,+,+,false,false,100,false,,,false
,56,0,CHAR,",",",",false,false,68,false,,,false
,56,0,CHAR,-,-,false,false,103,false,,,false
,56,0,CHAR,.,.,false,false,63,false,,,false
,56,0,CHAR,/,/,false,false,113,false,,,false
,56,0,CHAR,:,:,false,false,98,false,,,false
,56,0,CHAR,;,;,false,false,61,false,,,false
,56,0,CHAR,<,<,false,false,124,false,,,false
,56,0,CHAR,=,=,false,false,70,false,,,false
,56,0,CHAR,>,>,false,false,129,false,,,false
,56,0,CHAR,[,[,false,false,71,false,,,false
,56,0,CHAR,^,^,false,false,108,false,,,false
,56,0,CHAR,`,`,false,false,135,false,,,false
,56,0,CHAR,{,{,false,false,77,false,,,false
,56,0,CHAR,|,|,false,false,80,false,,,false
,56,0,CHAR,},},false,false,78,false,,,false
,56,0,CHAR,~,~,false,false,76,false,,,false
,57,0,OPAQUE,,,false,false,59,false,,,false
,57,0,OPAQUE,,,false,false,57,true,,,false
,57,0,OPAQUE,,,false,false,154,false,,,false
,57,0,OPAQUE,,,false,false,134,false,,,false
,57,0,CHAR,!,!,false,false,106,false,,,false
,57,0,CHAR,"""","""",false,false,142,false,,,false
,57,0,CHAR,%,%,false,false,115,false,,,false
,57,0,CHAR,&,&,false,false,110,false,,,false
,57,0,CHAR,\',\',false,false,22,false,,,false
,57,0,CHAR,(,(,false,false,66,false,,,false
,57,0,CHAR,),),false,false,67,false,,,false
,57,0,CHAR,*,*,false,false,75,false,,,false
,57,0,CHAR,+,+,false,false,100,false,,,false
,57,0,CHAR,",",",",false,false,68,false,,,false
,57,0,CHAR,-,-,false,false,103,false,,,false
,57,0,CHAR,.,.,false,false,65,false,,,false
,57,0,CHAR,/,/,false,false,113,false,,,false
,57,0,CHAR,0,0,false,false,152,false,,,false
,57,0,CHAR,:,:,false,false,98,false,,,false
,57,0,CHAR,;,;,false,false,61,false,,,false
,57,0,CHAR,<,<,false,false,124,false,,,false
,57,0,CHAR,=,=,false,false,70,false,,,false
,57,0,CHAR,>,>,false,false,129,false,,,false
,57,0,CHAR,[,[,false,false,71,false,,,false
,57,0,CHAR,],],false,false,72,false,,,false
,57,0,CHAR,^,^,false,false,108,false,,,false
,57,0,CHAR,`,`,false,false,135,false,,,false
,57,0,CHAR,{,{,false,false,77,false,,,false
,57,0,CHAR,|,|,false,false,80,false,,,false
,57,0,CHAR,},},false,false,78,false,,,false
,57,0,CHAR,~,~,false,false,76,false,,,false
,58,0,OPAQUE,,,false,false,59,false,,,false
,58,0,OPAQUE,,,false,false,58,true,,,false
,58,0,OPAQUE,,,false,false,154,false,,,false
,58,0,OPAQUE,,,false,false,134,false,,,false
,58,0,CHAR,!,!,false,false,105,false,,,false
,58,0,CHAR,"""","""",false,false,142,false,,,false
,58,0,CHAR,&,&,false,false,109,false,,,false
,58,0,CHAR,\',\',false,false,22,false,,,false
,58,0,CHAR,(,(,false,false,66,false,,,false
,58,0,CHAR,),),false,false,67,false,,,false
,58,0,CHAR,*,*,false,false,74,false,,,false
,58,0,CHAR,+,+,false,false,99,false,,,false
,58,0,CHAR,",",",",false,false,68,false,,,false
,58,0,CHAR,-,-,false,false,102,false,,,false
,58,0,CHAR,.,.,false,false,12,false,,,false
,58,0,CHAR,/,/,false,false,8,false,,,false
,58,0,CHAR,0,0,false,false,152,false,,,false
,58,0,CHAR,:,:,false,false,97,false,,,false
,58,0,CHAR,;,;,false,false,61,false,,,false
,58,0,CHAR,<,<,false,false,11,false,,,false
,58,0,CHAR,[,[,false,false,71,false,,,false
,58,0,CHAR,],],false,false,72,false,,,false
,58,0,CHAR,^,^,false,false,107,false,,,false
,58,0,CHAR,`,`,false,false,135,false,,,false
,58,0,CHAR,{,{,false,false,77,false,,,false
,58,0,CHAR,},},false,false,78,false,,,false
,58,0,CHAR,~,~,false,false,76,false,,,false
,60,0,OPAQUE,,,false,false,60,false,,,false
,64,0,OPAQUE,,,false,false,14,false,,,false
,65,0,OPAQUE,,,false,false,14,false,,,false
,65,0,OPAQUE,,,false,false,158,false,,,false
,70,0,OPAQUE,,,false,false,122,false,,,false
,75,0,OPAQUE,,,false,false,86,false,,,false
,80,0,OPAQUE,,,false,false,95,false,,,false
,80,0,OPAQUE,,,false,false,133,false,,,false
,81,0,OPAQUE,,,false,false,133,false,,,false
,98,0,OPAQUE,,,false,false,83,false,,,false
,100,0,OPAQUE,,,false,false,84,false,,,false
,100,0,OPAQUE,,,false,false,93,false,,,false
,101,0,OPAQUE,,,false,false,93,false,,,false
,103,0,OPAQUE,,,false,false,85,false,,,false
,103,0,OPAQUE,,,false,false,94,false,,,false
,104,0,OPAQUE,,,false,false,94,false,,,false
,106,0,OPAQUE,,,false,false,123,false,,,false
,108,0,OPAQUE,,,false,false,96,false,,,false
,110,0,OPAQUE,,,false,false,132,false,,,false
,110,0,OPAQUE,,,false,false,91,false,,,false
,110,0,OPAQUE,,,false,false,121,false,,,false
,111,0,OPAQUE,,,false,false,132,false,,,false
,111,0,OPAQUE,,,false,false,120,false,,,false
,112,0,OPAQUE,,,false,false,10,false,,,false
,112,0,OPAQUE,,,false,false,164,false,,,false
,113,0,OPAQUE,,,false,false,10,false,,,false
,113,0,OPAQUE,,,false,false,164,false,,,false
,113,0,OPAQUE,,,false,false,87,false,,,false
,115,0,OPAQUE,,,false,false,88,false,,,false
,117,0,OPAQUE,,,false,false,89,false,,,false
,119,0,OPAQUE,,,false,false,90,false,,,false
,121,0,OPAQUE,,,false,false,92,false,,,false
,124,0,OPAQUE,,,false,false,82,false,,,false
,124,0,OPAQUE,,,false,false,117,false,,,false
,124,0,OPAQUE,,,false,false,128,false,,,false
,125,0,OPAQUE,,,false,false,82,false,,,false
,125,0,OPAQUE,,,false,false,116,false,,,false
,125,0,OPAQUE,,,false,false,128,false,,,false
,126,0,OPAQUE,,,false,false,117,false,,,false
,126,0,OPAQUE,,,false,false,128,false,,,false
,127,0,OPAQUE,,,false,false,116,false,,,false
,127,0,OPAQUE,,,false,false,128,false,,,false
,129,0,OPAQUE,,,false,false,131,false,,,false
,129,0,OPAQUE,,,false,false,119,false,,,false
,130,0,OPAQUE,,,false,false,131,false,,,false
,130,0,OPAQUE,,,false,false,118,false,,,false
,134,0,OPAQUE,,,false,false,134,false,,,false
,136,0,OPAQUE,,,false,false,141,false,,,false
,136,0,OPAQUE,,,false,false,136,false,,,false
,137,0,OPAQUE,,,false,false,139,false,,,false
,137,0,OPAQUE,,,false,false,136,false,,,false
,137,0,OPAQUE,,,false,false,141,false,,,false
,138,0,OPAQUE,,,false,false,138,false,,,false
,138,0,OPAQUE,,,false,false,141,false,,,false
,138,0,OPAQUE,,,false,false,139,false,,,false
,139,0,OPAQUE,,,false,false,138,false,,,false
,139,0,OPAQUE,,,false,false,139,false,,,false
,140,0,OPAQUE,,,false,false,137,false,,,false
,140,0,OPAQUE,,,false,false,140,false,,,false
,140,0,OPAQUE,,,false,false,141,false,,,false
,141,0,OPAQUE,,,false,false,141,false,,,false
,143,0,OPAQUE,,,false,false,145,false,,,false
,143,0,OPAQUE,,,false,false,147,false,,,false
,143,0,OPAQUE,,,false,false,147,false,,,false
,144,0,OPAQUE,,,false,false,144,false,,,false
,144,0,OPAQUE,,,false,false,147,false,,,false
,144,0,OPAQUE,,,false,false,145,false,,,false
,145,0,OPAQUE,,,false,false,144,false,,,false
,145,0,OPAQUE,,,false,false,145,false,,,false
,146,0,OPAQUE,,,false,false,143,false,,,false
,146,0,OPAQUE,,,false,false,146,false,,,false
,146,0,OPAQUE,,,false,false,147,false,,,false
,147,0,OPAQUE,,,false,false,147,false,,,false
,150,0,OPAQUE,,,false,false,149,false,,,false
,151,0,OPAQUE,,,false,false,150,false,,,false
,152,0,OPAQUE,,,false,false,153,false,,,false
,152,0,CHAR,.,.,false,false,160,false,,,false
,152,0,CHAR,_,_,false,false,29,false,,,false
,152,0,CHAR,i,i,false,false,161,false,,,false
,152,0,CHAR,B,B,false,false,23,false,,,false
,152,0,CHAR,b,b,false,false,23,false,,,false
,152,0,CHAR,E,E,false,false,26,false,,,false
,152,0,CHAR,e,e,false,false,26,false,,,false
,152,0,CHAR,O,O,false,false,25,false,,,false
,152,0,CHAR,o,o,false,false,25,false,,,false
,152,0,CHAR,X,X,false,false,15,false,,,false
,152,0,CHAR,x,x,false,false,15,false,,,false
,152,0,CHAR,8,8,false,false,13,false,,,false
,152,0,CHAR,9,9,false,false,13,false,,,false
,153,0,OPAQUE,,,false,false,160,false,,,false
,153,0,OPAQUE,,,false,false,29,false,,,false
,153,0,OPAQUE,,,false,false,161,false,,,false
,153,0,OPAQUE,,,false,false,26,false,,,false
,153,0,OPAQUE,,,false,false,13,false,,,false
,153,0,OPAQUE,,,false,false,153,false,,,false
,154,0,OPAQUE,,,false,false,160,false,,,false
,154,0,OPAQUE,,,false,false,33,false,,,false
,154,0,OPAQUE,,,false,false,161,false,,,false
,154,0,OPAQUE,,,false,false,26,false,,,false
,154,0,OPAQUE,,,false,false,154,false,,,false
,155,0,OPAQUE,,,false,false,27,false,,,false
,155,0,OPAQUE,,,false,false,39,false,,,false
,155,0,OPAQUE,,,false,false,161,false,,,false
,155,0,OPAQUE,,,false,false,26,false,,,false
,155,0,OPAQUE,,,false,false,155,false,,,false
,156,0,OPAQUE,,,false,false,28,false,,,false
,156,0,OPAQUE,,,false,false,161,false,,,false
,156,0,OPAQUE,,,false,false,156,false,,,false
,157,0,OPAQUE,,,false,false,31,false,,,false
,157,0,OPAQUE,,,false,false,161,false,,,false
,157,0,OPAQUE,,,false,false,157,false,,,false
,158,0,OPAQUE,,,false,false,34,false,,,false
,158,0,OPAQUE,,,false,false,161,false,,,false
,158,0,OPAQUE,,,false,false,26,false,,,false
,158,0,OPAQUE,,,false,false,158,false,,,false
,159,0,OPAQUE,,,false,false,36,false,,,false
,159,0,OPAQUE,,,false,false,161,false,,,false
,159,0,OPAQUE,,,false,false,159,false,,,false
,160,0,OPAQUE,,,false,false,161,false,,,false
,160,0,OPAQUE,,,false,false,26,false,,,false
,160,0,OPAQUE,,,false,false,158,false,,,false
,164,0,OPAQUE,,,false,false,164,false,,,false
,0,0,OPAQUE,,,false,false,0,true,,,false
,0,0,CHAR,_,_,false,false,1,false,,,false
,0,0,CHAR,b,b,false,false,2,false,,,false
,0,0,CHAR,c,c,false,false,3,false,,,false
,0,0,CHAR,d,d,false,false,4,false,,,false
,0,0,CHAR,e,e,false,false,5,false,,,false
,0,0,CHAR,f,f,false,false,6,false,,,false
,0,0,CHAR,g,g,false,false,7,false,,,false
,0,0,CHAR,i,i,false,false,8,false,,,false
,0,0,CHAR,m,m,false,false,9,false,,,false
,0,0,CHAR,n,n,false,false,10,false,,,false
,0,0,CHAR,p,p,false,false,11,false,,,false
,0,0,CHAR,r,r,false,false,12,false,,,false
,0,0,CHAR,s,s,false,false,13,false,,,false
,0,0,CHAR,t,t,false,false,14,false,,,false
,0,0,CHAR,v,v,false,false,15,false,,,false
,2,0,OPAQUE,,,false,false,16,false,,,false
,3,0,OPAQUE,,,false,false,17,false,,,false
,3,0,OPAQUE,,,false,false,18,false,,,false
,3,0,OPAQUE,,,false,false,19,false,,,false
,4,0,OPAQUE,,,false,false,20,false,,,false
,5,0,OPAQUE,,,false,false,21,false,,,false
,6,0,OPAQUE,,,false,false,22,false,,,false
,6,0,OPAQUE,,,false,false,23,false,,,false
,6,0,OPAQUE,,,false,false,24,false,,,false
,7,0,OPAQUE,,,false,false,25,false,,,false
,8,0,OPAQUE,,,false,false,26,false,,,false
,8,0,OPAQUE,,,false,false,27,false,,,false
,8,0,OPAQUE,,,false,false,28,false,,,false
,8,0,OPAQUE,,,false,false,29,false,,,false
,9,0,OPAQUE,,,false,false,30,false,,,false
,10,0,OPAQUE,,,false,false,31,false,,,false
,10,0,OPAQUE,,,false,false,32,false,,,false
,11,0,OPAQUE,,,false,false,33,false,,,false
,12,0,OPAQUE,,,false,false,34,false,,,false
,12,0,OPAQUE,,,false,false,35,false,,,false
,13,0,OPAQUE,,,false,false,36,false,,,false
,13,0,OPAQUE,,,false,false,37,false,,,false
,13,0,OPAQUE,,,false,false,38,false,,,false
,14,0,OPAQUE,,,false,false,39,false,,,false
,14,0,OPAQUE,,,false,false,40,false,,,false
,15,0,OPAQUE,,,false,false,41,false,,,false
,16,0,OPAQUE,,,false,false,42,false,,,false
,17,0,OPAQUE,,,false,false,43,false,,,false
,18,0,OPAQUE,,,false,false,44,false,,,false
,19,0,OPAQUE,,,false,false,45,false,,,false
,20,0,OPAQUE,,,false,false,46,false,,,false
,21,0,OPAQUE,,,false,false,47,false,,,false
,22,0,OPAQUE,,,false,false,48,false,,,false
,23,0,OPAQUE,,,false,false,49,false,,,false
,24,0,OPAQUE,,,false,false,50,false,,,false
,25,0,OPAQUE,,,false,false,51,false,,,false
,27,0,OPAQUE,,,false,false,52,false,,,false
,28,0,OPAQUE,,,false,false,53,false,,,false
,29,0,OPAQUE,,,false,false,54,false,,,false
,30,0,OPAQUE,,,false,false,55,false,,,false
,30,0,OPAQUE,,,false,false,56,false,,,false
,31,0,OPAQUE,,,false,false,57,false,,,false
,32,0,OPAQUE,,,false,false,58,false,,,false
,33,0,OPAQUE,,,false,false,59,false,,,false
,34,0,OPAQUE,,,false,false,60,false,,,false
,35,0,OPAQUE,,,false,false,61,false,,,false
,36,0,OPAQUE,,,false,false,62,false,,,false
,37,0,OPAQUE,,,false,false,63,false,,,false
,38,0,OPAQUE,,,false,false,64,false,,,false
,39,0,OPAQUE,,,false,false,65,false,,,false
,40,0,OPAQUE,,,false,false,66,false,,,false
,41,0,OPAQUE,,,false,false,67,false,,,false
,42,0,OPAQUE,,,false,false,68,false,,,false
,43,0,OPAQUE,,,false,false,69,false,,,false
,44,0,OPAQUE,,,false,false,70,false,,,false
,45,0,OPAQUE,,,false,false,71,false,,,false
,45,0,OPAQUE,,,false,false,72,false,,,false
,46,0,OPAQUE,,,false,false,73,false,,,false
,46,0,OPAQUE,,,false,false,74,false,,,false
,47,0,OPAQUE,,,false,false,75,false,,,false
,48,0,OPAQUE,,,false,false,76,false,,,false
,48,0,OPAQUE,,,false,false,77,false,,,false
,50,0,OPAQUE,,,false,false,78,false,,,false
,51,0,OPAQUE,,,false,false,79,false,,,false
,52,0,OPAQUE,,,false,false,80,false,,,false
,53,0,OPAQUE,,,false,false,81,false,,,false
,54,0,OPAQUE,,,false,false,82,false,,,false
,55,0,OPAQUE,,,false,false,83,false,,,false
,59,0,OPAQUE,,,false,false,84,false,,,false
,60,0,OPAQUE,,,false,false,85,false,,,false
,61,0,OPAQUE,,,false,false,86,false,,,false
,62,0,OPAQUE,,,false,false,87,false,,,false
,63,0,OPAQUE,,,false,false,88,false,,,false
,64,0,OPAQUE,,,false,false,89,false,,,false
,65,0,OPAQUE,,,false,false,90,false,,,false
,66,0,OPAQUE,,,false,false,91,false,,,false
,68,0,OPAQUE,,,false,false,92,false,,,false
,71,0,OPAQUE,,,false,false,93,false,,,false
,72,0,OPAQUE,,,false,false,94,false,,,false
,73,0,OPAQUE,,,false,false,95,false,,,false
,74,0,OPAQUE,,,false,false,96,false,,,false
,76,0,OPAQUE,,,false,false,97,false,,,false
,77,0,OPAQUE,,,false,false,98,false,,,false
,80,0,OPAQUE,,,false,false,99,false,,,false
,81,0,OPAQUE,,,false,false,100,false,,,false
,84,0,OPAQUE,,,false,false,101,false,,,false
,85,0,OPAQUE,,,false,false,102,false,,,false
,86,0,OPAQUE,,,false,false,103,false,,,false
,87,0,OPAQUE,,,false,false,104,false,,,false
,88,0,OPAQUE,,,false,false,105,false,,,false
,89,0,OPAQUE,,,false,false,106,false,,,false
,94,0,OPAQUE,,,false,false,107,false,,,false
,95,0,OPAQUE,,,false,false,108,false,,,false
,97,0,OPAQUE,,,false,false,109,false,,,false
,99,0,OPAQUE,,,false,false,110,false,,,false
,100,0,OPAQUE,,,false,false,111,false,,,false
,101,0,OPAQUE,,,false,false,112,false,,,false
,103,0,OPAQUE,,,false,false,113,false,,,false
,104,0,OPAQUE,,,false,false,114,false,,,false
,105,0,OPAQUE,,,false,false,115,false,,,false
,106,0,OPAQUE,,,false,false,116,false,,,false
,107,0,OPAQUE,,,false,false,117,false,,,false
,108,0,OPAQUE,,,false,false,118,false,,,false
,109,0,OPAQUE,,,false,false,119,false,,,false
,111,0,OPAQUE,,,false,false,120,false,,,false
,112,0,OPAQUE,,,false,false,121,false,,,false
,117,0,OPAQUE,,,false,false,122,false,,,false
,119,0,OPAQUE,,,false,false,123,false,,,false
,120,0,OPAQUE,,,false,false,124,false,,,false
,123,0,OPAQUE,,,false,false,125,false,,,false
,124,0,OPAQUE,,,false,false,126,false,,,false
,125,0,OPAQUE,,,false,false,127,false,,,false
,127,0,OPAQUE,,,false,false,128,false,,,false
,0,0,OPAQUE,,,false,false,74,false,,,false
,0,0,OPAQUE,,,false,false,69,true,,,false
,0,0,OPAQUE,,,false,false,156,false,,,false
,0,0,OPAQUE,,,false,false,192,false,,,false
,0,0,CHAR,!,!,false,false,172,false,,,false
,0,0,CHAR,"""","""",false,false,158,false,,,false
,0,0,CHAR,#,#,false,false,145,false,,,false
,0,0,CHAR,$,$,false,false,87,false,,,false
,0,0,CHAR,%,%,false,false,101,false,,,false
,0,0,CHAR,&,&,false,false,106,false,,,false
,0,0,CHAR,\',\',false,false,147,false,,,false
,0,0,CHAR,(,(,false,false,77,false,,,false
,0,0,CHAR,),),false,false,78,false,,,false
,0,0,CHAR,*,*,false,false,94,false,,,false
,0,0,CHAR,+,+,false,false,92,false,,,false
,0,0,CHAR,",",",",false,false,141,false,,,false
,0,0,CHAR,-,-,false,false,98,false,,,false
,0,0,CHAR,.,.,false,false,135,false,,,false
,0,0,CHAR,/,/,false,false,173,false,,,false
,0,0,CHAR,0,0,false,false,153,false,,,false
,0,0,CHAR,:,:,false,false,85,false,,,false
,0,0,CHAR,;,;,false,false,75,false,,,false
,0,0,CHAR,<,<,false,false,148,false,,,false
,0,0,CHAR,=,=,false,false,125,false,,,false
,0,0,CHAR,>,>,false,false,129,false,,,false
,0,0,CHAR,?,?,false,false,95,false,,,false
,0,0,CHAR,@,@,false,false,134,false,,,false
,0,0,CHAR,[,[,false,false,79,false,,,false
,0,0,CHAR,\\,\\,false,false,49,false,,,false
,0,0,CHAR,],],false,false,80,false,,,false
,0,0,CHAR,^,^,false,false,102,false,,,false
,0,0,CHAR,b,b,false,false,179,false,,,false
,0,0,CHAR,c,c,false,false,180,false,,,false
,0,0,CHAR,m,m,false,false,183,false,,,false
,0,0,CHAR,r,r,false,false,181,false,,,false
,0,0,CHAR,{,{,false,false,81,false,,,false
,0,0,CHAR,|,|,false,false,108,false,,,false
,0,0,CHAR,},},false,false,82,false,,,false
,1,0,OPAQUE,,,false,false,193,false,,,false
,1,0,OPAQUE,,,false,false,3,false,,,false
,1,0,OPAQUE,,,false,false,1,false,,,false
,1,0,OPAQUE,,,false,false,3,false,,,false
,2,0,OPAQUE,,,false,false,193,false,,,false
,2,0,OPAQUE,,,false,false,1,false,,,false
,2,0,OPAQUE,,,false,false,3,false,,,false
,3,0,OPAQUE,,,false,false,193,false,,,false
,3,0,OPAQUE,,,false,false,3,false,,,false
,4,0,OPAQUE,,,false,false,4,true,,,false
,4,0,OPAQUE,,,false,false,156,false,,,false
,4,0,OPAQUE,,,false,false,192,false,,,false
,4,0,CHAR,!,!,false,false,104,false,,,false
,4,0,CHAR,"""","""",false,false,158,false,,,false
,4,0,CHAR,#,#,false,false,144,false,,,false
,4,0,CHAR,$,$,false,false,87,false,,,false
,4,0,CHAR,%,%,false,false,101,false,,,false
,4,0,CHAR,&,&,false,false,106,false,,,false
,4,0,CHAR,\',\',false,false,147,false,,,false
,4,0,CHAR,(,(,false,false,77,false,,,false
,4,0,CHAR,),),false,false,78,false,,,false
,4,0,CHAR,*,*,false,false,94,false,,,false
,4,0,CHAR,+,+,false,false,92,false,,,false
,4,0,CHAR,",",",",false,false,141,false,,,false
,4,0,CHAR,-,-,false,false,98,false,,,false
,4,0,CHAR,.,.,false,false,135,false,,,false
,4,0,CHAR,/,/,false,false,100,false,,,false
,4,0,CHAR,0,0,false,false,153,false,,,false
,4,0,CHAR,:,:,false,false,85,false,,,false
,4,0,CHAR,;,;,false,false,75,false,,,false
,4,0,CHAR,<,<,false,false,131,false,,,false
,4,0,CHAR,=,=,false,false,125,false,,,false
,4,0,CHAR,>,>,false,false,129,false,,,false
,4,0,CHAR,?,?,false,false,95,false,,,false
,4,0,CHAR,@,@,false,false,134,false,,,false
,4,0,CHAR,[,[,false,false,79,false,,,false
,4,0,CHAR,],],false,false,80,false,,,false
,4,0,CHAR,^,^,false,false,102,false,,,false
,4,0,CHAR,b,b,false,false,179,false,,,false
,4,0,CHAR,c,c,false,false,180,false,,,false
,4,0,CHAR,r,r,false,false,181,false,,,false
,4,0,CHAR,{,{,false,false,81,false,,,false
,4,0,CHAR,|,|,false,false,108,false,,,false
,4,0,CHAR,},},false,false,82,false,,,false
,5,0,OPAQUE,,,false,false,5,true,,,false
,5,0,OPAQUE,,,false,false,156,false,,,false
,5,0,OPAQUE,,,false,false,192,false,,,false
,5,0,CHAR,!,!,false,false,104,false,,,false
,5,0,CHAR,"""","""",false,false,158,false,,,false
,5,0,CHAR,#,#,false,false,144,false,,,false
,5,0,CHAR,$,$,false,false,67,false,,,false
,5,0,CHAR,%,%,false,false,101,false,,,false
,5,0,CHAR,&,&,false,false,106,false,,,false
,5,0,CHAR,\',\',false,false,147,false,,,false
,5,0,CHAR,(,(,false,false,77,false,,,false
,5,0,CHAR,),),false,false,78,false,,,false
,5,0,CHAR,*,*,false,false,94,false,,,false
,5,0,CHAR,+,+,false,false,92,false,,,false
,5,0,CHAR,",",",",false,false,141,false,,,false
,5,0,CHAR,-,-,false,false,97,false,,,false
,5,0,CHAR,.,.,false,false,135,false,,,false
,5,0,CHAR,/,/,false,false,100,false,,,false
,5,0,CHAR,0,0,false,false,153,false,,,false
,5,0,CHAR,:,:,false,false,85,false,,,false
,5,0,CHAR,;,;,false,false,75,false,,,false
,5,0,CHAR,<,<,false,false,131,false,,,false
,5,0,CHAR,=,=,false,false,124,false,,,false
,5,0,CHAR,>,>,false,false,129,false,,,false
,5,0,CHAR,?,?,false,false,95,false,,,false
,5,0,CHAR,[,[,false,false,79,false,,,false
,5,0,CHAR,],],false,false,80,false,,,false
,5,0,CHAR,^,^,false,false,102,false,,,false
,5,0,CHAR,b,b,false,false,179,false,,,false
,5,0,CHAR,c,c,false,false,180,false,,,false
,5,0,CHAR,r,r,false,false,181,false,,,false
,5,0,CHAR,{,{,false,false,81,false,,,false
,5,0,CHAR,|,|,false,false,108,false,,,false
,5,0,CHAR,},},false,false,82,false,,,false
,6,0,OPAQUE,,,false,false,6,true,,,false
,6,0,OPAQUE,,,false,false,156,false,,,false
,6,0,OPAQUE,,,false,false,192,false,,,false
,6,0,CHAR,!,!,false,false,104,false,,,false
,6,0,CHAR,"""","""",false,false,158,false,,,false
,6,0,CHAR,#,#,false,false,144,false,,,false
,6,0,CHAR,$,$,false,false,86,false,,,false
,6,0,CHAR,%,%,false,false,101,false,,,false
,6,0,CHAR,&,&,false,false,106,false,,,false
,6,0,CHAR,\',\',false,false,147,false,,,false
,6,0,CHAR,(,(,false,false,77,false,,,false
,6,0,CHAR,),),false,false,78,false,,,false
,6,0,CHAR,*,*,false,false,94,false,,,false
,6,0,CHAR,+,+,false,false,92,false,,,false
,6,0,CHAR,",",",",false,false,141,false,,,false
,6,0,CHAR,-,-,false,false,98,false,,,false
,6,0,CHAR,.,.,false,false,135,false,,,false
,6,0,CHAR,/,/,false,false,100,false,,,false
,6,0,CHAR,0,0,false,false,153,false,,,false
,6,0,CHAR,:,:,false,false,85,false,,,false
,6,0,CHAR,;,;,false,false,75,false,,,false
,6,0,CHAR,<,<,false,false,131,false,,,false
,6,0,CHAR,=,=,false,false,125,false,,,false
,6,0,CHAR,>,>,false,false,129,false,,,false
,6,0,CHAR,?,?,false,false,95,false,,,false
,6,0,CHAR,@,@,false,false,134,false,,,false
,6,0,CHAR,[,[,false,false,79,false,,,false
,6,0,CHAR,],],false,false,80,false,,,false
,6,0,CHAR,^,^,false,false,102,false,,,false
,6,0,CHAR,b,b,false,false,179,false,,,false
,6,0,CHAR,c,c,false,false,180,false,,,false
,6,0,CHAR,r,r,false,false,181,false,,,false
,6,0,CHAR,{,{,false,false,81,false,,,false
