language_id,canonical_semantic_id,status,supporting_atoms,operation
c,UASF_0272,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0273,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0274,PRESENT,EXTSEM_UNDEFINED_BEHAVIOR,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0275,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0276,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0277,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0278,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0279,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0280,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0281,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0282,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0283,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0284,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0285,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0286,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0287,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0288,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0289,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0290,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0291,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0292,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0293,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0294,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0295,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0296,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0297,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0298,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0299,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0300,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0301,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0302,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0303,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0304,ABSENT,EXTSEM_MODULE_SYSTEM,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0305,ABSENT,EXTSEM_GENERICS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0306,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0307,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0308,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0309,ABSENT,EXTSEM_SUM_VARIANTS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0310,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0311,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0312,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0313,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0314,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0315,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0316,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0317,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0318,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0319,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0320,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0321,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0322,ABSENT,EXTSEM_OPERATOR_OVERLOADING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0323,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0324,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0325,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0326,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0327,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0328,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0329,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0330,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0331,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0332,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0333,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
c,UASF_0334,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0001,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0002,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0003,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0004,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0005,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0006,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0007,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0008,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0009,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0010,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0011,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0012,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0013,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0014,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0015,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0016,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0017,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0018,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0019,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0020,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0021,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0022,PRESENT,EXTSEM_FFI,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0023,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0024,PRESENT,EXTSEM_GARBAGE_COLLECTION;EXTSEM_MANUAL_MEMORY;EXTSEM_UNSAFE_ESCAPE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0025,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0026,ABSENT,EXTSEM_OWNERSHIP_BORROWING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0027,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0028,PRESENT,EXTSEM_EXPLICIT_POINTER_REFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0029,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0030,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0031,PRESENT,EXTSEM_EXPLICIT_POINTER_REFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0032,PRESENT,EXTSEM_RUNTIME_REFLECTION,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0033,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0034,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0035,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0036,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0037,PRESENT,EXTSEM_SINGLE_RECEIVER_DYNAMIC_DISPATCH,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0038,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0039,PRESENT,EXTSEM_NOMINAL_INHERITANCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0040,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0041,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0042,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0043,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0044,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0045,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0046,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0047,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0048,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0049,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0050,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0051,PRESENT,EXTSEM_LEXICAL_SCOPING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0052,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0053,PRESENT,EXTSEM_TYPE_INFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0054,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0055,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0056,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0057,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0058,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0059,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0060,ABSENT,EXTSEM_PATTERN_MATCHING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0061,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0062,PRESENT,EXTSEM_LEXICAL_SCOPING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0063,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0064,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0065,PRESENT,EXTSEM_CLOSURES,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0066,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0067,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0068,PRESENT,EXTSEM_TYPE_INFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0069,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0070,ABSENT,EXTSEM_OWNERSHIP_BORROWING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0071,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0072,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0073,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0074,ABSENT,EXTSEM_OWNERSHIP_BORROWING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0075,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0076,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0077,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0078,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0079,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0080,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0081,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0082,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0083,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0084,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0085,PRESENT,EXTSEM_STRUCTURAL_CONFORMANCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0086,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0087,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0088,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0089,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0090,PRESENT,EXTSEM_NOMINAL_INHERITANCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0091,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0092,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0093,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0094,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0095,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0096,PRESENT,EXTSEM_TYPE_INFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0097,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0098,PRESENT,EXTSEM_NOMINAL_INHERITANCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0099,PRESENT,EXTSEM_MODULE_SYSTEM,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0100,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0101,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0102,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0103,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0104,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0105,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0106,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0107,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0108,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0109,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0110,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0111,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0112,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0113,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0114,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0115,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0116,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0117,PRESENT,EXTSEM_MACROS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0118,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0119,PRESENT,EXTSEM_MACROS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0120,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0121,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0122,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0123,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0124,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0125,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0126,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0127,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0128,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0129,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0130,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0131,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0132,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0133,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0134,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0135,PRESENT,EXTSEM_MACROS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0136,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0137,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0138,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0139,PRESENT,EXTSEM_CLOSURES,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0140,PRESENT,EXTSEM_ASYNC_AWAIT,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0141,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0142,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0143,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0144,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0145,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0146,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0147,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0148,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0149,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0150,PRESENT,EXTSEM_ATOMICS_MEMORY_MODEL,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0151,PRESENT,EXTSEM_ASYNC_AWAIT,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0152,ABSENT,EXTSEM_CHANNELS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0153,PRESENT,EXTSEM_CONCURRENCY_PRIMITIVES,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0154,PRESENT,EXTSEM_ATOMICS_MEMORY_MODEL,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0155,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0156,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0157,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0158,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0159,PRESENT,EXTSEM_ITERATORS_GENERATORS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0160,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0161,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0162,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0163,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0164,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0165,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0166,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0167,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0168,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0169,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0170,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0171,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0172,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0173,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0174,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0175,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0176,ABSENT,EXTSEM_PATTERN_MATCHING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0177,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0178,ABSENT,EXTSEM_PATTERN_MATCHING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0179,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0180,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0181,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0182,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0183,PRESENT,EXTSEM_EXCEPTIONS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0184,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0185,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0186,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0187,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0188,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0189,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0190,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0191,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0192,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0193,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0194,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0195,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0196,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0197,PRESENT,EXTSEM_REFERENCE_TYPES;EXTSEM_TYPE_INFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0198,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
cpp,UASF_0199,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
