language,repository,node_type,field,required,multiple,child_type,child_named
r,r-lib/tree-sitter-r,namespace_operator,operator,True,False,:::,False
r,r-lib/tree-sitter-r,namespace_operator,rhs,False,False,dot_dot_i,True
r,r-lib/tree-sitter-r,namespace_operator,rhs,False,False,dots,True
r,r-lib/tree-sitter-r,namespace_operator,rhs,False,False,identifier,True
r,r-lib/tree-sitter-r,namespace_operator,rhs,False,False,string,True
r,r-lib/tree-sitter-r,parameter,default,False,False,binary_operator,True
r,r-lib/tree-sitter-r,parameter,default,False,False,braced_expression,True
r,r-lib/tree-sitter-r,parameter,default,False,False,break,True
r,r-lib/tree-sitter-r,parameter,default,False,False,call,True
r,r-lib/tree-sitter-r,parameter,default,False,False,complex,True
r,r-lib/tree-sitter-r,parameter,default,False,False,dot_dot_i,True
r,r-lib/tree-sitter-r,parameter,default,False,False,dots,True
r,r-lib/tree-sitter-r,parameter,default,False,False,extract_operator,True
r,r-lib/tree-sitter-r,parameter,default,False,False,false,True
r,r-lib/tree-sitter-r,parameter,default,False,False,float,True
r,r-lib/tree-sitter-r,parameter,default,False,False,for_statement,True
r,r-lib/tree-sitter-r,parameter,default,False,False,function_definition,True
r,r-lib/tree-sitter-r,parameter,default,False,False,identifier,True
r,r-lib/tree-sitter-r,parameter,default,False,False,if_statement,True
r,r-lib/tree-sitter-r,parameter,default,False,False,inf,True
r,r-lib/tree-sitter-r,parameter,default,False,False,integer,True
r,r-lib/tree-sitter-r,parameter,default,False,False,na,True
r,r-lib/tree-sitter-r,parameter,default,False,False,namespace_operator,True
r,r-lib/tree-sitter-r,parameter,default,False,False,nan,True
r,r-lib/tree-sitter-r,parameter,default,False,False,next,True
r,r-lib/tree-sitter-r,parameter,default,False,False,null,True
r,r-lib/tree-sitter-r,parameter,default,False,False,parenthesized_expression,True
r,r-lib/tree-sitter-r,parameter,default,False,False,repeat_statement,True
r,r-lib/tree-sitter-r,parameter,default,False,False,string,True
r,r-lib/tree-sitter-r,parameter,default,False,False,subset,True
r,r-lib/tree-sitter-r,parameter,default,False,False,subset2,True
r,r-lib/tree-sitter-r,parameter,default,False,False,true,True
r,r-lib/tree-sitter-r,parameter,default,False,False,unary_operator,True
r,r-lib/tree-sitter-r,parameter,default,False,False,while_statement,True
r,r-lib/tree-sitter-r,parameter,name,True,False,dot_dot_i,True
r,r-lib/tree-sitter-r,parameter,name,True,False,dots,True
r,r-lib/tree-sitter-r,parameter,name,True,False,identifier,True
r,r-lib/tree-sitter-r,parameters,close,True,False,),False
r,r-lib/tree-sitter-r,parameters,open,True,False,(,False
r,r-lib/tree-sitter-r,parameters,parameter,False,True,parameter,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,binary_operator,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,braced_expression,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,break,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,call,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,complex,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,dot_dot_i,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,dots,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,extract_operator,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,false,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,float,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,for_statement,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,function_definition,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,identifier,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,if_statement,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,inf,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,integer,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,na,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,namespace_operator,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,nan,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,next,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,null,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,parenthesized_expression,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,repeat_statement,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,string,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,subset,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,subset2,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,true,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,unary_operator,True
r,r-lib/tree-sitter-r,parenthesized_expression,body,True,False,while_statement,True
r,r-lib/tree-sitter-r,parenthesized_expression,close,True,False,),False
r,r-lib/tree-sitter-r,parenthesized_expression,open,True,False,(,False
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,binary_operator,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,braced_expression,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,break,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,call,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,complex,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,dot_dot_i,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,dots,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,extract_operator,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,false,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,float,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,for_statement,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,function_definition,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,identifier,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,if_statement,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,inf,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,integer,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,na,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,namespace_operator,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,nan,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,next,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,null,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,parenthesized_expression,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,repeat_statement,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,string,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,subset,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,subset2,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,true,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,unary_operator,True
r,r-lib/tree-sitter-r,repeat_statement,body,True,False,while_statement,True
r,r-lib/tree-sitter-r,string,close,True,False,string_close,True
r,r-lib/tree-sitter-r,string,content,False,False,string_content,True
r,r-lib/tree-sitter-r,string,open,True,False,string_open,True
r,r-lib/tree-sitter-r,subset,arguments,True,False,arguments,True
r,r-lib/tree-sitter-r,subset,function,True,False,binary_operator,True
r,r-lib/tree-sitter-r,subset,function,True,False,braced_expression,True
r,r-lib/tree-sitter-r,subset,function,True,False,break,True
r,r-lib/tree-sitter-r,subset,function,True,False,call,True
r,r-lib/tree-sitter-r,subset,function,True,False,complex,True
r,r-lib/tree-sitter-r,subset,function,True,False,dot_dot_i,True
r,r-lib/tree-sitter-r,subset,function,True,False,dots,True
r,r-lib/tree-sitter-r,subset,function,True,False,extract_operator,True
r,r-lib/tree-sitter-r,subset,function,True,False,false,True
r,r-lib/tree-sitter-r,subset,function,True,False,float,True
r,r-lib/tree-sitter-r,subset,function,True,False,for_statement,True
r,r-lib/tree-sitter-r,subset,function,True,False,function_definition,True
r,r-lib/tree-sitter-r,subset,function,True,False,identifier,True
r,r-lib/tree-sitter-r,subset,function,True,False,if_statement,True
r,r-lib/tree-sitter-r,subset,function,True,False,inf,True
r,r-lib/tree-sitter-r,subset,function,True,False,integer,True
r,r-lib/tree-sitter-r,subset,function,True,False,na,True
r,r-lib/tree-sitter-r,subset,function,True,False,namespace_operator,True
r,r-lib/tree-sitter-r,subset,function,True,False,nan,True
r,r-lib/tree-sitter-r,subset,function,True,False,next,True
r,r-lib/tree-sitter-r,subset,function,True,False,null,True
r,r-lib/tree-sitter-r,subset,function,True,False,parenthesized_expression,True
r,r-lib/tree-sitter-r,subset,function,True,False,repeat_statement,True
r,r-lib/tree-sitter-r,subset,function,True,False,string,True
r,r-lib/tree-sitter-r,subset,function,True,False,subset,True
r,r-lib/tree-sitter-r,subset,function,True,False,subset2,True
r,r-lib/tree-sitter-r,subset,function,True,False,true,True
r,r-lib/tree-sitter-r,subset,function,True,False,unary_operator,True
r,r-lib/tree-sitter-r,subset,function,True,False,while_statement,True
r,r-lib/tree-sitter-r,subset2,arguments,True,False,arguments,True
r,r-lib/tree-sitter-r,subset2,function,True,False,binary_operator,True
r,r-lib/tree-sitter-r,subset2,function,True,False,braced_expression,True
r,r-lib/tree-sitter-r,subset2,function,True,False,break,True
r,r-lib/tree-sitter-r,subset2,function,True,False,call,True
r,r-lib/tree-sitter-r,subset2,function,True,False,complex,True
r,r-lib/tree-sitter-r,subset2,function,True,False,dot_dot_i,True
r,r-lib/tree-sitter-r,subset2,function,True,False,dots,True
r,r-lib/tree-sitter-r,subset2,function,True,False,extract_operator,True
r,r-lib/tree-sitter-r,subset2,function,True,False,false,True
r,r-lib/tree-sitter-r,subset2,function,True,False,float,True
r,r-lib/tree-sitter-r,subset2,function,True,False,for_statement,True
r,r-lib/tree-sitter-r,subset2,function,True,False,function_definition,True
r,r-lib/tree-sitter-r,subset2,function,True,False,identifier,True
r,r-lib/tree-sitter-r,subset2,function,True,False,if_statement,True
r,r-lib/tree-sitter-r,subset2,function,True,False,inf,True
r,r-lib/tree-sitter-r,subset2,function,True,False,integer,True
r,r-lib/tree-sitter-r,subset2,function,True,False,na,True
r,r-lib/tree-sitter-r,subset2,function,True,False,namespace_operator,True
r,r-lib/tree-sitter-r,subset2,function,True,False,nan,True
r,r-lib/tree-sitter-r,subset2,function,True,False,next,True
r,r-lib/tree-sitter-r,subset2,function,True,False,null,True
r,r-lib/tree-sitter-r,subset2,function,True,False,parenthesized_expression,True
r,r-lib/tree-sitter-r,subset2,function,True,False,repeat_statement,True
r,r-lib/tree-sitter-r,subset2,function,True,False,string,True
r,r-lib/tree-sitter-r,subset2,function,True,False,subset,True
r,r-lib/tree-sitter-r,subset2,function,True,False,subset2,True
r,r-lib/tree-sitter-r,subset2,function,True,False,true,True
r,r-lib/tree-sitter-r,subset2,function,True,False,unary_operator,True
r,r-lib/tree-sitter-r,subset2,function,True,False,while_statement,True
r,r-lib/tree-sitter-r,unary_operator,operator,True,False,!,False
r,r-lib/tree-sitter-r,unary_operator,operator,True,False,+,False
r,r-lib/tree-sitter-r,unary_operator,operator,True,False,-,False
r,r-lib/tree-sitter-r,unary_operator,operator,True,False,?,False
r,r-lib/tree-sitter-r,unary_operator,operator,True,False,~,False
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,binary_operator,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,braced_expression,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,break,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,call,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,complex,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,dot_dot_i,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,dots,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,extract_operator,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,false,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,float,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,for_statement,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,function_definition,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,identifier,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,if_statement,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,inf,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,integer,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,na,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,namespace_operator,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,nan,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,next,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,null,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,parenthesized_expression,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,repeat_statement,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,string,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,subset,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,subset2,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,true,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,unary_operator,True
r,r-lib/tree-sitter-r,unary_operator,rhs,True,False,while_statement,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,binary_operator,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,braced_expression,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,break,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,call,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,complex,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,dot_dot_i,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,dots,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,extract_operator,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,false,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,float,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,for_statement,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,function_definition,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,identifier,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,if_statement,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,inf,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,integer,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,na,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,namespace_operator,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,nan,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,next,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,null,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,parenthesized_expression,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,repeat_statement,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,string,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,subset,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,subset2,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,true,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,unary_operator,True
r,r-lib/tree-sitter-r,while_statement,body,True,False,while_statement,True
r,r-lib/tree-sitter-r,while_statement,close,True,False,),False
r,r-lib/tree-sitter-r,while_statement,condition,True,False,binary_operator,True
r,r-lib/tree-sitter-r,while_statement,condition,True,False,braced_expression,True
r,r-lib/tree-sitter-r,while_statement,condition,True,False,break,True
r,r-lib/tree-sitter-r,while_statement,condition,True,False,call,True
r,r-lib/tree-sitter-r,while_statement,condition,True,False,complex,True
r,r-lib/tree-sitter-r,while_statement,condition,True,False,dot_dot_i,True
r,r-lib/tree-sitter-r,while_statement,condition,True,False,dots,True
r,r-lib/tree-sitter-r,while_statement,condition,True,False,extract_operator,True
r,r-lib/tree-sitter-r,while_statement,condition,True,False,false,True
r,r-lib/tree-sitter-r,while_statement,condition,True,False,float,True
r,r-lib/tree-sitter-r,while_statement,condition,True,False,for_statement,True
r,r-lib/tree-sitter-r,while_statement,condition,True,False,function_definition,True
r,r-lib/tree-sitter-r,while_statement,condition,True,False,identifier,True
