language,repository,node_type,named,has_fields,has_children,has_subtypes,payload_json
r,r-lib/tree-sitter-r,while_statement,True,True,False,False,"{""type"":""while_statement"",""named"":true,""fields"":{""body"":{""multiple"":false,""required"":true,""types"":[{""type"":""binary_operator"",""named"":true},{""type"":""braced_expression"",""named"":true},{""type"":""break"",""named"":true},{""type"":""call"",""named"":true},{""type"":""complex"",""named"":true},{""type"":""dot_dot_i"",""named"":true},{""type"":""dots"",""named"":true},{""type"":""extract_operator"",""named"":true},{""type"":""false"",""named"":true},{""type"":""float"",""named"":true},{""type"":""for_statement"",""named"":true},{""type"":""function_definition"",""named"":true},{""type"":""identifier"",""named"":true},{""type"":""if_statement"",""named"":true},{""type"":""inf"",""named"":true},{""type"":""integer"",""named"":true},{""type"":""na"",""named"":true},{""type"":""namespace_operator"",""named"":true},{""type"":""nan"",""named"":true},{""type"":""next"",""named"":true},{""type"":""null"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""repeat_statement"",""named"":true},{""type"":""string"",""named"":true},{""type"":""subset"",""named"":true},{""type"":""subset2"",""named"":true},{""type"":""true"",""named"":true},{""type"":""unary_operator"",""named"":true},{""type"":""while_statement"",""named"":true}]},""close"":{""multiple"":false,""required"":true,""types"":[{""type"":"")"",""named"":false}]},""condition"":{""multiple"":false,""required"":true,""types"":[{""type"":""binary_operator"",""named"":true},{""type"":""braced_expression"",""named"":true},{""type"":""break"",""named"":true},{""type"":""call"",""named"":true},{""type"":""complex"",""named"":true},{""type"":""dot_dot_i"",""named"":true},{""type"":""dots"",""named"":true},{""type"":""extract_operator"",""named"":true},{""type"":""false"",""named"":true},{""type"":""float"",""named"":true},{""type"":""for_statement"",""named"":true},{""type"":""function_definition"",""named"":true},{""type"":""identifier"",""named"":true},{""type"":""if_statement"",""named"":true},{""type"":""inf"",""named"":true},{""type"":""integer"",""named"":true},{""type"":""na"",""named"":true},{""type"":""namespace_operator"",""named"":true},{""type"":""nan"",""named"":true},{""type"":""next"",""named"":true},{""type"":""null"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""repeat_statement"",""named"":true},{""type"":""string"",""named"":true},{""type"":""subset"",""named"":true},{""type"":""subset2"",""named"":true},{""type"":""true"",""named"":true},{""type"":""unary_operator"",""named"":true},{""type"":""while_statement"",""named"":true}]},""open"":{""multiple"":false,""required"":true,""types"":[{""type"":""("",""named"":false}]}}}"
r,r-lib/tree-sitter-r,!,False,False,False,False,"{""type"":""!"",""named"":false}"
r,r-lib/tree-sitter-r,!=,False,False,False,False,"{""type"":""!="",""named"":false}"
r,r-lib/tree-sitter-r,$,False,False,False,False,"{""type"":""$"",""named"":false}"
r,r-lib/tree-sitter-r,&,False,False,False,False,"{""type"":""&"",""named"":false}"
r,r-lib/tree-sitter-r,&&,False,False,False,False,"{""type"":""&&"",""named"":false}"
r,r-lib/tree-sitter-r,(,False,False,False,False,"{""type"":""("",""named"":false}"
r,r-lib/tree-sitter-r,),False,False,False,False,"{""type"":"")"",""named"":false}"
r,r-lib/tree-sitter-r,*,False,False,False,False,"{""type"":""*"",""named"":false}"
r,r-lib/tree-sitter-r,**,False,False,False,False,"{""type"":""**"",""named"":false}"
r,r-lib/tree-sitter-r,+,False,False,False,False,"{""type"":""+"",""named"":false}"
r,r-lib/tree-sitter-r,-,False,False,False,False,"{""type"":""-"",""named"":false}"
r,r-lib/tree-sitter-r,->,False,False,False,False,"{""type"":""->"",""named"":false}"
r,r-lib/tree-sitter-r,->>,False,False,False,False,"{""type"":""->>"",""named"":false}"
r,r-lib/tree-sitter-r,/,False,False,False,False,"{""type"":""/"",""named"":false}"
r,r-lib/tree-sitter-r,:,False,False,False,False,"{""type"":"":"",""named"":false}"
r,r-lib/tree-sitter-r,::,False,False,False,False,"{""type"":""::"",""named"":false}"
r,r-lib/tree-sitter-r,:::,False,False,False,False,"{""type"":"":::"",""named"":false}"
r,r-lib/tree-sitter-r,:=,False,False,False,False,"{""type"":"":="",""named"":false}"
r,r-lib/tree-sitter-r,<,False,False,False,False,"{""type"":""<"",""named"":false}"
r,r-lib/tree-sitter-r,<-,False,False,False,False,"{""type"":""<-"",""named"":false}"
r,r-lib/tree-sitter-r,<<-,False,False,False,False,"{""type"":""<<-"",""named"":false}"
r,r-lib/tree-sitter-r,<=,False,False,False,False,"{""type"":""<="",""named"":false}"
r,r-lib/tree-sitter-r,=,False,False,False,False,"{""type"":""="",""named"":false}"
r,r-lib/tree-sitter-r,==,False,False,False,False,"{""type"":""=="",""named"":false}"
r,r-lib/tree-sitter-r,>,False,False,False,False,"{""type"":"">"",""named"":false}"
r,r-lib/tree-sitter-r,>=,False,False,False,False,"{""type"":"">="",""named"":false}"
r,r-lib/tree-sitter-r,?,False,False,False,False,"{""type"":""?"",""named"":false}"
r,r-lib/tree-sitter-r,@,False,False,False,False,"{""type"":""@"",""named"":false}"
r,r-lib/tree-sitter-r,L,False,False,False,False,"{""type"":""L"",""named"":false}"
r,r-lib/tree-sitter-r,NA,False,False,False,False,"{""type"":""NA"",""named"":false}"
r,r-lib/tree-sitter-r,NA_character_,False,False,False,False,"{""type"":""NA_character_"",""named"":false}"
r,r-lib/tree-sitter-r,NA_complex_,False,False,False,False,"{""type"":""NA_complex_"",""named"":false}"
r,r-lib/tree-sitter-r,NA_integer_,False,False,False,False,"{""type"":""NA_integer_"",""named"":false}"
r,r-lib/tree-sitter-r,NA_real_,False,False,False,False,"{""type"":""NA_real_"",""named"":false}"
r,r-lib/tree-sitter-r,[,False,False,False,False,"{""type"":""["",""named"":false}"
r,r-lib/tree-sitter-r,[[,False,False,False,False,"{""type"":""[["",""named"":false}"
r,r-lib/tree-sitter-r,\,False,False,False,False,"{""type"":""\\"",""named"":false}"
r,r-lib/tree-sitter-r,],False,False,False,False,"{""type"":""]"",""named"":false}"
r,r-lib/tree-sitter-r,]],False,False,False,False,"{""type"":""]]"",""named"":false}"
r,r-lib/tree-sitter-r,^,False,False,False,False,"{""type"":""^"",""named"":false}"
r,r-lib/tree-sitter-r,break,True,False,False,False,"{""type"":""break"",""named"":true}"
r,r-lib/tree-sitter-r,comma,True,False,False,False,"{""type"":""comma"",""named"":true}"
r,r-lib/tree-sitter-r,comment,True,False,False,False,"{""type"":""comment"",""named"":true}"
r,r-lib/tree-sitter-r,dot_dot_i,True,False,False,False,"{""type"":""dot_dot_i"",""named"":true}"
r,r-lib/tree-sitter-r,dots,True,False,False,False,"{""type"":""dots"",""named"":true}"
r,r-lib/tree-sitter-r,else,False,False,False,False,"{""type"":""else"",""named"":false}"
r,r-lib/tree-sitter-r,escape_sequence,True,False,False,False,"{""type"":""escape_sequence"",""named"":true}"
r,r-lib/tree-sitter-r,false,True,False,False,False,"{""type"":""false"",""named"":true}"
r,r-lib/tree-sitter-r,for,False,False,False,False,"{""type"":""for"",""named"":false}"
r,r-lib/tree-sitter-r,function,False,False,False,False,"{""type"":""function"",""named"":false}"
r,r-lib/tree-sitter-r,i,False,False,False,False,"{""type"":""i"",""named"":false}"
r,r-lib/tree-sitter-r,identifier,True,False,False,False,"{""type"":""identifier"",""named"":true}"
r,r-lib/tree-sitter-r,if,False,False,False,False,"{""type"":""if"",""named"":false}"
r,r-lib/tree-sitter-r,in,False,False,False,False,"{""type"":""in"",""named"":false}"
r,r-lib/tree-sitter-r,inf,True,False,False,False,"{""type"":""inf"",""named"":true}"
r,r-lib/tree-sitter-r,nan,True,False,False,False,"{""type"":""nan"",""named"":true}"
r,r-lib/tree-sitter-r,next,True,False,False,False,"{""type"":""next"",""named"":true}"
r,r-lib/tree-sitter-r,null,True,False,False,False,"{""type"":""null"",""named"":true}"
r,r-lib/tree-sitter-r,repeat,False,False,False,False,"{""type"":""repeat"",""named"":false}"
r,r-lib/tree-sitter-r,special,False,False,False,False,"{""type"":""special"",""named"":false}"
r,r-lib/tree-sitter-r,string_close,True,False,False,False,"{""type"":""string_close"",""named"":true}"
r,r-lib/tree-sitter-r,string_open,True,False,False,False,"{""type"":""string_open"",""named"":true}"
r,r-lib/tree-sitter-r,true,True,False,False,False,"{""type"":""true"",""named"":true}"
r,r-lib/tree-sitter-r,while,False,False,False,False,"{""type"":""while"",""named"":false}"
r,r-lib/tree-sitter-r,{,False,False,False,False,"{""type"":""{"",""named"":false}"
r,r-lib/tree-sitter-r,|,False,False,False,False,"{""type"":""|"",""named"":false}"
r,r-lib/tree-sitter-r,|>,False,False,False,False,"{""type"":""|>"",""named"":false}"
r,r-lib/tree-sitter-r,||,False,False,False,False,"{""type"":""||"",""named"":false}"
r,r-lib/tree-sitter-r,},False,False,False,False,"{""type"":""}"",""named"":false}"
r,r-lib/tree-sitter-r,~,False,False,False,False,"{""type"":""~"",""named"":false}"
go,tree-sitter/tree-sitter-go,_expression,True,False,False,True,"{""type"":""_expression"",""named"":true,""subtypes"":[{""type"":""binary_expression"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""composite_literal"",""named"":true},{""type"":""false"",""named"":true},{""type"":""float_literal"",""named"":true},{""type"":""func_literal"",""named"":true},{""type"":""identifier"",""named"":true},{""type"":""imaginary_literal"",""named"":true},{""type"":""index_expression"",""named"":true},{""type"":""int_literal"",""named"":true},{""type"":""interpreted_string_literal"",""named"":true},{""type"":""iota"",""named"":true},{""type"":""nil"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""raw_string_literal"",""named"":true},{""type"":""rune_literal"",""named"":true},{""type"":""selector_expression"",""named"":true},{""type"":""slice_expression"",""named"":true},{""type"":""true"",""named"":true},{""type"":""type_assertion_expression"",""named"":true},{""type"":""type_conversion_expression"",""named"":true},{""type"":""type_instantiation_expression"",""named"":true},{""type"":""unary_expression"",""named"":true}]}"
go,tree-sitter/tree-sitter-go,_simple_statement,True,False,False,True,"{""type"":""_simple_statement"",""named"":true,""subtypes"":[{""type"":""assignment_statement"",""named"":true},{""type"":""dec_statement"",""named"":true},{""type"":""expression_statement"",""named"":true},{""type"":""inc_statement"",""named"":true},{""type"":""send_statement"",""named"":true},{""type"":""short_var_declaration"",""named"":true}]}"
go,tree-sitter/tree-sitter-go,_simple_type,True,False,False,True,"{""type"":""_simple_type"",""named"":true,""subtypes"":[{""type"":""array_type"",""named"":true},{""type"":""channel_type"",""named"":true},{""type"":""function_type"",""named"":true},{""type"":""generic_type"",""named"":true},{""type"":""interface_type"",""named"":true},{""type"":""map_type"",""named"":true},{""type"":""negated_type"",""named"":true},{""type"":""pointer_type"",""named"":true},{""type"":""qualified_type"",""named"":true},{""type"":""slice_type"",""named"":true},{""type"":""struct_type"",""named"":true},{""type"":""type_identifier"",""named"":true}]}"
go,tree-sitter/tree-sitter-go,_statement,True,False,False,True,"{""type"":""_statement"",""named"":true,""subtypes"":[{""type"":""_simple_statement"",""named"":true},{""type"":""block"",""named"":true},{""type"":""break_statement"",""named"":true},{""type"":""const_declaration"",""named"":true},{""type"":""continue_statement"",""named"":true},{""type"":""defer_statement"",""named"":true},{""type"":""empty_statement"",""named"":true},{""type"":""expression_switch_statement"",""named"":true},{""type"":""fallthrough_statement"",""named"":true},{""type"":""for_statement"",""named"":true},{""type"":""go_statement"",""named"":true},{""type"":""goto_statement"",""named"":true},{""type"":""if_statement"",""named"":true},{""type"":""labeled_statement"",""named"":true},{""type"":""return_statement"",""named"":true},{""type"":""select_statement"",""named"":true},{""type"":""type_declaration"",""named"":true},{""type"":""type_switch_statement"",""named"":true},{""type"":""var_declaration"",""named"":true}]}"
go,tree-sitter/tree-sitter-go,_type,True,False,False,True,"{""type"":""_type"",""named"":true,""subtypes"":[{""type"":""_simple_type"",""named"":true},{""type"":""parenthesized_type"",""named"":true}]}"
go,tree-sitter/tree-sitter-go,argument_list,True,False,True,False,"{""type"":""argument_list"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""_expression"",""named"":true},{""type"":""_type"",""named"":true},{""type"":""variadic_argument"",""named"":true}]}}"
go,tree-sitter/tree-sitter-go,array_type,True,True,False,False,"{""type"":""array_type"",""named"":true,""fields"":{""element"":{""multiple"":false,""required"":true,""types"":[{""type"":""_type"",""named"":true}]},""length"":{""multiple"":false,""required"":true,""types"":[{""type"":""_expression"",""named"":true}]}}}"
go,tree-sitter/tree-sitter-go,assignment_statement,True,True,False,False,"{""type"":""assignment_statement"",""named"":true,""fields"":{""left"":{""multiple"":false,""required"":true,""types"":[{""type"":""expression_list"",""named"":true}]},""operator"":{""multiple"":false,""required"":true,""types"":[{""type"":""%="",""named"":false},{""type"":""&="",""named"":false},{""type"":""&^="",""named"":false},{""type"":""*="",""named"":false},{""type"":""+="",""named"":false},{""type"":""-="",""named"":false},{""type"":""/="",""named"":false},{""type"":""<<="",""named"":false},{""type"":""="",""named"":false},{""type"":"">>="",""named"":false},{""type"":""^="",""named"":false},{""type"":""|="",""named"":false}]},""right"":{""multiple"":false,""required"":true,""types"":[{""type"":""expression_list"",""named"":true}]}}}"
