table_index,name,kernel,atomic_operation,required,rust_support
16,[[,subset,INDEX_CHARACTER_NAMES,1,0.985
16,[[,subset,INDEX_NA,1,0.985
17,$,subset,ATTR_GET_GENERIC,1,0.985
17,$,subset,LANG_CAPTURE_AST,1,0.94
17,$,subset,LANG_SYMBOL_OBJECT,1,0.975
17,$,subset,LANG_CALL_OBJECT,1,0.93
17,$,subset,COERCE_IDENTITY,1,0.985
17,$,subset,PROMISE_CREATE,1,0.94
17,$,subset,PROMISE_FORCE,1,0.92
17,$,subset,PROMISE_CACHE,1,0.95
17,$,subset,PROMISE_RECURSION_GUARD,1,0.88
17,$,subset,INTERNAL_GENERIC_LOOKUP,1,0.975
17,$,subset,OPS_GROUP_DISPATCH,1,0.975
17,$,subset,GATHER_ATOMIC,1,0.975
17,$,subset,GATHER_LIST,1,0.975
17,$,subset,INDEX_DROP_POLICY,1,0.985
17,$,subset,ARG_MATCH_EXACT,1,0.975
17,$,subset,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
17,$,subset,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
17,$,subset,ARG_MATCH_POSITIONAL,1,0.975
17,$,subset,SYMBOL_LOOKUP,1,0.975
17,$,subset,PRIMITIVE_LOOKUP,1,0.975
17,$,subset,INDEX_NORMALIZE,1,0.985
17,$,subset,INDEX_ONE_BASED,1,0.985
17,$,subset,INDEX_ZERO_OMIT,1,0.985
17,$,subset,INDEX_NEGATIVE_EXCLUDE,1,0.985
17,$,subset,INDEX_LOGICAL_RECYCLE,1,0.985
17,$,subset,INDEX_CHARACTER_NAMES,1,0.985
17,$,subset,INDEX_NA,1,0.985
18,@,language,ATTR_DROP,1,0.985
18,@,language,ATTR_POLICY_DROP,1,0.985
18,@,language,LANG_CAPTURE_AST,1,0.94
18,@,language,LANG_SYMBOL_OBJECT,1,0.975
18,@,language,LANG_CALL_OBJECT,1,0.93
18,@,language,CLOSURE_CREATE,1,0.96
18,@,language,CLOSURE_CAPTURE_ENV,1,0.93
18,@,language,CALL_FRAME_CREATE,1,0.95
18,@,language,CALL_FRAME_PARENT,1,0.94
18,@,language,FORMAL_BIND_PROMISES,1,0.91
18,@,language,COERCE_IDENTITY,1,0.985
18,@,language,TRUTH_SCALAR,1,0.975
18,@,language,MISSING_TRUTH_ERROR,1,0.975
18,@,language,CONTROL_BREAK,1,0.975
18,@,language,CONTROL_NEXT,1,0.975
18,@,language,CONTROL_RETURN,1,0.975
18,@,language,PROMISE_CREATE,1,0.94
18,@,language,PROMISE_FORCE,1,0.92
18,@,language,PROMISE_CACHE,1,0.95
18,@,language,PROMISE_RECURSION_GUARD,1,0.88
18,@,language,ENV_LOOKUP_LOCAL,1,0.975
18,@,language,ENV_LOOKUP_PARENT,1,0.95
18,@,language,ACTIVE_BINDING_READ,1,0.86
18,@,language,ENV_ASSIGN_LOCAL,1,0.975
18,@,language,ENV_SUPERASSIGN,1,0.93
18,@,language,ACTIVE_BINDING_WRITE,1,0.84
18,@,language,ARG_MATCH_EXACT,1,0.975
18,@,language,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
18,@,language,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
18,@,language,ARG_MATCH_POSITIONAL,1,0.975
18,@,language,SYMBOL_LOOKUP,1,0.975
18,@,language,PRIMITIVE_LOOKUP,1,0.975
18,@,language,SHAPE_SCALAR,1,0.975
19,[<-,replacement,ATTR_GET_GENERIC,1,0.985
19,[<-,replacement,ATTR_SET_GENERIC,1,0.985
19,[<-,replacement,LANG_CAPTURE_AST,1,0.94
19,[<-,replacement,LANG_SYMBOL_OBJECT,1,0.975
19,[<-,replacement,LANG_CALL_OBJECT,1,0.93
19,[<-,replacement,PROMISE_CREATE,1,0.94
19,[<-,replacement,PROMISE_FORCE,1,0.92
19,[<-,replacement,PROMISE_CACHE,1,0.95
19,[<-,replacement,PROMISE_RECURSION_GUARD,1,0.88
19,[<-,replacement,INTERNAL_GENERIC_LOOKUP,1,0.975
19,[<-,replacement,OPS_GROUP_DISPATCH,1,0.975
19,[<-,replacement,ENV_LOOKUP_LOCAL,1,0.975
19,[<-,replacement,ENV_LOOKUP_PARENT,1,0.95
19,[<-,replacement,ACTIVE_BINDING_READ,1,0.86
19,[<-,replacement,ENV_ASSIGN_LOCAL,1,0.975
19,[<-,replacement,ENV_SUPERASSIGN,1,0.93
19,[<-,replacement,ACTIVE_BINDING_WRITE,1,0.84
19,[<-,replacement,ARG_FORCE_EAGER,1,0.975
19,[<-,replacement,GATHER_ATOMIC,1,0.975
19,[<-,replacement,GATHER_LIST,1,0.975
19,[<-,replacement,INDEX_DROP_POLICY,1,0.985
19,[<-,replacement,ARG_MATCH_EXACT,1,0.975
19,[<-,replacement,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
19,[<-,replacement,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
19,[<-,replacement,ARG_MATCH_POSITIONAL,1,0.975
19,[<-,replacement,SYMBOL_LOOKUP,1,0.975
19,[<-,replacement,PRIMITIVE_LOOKUP,1,0.975
19,[<-,replacement,SCATTER_ATOMIC,1,0.975
19,[<-,replacement,SCATTER_LIST,1,0.975
19,[<-,replacement,REPLACEMENT_RECYCLE,1,0.975
19,[<-,replacement,INDEX_NORMALIZE,1,0.985
19,[<-,replacement,INDEX_ONE_BASED,1,0.985
19,[<-,replacement,INDEX_ZERO_OMIT,1,0.985
19,[<-,replacement,INDEX_NEGATIVE_EXCLUDE,1,0.985
19,[<-,replacement,INDEX_LOGICAL_RECYCLE,1,0.985
19,[<-,replacement,INDEX_CHARACTER_NAMES,1,0.985
19,[<-,replacement,INDEX_NA,1,0.985
20,[[<-,replacement,ATTR_GET_GENERIC,1,0.985
20,[[<-,replacement,ATTR_SET_GENERIC,1,0.985
20,[[<-,replacement,LANG_CAPTURE_AST,1,0.94
20,[[<-,replacement,LANG_SYMBOL_OBJECT,1,0.975
20,[[<-,replacement,LANG_CALL_OBJECT,1,0.93
20,[[<-,replacement,PROMISE_CREATE,1,0.94
20,[[<-,replacement,PROMISE_FORCE,1,0.92
20,[[<-,replacement,PROMISE_CACHE,1,0.95
20,[[<-,replacement,PROMISE_RECURSION_GUARD,1,0.88
20,[[<-,replacement,INTERNAL_GENERIC_LOOKUP,1,0.975
20,[[<-,replacement,OPS_GROUP_DISPATCH,1,0.975
20,[[<-,replacement,ENV_LOOKUP_LOCAL,1,0.975
20,[[<-,replacement,ENV_LOOKUP_PARENT,1,0.95
20,[[<-,replacement,ACTIVE_BINDING_READ,1,0.86
20,[[<-,replacement,ENV_ASSIGN_LOCAL,1,0.975
20,[[<-,replacement,ENV_SUPERASSIGN,1,0.93
20,[[<-,replacement,ACTIVE_BINDING_WRITE,1,0.84
20,[[<-,replacement,ARG_FORCE_EAGER,1,0.975
20,[[<-,replacement,GATHER_ATOMIC,1,0.975
20,[[<-,replacement,GATHER_LIST,1,0.975
20,[[<-,replacement,INDEX_DROP_POLICY,1,0.985
20,[[<-,replacement,ARG_MATCH_EXACT,1,0.975
20,[[<-,replacement,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
20,[[<-,replacement,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
20,[[<-,replacement,ARG_MATCH_POSITIONAL,1,0.975
20,[[<-,replacement,SYMBOL_LOOKUP,1,0.975
20,[[<-,replacement,PRIMITIVE_LOOKUP,1,0.975
20,[[<-,replacement,SCATTER_ATOMIC,1,0.975
20,[[<-,replacement,SCATTER_LIST,1,0.975
20,[[<-,replacement,REPLACEMENT_RECYCLE,1,0.975
20,[[<-,replacement,INDEX_NORMALIZE,1,0.985
20,[[<-,replacement,INDEX_ONE_BASED,1,0.985
20,[[<-,replacement,INDEX_ZERO_OMIT,1,0.985
20,[[<-,replacement,INDEX_NEGATIVE_EXCLUDE,1,0.985
20,[[<-,replacement,INDEX_LOGICAL_RECYCLE,1,0.985
20,[[<-,replacement,INDEX_CHARACTER_NAMES,1,0.985
20,[[<-,replacement,INDEX_NA,1,0.985
21,$<-,replacement,ATTR_GET_GENERIC,1,0.985
21,$<-,replacement,ATTR_SET_GENERIC,1,0.985
21,$<-,replacement,LANG_CAPTURE_AST,1,0.94
21,$<-,replacement,LANG_SYMBOL_OBJECT,1,0.975
21,$<-,replacement,LANG_CALL_OBJECT,1,0.93
21,$<-,replacement,PROMISE_CREATE,1,0.94
21,$<-,replacement,PROMISE_FORCE,1,0.92
21,$<-,replacement,PROMISE_CACHE,1,0.95
21,$<-,replacement,PROMISE_RECURSION_GUARD,1,0.88
21,$<-,replacement,INTERNAL_GENERIC_LOOKUP,1,0.975
21,$<-,replacement,OPS_GROUP_DISPATCH,1,0.975
21,$<-,replacement,ENV_LOOKUP_LOCAL,1,0.975
21,$<-,replacement,ENV_LOOKUP_PARENT,1,0.95
21,$<-,replacement,ACTIVE_BINDING_READ,1,0.86
21,$<-,replacement,ENV_ASSIGN_LOCAL,1,0.975
21,$<-,replacement,ENV_SUPERASSIGN,1,0.93
21,$<-,replacement,ACTIVE_BINDING_WRITE,1,0.84
21,$<-,replacement,ARG_FORCE_EAGER,1,0.975
21,$<-,replacement,GATHER_ATOMIC,1,0.975
21,$<-,replacement,GATHER_LIST,1,0.975
21,$<-,replacement,INDEX_DROP_POLICY,1,0.985
21,$<-,replacement,ARG_MATCH_EXACT,1,0.975
21,$<-,replacement,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
21,$<-,replacement,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
21,$<-,replacement,ARG_MATCH_POSITIONAL,1,0.975
21,$<-,replacement,SYMBOL_LOOKUP,1,0.975
21,$<-,replacement,PRIMITIVE_LOOKUP,1,0.975
21,$<-,replacement,SCATTER_ATOMIC,1,0.975
21,$<-,replacement,SCATTER_LIST,1,0.975
21,$<-,replacement,REPLACEMENT_RECYCLE,1,0.975
21,$<-,replacement,INDEX_NORMALIZE,1,0.985
21,$<-,replacement,INDEX_ONE_BASED,1,0.985
21,$<-,replacement,INDEX_ZERO_OMIT,1,0.985
21,$<-,replacement,INDEX_NEGATIVE_EXCLUDE,1,0.985
21,$<-,replacement,INDEX_LOGICAL_RECYCLE,1,0.985
21,$<-,replacement,INDEX_CHARACTER_NAMES,1,0.985
21,$<-,replacement,INDEX_NA,1,0.985
22,switch,language,ATTR_DROP,1,0.985
22,switch,language,ATTR_POLICY_DROP,1,0.985
22,switch,language,LANG_CAPTURE_AST,1,0.94
22,switch,language,LANG_SYMBOL_OBJECT,1,0.975
22,switch,language,LANG_CALL_OBJECT,1,0.93
22,switch,language,CLOSURE_CREATE,1,0.96
22,switch,language,CLOSURE_CAPTURE_ENV,1,0.93
22,switch,language,CALL_FRAME_CREATE,1,0.95
22,switch,language,CALL_FRAME_PARENT,1,0.94
22,switch,language,FORMAL_BIND_PROMISES,1,0.91
22,switch,language,COERCE_IDENTITY,1,0.985
22,switch,language,DOTS_COLLECT,1,0.975
22,switch,language,DOTS_ORDER_PRESERVE,1,0.975
22,switch,language,DOTS_NAMES_PRESERVE,1,0.985
22,switch,language,TRUTH_SCALAR,1,0.975
22,switch,language,MISSING_TRUTH_ERROR,1,0.975
22,switch,language,CONTROL_BREAK,1,0.975
22,switch,language,CONTROL_NEXT,1,0.975
22,switch,language,CONTROL_RETURN,1,0.975
22,switch,language,PROMISE_CREATE,1,0.94
22,switch,language,PROMISE_FORCE,1,0.92
22,switch,language,PROMISE_CACHE,1,0.95
22,switch,language,PROMISE_RECURSION_GUARD,1,0.88
22,switch,language,ENV_LOOKUP_LOCAL,1,0.975
22,switch,language,ENV_LOOKUP_PARENT,1,0.95
22,switch,language,ACTIVE_BINDING_READ,1,0.86
22,switch,language,ENV_ASSIGN_LOCAL,1,0.975
22,switch,language,ENV_SUPERASSIGN,1,0.93
22,switch,language,ACTIVE_BINDING_WRITE,1,0.84
22,switch,language,SYMBOL_LOOKUP,1,0.975
22,switch,language,PRIMITIVE_LOOKUP,1,0.975
22,switch,language,SHAPE_SCALAR,1,0.975
23,browser,language,ATTR_DROP,1,0.985
23,browser,language,ATTR_POLICY_DROP,1,0.985
23,browser,language,LANG_CAPTURE_AST,1,0.94
23,browser,language,LANG_SYMBOL_OBJECT,1,0.975
23,browser,language,LANG_CALL_OBJECT,1,0.93
23,browser,language,CLOSURE_CREATE,1,0.96
23,browser,language,CLOSURE_CAPTURE_ENV,1,0.93
23,browser,language,CALL_FRAME_CREATE,1,0.95
23,browser,language,CALL_FRAME_PARENT,1,0.94
23,browser,language,FORMAL_BIND_PROMISES,1,0.91
23,browser,language,COERCE_IDENTITY,1,0.985
23,browser,language,DOTS_COLLECT,1,0.975
23,browser,language,DOTS_ORDER_PRESERVE,1,0.975
23,browser,language,DOTS_NAMES_PRESERVE,1,0.985
23,browser,language,TRUTH_SCALAR,1,0.975
23,browser,language,MISSING_TRUTH_ERROR,1,0.975
23,browser,language,CONTROL_BREAK,1,0.975
23,browser,language,CONTROL_NEXT,1,0.975
23,browser,language,CONTROL_RETURN,1,0.975
23,browser,language,PROMISE_CREATE,1,0.94
23,browser,language,PROMISE_FORCE,1,0.92
23,browser,language,PROMISE_CACHE,1,0.95
23,browser,language,PROMISE_RECURSION_GUARD,1,0.88
23,browser,language,ENV_LOOKUP_LOCAL,1,0.975
23,browser,language,ENV_LOOKUP_PARENT,1,0.95
23,browser,language,ACTIVE_BINDING_READ,1,0.86
23,browser,language,ENV_ASSIGN_LOCAL,1,0.975
23,browser,language,ENV_SUPERASSIGN,1,0.93
23,browser,language,ACTIVE_BINDING_WRITE,1,0.84
23,browser,language,ARG_FORCE_EAGER,1,0.975
23,browser,language,SYMBOL_LOOKUP,1,0.975
23,browser,language,PRIMITIVE_LOOKUP,1,0.975
23,browser,language,SHAPE_SCALAR,1,0.975
24,.primTrace,runtime,ATTR_DROP,1,0.985
24,.primTrace,runtime,ATTR_POLICY_DROP,1,0.985
24,.primTrace,runtime,LANG_CAPTURE_AST,1,0.94
24,.primTrace,runtime,LANG_SYMBOL_OBJECT,1,0.975
24,.primTrace,runtime,LANG_CALL_OBJECT,1,0.93
24,.primTrace,runtime,CLOSURE_CREATE,1,0.96
24,.primTrace,runtime,CLOSURE_CAPTURE_ENV,1,0.93
24,.primTrace,runtime,CALL_FRAME_CREATE,1,0.95
24,.primTrace,runtime,CALL_FRAME_PARENT,1,0.94
24,.primTrace,runtime,FORMAL_BIND_PROMISES,1,0.91
24,.primTrace,runtime,COERCE_IDENTITY,1,0.985
24,.primTrace,runtime,PROMISE_CREATE,1,0.94
24,.primTrace,runtime,PROMISE_FORCE,1,0.92
24,.primTrace,runtime,PROMISE_CACHE,1,0.95
24,.primTrace,runtime,PROMISE_RECURSION_GUARD,1,0.88
24,.primTrace,runtime,ARG_FORCE_EAGER,1,0.975
24,.primTrace,runtime,ARG_MATCH_EXACT,1,0.975
24,.primTrace,runtime,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
24,.primTrace,runtime,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
24,.primTrace,runtime,ARG_MATCH_POSITIONAL,1,0.975
24,.primTrace,runtime,SYMBOL_LOOKUP,1,0.975
24,.primTrace,runtime,PRIMITIVE_LOOKUP,1,0.975
24,.primTrace,runtime,SHAPE_SCALAR,1,0.975
25,.primUntrace,runtime,ATTR_DROP,1,0.985
25,.primUntrace,runtime,ATTR_POLICY_DROP,1,0.985
25,.primUntrace,runtime,LANG_CAPTURE_AST,1,0.94
25,.primUntrace,runtime,LANG_SYMBOL_OBJECT,1,0.975
25,.primUntrace,runtime,LANG_CALL_OBJECT,1,0.93
25,.primUntrace,runtime,CLOSURE_CREATE,1,0.96
25,.primUntrace,runtime,CLOSURE_CAPTURE_ENV,1,0.93
25,.primUntrace,runtime,CALL_FRAME_CREATE,1,0.95
25,.primUntrace,runtime,CALL_FRAME_PARENT,1,0.94
25,.primUntrace,runtime,FORMAL_BIND_PROMISES,1,0.91
25,.primUntrace,runtime,COERCE_IDENTITY,1,0.985
25,.primUntrace,runtime,PROMISE_CREATE,1,0.94
25,.primUntrace,runtime,PROMISE_FORCE,1,0.92
25,.primUntrace,runtime,PROMISE_CACHE,1,0.95
25,.primUntrace,runtime,PROMISE_RECURSION_GUARD,1,0.88
25,.primUntrace,runtime,ARG_FORCE_EAGER,1,0.975
25,.primUntrace,runtime,ARG_MATCH_EXACT,1,0.975
25,.primUntrace,runtime,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
25,.primUntrace,runtime,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
25,.primUntrace,runtime,ARG_MATCH_POSITIONAL,1,0.975
25,.primUntrace,runtime,SYMBOL_LOOKUP,1,0.975
25,.primUntrace,runtime,PRIMITIVE_LOOKUP,1,0.975
25,.primUntrace,runtime,SHAPE_SCALAR,1,0.975
26,.Internal,language,ATTR_DROP,1,0.985
26,.Internal,language,ATTR_POLICY_DROP,1,0.985
26,.Internal,language,LANG_CAPTURE_AST,1,0.94
26,.Internal,language,LANG_SYMBOL_OBJECT,1,0.975
26,.Internal,language,LANG_CALL_OBJECT,1,0.93
26,.Internal,language,CLOSURE_CREATE,1,0.96
26,.Internal,language,CLOSURE_CAPTURE_ENV,1,0.93
26,.Internal,language,CALL_FRAME_CREATE,1,0.95
26,.Internal,language,CALL_FRAME_PARENT,1,0.94
26,.Internal,language,FORMAL_BIND_PROMISES,1,0.91
26,.Internal,language,COERCE_IDENTITY,1,0.985
26,.Internal,language,TRUTH_SCALAR,1,0.975
26,.Internal,language,MISSING_TRUTH_ERROR,1,0.975
26,.Internal,language,CONTROL_BREAK,1,0.975
26,.Internal,language,CONTROL_NEXT,1,0.975
26,.Internal,language,CONTROL_RETURN,1,0.975
26,.Internal,language,PROMISE_CREATE,1,0.94
26,.Internal,language,PROMISE_FORCE,1,0.92
26,.Internal,language,PROMISE_CACHE,1,0.95
26,.Internal,language,PROMISE_RECURSION_GUARD,1,0.88
26,.Internal,language,ENV_LOOKUP_LOCAL,1,0.975
26,.Internal,language,ENV_LOOKUP_PARENT,1,0.95
26,.Internal,language,ACTIVE_BINDING_READ,1,0.86
26,.Internal,language,ENV_ASSIGN_LOCAL,1,0.975
26,.Internal,language,ENV_SUPERASSIGN,1,0.93
26,.Internal,language,ACTIVE_BINDING_WRITE,1,0.84
26,.Internal,language,ARG_MATCH_EXACT,1,0.975
26,.Internal,language,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
26,.Internal,language,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
26,.Internal,language,ARG_MATCH_POSITIONAL,1,0.975
26,.Internal,language,SYMBOL_LOOKUP,1,0.975
26,.Internal,language,PRIMITIVE_LOOKUP,1,0.975
26,.Internal,language,SHAPE_SCALAR,1,0.975
27,.Primitive,runtime,ATTR_DROP,1,0.985
27,.Primitive,runtime,ATTR_POLICY_DROP,1,0.985
27,.Primitive,runtime,LANG_CAPTURE_AST,1,0.94
27,.Primitive,runtime,LANG_SYMBOL_OBJECT,1,0.975
27,.Primitive,runtime,LANG_CALL_OBJECT,1,0.93
27,.Primitive,runtime,CLOSURE_CREATE,1,0.96
27,.Primitive,runtime,CLOSURE_CAPTURE_ENV,1,0.93
27,.Primitive,runtime,CALL_FRAME_CREATE,1,0.95
27,.Primitive,runtime,CALL_FRAME_PARENT,1,0.94
27,.Primitive,runtime,FORMAL_BIND_PROMISES,1,0.91
27,.Primitive,runtime,COERCE_IDENTITY,1,0.985
27,.Primitive,runtime,PROMISE_CREATE,1,0.94
27,.Primitive,runtime,PROMISE_FORCE,1,0.92
27,.Primitive,runtime,PROMISE_CACHE,1,0.95
27,.Primitive,runtime,PROMISE_RECURSION_GUARD,1,0.88
27,.Primitive,runtime,ARG_FORCE_EAGER,1,0.975
27,.Primitive,runtime,ARG_MATCH_EXACT,1,0.975
27,.Primitive,runtime,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
27,.Primitive,runtime,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
27,.Primitive,runtime,ARG_MATCH_POSITIONAL,1,0.975
27,.Primitive,runtime,SYMBOL_LOOKUP,1,0.975
27,.Primitive,runtime,PRIMITIVE_LOOKUP,1,0.975
27,.Primitive,runtime,SHAPE_SCALAR,1,0.975
28,call,language,ATTR_DROP,1,0.985
28,call,language,ATTR_POLICY_DROP,1,0.985
28,call,language,LANG_CAPTURE_AST,1,0.94
28,call,language,LANG_SYMBOL_OBJECT,1,0.975
28,call,language,LANG_CALL_OBJECT,1,0.93
28,call,language,CLOSURE_CREATE,1,0.96
28,call,language,CLOSURE_CAPTURE_ENV,1,0.93
28,call,language,CALL_FRAME_CREATE,1,0.95
28,call,language,CALL_FRAME_PARENT,1,0.94
28,call,language,FORMAL_BIND_PROMISES,1,0.91
28,call,language,COERCE_IDENTITY,1,0.985
28,call,language,DOTS_COLLECT,1,0.975
28,call,language,DOTS_ORDER_PRESERVE,1,0.975
28,call,language,DOTS_NAMES_PRESERVE,1,0.985
28,call,language,TRUTH_SCALAR,1,0.975
28,call,language,MISSING_TRUTH_ERROR,1,0.975
28,call,language,CONTROL_BREAK,1,0.975
28,call,language,CONTROL_NEXT,1,0.975
28,call,language,CONTROL_RETURN,1,0.975
28,call,language,PROMISE_CREATE,1,0.94
28,call,language,PROMISE_FORCE,1,0.92
28,call,language,PROMISE_CACHE,1,0.95
28,call,language,PROMISE_RECURSION_GUARD,1,0.88
28,call,language,ENV_LOOKUP_LOCAL,1,0.975
28,call,language,ENV_LOOKUP_PARENT,1,0.95
28,call,language,ACTIVE_BINDING_READ,1,0.86
28,call,language,ENV_ASSIGN_LOCAL,1,0.975
28,call,language,ENV_SUPERASSIGN,1,0.93
28,call,language,ACTIVE_BINDING_WRITE,1,0.84
28,call,language,SYMBOL_LOOKUP,1,0.975
28,call,language,PRIMITIVE_LOOKUP,1,0.975
28,call,language,SHAPE_SCALAR,1,0.975
29,quote,language,ATTR_DROP,1,0.985
29,quote,language,ATTR_POLICY_DROP,1,0.985
29,quote,language,LANG_CAPTURE_AST,1,0.94
29,quote,language,LANG_SYMBOL_OBJECT,1,0.975
29,quote,language,LANG_CALL_OBJECT,1,0.93
29,quote,language,CLOSURE_CREATE,1,0.96
29,quote,language,CLOSURE_CAPTURE_ENV,1,0.93
29,quote,language,CALL_FRAME_CREATE,1,0.95
29,quote,language,CALL_FRAME_PARENT,1,0.94
29,quote,language,FORMAL_BIND_PROMISES,1,0.91
29,quote,language,COERCE_IDENTITY,1,0.985
29,quote,language,TRUTH_SCALAR,1,0.975
29,quote,language,MISSING_TRUTH_ERROR,1,0.975
29,quote,language,CONTROL_BREAK,1,0.975
29,quote,language,CONTROL_NEXT,1,0.975
29,quote,language,CONTROL_RETURN,1,0.975
29,quote,language,PROMISE_CREATE,1,0.94
29,quote,language,PROMISE_FORCE,1,0.92
29,quote,language,PROMISE_CACHE,1,0.95
29,quote,language,PROMISE_RECURSION_GUARD,1,0.88
29,quote,language,ENV_LOOKUP_LOCAL,1,0.975
29,quote,language,ENV_LOOKUP_PARENT,1,0.95
29,quote,language,ACTIVE_BINDING_READ,1,0.86
29,quote,language,ENV_ASSIGN_LOCAL,1,0.975
29,quote,language,ENV_SUPERASSIGN,1,0.93
29,quote,language,ACTIVE_BINDING_WRITE,1,0.84
29,quote,language,ARG_MATCH_EXACT,1,0.975
29,quote,language,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
29,quote,language,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
29,quote,language,ARG_MATCH_POSITIONAL,1,0.975
29,quote,language,SYMBOL_LOOKUP,1,0.975
29,quote,language,PRIMITIVE_LOOKUP,1,0.975
29,quote,language,SHAPE_SCALAR,1,0.975
30,substitute,character,ATTR_DROP,1,0.985
30,substitute,character,ATTR_POLICY_DROP,1,0.985
30,substitute,character,LANG_CAPTURE_AST,1,0.94
30,substitute,character,LANG_SYMBOL_OBJECT,1,0.975
30,substitute,character,LANG_CALL_OBJECT,1,0.93
30,substitute,character,STRING_UTF8,1,0.975
30,substitute,character,STRING_VECTORIZE,1,0.985
30,substitute,character,COERCE_CHARACTER,1,0.985
30,substitute,character,ENCODING_FLAG_PRESERVE,1,0.975
30,substitute,character,DOTS_COLLECT,1,0.975
30,substitute,character,DOTS_ORDER_PRESERVE,1,0.975
30,substitute,character,DOTS_NAMES_PRESERVE,1,0.985
30,substitute,character,PROMISE_CREATE,1,0.94
30,substitute,character,PROMISE_FORCE,1,0.92
30,substitute,character,PROMISE_CACHE,1,0.95
30,substitute,character,PROMISE_RECURSION_GUARD,1,0.88
30,substitute,character,REGEX_COMPILE,1,0.975
30,substitute,character,REGEX_MATCH,1,0.975
30,substitute,character,REGEX_REPLACE,1,0.975
30,substitute,character,REGEX_FLAGS_R,1,0.9
30,substitute,character,REGEX_NA_POLICY,1,0.95
30,substitute,character,SYMBOL_LOOKUP,1,0.975
30,substitute,character,PRIMITIVE_LOOKUP,1,0.975
31,missing,language,ATTR_DROP,1,0.985
31,missing,language,ATTR_POLICY_DROP,1,0.985
31,missing,language,LANG_CAPTURE_AST,1,0.94
31,missing,language,LANG_SYMBOL_OBJECT,1,0.975
31,missing,language,LANG_CALL_OBJECT,1,0.93
31,missing,language,CLOSURE_CREATE,1,0.96
31,missing,language,CLOSURE_CAPTURE_ENV,1,0.93
31,missing,language,CALL_FRAME_CREATE,1,0.95
31,missing,language,CALL_FRAME_PARENT,1,0.94
31,missing,language,FORMAL_BIND_PROMISES,1,0.91
31,missing,language,COERCE_IDENTITY,1,0.985
31,missing,language,TRUTH_SCALAR,1,0.975
31,missing,language,MISSING_TRUTH_ERROR,1,0.975
31,missing,language,CONTROL_BREAK,1,0.975
31,missing,language,CONTROL_NEXT,1,0.975
31,missing,language,CONTROL_RETURN,1,0.975
31,missing,language,PROMISE_CREATE,1,0.94
31,missing,language,PROMISE_FORCE,1,0.92
31,missing,language,PROMISE_CACHE,1,0.95
31,missing,language,PROMISE_RECURSION_GUARD,1,0.88
31,missing,language,ENV_LOOKUP_LOCAL,1,0.975
31,missing,language,ENV_LOOKUP_PARENT,1,0.95
31,missing,language,ACTIVE_BINDING_READ,1,0.86
31,missing,language,ENV_ASSIGN_LOCAL,1,0.975
31,missing,language,ENV_SUPERASSIGN,1,0.93
31,missing,language,ACTIVE_BINDING_WRITE,1,0.84
31,missing,language,ARG_MATCH_EXACT,1,0.975
31,missing,language,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
31,missing,language,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
31,missing,language,ARG_MATCH_POSITIONAL,1,0.975
31,missing,language,SYMBOL_LOOKUP,1,0.975
31,missing,language,PRIMITIVE_LOOKUP,1,0.975
31,missing,language,SHAPE_SCALAR,1,0.975
32,nargs,runtime,ATTR_DROP,1,0.985
32,nargs,runtime,ATTR_POLICY_DROP,1,0.985
32,nargs,runtime,LANG_CAPTURE_AST,1,0.94
32,nargs,runtime,LANG_SYMBOL_OBJECT,1,0.975
32,nargs,runtime,LANG_CALL_OBJECT,1,0.93
32,nargs,runtime,CLOSURE_CREATE,1,0.96
32,nargs,runtime,CLOSURE_CAPTURE_ENV,1,0.93
32,nargs,runtime,CALL_FRAME_CREATE,1,0.95
32,nargs,runtime,CALL_FRAME_PARENT,1,0.94
32,nargs,runtime,FORMAL_BIND_PROMISES,1,0.91
32,nargs,runtime,COERCE_IDENTITY,1,0.985
32,nargs,runtime,PROMISE_CREATE,1,0.94
32,nargs,runtime,PROMISE_FORCE,1,0.92
32,nargs,runtime,PROMISE_CACHE,1,0.95
32,nargs,runtime,PROMISE_RECURSION_GUARD,1,0.88
32,nargs,runtime,ARG_FORCE_EAGER,1,0.975
32,nargs,runtime,ARG_MATCH_EXACT,1,0.975
