source_id,language,ecosystem,canonical_semantic_id,observed,source_feature_count,occurrences
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,UASF_0306,1,1,1771
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,UASF_0183,1,3,116
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,UASF_0307,1,1,34
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,UASF_0182,1,1,586
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,UASF_0219,1,1,756
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,UASF_0311,1,1,191
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,UASF_0301,1,1,4
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,UASF_0309,1,1,506
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,UASF_0206,1,1,163
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,UASF_0308,1,1,1811
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,UASF_0024,1,1,1905
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,UASF_0305,1,1,156
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,UASF_0306,1,1,6824
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,UASF_0208,1,1,3677
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,UASF_0153,1,1,2
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,UASF_0154,1,1,6
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,UASF_0183,1,2,42099
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,UASF_0022,1,1,1382
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,UASF_0219,1,1,6956
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,UASF_0178,1,1,2233
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,UASF_0118,1,1,1490
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,UASF_0024,1,1,695
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,UASF_0154,1,1,1
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,UASF_0022,1,1,235
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,UASF_0206,1,1,124
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,UASF_0183,1,2,7801
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,UASF_0309,1,1,266
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,UASF_0305,1,1,184
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,UASF_0153,1,1,1
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,UASF_0308,1,1,1494
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,UASF_0118,1,1,1594
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,UASF_0208,1,1,1381
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,UASF_0306,1,1,4891
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,UASF_0219,1,1,3321
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,UASF_0178,1,1,1051
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,UASF_0118,1,1,1514
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,UASF_0219,1,1,5393
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,UASF_0308,1,1,1978
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,UASF_0305,1,1,358
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,UASF_0208,1,1,5343
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,UASF_0022,1,1,380
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,UASF_0183,1,2,20411
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,UASF_0178,1,1,1418
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,UASF_0206,1,1,185
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,UASF_0024,1,1,1480
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,UASF_0309,1,1,314
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,UASF_0306,1,1,9299
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,UASF_0154,1,1,15
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,UASF_0118,1,1,267
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,UASF_0178,1,1,807
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,UASF_0309,1,1,164
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,UASF_0305,1,1,69
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,UASF_0308,1,1,721
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,UASF_0183,1,2,6297
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,UASF_0219,1,1,2082
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,UASF_0024,1,1,518
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,UASF_0306,1,1,1878
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,UASF_0153,1,1,2
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,UASF_0154,1,1,33
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,UASF_0206,1,1,87
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,UASF_0022,1,1,102
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,UASF_0208,1,1,1291
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,UASF_0183,1,2,1340
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,UASF_0309,1,1,30
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,UASF_0306,1,1,830
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,UASF_0308,1,1,439
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,UASF_0118,1,1,228
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,UASF_0178,1,1,348
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,UASF_0154,1,1,13
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,UASF_0022,1,1,119
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,UASF_0219,1,1,593
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,UASF_0153,1,1,1
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,UASF_0305,1,1,2
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,UASF_0208,1,1,193
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,UASF_0206,1,1,28
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,UASF_0024,1,1,217
cran:AATtools@0.0.3,r,cran,UASF_0077,1,1,2
cran:AATtools@0.0.3,r,cran,UASF_0220,1,1,948
cran:AATtools@0.0.3,r,cran,UASF_0315,1,1,13
cran:AATtools@0.0.3,r,cran,UASF_0169,1,1,2
cran:AATtools@0.0.3,r,cran,UASF_0239,1,1,6
cran:AATtools@0.0.3,r,cran,UASF_0181,1,1,42
cran:AATtools@0.0.3,r,cran,UASF_0182,1,3,124
cran:AATtools@0.0.3,r,cran,UASF_0171,1,1,19
cran:AATtools@0.0.3,r,cran,UASF_0233,1,1,231
cran:AATtools@0.0.3,r,cran,UASF_0071,1,1,61
cran:AATtools@0.0.3,r,cran,UASF_0219,1,1,231
cran:AATtools@0.0.3,r,cran,UASF_0306,1,1,142
cran:AATtools@0.0.3,r,cran,UASF_0232,1,1,96
cran:ABC.RAP@0.9.0,r,cran,UASF_0077,1,1,3
cran:ABC.RAP@0.9.0,r,cran,UASF_0325,1,1,1
cran:ABC.RAP@0.9.0,r,cran,UASF_0220,1,1,104
cran:ABC.RAP@0.9.0,r,cran,UASF_0182,1,1,1
cran:ABC.RAP@0.9.0,r,cran,UASF_0306,1,1,12
cran:ABC.RAP@0.9.0,r,cran,UASF_0219,1,1,14
cran:ABC.RAP@0.9.0,r,cran,UASF_0181,1,1,6
cran:ABC.RAP@0.9.0,r,cran,UASF_0233,1,1,14
cran:ABPS@0.3,r,cran,UASF_0306,1,1,7
cran:ABPS@0.3,r,cran,UASF_0182,1,1,15
cran:ABPS@0.3,r,cran,UASF_0219,1,1,20
cran:ABPS@0.3,r,cran,UASF_0233,1,1,20
cran:ABPS@0.3,r,cran,UASF_0077,1,1,7
cran:ABPS@0.3,r,cran,UASF_0171,1,1,9
cran:ABPS@0.3,r,cran,UASF_0181,1,1,2
cran:ABPS@0.3,r,cran,UASF_0315,1,1,3
cran:ABPS@0.3,r,cran,UASF_0220,1,1,67
cran:ABRSQOL@1.0.0,r,cran,UASF_0077,1,1,2
cran:ABRSQOL@1.0.0,r,cran,UASF_0306,1,1,4
cran:ABRSQOL@1.0.0,r,cran,UASF_0181,1,1,1
cran:ABRSQOL@1.0.0,r,cran,UASF_0220,1,1,51
cran:ABRSQOL@1.0.0,r,cran,UASF_0232,1,1,4
cran:ABRSQOL@1.0.0,r,cran,UASF_0325,1,1,1
cran:ABRSQOL@1.0.0,r,cran,UASF_0182,1,2,5
cran:ABRSQOL@1.0.0,r,cran,UASF_0171,1,1,4
cran:ABSurvTDC@0.1.0,r,cran,UASF_0219,1,1,7
cran:ABSurvTDC@0.1.0,r,cran,UASF_0171,1,1,5
cran:ABSurvTDC@0.1.0,r,cran,UASF_0220,1,1,156
cran:ABSurvTDC@0.1.0,r,cran,UASF_0306,1,1,7
cran:ABSurvTDC@0.1.0,r,cran,UASF_0042,1,1,1
cran:ABSurvTDC@0.1.0,r,cran,UASF_0071,1,1,1
cran:ABSurvTDC@0.1.0,r,cran,UASF_0232,1,1,7
cran:ABSurvTDC@0.1.0,r,cran,UASF_0325,1,1,2
cran:ABSurvTDC@0.1.0,r,cran,UASF_0181,1,1,3
cran:ABSurvTDC@0.1.0,r,cran,UASF_0233,1,1,7
cran:ABSurvTDC@0.1.0,r,cran,UASF_0182,1,2,36
cran:ABSurvTDC@0.1.0,r,cran,UASF_0315,1,1,4
cran:ACE.CoCo@0.1,r,cran,UASF_0233,1,1,3
cran:ACE.CoCo@0.1,r,cran,UASF_0325,1,1,1
cran:ACE.CoCo@0.1,r,cran,UASF_0220,1,1,63
cran:ACE.CoCo@0.1,r,cran,UASF_0182,1,2,7
cran:ACE.CoCo@0.1,r,cran,UASF_0306,1,1,5
cran:ACE.CoCo@0.1,r,cran,UASF_0219,1,1,3
cran:ACE.CoCo@0.1,r,cran,UASF_0181,1,1,2
cran:ADLP@0.1.0,r,cran,UASF_0181,1,1,25
cran:ADLP@0.1.0,r,cran,UASF_0171,1,1,7
cran:ADLP@0.1.0,r,cran,UASF_0220,1,1,389
cran:ADLP@0.1.0,r,cran,UASF_0306,1,1,43
cran:ADLP@0.1.0,r,cran,UASF_0077,1,1,16
cran:ADLP@0.1.0,r,cran,UASF_0219,1,1,69
cran:ADLP@0.1.0,r,cran,UASF_0182,1,3,34
cran:ADLP@0.1.0,r,cran,UASF_0233,1,1,69
cran:ADLP@0.1.0,r,cran,UASF_0071,1,1,17
cran:ADLP@0.1.0,r,cran,UASF_0232,1,1,18
cran:ADMM@0.3.4,r,cran,UASF_0232,1,1,1
cran:ADMM@0.3.4,r,cran,UASF_0077,1,1,10
cran:ADMM@0.3.4,r,cran,UASF_0233,1,1,75
cran:ADMM@0.3.4,r,cran,UASF_0046,1,1,1
cran:ADMM@0.3.4,r,cran,UASF_0219,1,1,75
cran:ADMM@0.3.4,r,cran,UASF_0171,1,1,69
cran:ADMM@0.3.4,r,cran,UASF_0182,1,2,87
cran:ADMM@0.3.4,r,cran,UASF_0071,1,1,2
cran:ADMM@0.3.4,r,cran,UASF_0306,1,1,32
cran:ADMM@0.3.4,r,cran,UASF_0220,1,1,266
cran:ADMM@0.3.4,r,cran,UASF_0181,1,1,29
cran:ADMM@0.3.4,r,cran,UASF_0014,1,1,10
cran:ADMM@0.3.4,r,cran,UASF_0315,1,1,3
cran:ADSIHT@0.2.1,r,cran,UASF_0220,1,1,284
cran:ADSIHT@0.2.1,r,cran,UASF_0219,1,1,10
cran:ADSIHT@0.2.1,r,cran,UASF_0233,1,1,10
cran:ADSIHT@0.2.1,r,cran,UASF_0182,1,2,29
cran:ADSIHT@0.2.1,r,cran,UASF_0014,1,1,2
cran:ADSIHT@0.2.1,r,cran,UASF_0213,1,1,2
cran:ADSIHT@0.2.1,r,cran,UASF_0306,1,1,42
cran:ADSIHT@0.2.1,r,cran,UASF_0171,1,1,2
cran:ADSIHT@0.2.1,r,cran,UASF_0077,1,1,24
cran:ADSIHT@0.2.1,r,cran,UASF_0181,1,1,7
cran:ADSIHT@0.2.1,r,cran,UASF_0232,1,1,13
cran:AID@3.1,r,cran,UASF_0182,1,2,132
cran:AID@3.1,r,cran,UASF_0315,1,1,6
cran:AID@3.1,r,cran,UASF_0239,1,1,6
cran:AID@3.1,r,cran,UASF_0237,1,1,1
cran:AID@3.1,r,cran,UASF_0219,1,1,132
cran:AID@3.1,r,cran,UASF_0220,1,1,491
cran:AID@3.1,r,cran,UASF_0233,1,1,132
cran:AID@3.1,r,cran,UASF_0232,1,1,81
cran:AID@3.1,r,cran,UASF_0213,1,1,1
cran:AID@3.1,r,cran,UASF_0306,1,1,90
cran:AID@3.1,r,cran,UASF_0171,1,1,24
cran:AID@3.1,r,cran,UASF_0071,1,1,4
cran:AISanalyze@3.1.2,r,cran,UASF_0315,1,1,15
cran:AISanalyze@3.1.2,r,cran,UASF_0077,1,1,394
cran:AISanalyze@3.1.2,r,cran,UASF_0325,1,1,4
cran:AISanalyze@3.1.2,r,cran,UASF_0182,1,2,28
cran:AISanalyze@3.1.2,r,cran,UASF_0306,1,1,26
cran:AISanalyze@3.1.2,r,cran,UASF_0213,1,1,1
cran:AISanalyze@3.1.2,r,cran,UASF_0232,1,1,3
cran:AISanalyze@3.1.2,r,cran,UASF_0220,1,1,580
cran:AISanalyze@3.1.2,r,cran,UASF_0171,1,1,1
cran:AISanalyze@3.1.2,r,cran,UASF_0233,1,1,152
cran:AISanalyze@3.1.2,r,cran,UASF_0219,1,1,152
cran:AISanalyze@3.1.2,r,cran,UASF_0181,1,1,24
cran:AIUQ@0.5.5,r,cran,UASF_0171,1,1,95
cran:AIUQ@0.5.5,r,cran,UASF_0213,1,1,6
cran:AIUQ@0.5.5,r,cran,UASF_0325,1,1,16
cran:AIUQ@0.5.5,r,cran,UASF_0182,1,3,565
cran:AIUQ@0.5.5,r,cran,UASF_0071,1,1,1
cran:AIUQ@0.5.5,r,cran,UASF_0315,1,1,211
cran:AIUQ@0.5.5,r,cran,UASF_0241,1,1,11
cran:AIUQ@0.5.5,r,cran,UASF_0232,1,1,71
cran:AIUQ@0.5.5,r,cran,UASF_0077,1,1,56
cran:AIUQ@0.5.5,r,cran,UASF_0220,1,1,2775
cran:AIUQ@0.5.5,r,cran,UASF_0181,1,1,70
cran:AIUQ@0.5.5,r,cran,UASF_0233,1,1,298
cran:AIUQ@0.5.5,r,cran,UASF_0219,1,1,298
cran:AIUQ@0.5.5,r,cran,UASF_0306,1,1,116
cran:APCanalysis@1.0,r,cran,UASF_0306,1,1,6
cran:APCanalysis@1.0,r,cran,UASF_0181,1,1,6
cran:APCanalysis@1.0,r,cran,UASF_0171,1,1,34
cran:APCanalysis@1.0,r,cran,UASF_0233,1,1,10
cran:APCanalysis@1.0,r,cran,UASF_0220,1,1,122
cran:APCanalysis@1.0,r,cran,UASF_0071,1,1,2
cran:APCanalysis@1.0,r,cran,UASF_0315,1,1,1
cran:APCanalysis@1.0,r,cran,UASF_0182,1,2,59
cran:APCanalysis@1.0,r,cran,UASF_0219,1,1,10
cran:APS@1.0.1,r,cran,UASF_0220,1,1,130
cran:APS@1.0.1,r,cran,UASF_0181,1,1,16
cran:APS@1.0.1,r,cran,UASF_0171,1,1,28
cran:APS@1.0.1,r,cran,UASF_0233,1,1,11
cran:APS@1.0.1,r,cran,UASF_0077,1,1,3
cran:APS@1.0.1,r,cran,UASF_0219,1,1,11
cran:APS@1.0.1,r,cran,UASF_0315,1,1,2
cran:APS@1.0.1,r,cran,UASF_0306,1,1,15
cran:APS@1.0.1,r,cran,UASF_0182,1,2,60
cran:APS@1.0.1,r,cran,UASF_0071,1,1,1
cran:ARCHISSUR@0.0.1,r,cran,UASF_0182,1,2,78
cran:ARCHISSUR@0.0.1,r,cran,UASF_0213,1,1,6
cran:ARCHISSUR@0.0.1,r,cran,UASF_0306,1,1,13
cran:ARCHISSUR@0.0.1,r,cran,UASF_0181,1,1,15
cran:ARCHISSUR@0.0.1,r,cran,UASF_0220,1,1,447
cran:ARCHISSUR@0.0.1,r,cran,UASF_0219,1,1,143
cran:ARCHISSUR@0.0.1,r,cran,UASF_0232,1,1,2
cran:ARCHISSUR@0.0.1,r,cran,UASF_0077,1,1,13
cran:ARCHISSUR@0.0.1,r,cran,UASF_0325,1,1,6
cran:ARCHISSUR@0.0.1,r,cran,UASF_0171,1,1,4
cran:ARCHISSUR@0.0.1,r,cran,UASF_0233,1,1,143
cran:ARPALData@2.0.1,r,cran,UASF_0077,1,1,659
cran:ARPALData@2.0.1,r,cran,UASF_0219,1,1,488
cran:ARPALData@2.0.1,r,cran,UASF_0233,1,1,488
cran:ARPALData@2.0.1,r,cran,UASF_0182,1,2,287
cran:ARPALData@2.0.1,r,cran,UASF_0232,1,1,30
cran:ARPALData@2.0.1,r,cran,UASF_0181,1,1,51
cran:ARPALData@2.0.1,r,cran,UASF_0071,1,1,2
cran:ARPALData@2.0.1,r,cran,UASF_0325,1,1,8
cran:ARPALData@2.0.1,r,cran,UASF_0239,1,1,4
cran:ARPALData@2.0.1,r,cran,UASF_0220,1,1,1469
cran:ARPALData@2.0.1,r,cran,UASF_0171,1,1,41
cran:ARPALData@2.0.1,r,cran,UASF_0306,1,1,79
cran:ARPALData@2.0.1,r,cran,UASF_0042,1,1,2
cran:ARPALData@2.0.1,r,cran,UASF_0315,1,1,27
cran:ATbounds@0.1.1,r,cran,UASF_0182,1,2,29
cran:ATbounds@0.1.1,r,cran,UASF_0171,1,1,8
cran:ATbounds@0.1.1,r,cran,UASF_0315,1,1,2
cran:ATbounds@0.1.1,r,cran,UASF_0220,1,1,279
cran:ATbounds@0.1.1,r,cran,UASF_0213,1,1,4
cran:ATbounds@0.1.1,r,cran,UASF_0077,1,1,27
cran:ATbounds@0.1.1,r,cran,UASF_0219,1,1,22
cran:ATbounds@0.1.1,r,cran,UASF_0233,1,1,22
cran:ATbounds@0.1.1,r,cran,UASF_0071,1,1,1
cran:ATbounds@0.1.1,r,cran,UASF_0306,1,1,4
cran:AUC@0.3.2,r,cran,UASF_0306,1,1,9
cran:AUC@0.3.2,r,cran,UASF_0233,1,1,27
cran:AUC@0.3.2,r,cran,UASF_0071,1,1,9
cran:AUC@0.3.2,r,cran,UASF_0220,1,1,101
cran:AUC@0.3.2,r,cran,UASF_0182,1,2,27
cran:AUC@0.3.2,r,cran,UASF_0219,1,1,27
cran:AUC@0.3.2,r,cran,UASF_0181,1,1,5
cran:AUC@0.3.2,r,cran,UASF_0171,1,1,1
cran:AdhereRViz@0.2.2,r,cran,UASF_0077,1,1,292
cran:AdhereRViz@0.2.2,r,cran,UASF_0219,1,1,669
cran:AdhereRViz@0.2.2,r,cran,UASF_0046,1,1,1
cran:AdhereRViz@0.2.2,r,cran,UASF_0306,1,1,102
cran:AdhereRViz@0.2.2,r,cran,UASF_0182,1,2,290
cran:AdhereRViz@0.2.2,r,cran,UASF_0042,1,1,85
cran:AdhereRViz@0.2.2,r,cran,UASF_0169,1,1,1
cran:AdhereRViz@0.2.2,r,cran,UASF_0071,1,1,108
cran:AdhereRViz@0.2.2,r,cran,UASF_0325,1,1,2
cran:AdhereRViz@0.2.2,r,cran,UASF_0232,1,1,16
cran:AdhereRViz@0.2.2,r,cran,UASF_0181,1,1,111
cran:AdhereRViz@0.2.2,r,cran,UASF_0233,1,1,669
cran:AdhereRViz@0.2.2,r,cran,UASF_0220,1,1,3077
cran:AdhereRViz@0.2.2,r,cran,UASF_0171,1,1,51
cran:AdhereRViz@0.2.2,r,cran,UASF_0315,1,1,148
cran:AdsorpR@0.1.0,r,cran,UASF_0220,1,1,215
cran:AdsorpR@0.1.0,r,cran,UASF_0306,1,1,8
cran:AdsorpR@0.1.0,r,cran,UASF_0219,1,1,21
cran:AdsorpR@0.1.0,r,cran,UASF_0233,1,1,21
cran:AdsorpR@0.1.0,r,cran,UASF_0077,1,1,6
cran:AgeBandDecomposition@2.0.1,r,cran,UASF_0077,1,1,193
cran:AgeBandDecomposition@2.0.1,r,cran,UASF_0182,1,1,24
cran:AgeBandDecomposition@2.0.1,r,cran,UASF_0181,1,1,5
cran:AgeBandDecomposition@2.0.1,r,cran,UASF_0233,1,1,21
cran:AgeBandDecomposition@2.0.1,r,cran,UASF_0232,1,1,11
cran:AgeBandDecomposition@2.0.1,r,cran,UASF_0071,1,1,3
cran:AgeBandDecomposition@2.0.1,r,cran,UASF_0315,1,1,3
cran:AgeBandDecomposition@2.0.1,r,cran,UASF_0219,1,1,21
cran:AgeBandDecomposition@2.0.1,r,cran,UASF_0220,1,1,293
cran:AgeBandDecomposition@2.0.1,r,cran,UASF_0306,1,1,7
cran:AgeBandDecomposition@2.0.1,r,cran,UASF_0171,1,1,4
cran:AgreementInterval@0.1.1,r,cran,UASF_0315,1,1,7
cran:AgreementInterval@0.1.1,r,cran,UASF_0239,1,1,2
cran:AgreementInterval@0.1.1,r,cran,UASF_0233,1,1,58
cran:AgreementInterval@0.1.1,r,cran,UASF_0077,1,1,2
cran:AgreementInterval@0.1.1,r,cran,UASF_0071,1,1,6
cran:AgreementInterval@0.1.1,r,cran,UASF_0181,1,1,4
cran:AgreementInterval@0.1.1,r,cran,UASF_0171,1,1,16
cran:AgreementInterval@0.1.1,r,cran,UASF_0306,1,1,6
cran:AgreementInterval@0.1.1,r,cran,UASF_0219,1,1,58
cran:AgreementInterval@0.1.1,r,cran,UASF_0232,1,1,2
cran:AgreementInterval@0.1.1,r,cran,UASF_0220,1,1,264
cran:AgreementInterval@0.1.1,r,cran,UASF_0182,1,1,36
cran:AhoCorasickTrie@0.1.3,r,cran,UASF_0182,1,1,6
cran:AhoCorasickTrie@0.1.3,r,cran,UASF_0014,1,1,2
cran:AhoCorasickTrie@0.1.3,r,cran,UASF_0213,1,1,8
cran:AhoCorasickTrie@0.1.3,r,cran,UASF_0220,1,1,114
cran:AhoCorasickTrie@0.1.3,r,cran,UASF_0077,1,1,10
cran:AhoCorasickTrie@0.1.3,r,cran,UASF_0306,1,1,7
cran:AhoCorasickTrie@0.1.3,r,cran,UASF_0233,1,1,30
cran:AhoCorasickTrie@0.1.3,r,cran,UASF_0232,1,1,40
cran:AhoCorasickTrie@0.1.3,r,cran,UASF_0219,1,1,30
cran:AlignLV@0.1.0.0,r,cran,UASF_0239,1,1,2
cran:AlignLV@0.1.0.0,r,cran,UASF_0306,1,1,19
cran:AlignLV@0.1.0.0,r,cran,UASF_0325,1,1,6
cran:AlignLV@0.1.0.0,r,cran,UASF_0220,1,1,486
cran:AlignLV@0.1.0.0,r,cran,UASF_0077,1,1,85
cran:AlignLV@0.1.0.0,r,cran,UASF_0315,1,1,11
cran:AlignLV@0.1.0.0,r,cran,UASF_0181,1,1,8
cran:AlignLV@0.1.0.0,r,cran,UASF_0071,1,1,1
cran:AlignLV@0.1.0.0,r,cran,UASF_0219,1,1,102
cran:AlignLV@0.1.0.0,r,cran,UASF_0182,1,2,115
cran:AlignLV@0.1.0.0,r,cran,UASF_0171,1,1,6
cran:AlignLV@0.1.0.0,r,cran,UASF_0233,1,1,102
cran:AlignLV@0.1.0.0,r,cran,UASF_0232,1,1,51
cran:AlleleRetain@2.0.2,r,cran,UASF_0171,1,1,34
cran:AlleleRetain@2.0.2,r,cran,UASF_0315,1,1,17
cran:AlleleRetain@2.0.2,r,cran,UASF_0220,1,1,766
cran:AlleleRetain@2.0.2,r,cran,UASF_0325,1,1,17
cran:AlleleRetain@2.0.2,r,cran,UASF_0182,1,2,268
cran:AlleleRetain@2.0.2,r,cran,UASF_0306,1,1,23
cran:AlleleRetain@2.0.2,r,cran,UASF_0232,1,1,13
cran:AlleleRetain@2.0.2,r,cran,UASF_0077,1,1,1
cran:AlleleRetain@2.0.2,r,cran,UASF_0219,1,1,28
cran:AlleleRetain@2.0.2,r,cran,UASF_0233,1,1,28
cran:AmigaFFH@0.4.8,r,cran,UASF_0306,1,1,319
cran:AmigaFFH@0.4.8,r,cran,UASF_0182,1,3,692
cran:AmigaFFH@0.4.8,r,cran,UASF_0237,1,1,2
cran:AmigaFFH@0.4.8,r,cran,UASF_0241,1,1,18
cran:AmigaFFH@0.4.8,r,cran,UASF_0042,1,1,13
cran:AmigaFFH@0.4.8,r,cran,UASF_0171,1,1,247
cran:AmigaFFH@0.4.8,r,cran,UASF_0315,1,1,14
cran:AmigaFFH@0.4.8,r,cran,UASF_0219,1,1,653
cran:AmigaFFH@0.4.8,r,cran,UASF_0181,1,1,157
cran:AmigaFFH@0.4.8,r,cran,UASF_0220,1,1,2482
cran:AmigaFFH@0.4.8,r,cran,UASF_0071,1,1,163
cran:AmigaFFH@0.4.8,r,cran,UASF_0232,1,1,245
cran:AmigaFFH@0.4.8,r,cran,UASF_0077,1,1,104
