source_id,language,ecosystem,source_feature_id,observed,occurrences,file_count
github:onevcat/Kingfisher@be0d257b9bd47a4e6e1265fc8c237411825f107a,swift,github,GEN::capture,1,22,12
github:onevcat/Kingfisher@be0d257b9bd47a4e6e1265fc8c237411825f107a,swift,github,GEN::for,1,65,29
github:onevcat/Kingfisher@be0d257b9bd47a4e6e1265fc8c237411825f107a,swift,github,GEN::interface_trait,1,34,26
github:onevcat/Kingfisher@be0d257b9bd47a4e6e1265fc8c237411825f107a,swift,github,GEN::optional_nullable,1,891,109
github:onevcat/Kingfisher@be0d257b9bd47a4e6e1265fc8c237411825f107a,swift,github,GEN::throw_raise,1,21,6
github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,GEN::optional_nullable,1,490,55
github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,GEN::attribute_annotation,1,142,9
github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,GEN::class,1,208,146
github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,GEN::closure_lambda,1,115,29
github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,GEN::import,1,213,182
github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,GEN::interface_trait,1,18,17
github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,GEN::pattern,1,1320,125
github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,GEN::enum,1,35,24
github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,GEN::exception_try,1,58,7
github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,GEN::struct,1,56,24
github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,GEN::task_async,1,13,9
github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,GEN::capture,1,11,5
github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,GEN::defer_cleanup,1,30,9
github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,GEN::for,1,95,27
github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,GEN::function,1,1353,178
github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,GEN::generic,1,86,28
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::task_async,1,1299,238
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::throw_raise,1,847,154
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::attribute_annotation,1,1620,217
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::capture,1,6,6
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::closure_lambda,1,733,149
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::function,1,2551,372
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::interface_trait,1,30,24
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::defer_cleanup,1,233,72
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::enum,1,107,76
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::exception_try,1,5975,315
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::for,1,316,112
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::struct,1,500,334
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::import,1,1709,414
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::pattern,1,1530,174
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::await,1,1796,209
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::class,1,33,22
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::generic,1,495,122
github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,GEN::optional_nullable,1,720,171
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,GEN::exception_try,1,78,21
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,GEN::generic,1,1190,253
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,GEN::import,1,237,202
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,GEN::struct,1,117,90
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,GEN::closure_lambda,1,103,47
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,GEN::capture,1,3,3
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,GEN::defer_cleanup,1,11,6
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,GEN::attribute_annotation,1,4,4
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,GEN::interface_trait,1,34,14
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,GEN::task_async,1,23,5
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,GEN::for,1,586,201
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,GEN::enum,1,34,27
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,GEN::function,1,1771,329
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,GEN::optional_nullable,1,1092,154
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,GEN::pattern,1,756,113
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,GEN::throw_raise,1,27,10
github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,GEN::class,1,191,144
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,GEN::atomic,1,6,4
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,GEN::defer_cleanup,1,8026,386
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,GEN::switch_match,1,2233,367
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,GEN::union_sum,1,163,91
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,GEN::unsafe,1,1905,350
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,GEN::compile_time_eval,1,1490,276
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,GEN::exception_try,1,34073,523
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,GEN::generic,1,156,63
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,GEN::struct,1,1811,414
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,GEN::function,1,6824,645
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,GEN::optional_nullable,1,3677,404
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,GEN::thread,1,2,2
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,GEN::enum,1,506,205
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,GEN::ffi,1,1382,159
github:ghostty-org/ghostty@20abdb50a6216c450d6d4d010c41c7edf5ab15b2,zig,github,GEN::pattern,1,6956,481
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,GEN::ffi,1,235,63
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,GEN::optional_nullable,1,1381,164
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,GEN::compile_time_eval,1,1594,167
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,GEN::union_sum,1,124,66
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,GEN::exception_try,1,6286,205
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,GEN::defer_cleanup,1,1515,175
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,GEN::enum,1,266,107
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,GEN::function,1,4891,225
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,GEN::generic,1,184,68
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,GEN::pattern,1,3321,206
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,GEN::switch_match,1,1051,166
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,GEN::unsafe,1,695,147
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,GEN::atomic,1,1,1
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,GEN::thread,1,1,1
github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,GEN::struct,1,1494,212
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,GEN::atomic,1,15,2
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,GEN::exception_try,1,17960,453
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,GEN::ffi,1,380,32
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,GEN::compile_time_eval,1,1514,212
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,GEN::pattern,1,5393,382
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,GEN::struct,1,1978,495
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,GEN::switch_match,1,1418,278
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,GEN::union_sum,1,185,116
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,GEN::unsafe,1,1480,452
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,GEN::enum,1,314,177
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,GEN::function,1,9299,556
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,GEN::generic,1,358,96
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,GEN::defer_cleanup,1,2451,298
github:lightpanda-io/browser@1c12eb73a819b89b592aa0d5b8490504216c300c,zig,github,GEN::optional_nullable,1,5343,417
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,GEN::compile_time_eval,1,267,46
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,GEN::union_sum,1,87,35
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,GEN::ffi,1,102,22
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,GEN::function,1,1878,87
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,GEN::thread,1,2,1
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,GEN::atomic,1,33,4
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,GEN::enum,1,164,40
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,GEN::exception_try,1,5515,70
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,GEN::optional_nullable,1,1291,65
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,GEN::switch_match,1,807,52
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,GEN::defer_cleanup,1,782,59
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,GEN::generic,1,69,20
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,GEN::pattern,1,2082,71
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,GEN::struct,1,721,69
github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,GEN::unsafe,1,518,57
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,GEN::generic,1,2,1
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,GEN::atomic,1,13,2
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,GEN::defer_cleanup,1,205,25
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,GEN::ffi,1,119,7
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,GEN::optional_nullable,1,193,15
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,GEN::pattern,1,593,28
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,GEN::union_sum,1,28,9
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,GEN::unsafe,1,217,24
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,GEN::compile_time_eval,1,228,27
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,GEN::exception_try,1,1135,36
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,GEN::thread,1,1,1
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,GEN::enum,1,30,13
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,GEN::switch_match,1,348,22
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,GEN::function,1,830,41
github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,GEN::struct,1,439,29
cran:AATtools@0.0.3,r,cran,R::r.namespace_package,1,2,1
cran:AATtools@0.0.3,r,cran,GEN::assignment,1,948,14
cran:AATtools@0.0.3,r,cran,GEN::for,1,14,6
cran:AATtools@0.0.3,r,cran,R::r.condition_system,1,19,6
cran:AATtools@0.0.3,r,cran,R::r.na_value,1,13,7
cran:AATtools@0.0.3,r,cran,R::r.dollar_member_partial_match,1,231,11
cran:AATtools@0.0.3,r,cran,R::r.dots_ellipsis,1,61,11
cran:AATtools@0.0.3,r,cran,GEN::if,1,106,13
cran:AATtools@0.0.3,r,cran,GEN::member_access,1,231,11
cran:AATtools@0.0.3,r,cran,R::r.on_exit_cleanup,1,2,2
cran:AATtools@0.0.3,r,cran,R::r.quote_substitute_eval,1,6,2
cran:AATtools@0.0.3,r,cran,GEN::function,1,142,14
cran:AATtools@0.0.3,r,cran,GEN::return,1,42,12
cran:AATtools@0.0.3,r,cran,GEN::while,1,4,4
cran:AATtools@0.0.3,r,cran,R::r.double_bracket_index,1,96,9
cran:ABC.RAP@0.9.0,r,cran,R::r.dollar_member_partial_match,1,14,6
cran:ABC.RAP@0.9.0,r,cran,R::r.namespace_package,1,3,3
cran:ABC.RAP@0.9.0,r,cran,R::r.nan_inf_semantics,1,1,1
cran:ABC.RAP@0.9.0,r,cran,GEN::assignment,1,104,11
cran:ABC.RAP@0.9.0,r,cran,GEN::for,1,1,1
cran:ABC.RAP@0.9.0,r,cran,GEN::function,1,12,10
cran:ABC.RAP@0.9.0,r,cran,GEN::member_access,1,14,6
cran:ABC.RAP@0.9.0,r,cran,GEN::return,1,6,6
cran:ABPS@0.3,r,cran,GEN::assignment,1,67,4
cran:ABPS@0.3,r,cran,R::r.condition_system,1,9,2
cran:ABPS@0.3,r,cran,R::r.namespace_package,1,7,4
cran:ABPS@0.3,r,cran,GEN::function,1,7,2
cran:ABPS@0.3,r,cran,GEN::if,1,15,2
cran:ABPS@0.3,r,cran,GEN::member_access,1,20,3
cran:ABPS@0.3,r,cran,GEN::return,1,2,2
cran:ABPS@0.3,r,cran,R::r.dollar_member_partial_match,1,20,3
cran:ABPS@0.3,r,cran,R::r.na_value,1,3,2
cran:ABRSQOL@1.0.0,r,cran,GEN::assignment,1,51,2
cran:ABRSQOL@1.0.0,r,cran,R::r.double_bracket_index,1,4,2
cran:ABRSQOL@1.0.0,r,cran,R::r.nan_inf_semantics,1,1,1
cran:ABRSQOL@1.0.0,r,cran,GEN::while,1,1,1
cran:ABRSQOL@1.0.0,r,cran,R::r.condition_system,1,4,1
cran:ABRSQOL@1.0.0,r,cran,R::r.namespace_package,1,2,1
cran:ABRSQOL@1.0.0,r,cran,GEN::function,1,4,1
cran:ABRSQOL@1.0.0,r,cran,GEN::if,1,4,1
cran:ABRSQOL@1.0.0,r,cran,GEN::return,1,1,1
cran:ABSurvTDC@0.1.0,r,cran,GEN::assignment,1,156,1
cran:ABSurvTDC@0.1.0,r,cran,GEN::for,1,14,1
cran:ABSurvTDC@0.1.0,r,cran,GEN::if,1,22,1
cran:ABSurvTDC@0.1.0,r,cran,R::r.na_value,1,4,1
cran:ABSurvTDC@0.1.0,r,cran,R::r.superassignment,1,1,1
cran:ABSurvTDC@0.1.0,r,cran,R::r.dots_ellipsis,1,1,1
cran:ABSurvTDC@0.1.0,r,cran,R::r.double_bracket_index,1,7,1
cran:ABSurvTDC@0.1.0,r,cran,R::r.nan_inf_semantics,1,2,1
cran:ABSurvTDC@0.1.0,r,cran,GEN::function,1,7,1
cran:ABSurvTDC@0.1.0,r,cran,GEN::member_access,1,7,1
cran:ABSurvTDC@0.1.0,r,cran,GEN::return,1,3,1
cran:ABSurvTDC@0.1.0,r,cran,R::r.condition_system,1,5,1
cran:ABSurvTDC@0.1.0,r,cran,R::r.dollar_member_partial_match,1,7,1
cran:ACE.CoCo@0.1,r,cran,GEN::assignment,1,63,1
cran:ACE.CoCo@0.1,r,cran,GEN::for,1,2,1
cran:ACE.CoCo@0.1,r,cran,GEN::function,1,5,1
cran:ACE.CoCo@0.1,r,cran,GEN::if,1,5,1
cran:ACE.CoCo@0.1,r,cran,GEN::member_access,1,3,1
cran:ACE.CoCo@0.1,r,cran,GEN::return,1,2,1
cran:ACE.CoCo@0.1,r,cran,R::r.dollar_member_partial_match,1,3,1
cran:ACE.CoCo@0.1,r,cran,R::r.nan_inf_semantics,1,1,1
cran:ADLP@0.1.0,r,cran,GEN::member_access,1,69,7
cran:ADLP@0.1.0,r,cran,GEN::return,1,25,6
cran:ADLP@0.1.0,r,cran,GEN::while,1,1,1
cran:ADLP@0.1.0,r,cran,R::r.condition_system,1,7,2
cran:ADLP@0.1.0,r,cran,R::r.dollar_member_partial_match,1,69,7
cran:ADLP@0.1.0,r,cran,GEN::assignment,1,389,8
cran:ADLP@0.1.0,r,cran,GEN::for,1,10,5
cran:ADLP@0.1.0,r,cran,GEN::function,1,43,8
cran:ADLP@0.1.0,r,cran,R::r.namespace_package,1,16,5
cran:ADLP@0.1.0,r,cran,GEN::if,1,23,7
cran:ADLP@0.1.0,r,cran,R::r.dots_ellipsis,1,17,6
cran:ADLP@0.1.0,r,cran,R::r.double_bracket_index,1,18,4
cran:ADMM@0.3.4,r,cran,GEN::if,1,85,10
cran:ADMM@0.3.4,r,cran,R::r.ffi_C_Call_External,1,10,1
cran:ADMM@0.3.4,r,cran,R::r.na_value,1,3,3
cran:ADMM@0.3.4,r,cran,R::r.dots_ellipsis,1,2,2
cran:ADMM@0.3.4,r,cran,R::r.double_bracket_index,1,1,1
cran:ADMM@0.3.4,r,cran,R::r.namespace_package,1,10,4
cran:ADMM@0.3.4,r,cran,GEN::for,1,2,2
cran:ADMM@0.3.4,r,cran,GEN::function,1,32,12
cran:ADMM@0.3.4,r,cran,R::r.dollar_member_partial_match,1,75,10
cran:ADMM@0.3.4,r,cran,GEN::assignment,1,266,12
cran:ADMM@0.3.4,r,cran,R::r.environment,1,1,1
cran:ADMM@0.3.4,r,cran,GEN::member_access,1,75,10
cran:ADMM@0.3.4,r,cran,GEN::return,1,29,10
cran:ADMM@0.3.4,r,cran,R::r.condition_system,1,69,10
cran:ADSIHT@0.2.1,r,cran,R::r.rng_state,1,2,1
cran:ADSIHT@0.2.1,r,cran,GEN::assignment,1,284,7
cran:ADSIHT@0.2.1,r,cran,GEN::function,1,42,5
cran:ADSIHT@0.2.1,r,cran,GEN::member_access,1,10,2
cran:ADSIHT@0.2.1,r,cran,R::r.condition_system,1,2,2
cran:ADSIHT@0.2.1,r,cran,R::r.dollar_member_partial_match,1,10,2
cran:ADSIHT@0.2.1,r,cran,R::r.namespace_package,1,24,6
cran:ADSIHT@0.2.1,r,cran,GEN::for,1,4,2
cran:ADSIHT@0.2.1,r,cran,GEN::if,1,25,4
cran:ADSIHT@0.2.1,r,cran,GEN::return,1,7,4
cran:ADSIHT@0.2.1,r,cran,R::r.double_bracket_index,1,13,2
cran:ADSIHT@0.2.1,r,cran,R::r.ffi_C_Call_External,1,2,1
cran:AID@3.1,r,cran,GEN::assignment,1,491,7
cran:AID@3.1,r,cran,GEN::for,1,8,3
cran:AID@3.1,r,cran,R::r.dollar_member_partial_match,1,132,7
cran:AID@3.1,r,cran,R::r.na_value,1,6,3
cran:AID@3.1,r,cran,R::r.quote_substitute_eval,1,6,4
cran:AID@3.1,r,cran,R::r.double_bracket_index,1,81,2
cran:AID@3.1,r,cran,R::r.rng_state,1,1,1
cran:AID@3.1,r,cran,R::r.s3_dispatch,1,1,1
cran:AID@3.1,r,cran,GEN::function,1,90,7
cran:AID@3.1,r,cran,GEN::if,1,124,7
cran:AID@3.1,r,cran,GEN::member_access,1,132,7
cran:AID@3.1,r,cran,R::r.condition_system,1,24,7
cran:AID@3.1,r,cran,R::r.dots_ellipsis,1,4,3
cran:AISanalyze@3.1.2,r,cran,R::r.rng_state,1,1,1
cran:AISanalyze@3.1.2,r,cran,GEN::member_access,1,152,18
cran:AISanalyze@3.1.2,r,cran,GEN::return,1,24,12
cran:AISanalyze@3.1.2,r,cran,R::r.double_bracket_index,1,3,1
cran:AISanalyze@3.1.2,r,cran,R::r.na_value,1,15,4
cran:AISanalyze@3.1.2,r,cran,R::r.namespace_package,1,394,24
cran:AISanalyze@3.1.2,r,cran,R::r.nan_inf_semantics,1,4,1
cran:AISanalyze@3.1.2,r,cran,GEN::assignment,1,580,24
cran:AISanalyze@3.1.2,r,cran,GEN::for,1,4,2
cran:AISanalyze@3.1.2,r,cran,GEN::function,1,26,12
cran:AISanalyze@3.1.2,r,cran,GEN::if,1,24,9
cran:AISanalyze@3.1.2,r,cran,R::r.condition_system,1,1,1
cran:AISanalyze@3.1.2,r,cran,R::r.dollar_member_partial_match,1,152,18
cran:AIUQ@0.5.5,r,cran,GEN::member_access,1,298,6
cran:AIUQ@0.5.5,r,cran,R::r.nan_inf_semantics,1,16,5
cran:AIUQ@0.5.5,r,cran,GEN::function,1,116,9
cran:AIUQ@0.5.5,r,cran,GEN::if,1,450,8
cran:AIUQ@0.5.5,r,cran,GEN::assignment,1,2775,9
cran:AIUQ@0.5.5,r,cran,GEN::return,1,70,7
cran:AIUQ@0.5.5,r,cran,R::r.dots_ellipsis,1,1,1
cran:AIUQ@0.5.5,r,cran,R::r.condition_system,1,95,7
cran:AIUQ@0.5.5,r,cran,R::r.dollar_member_partial_match,1,298,6
cran:AIUQ@0.5.5,r,cran,R::r.double_bracket_index,1,71,4
cran:AIUQ@0.5.5,r,cran,R::r.na_value,1,211,5
cran:AIUQ@0.5.5,r,cran,R::r.namespace_package,1,56,9
cran:AIUQ@0.5.5,r,cran,R::r.rng_state,1,6,2
cran:AIUQ@0.5.5,r,cran,R::r.s4_dispatch,1,11,1
cran:AIUQ@0.5.5,r,cran,GEN::for,1,107,5
cran:AIUQ@0.5.5,r,cran,GEN::while,1,8,3
cran:APCanalysis@1.0,r,cran,R::r.na_value,1,1,1
cran:APCanalysis@1.0,r,cran,GEN::function,1,6,6
cran:APCanalysis@1.0,r,cran,GEN::if,1,56,5
cran:APCanalysis@1.0,r,cran,GEN::member_access,1,10,3
cran:APCanalysis@1.0,r,cran,GEN::return,1,6,4
cran:APCanalysis@1.0,r,cran,R::r.condition_system,1,34,4
cran:APCanalysis@1.0,r,cran,R::r.dollar_member_partial_match,1,10,3
cran:APCanalysis@1.0,r,cran,GEN::assignment,1,122,6
cran:APCanalysis@1.0,r,cran,GEN::for,1,3,3
cran:APCanalysis@1.0,r,cran,R::r.dots_ellipsis,1,2,2
cran:APS@1.0.1,r,cran,R::r.dots_ellipsis,1,1,1
cran:APS@1.0.1,r,cran,R::r.na_value,1,2,1
